office,district,candidate,incumbent,party,votes,pct
State Representative,143  Unexpired Term,Ana E. Hernandez,False,DEM,2149,61.16
State Representative,143  Unexpired Term,Laura Salinas,False,DEM,1365,38.84
State Representative,143  Unexpired Term,Total,,,3514,
