county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Gaines,2,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,REP,90,13,207,310
Gaines,2,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,LIB,3,0,2,5
Gaines,2,State Senate,31,Kel Seliger,REP,88,13,205,306
Gaines,2,State Senate,31,Jack B. Westbrook,LIB,3,0,7,10
Gaines,2,State Representative,83,Dustin Burrows,REP,86,12,207,305
Gaines,2,State Representative,83,Drew Landry,DEM,9,2,10,21
Gaines,2,"Chief Justice, 11th Court of Appeals District",,John Bailey,REP,90,13,210,313
Gaines,2,"District Judge, 106th Judicial District",,Reed Filley,REP,90,13,212,315
Gaines,2 - Seminole,Straight Party,,Republican Party REP,REP,98,20,219,337
Gaines,2 - Seminole,Straight Party,,Democratic Party DEM,DEM,14,10,31,55
Gaines,2 - Seminole,Straight Party,,Libertarian Party LIB,LIB,0,0,1,1
Gaines,2 - Seminole,U.S. Senate,,Ted Cruz,REP,130,29,294,453
Gaines,2 - Seminole,U.S. Senate,,Beto O'Rourke,DEM,20,12,50,82
Gaines,2 - Seminole,U.S. Senate,,Neal M. Dikeman,LIB,2,0,2,4
Gaines,2 - Seminole,U.S. House,19,Jodey Arrington,REP,132,30,300,462
Gaines,2 - Seminole,U.S. House,19,Miguel Levario,DEM,20,11,46,77
Gaines,2 - Seminole,Governor,,Greg Abbott,REP,128,28,301,457
Gaines,2 - Seminole,Governor,,Lupe Valdez,DEM,21,12,47,80
Gaines,2 - Seminole,Governor,,Mark Jay Tippetts,LIB,3,0,1,4
Gaines,2 - Seminole,Lieutenant Governor,,Dan Patrick,REP,119,27,280,426
Gaines,2 - Seminole,Lieutenant Governor,,Mike Collier,DEM,26,13,63,102
Gaines,2 - Seminole,Lieutenant Governor,,Kerry Douglas McKennon,LIB,7,1,4,12
Gaines,2 - Seminole,Attorney General,,Ken Paxton,REP,125,27,283,435
Gaines,2 - Seminole,Attorney General,,Justin Nelson,DEM,22,12,58,92
Gaines,2 - Seminole,Attorney General,,Michael Ray Harris,LIB,5,0,8,13
Gaines,2 - Seminole,Comptroller of Public Accounts,,Glenn Hegar,REP,127,27,295,449
Gaines,2 - Seminole,Comptroller of Public Accounts,,Joi Chevalier,DEM,18,12,45,75
Gaines,2 - Seminole,Comptroller of Public Accounts,,Ben Sanders,LIB,6,0,7,13
Gaines,2 - Seminole,Commissioner of the General Land Office,,George P. Bush,REP,129,29,288,446
Gaines,2 - Seminole,Commissioner of the General Land Office,,Miguel Suazo,DEM,17,12,48,77
Gaines,2 - Seminole,Commissioner of the General Land Office,,Matt PiÒa,LIB,4,0,11,15
Gaines,2 - Seminole,Commissioner of Agriculture,,Sid Miller,REP,124,29,292,445
Gaines,2 - Seminole,Commissioner of Agriculture,,Kim Olson,DEM,23,11,51,85
Gaines,2 - Seminole,Commissioner of Agriculture,,Richard Carpenter,LIB,3,1,5,9
Gaines,2 - Seminole,Railroad Commissioner,,Christi Craddick,REP,128,29,292,449
Gaines,2 - Seminole,Railroad Commissioner,,Roman McAllen,DEM,18,11,48,77
Gaines,2 - Seminole,Railroad Commissioner,,Mike Wright,LIB,5,0,7,12
Gaines,2 - Seminole,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,128,27,299,454
Gaines,2 - Seminole,"Justice, Supreme Court, Place 2",,Steven Kirkland,DEM,23,12,48,83
Gaines,2 - Seminole,"Justice, Supreme Court, Place 4",,John Devine,REP,130,27,296,453
Gaines,2 - Seminole,"Justice, Supreme Court, Place 4",,R.K. Sandill,DEM,22,13,50,85
Gaines,2 - Seminole,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,130,27,297,454
Gaines,2 - Seminole,"Justice, Supreme Court, Place 6",,Kathy Cheng,DEM,22,13,49,84
Gaines,2 - Seminole,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,128,28,295,451
Gaines,2 - Seminole,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,20,12,44,76
Gaines,2 - Seminole,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,LIB,4,0,8,12
Gaines,2 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,Barbara Parker Hervey,REP,128,27,300,455
Gaines,2 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,Ramona Franklin,DEM,24,13,46,83
Gaines,2 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,REP,132,28,305,465
Gaines,2 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,LIB,15,3,21,39
Gaines,2 - Seminole,State Senate,31,Kel Seliger,REP,132,29,303,464
Gaines,2 - Seminole,State Senate,31,Jack B. Westbrook,LIB,16,1,26,43
Gaines,2 - Seminole,State Representative,83,Dustin Burrows,REP,126,29,296,451
Gaines,2 - Seminole,State Representative,83,Drew Landry,DEM,26,12,52,90
Gaines,2 - Seminole,"Chief Justice, 11th Court of Appeals District",,John Bailey,REP,143,29,316,488
Gaines,2 - Seminole,"District Judge, 106th Judicial District",,Reed Filley,REP,142,29,320,491
Gaines,3,Straight Party,,Republican Party REP,REP,109,10,372,491
Gaines,3,Straight Party,,Democratic Party DEM,DEM,13,3,13,29
Gaines,3,Straight Party,,Libertarian Party LIB,LIB,4,0,0,4
Gaines,3,U.S. Senate,,Ted Cruz,REP,132,17,447,596
Gaines,3,U.S. Senate,,Beto O'Rourke,DEM,20,4,22,46
Gaines,3,U.S. Senate,,Neal M. Dikeman,LIB,5,0,0,5
Gaines,3,U.S. House,19,Jodey Arrington,REP,136,17,453,606
Gaines,3,U.S. House,19,Miguel Levario,DEM,19,4,16,39
Gaines,3,Governor,,Greg Abbott,REP,134,17,442,593
Gaines,3,Governor,,Lupe Valdez,DEM,16,4,21,41
Gaines,3,Governor,,Mark Jay Tippetts,LIB,7,0,5,12
Gaines,3,Lieutenant Governor,,Dan Patrick,REP,118,15,421,554
Gaines,3,Lieutenant Governor,,Mike Collier,DEM,27,5,40,72
Gaines,3,Lieutenant Governor,,Kerry Douglas McKennon,LIB,11,0,4,15
Gaines,3,Attorney General,,Ken Paxton,REP,127,16,444,587
Gaines,3,Attorney General,,Justin Nelson,DEM,21,4,24,49
Gaines,3,Attorney General,,Michael Ray Harris,LIB,8,0,1,9
Gaines,3,Comptroller of Public Accounts,,Glenn Hegar,REP,129,16,449,594
Gaines,3,Comptroller of Public Accounts,,Joi Chevalier,DEM,18,4,16,38
Gaines,3,Comptroller of Public Accounts,,Ben Sanders,LIB,8,1,1,10
Gaines,3,Commissioner of the General Land Office,,George P. Bush,REP,127,14,436,577
Gaines,3,Commissioner of the General Land Office,,Miguel Suazo,DEM,16,5,16,37
Gaines,3,Commissioner of the General Land Office,,Matt PiÒa,LIB,13,0,10,23
Gaines,3,Commissioner of Agriculture,,Sid Miller,REP,130,16,448,594
Gaines,3,Commissioner of Agriculture,,Kim Olson,DEM,19,5,17,41
Gaines,3,Commissioner of Agriculture,,Richard Carpenter,LIB,6,0,2,8
Gaines,3,Railroad Commissioner,,Christi Craddick,REP,130,15,448,593
Gaines,3,Railroad Commissioner,,Roman McAllen,DEM,19,6,17,42
Gaines,3,Railroad Commissioner,,Mike Wright,LIB,7,0,1,8
Gaines,3,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,132,15,448,595
Gaines,3,"Justice, Supreme Court, Place 2",,Steven Kirkland,DEM,22,5,17,44
Gaines,3,"Justice, Supreme Court, Place 4",,John Devine,REP,132,15,446,593
Gaines,3,"Justice, Supreme Court, Place 4",,R.K. Sandill,DEM,22,5,17,44
Gaines,3,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,133,16,448,597
Gaines,3,"Justice, Supreme Court, Place 6",,Kathy Cheng,DEM,22,4,17,43
Gaines,3,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,129,14,445,588
Gaines,3,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,19,4,17,40
Gaines,3,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,LIB,8,2,3,13
Gaines,3,"Judge, Court of Criminal Appeals, Place 7",,Barbara Parker Hervey,REP,134,14,448,596
Gaines,3,"Judge, Court of Criminal Appeals, Place 7",,Ramona Franklin,DEM,20,6,17,43
Gaines,3,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,REP,136,17,446,599
Gaines,3,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,LIB,13,0,7,20
Gaines,3,State Senate,31,Kel Seliger,REP,133,16,448,597
Gaines,3,State Senate,31,Jack B. Westbrook,LIB,17,1,12,30
Gaines,3,State Representative,83,Dustin Burrows,REP,132,17,436,585
Gaines,3,State Representative,83,Drew Landry,DEM,21,4,30,55
Gaines,3,"Chief Justice, 11th Court of Appeals District",,John Bailey,REP,137,17,451,605
Gaines,3,"District Judge, 106th Judicial District",,Reed Filley,REP,137,17,451,605
Gaines,3 - Seminole,Straight Party,,Republican Party REP,REP,91,17,279,387
Gaines,3 - Seminole,Straight Party,,Democratic Party DEM,DEM,4,4,15,23
Gaines,3 - Seminole,Straight Party,,Libertarian Party LIB,LIB,1,0,2,3
Gaines,3 - Seminole,U.S. Senate,,Ted Cruz,REP,119,28,392,539
Gaines,3 - Seminole,U.S. Senate,,Beto O'Rourke,DEM,20,11,37,68
Gaines,3 - Seminole,U.S. Senate,,Neal M. Dikeman,LIB,2,0,2,4
Gaines,3 - Seminole,U.S. House,19,Jodey Arrington,REP,128,30,398,556
Gaines,3 - Seminole,U.S. House,19,Miguel Levario,DEM,12,9,31,52
Gaines,3 - Seminole,Governor,,Greg Abbott,REP,124,27,385,536
Gaines,3 - Seminole,Governor,,Lupe Valdez,DEM,13,10,31,54
Gaines,3 - Seminole,Governor,,Mark Jay Tippetts,LIB,5,1,10,16
Gaines,3 - Seminole,Lieutenant Governor,,Dan Patrick,REP,111,25,340,476
Gaines,3 - Seminole,Lieutenant Governor,,Mike Collier,DEM,24,12,74,110
Gaines,3 - Seminole,Lieutenant Governor,,Kerry Douglas McKennon,LIB,2,0,11,13
Gaines,3 - Seminole,Attorney General,,Ken Paxton,REP,119,25,379,523
Gaines,3 - Seminole,Attorney General,,Justin Nelson,DEM,15,12,41,68
Gaines,3 - Seminole,Attorney General,,Michael Ray Harris,LIB,3,0,7,10
Gaines,3 - Seminole,Comptroller of Public Accounts,,Glenn Hegar,REP,122,27,386,535
Gaines,3 - Seminole,Comptroller of Public Accounts,,Joi Chevalier,DEM,13,9,29,51
Gaines,3 - Seminole,Comptroller of Public Accounts,,Ben Sanders,LIB,2,0,7,9
Gaines,3 - Seminole,Commissioner of the General Land Office,,George P. Bush,REP,119,28,382,529
Gaines,3 - Seminole,Commissioner of the General Land Office,,Miguel Suazo,DEM,10,10,37,57
Gaines,3 - Seminole,Commissioner of the General Land Office,,Matt PiÒa,LIB,9,0,8,17
Gaines,3 - Seminole,Commissioner of Agriculture,,Sid Miller,REP,121,26,392,539
Gaines,3 - Seminole,Commissioner of Agriculture,,Kim Olson,DEM,14,11,30,55
Gaines,3 - Seminole,Commissioner of Agriculture,,Richard Carpenter,LIB,3,0,5,8
Gaines,3 - Seminole,Railroad Commissioner,,Christi Craddick,REP,121,28,394,543
Gaines,3 - Seminole,Railroad Commissioner,,Roman McAllen,DEM,12,9,27,48
Gaines,3 - Seminole,Railroad Commissioner,,Mike Wright,LIB,4,0,6,10
Gaines,3 - Seminole,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,123,27,393,543
Gaines,3 - Seminole,"Justice, Supreme Court, Place 2",,Steven Kirkland,DEM,14,9,29,52
Gaines,3 - Seminole,"Justice, Supreme Court, Place 4",,John Devine,REP,124,26,394,544
Gaines,3 - Seminole,"Justice, Supreme Court, Place 4",,R.K. Sandill,DEM,12,10,29,51
Gaines,3 - Seminole,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,126,26,393,545
Gaines,3 - Seminole,"Justice, Supreme Court, Place 6",,Kathy Cheng,DEM,10,10,29,49
Gaines,3 - Seminole,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,122,26,389,537
Gaines,3 - Seminole,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,12,10,28,50
Gaines,3 - Seminole,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,LIB,3,0,6,9
Gaines,3 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,Barbara Parker Hervey,REP,127,28,393,548
Gaines,3 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,Ramona Franklin,DEM,10,8,27,45
Gaines,3 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,REP,126,29,393,548
Gaines,3 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,LIB,10,4,21,35
Gaines,3 - Seminole,State Senate,31,Kel Seliger,REP,126,31,395,552
Gaines,3 - Seminole,State Senate,31,Jack B. Westbrook,LIB,13,4,27,44
Gaines,3 - Seminole,State Representative,83,Dustin Burrows,REP,123,27,383,533
Gaines,3 - Seminole,State Representative,83,Drew Landry,DEM,15,10,45,70
Gaines,3 - Seminole,"Chief Justice, 11th Court of Appeals District",,John Bailey,REP,130,28,398,556
Gaines,3 - Seminole,"District Judge, 106th Judicial District",,Reed Filley,REP,131,29,404,564
Gaines,4,Straight Party,,Republican Party REP,REP,24,7,94,125
Gaines,4,Straight Party,,Democratic Party DEM,DEM,3,1,0,4
Gaines,4,Straight Party,,Libertarian Party LIB,LIB,0,0,0,0
Gaines,4,U.S. Senate,,Ted Cruz,REP,28,7,109,144
Gaines,4,U.S. Senate,,Beto O'Rourke,DEM,7,1,2,10
Gaines,4,U.S. Senate,,Neal M. Dikeman,LIB,0,0,0,0
Gaines,4,U.S. House,19,Jodey Arrington,REP,29,7,110,146
Gaines,4,U.S. House,19,Miguel Levario,DEM,6,1,2,9
Gaines,4,Governor,,Greg Abbott,REP,29,7,109,145
Gaines,4,Governor,,Lupe Valdez,DEM,6,1,2,9
Gaines,4,Governor,,Mark Jay Tippetts,LIB,0,0,0,0
Gaines,4,Lieutenant Governor,,Dan Patrick,REP,28,7,102,137
Gaines,4,Lieutenant Governor,,Mike Collier,DEM,6,1,7,14
Gaines,4,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,0,1,2
Gaines,4,Attorney General,,Ken Paxton,REP,29,7,104,140
Gaines,4,Attorney General,,Justin Nelson,DEM,5,1,3,9
Gaines,4,Attorney General,,Michael Ray Harris,LIB,1,0,1,2
Gaines,4,Comptroller of Public Accounts,,Glenn Hegar,REP,29,7,107,143
Gaines,4,Comptroller of Public Accounts,,Joi Chevalier,DEM,4,1,0,5
Gaines,4,Comptroller of Public Accounts,,Ben Sanders,LIB,1,0,0,1
Gaines,4,Commissioner of the General Land Office,,George P. Bush,REP,29,7,107,143
Gaines,4,Commissioner of the General Land Office,,Miguel Suazo,DEM,5,1,0,6
Gaines,4,Commissioner of the General Land Office,,Matt PiÒa,LIB,1,0,2,3
Gaines,4,Commissioner of Agriculture,,Sid Miller,REP,29,7,110,146
Gaines,4,Commissioner of Agriculture,,Kim Olson,DEM,5,1,0,6
Gaines,4,Commissioner of Agriculture,,Richard Carpenter,LIB,0,0,0,0
Gaines,4,Railroad Commissioner,,Christi Craddick,REP,29,7,109,145
Gaines,4,Railroad Commissioner,,Roman McAllen,DEM,4,1,1,6
Gaines,4,Railroad Commissioner,,Mike Wright,LIB,1,0,0,1
Gaines,4,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,30,7,110,147
Gaines,4,"Justice, Supreme Court, Place 2",,Steven Kirkland,DEM,5,1,0,6
Gaines,4,"Justice, Supreme Court, Place 4",,John Devine,REP,29,7,110,146
Gaines,4,"Justice, Supreme Court, Place 4",,R.K. Sandill,DEM,5,1,0,6
Gaines,4,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,29,7,109,145
Gaines,4,"Justice, Supreme Court, Place 6",,Kathy Cheng,DEM,5,1,0,6
Gaines,4,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,30,7,108,145
Gaines,4,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,4,1,1,6
Gaines,4,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,LIB,1,0,0,1
Gaines,4,"Judge, Court of Criminal Appeals, Place 7",,Barbara Parker Hervey,REP,29,7,108,144
Gaines,4,"Judge, Court of Criminal Appeals, Place 7",,Ramona Franklin,DEM,5,1,1,7
Gaines,4,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,REP,30,7,109,146
Gaines,4,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,LIB,3,0,0,3
Gaines,4,State Senate,31,Kel Seliger,REP,29,7,110,146
Gaines,4,State Senate,31,Jack B. Westbrook,LIB,5,0,0,5
Gaines,4,State Representative,83,Dustin Burrows,REP,29,7,109,145
Gaines,4,State Representative,83,Drew Landry,DEM,5,1,3,9
Gaines,4,"Chief Justice, 11th Court of Appeals District",,John Bailey,REP,29,7,110,146
Gaines,4,"District Judge, 106th Judicial District",,Reed Filley,REP,30,7,109,146
Gaines,4 - Seminole,Straight Party,,Republican Party REP,REP,75,13,151,239
Gaines,4 - Seminole,Straight Party,,Democratic Party DEM,DEM,26,5,32,63
Gaines,4 - Seminole,Straight Party,,Libertarian Party LIB,LIB,1,0,0,1
Gaines,4 - Seminole,U.S. Senate,,Ted Cruz,REP,85,18,208,311
Gaines,4 - Seminole,U.S. Senate,,Beto O'Rourke,DEM,33,7,40,80
Gaines,4 - Seminole,U.S. Senate,,Neal M. Dikeman,LIB,2,0,1,3
Gaines,4 - Seminole,U.S. House,19,Jodey Arrington,REP,85,17,204,306
Gaines,4 - Seminole,U.S. House,19,Miguel Levario,DEM,32,7,42,81
Gaines,4 - Seminole,Governor,,Greg Abbott,REP,85,18,201,304
Gaines,4 - Seminole,Governor,,Lupe Valdez,DEM,31,6,42,79
Gaines,4 - Seminole,Governor,,Mark Jay Tippetts,LIB,2,1,4,7
Gaines,4 - Seminole,Lieutenant Governor,,Dan Patrick,REP,82,18,192,292
Gaines,4 - Seminole,Lieutenant Governor,,Mike Collier,DEM,31,7,49,87
Gaines,4 - Seminole,Lieutenant Governor,,Kerry Douglas McKennon,LIB,6,0,5,11
Gaines,4 - Seminole,Attorney General,,Ken Paxton,REP,85,18,200,303
Gaines,4 - Seminole,Attorney General,,Justin Nelson,DEM,30,7,43,80
Gaines,4 - Seminole,Attorney General,,Michael Ray Harris,LIB,4,0,2,6
Gaines,4 - Seminole,Comptroller of Public Accounts,,Glenn Hegar,REP,86,18,200,304
Gaines,4 - Seminole,Comptroller of Public Accounts,,Joi Chevalier,DEM,28,7,40,75
Gaines,4 - Seminole,Comptroller of Public Accounts,,Ben Sanders,LIB,5,0,2,7
Gaines,4 - Seminole,Commissioner of the General Land Office,,George P. Bush,REP,82,16,200,298
Gaines,4 - Seminole,Commissioner of the General Land Office,,Miguel Suazo,DEM,29,6,41,76
Gaines,4 - Seminole,Commissioner of the General Land Office,,Matt PiÒa,LIB,7,3,4,14
Gaines,4 - Seminole,Commissioner of Agriculture,,Sid Miller,REP,88,18,203,309
Gaines,4 - Seminole,Commissioner of Agriculture,,Kim Olson,DEM,29,7,40,76
Gaines,4 - Seminole,Commissioner of Agriculture,,Richard Carpenter,LIB,2,0,1,3
Gaines,4 - Seminole,Railroad Commissioner,,Christi Craddick,REP,86,16,204,306
Gaines,4 - Seminole,Railroad Commissioner,,Roman McAllen,DEM,27,7,38,72
Gaines,4 - Seminole,Railroad Commissioner,,Mike Wright,LIB,6,2,3,11
Gaines,4 - Seminole,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,86,17,202,305
Gaines,4 - Seminole,"Justice, Supreme Court, Place 2",,Steven Kirkland,DEM,31,6,41,78
Gaines,4 - Seminole,"Justice, Supreme Court, Place 4",,John Devine,REP,88,17,202,307
Gaines,4 - Seminole,"Justice, Supreme Court, Place 4",,R.K. Sandill,DEM,30,6,41,77
Gaines,4 - Seminole,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,86,17,200,303
Gaines,4 - Seminole,"Justice, Supreme Court, Place 6",,Kathy Cheng,DEM,33,6,41,80
Gaines,4 - Seminole,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,88,17,202,307
Gaines,4 - Seminole,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,29,5,40,74
Gaines,4 - Seminole,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,LIB,2,1,1,4
Gaines,4 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,Barbara Parker Hervey,REP,87,18,202,307
Gaines,4 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,Ramona Franklin,DEM,32,5,41,78
Gaines,4 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,REP,94,15,208,317
Gaines,4 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,LIB,14,4,24,42
Gaines,4 - Seminole,State Senate,31,Kel Seliger,REP,90,16,207,313
Gaines,4 - Seminole,State Senate,31,Jack B. Westbrook,LIB,17,3,28,48
Gaines,4 - Seminole,State Representative,83,Dustin Burrows,REP,86,17,197,300
Gaines,4 - Seminole,State Representative,83,Drew Landry,DEM,33,6,45,84
Gaines,4 - Seminole,"Chief Justice, 11th Court of Appeals District",,John Bailey,REP,99,17,215,331
Gaines,4 - Seminole,"District Judge, 106th Judicial District",,Reed Filley,REP,98,18,215,331
Gaines,5,Straight Party,,Republican Party REP,REP,1,0,0,1
Gaines,5,Straight Party,,Democratic Party DEM,DEM,0,0,0,0
Gaines,5,Straight Party,,Libertarian Party LIB,LIB,0,0,0,0
Gaines,5,U.S. Senate,,Ted Cruz,REP,1,0,0,1
Gaines,5,U.S. Senate,,Beto O'Rourke,DEM,0,0,0,0
Gaines,5,U.S. Senate,,Neal M. Dikeman,LIB,0,0,0,0
Gaines,5,U.S. House,19,Jodey Arrington,REP,1,0,0,1
Gaines,5,U.S. House,19,Miguel Levario,DEM,0,0,0,0
Gaines,5,Governor,,Greg Abbott,REP,1,0,0,1
Gaines,5,Governor,,Lupe Valdez,DEM,0,0,0,0
Gaines,5,Governor,,Mark Jay Tippetts,LIB,0,0,0,0
Gaines,5,Lieutenant Governor,,Dan Patrick,REP,1,0,0,1
Gaines,5,Lieutenant Governor,,Mike Collier,DEM,0,0,0,0
Gaines,5,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,0,0,0
Gaines,5,Attorney General,,Ken Paxton,REP,1,0,0,1
Gaines,5,Attorney General,,Justin Nelson,DEM,0,0,0,0
Gaines,5,Attorney General,,Michael Ray Harris,LIB,0,0,0,0
Gaines,5,Comptroller of Public Accounts,,Glenn Hegar,REP,1,0,0,1
Gaines,5,Comptroller of Public Accounts,,Joi Chevalier,DEM,0,0,0,0
Gaines,5,Comptroller of Public Accounts,,Ben Sanders,LIB,0,0,0,0
Gaines,5,Commissioner of the General Land Office,,George P. Bush,REP,1,0,0,1
Gaines,5,Commissioner of the General Land Office,,Miguel Suazo,DEM,0,0,0,0
Gaines,5,Commissioner of the General Land Office,,Matt PiÒa,LIB,0,0,0,0
Gaines,5,Commissioner of Agriculture,,Sid Miller,REP,1,0,0,1
Gaines,5,Commissioner of Agriculture,,Kim Olson,DEM,0,0,0,0
Gaines,5,Commissioner of Agriculture,,Richard Carpenter,LIB,0,0,0,0
Gaines,5,Railroad Commissioner,,Christi Craddick,REP,1,0,0,1
Gaines,5,Railroad Commissioner,,Roman McAllen,DEM,0,0,0,0
Gaines,5,Railroad Commissioner,,Mike Wright,LIB,0,0,0,0
Gaines,5,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,1,0,0,1
Gaines,5,"Justice, Supreme Court, Place 2",,Steven Kirkland,DEM,0,0,0,0
Gaines,5,"Justice, Supreme Court, Place 4",,John Devine,REP,1,0,0,1
Gaines,5,"Justice, Supreme Court, Place 4",,R.K. Sandill,DEM,0,0,0,0
Gaines,5,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,1,0,0,1
Gaines,5,"Justice, Supreme Court, Place 6",,Kathy Cheng,DEM,0,0,0,0
Gaines,5,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,1,0,0,1
