county,precinct,office,district,party,candidate,early_voting,election_day,votes
Cass,Precinct 1,Ballots Cast,,,,,,1710
Cass,Precinct 1,Straight Party,,REP,Republican Party,580,234,814
Cass,Precinct 1,Straight Party,,DEM,Democratic Party,153,73,226
Cass,Precinct 1,Straight Party,,LIB,Libertarian Party,2,2,4
Cass,Precinct 1,Straight Party,,,Over Votes,1,0,1
Cass,Precinct 1,Straight Party,,,Under Votes,471,193,664
Cass,Precinct 1,U.S. Senate,,REP,Ted Cruz,941,395,1336
Cass,Precinct 1,U.S. Senate,,DEM,Beto O'Rourke,234,92,326
Cass,Precinct 1,U.S. Senate,,LIB,Neal M. Dikeman,6,2,8
Cass,Precinct 1,U.S. Senate,,,Over Votes,0,0,0
Cass,Precinct 1,U.S. Senate,,,Under Votes,27,13,40
Cass,Precinct 1,U.S. House,4,REP,John Ratcliffe,951,381,1332
Cass,Precinct 1,U.S. House,4,DEM,Catherine Krantz,232,97,329
Cass,Precinct 1,U.S. House,4,LIB,Ken Ashby,5,10,15
Cass,Precinct 1,U.S. House,4,,Over Votes,0,0,0
Cass,Precinct 1,U.S. House,4,,Under Votes,20,14,34
Cass,Precinct 1,Governor,,REP,Greg Abbott,959,391,1350
Cass,Precinct 1,Governor,,DEM,Lupe Valdez,225,94,319
Cass,Precinct 1,Governor,,LIB,Mark Jay Tippetts,9,7,16
Cass,Precinct 1,Governor,,,Over Votes,0,0,0
Cass,Precinct 1,Governor,,,Under Votes,15,10,25
Cass,Precinct 1,Lieutenant Governor,,REP,Dan Patrick,896,370,1266
Cass,Precinct 1,Lieutenant Governor,,DEM,Mike Collier,277,111,388
Cass,Precinct 1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,14,6,20
Cass,Precinct 1,Lieutenant Governor,,,Over Votes,0,0,0
Cass,Precinct 1,Lieutenant Governor,,,Under Votes,21,15,36
Cass,Precinct 1,Attorney General,,REP,Ken Paxton,914,375,1289
Cass,Precinct 1,Attorney General,,DEM,Justin Nelson,262,104,366
Cass,Precinct 1,Attorney General,,LIB,Michael Ray Harris,12,7,19
Cass,Precinct 1,Attorney General,,,Over Votes,0,0,0
Cass,Precinct 1,Attorney General,,,Under Votes,20,16,36
Cass,Precinct 1,Comptroller of Public Accounts,,REP,Glenn Hegar,939,385,1324
Cass,Precinct 1,Comptroller of Public Accounts,,DEM,Joi Chevalier,217,90,307
Cass,Precinct 1,Comptroller of Public Accounts,,LIB,Ben Sanders,20,11,31
Cass,Precinct 1,Comptroller of Public Accounts,,,Over Votes,1,0,1
Cass,Precinct 1,Comptroller of Public Accounts,,,Under Votes,31,16,47
Cass,Precinct 1,Commissioner of the General Land Office,,REP,George P. Bush,909,374,1283
Cass,Precinct 1,Commissioner of the General Land Office,,DEM,Miguel Suazo,248,97,345
