county,precinct,office,district,party,candidate,votes,early_voting,election_day
Eastland,1,Registered Voters,,,,2698,,
Eastland,1,U.S. Senate,,REP,Stefano de Stefano,19,9,10
Eastland,1,U.S. Senate,,REP,Ted Cruz,629,357,272
Eastland,1,U.S. Senate,,REP,Geraldine Sam,4,3,1
Eastland,1,U.S. Senate,,REP,Mary Miller,29,18,11
Eastland,1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",21,14,7
Eastland,1,U.S. House,11,REP,Mike Conaway,564,333,231
Eastland,1,U.S. House,11,REP,Paul Myers,98,52,46
Eastland,1,Governor,,REP,Greg Abbott,646,367,279
Eastland,1,Governor,,REP,Barbara Krueger,39,21,18
Eastland,1,Governor,,REP,SECEDE Kilgore,12,8,4
Eastland,1,Lieutenant Governor,,REP,Dan Patrick,509,307,202
Eastland,1,Lieutenant Governor,,REP,Scott Milder,168,82,86
Eastland,1,Attorney General,,REP,Ken Paxton,601,348,253
Eastland,1,Comptroller of Public Accounts,,REP,Glenn Hegar,587,340,247
Eastland,1,Commissioner of the General Land Office,,REP,Rick Range,62,41,21
Eastland,1,Commissioner of the General Land Office,,REP,Davey Edwards,52,32,20
Eastland,1,Commissioner of the General Land Office,,REP,Jerry Patterson,123,75,48
Eastland,1,Commissioner of the General Land Office,,REP,George P. Bush,401,221,180
Eastland,1,Commissioner of Agriculture,,REP,Sid Miller,441,265,176
Eastland,1,Commissioner of Agriculture,,REP,Trey Blocker,60,42,18
Eastland,1,Commissioner of Agriculture,,REP,Jim Hogan,117,56,61
Eastland,1,Railroad Commissioner,,REP,Christi Craddick,481,288,193
Eastland,1,Railroad Commissioner,,REP,Weston Martinez,104,55,49
Eastland,1,"Justice, Supreme Court, Place 2",,,Jimmy Blacklock,562,321,241
Eastland,1,"Justice, Supreme Court, Place 4",,,John Devine,562,320,242
Eastland,1,"Justice, Supreme Court, Place 6",,,Jeff Brown,551,317,234
Eastland,1,"Presiding Judge, Court of Criminal Appeals",,,David Bridges,368,212,156
Eastland,1,"Presiding Judge, Court of Criminal Appeals",,,Sharon Keller,215,128,87
Eastland,1,"Judge, Court of Criminal Appeals, Place 7",,,Barbara Parker Hervey,548,318,230
Eastland,1,"Judge, Court of Criminal Appeals, Place 8",,,Michelle Slaughter,333,196,137
Eastland,1,"Judge, Court of Criminal Appeals, Place 8",,,Jay Brandon,179,100,79
Eastland,1,"Judge, Court of Criminal Appeals, Place 8",,,Dib Waldrip,43,29,14
Eastland,1,State Representative,60,REP,Jim Largent,250,149,101
Eastland,1,State Representative,60,REP,Mike Lang,443,248,195
Eastland,1,State Representative,60,REP,Gregory Risse,13,7,6
Eastland,1,"Chief Justice, 11th Court of Appeals District",,,John Bailey,621,363,258
Eastland,1,Criminal District Attorney,,,Russell (Russ) D. Thomason,628,354,274
Eastland,1,County Judge,,,James R. King,174,111,63
Eastland,1,County Judge,,,Paul W. Lewallen,72,29,43
Eastland,1,County Judge,,,Rex Fields,373,217,156
Eastland,1,County Judge,,,Ken Knowles,57,30,27
Eastland,1,County Judge,,,Teresa Slaughter,39,21,18
Eastland,1,District Clerk,,,Tessa K. Culverhouse,648,365,283
Eastland,1,County Clerk,,,Cathy Jentho,595,336,259
Eastland,1,County Treasurer,,,Christina L. Dodrill,602,343,259
Eastland,1,County Surveyor,,,Lynn Williamson,643,374,269
Eastland,1,"Justice of the Peace, Precinct 1",,,Christopher Salinas,202,120,82
Eastland,1,"Justice of the Peace, Precinct 1",,,Cheryl Howerton,103,60,43
Eastland,1,"Justice of the Peace, Precinct 1",,,Sonya May Neill,41,16,25
Eastland,1,"Justice of the Peace, Precinct 1",,,Jon Glenn,180,114,66
Eastland,1,"Justice of the Peace, Precinct 1",,,Sheila Stephens,33,11,22
Eastland,1,"Justice of the Peace, Precinct 1",,,Ray Darden,151,83,68
Eastland,1,County Chairman,,,Sean C. Schaefer,580,336,244
Eastland,1,"Precinct Chairman, Precinct 1",,,Robin Hayes,590,329,261
Eastland,1,U.S. Senate,,DEM,Edward Kimbrough,12,5,7
Eastland,1,U.S. Senate,,DEM,Sema Hernandez,9,3,6
Eastland,1,U.S. Senate,,DEM,Beto O'Rourke,23,13,10
Eastland,1,U.S. House,11,DEM,Eric Pfalzgraf,2,1,1
Eastland,1,U.S. House,11,DEM,Jennie Lou Leeder,39,18,21
Eastland,1,Governor,,DEM,Tom Wakely,4,2,2
Eastland,1,Governor,,DEM,Grady Yarbrough,5,2,3
Eastland,1,Governor,,DEM,Jeffrey Payne,3,1,2
Eastland,1,Governor,,DEM,"Cedric Davis, Sr.",1,0,1
Eastland,1,Governor,,DEM,Joe Mumbach,0,0,0
Eastland,1,Governor,,DEM,Andrew White,19,11,8
Eastland,1,Governor,,DEM,James Jolly Clark,1,1,0
Eastland,1,Governor,,DEM,Adrian Ocegueda,2,2,0
Eastland,1,Governor,,DEM,Lupe Valdez,7,0,7
Eastland,1,Lieutenant Governor,,DEM,Michael Cooper,14,5,9
Eastland,1,Lieutenant Governor,,DEM,Mike Collier,27,14,13
Eastland,1,Attorney General,,DEM,Justin Nelson,41,20,21
Eastland,1,Comptroller of Public Accounts,,DEM,Tim Mahoney,22,8,14
Eastland,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,16,9,7
Eastland,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,18,8,10
Eastland,1,Commissioner of the General Land Office,,DEM,Tex Morgan,19,9,10
Eastland,1,Commissioner of Agriculture,,DEM,Kim Olson,39,19,20
Eastland,1,Railroad Commissioner,,DEM,Roman McAllen,19,8,11
Eastland,1,Railroad Commissioner,,DEM,Chris Spellmon,19,10,9
Eastland,1,"Justice, Supreme Court, Place 2",,,Steven Kirkland,39,18,21
Eastland,1,"Justice, Supreme Court, Place 4",,,R. K. Sandill,39,18,21
Eastland,1,"Justice, Supreme Court, Place 6",,,Kathy Cheng,39,19,20
Eastland,1,"Presiding Judge, Court of Criminal Appeals",,,Maria T. (Terri) Jackson,40,19,21
Eastland,1,"Judge, Court of Criminal Appeals, Place 7",,,Ramona Franklin,38,18,20
Eastland,1,County Chairman,,,Kelly McMichael,39,19,20
Eastland,1,Proposition #1,,,FOR,42,20,22
Eastland,1,Proposition #1,,,AGAINST,3,2,1
Eastland,1,Proposition #2,,,FOR,41,19,22
Eastland,1,Proposition #2,,,AGAINST,2,1,1
Eastland,1,Proposition #3,,,FOR,42,20,22
Eastland,1,Proposition #3,,,AGAINST,2,2,0
Eastland,1,Proposition #4,,,FOR,42,20,22
Eastland,1,Proposition #4,,,AGAINST,2,2,0
Eastland,1,Proposition #5,,,FOR,42,21,21
Eastland,1,Proposition #5,,,AGAINST,1,1,0
Eastland,1,Proposition #6,,,FOR,45,22,23
Eastland,1,Proposition #6,,,AGAINST,0,0,0
Eastland,1,Proposition #7,,,FOR,43,20,23
Eastland,1,Proposition #7,,,AGAINST,1,1,0
Eastland,1,Proposition #8,,,FOR,41,21,20
Eastland,1,Proposition #8,,,AGAINST,3,1,2
Eastland,1,Proposition #9,,,FOR,42,20,22
Eastland,1,Proposition #9,,,AGAINST,2,1,1
Eastland,1,Proposition #10,,,FOR,40,19,21
Eastland,1,Proposition #10,,,AGAINST,2,1,1
Eastland,1,Proposition #11,,,FOR,44,21,23
Eastland,1,Proposition #11,,,AGAINST,0,0,0
Eastland,1,Proposition #12,,,FOR,43,21,22
