county,office,district,candidate,party,precinct,early_voting,election_day,votes
Maverick,Governor,,Adrian Ocegueda,DEM,2C,63,23,86
Maverick,Governor,,"Cedric Wayne Davis, Sr.",DEM,2C,15,4,19
Maverick,Governor,,Grady Yarbrough,DEM,2C,6,3,9
Maverick,Governor,,Guadalupe Valdez,DEM,2C,144,57,201
Maverick,Governor,,James Jolly Clark,DEM,2C,4,5,9
Maverick,Governor,,Jeffrey Alan Payne,DEM,2C,33,10,43
Maverick,Governor,,Joseph William Mumbach,DEM,2C,6,3,9
Maverick,Governor,,Robert Andrew White,DEM,2C,24,9,33
Maverick,Governor,,Thomas John Wakely,DEM,2C,12,5,17
Maverick,Governor,,Adrian Ocegueda,DEM,2D,0,1,1
Maverick,Governor,,"Cedric Wayne Davis, Sr.",DEM,2D,0,1,1
Maverick,Governor,,Grady Yarbrough,DEM,2D,0,3,3
Maverick,Governor,,Guadalupe Valdez,DEM,2D,9,9,18
Maverick,Governor,,James Jolly Clark,DEM,2D,1,0,1
Maverick,Governor,,Jeffrey Alan Payne,DEM,2D,2,1,3
Maverick,Governor,,Joseph William Mumbach,DEM,2D,0,3,3
Maverick,Governor,,Robert Andrew White,DEM,2D,4,3,7
Maverick,Governor,,Thomas John Wakely,DEM,2D,0,0,0
Maverick,Governor,,Adrian Ocegueda,DEM,3A,102,30,132
Maverick,Governor,,"Cedric Wayne Davis, Sr.",DEM,3A,16,6,22
Maverick,Governor,,Grady Yarbrough,DEM,3A,23,15,38
Maverick,Governor,,Guadalupe Valdez,DEM,3A,244,92,336
Maverick,Governor,,James Jolly Clark,DEM,3A,17,4,21
Maverick,Governor,,Jeffrey Alan Payne,DEM,3A,65,17,82
Maverick,Governor,,Joseph William Mumbach,DEM,3A,14,3,17
Maverick,Governor,,Robert Andrew White,DEM,3A,75,18,93
Maverick,Governor,,Thomas John Wakely,DEM,3A,16,3,19
Maverick,Governor,,Adrian Ocegueda,DEM,3B,94,51,145
Maverick,Governor,,"Cedric Wayne Davis, Sr.",DEM,3B,22,6,28
Maverick,Governor,,Grady Yarbrough,DEM,3B,29,10,39
Maverick,Governor,,Guadalupe Valdez,DEM,3B,256,127,383
Maverick,Governor,,James Jolly Clark,DEM,3B,15,13,28
Maverick,Governor,,Jeffrey Alan Payne,DEM,3B,72,30,102
Maverick,Governor,,Joseph William Mumbach,DEM,3B,7,6,13
Maverick,Governor,,Robert Andrew White,DEM,3B,59,33,92
Maverick,Governor,,Thomas John Wakely,DEM,3B,21,10,31
Maverick,Governor,,Adrian Ocegueda,DEM,3C,5,11,16
Maverick,Governor,,"Cedric Wayne Davis, Sr.",DEM,3C,0,2,2
Maverick,Governor,,Grady Yarbrough,DEM,3C,5,11,16
Maverick,Governor,,Guadalupe Valdez,DEM,3C,15,39,54
Maverick,Governor,,James Jolly Clark,DEM,3C,0,6,6
Maverick,Governor,,Jeffrey Alan Payne,DEM,3C,4,11,15
Maverick,Governor,,Joseph William Mumbach,DEM,3C,2,3,5
Maverick,Governor,,Robert Andrew White,DEM,3C,6,9,15
Maverick,Governor,,Thomas John Wakely,DEM,3C,1,6,7
Maverick,Governor,,Adrian Ocegueda,DEM,4A,17,2,19
Maverick,Governor,,"Cedric Wayne Davis, Sr.",DEM,4A,5,1,6
Maverick,Governor,,Grady Yarbrough,DEM,4A,10,1,11
Maverick,Governor,,Guadalupe Valdez,DEM,4A,50,9,59
Maverick,Governor,,James Jolly Clark,DEM,4A,8,0,8
Maverick,Governor,,Jeffrey Alan Payne,DEM,4A,14,3,17
Maverick,Governor,,Joseph William Mumbach,DEM,4A,6,2,8
Maverick,Governor,,Robert Andrew White,DEM,4A,25,3,28
Maverick,Governor,,Thomas John Wakely,DEM,4A,9,5,14
Maverick,Governor,,Adrian Ocegueda,DEM,4B,81,41,122
Maverick,Governor,,"Cedric Wayne Davis, Sr.",DEM,4B,16,10,26
Maverick,Governor,,Grady Yarbrough,DEM,4B,15,8,23
Maverick,Governor,,Guadalupe Valdez,DEM,4B,196,115,311
Maverick,Governor,,James Jolly Clark,DEM,4B,14,6,20
Maverick,Governor,,Jeffrey Alan Payne,DEM,4B,52,33,85
Maverick,Governor,,Joseph William Mumbach,DEM,4B,7,10,17
Maverick,Governor,,Robert Andrew White,DEM,4B,52,29,81
Maverick,Governor,,Thomas John Wakely,DEM,4B,13,5,18
Maverick,Governor,,Adrian Ocegueda,DEM,4C,20,9,29
Maverick,Governor,,"Cedric Wayne Davis, Sr.",DEM,4C,6,2,8
Maverick,Governor,,Grady Yarbrough,DEM,4C,5,12,17
Maverick,Governor,,Guadalupe Valdez,DEM,4C,81,27,108
Maverick,Governor,,James Jolly Clark,DEM,4C,9,4,13
Maverick,Governor,,Jeffrey Alan Payne,DEM,4C,20,7,27
Maverick,Governor,,Joseph William Mumbach,DEM,4C,6,0,6
Maverick,Governor,,Robert Andrew White,DEM,4C,22,7,29
Maverick,Governor,,Thomas John Wakely,DEM,4C,5,3,8
Maverick,Governor,,Adrian Ocegueda,DEM,4D,55,22,77
Maverick,Governor,,"Cedric Wayne Davis, Sr.",DEM,4D,9,1,10
Maverick,Governor,,Grady Yarbrough,DEM,4D,9,2,11
Maverick,Governor,,Guadalupe Valdez,DEM,4D,135,44,179
Maverick,Governor,,James Jolly Clark,DEM,4D,13,4,17
Maverick,Governor,,Jeffrey Alan Payne,DEM,4D,31,10,41
Maverick,Governor,,Joseph William Mumbach,DEM,4D,15,2,17
Maverick,Governor,,Robert Andrew White,DEM,4D,27,5,32
Maverick,Governor,,Thomas John Wakely,DEM,4D,7,1,8
Maverick,Attorney General,,Justin Adatto Nelson,DEM,1A,87,20,107
Maverick,Attorney General,,Justin Adatto Nelson,DEM,1B,316,155,471
Maverick,Attorney General,,Justin Adatto Nelson,DEM,1C,497,173,670
Maverick,Attorney General,,Justin Adatto Nelson,DEM,2A,82,24,106
Maverick,Attorney General,,Justin Adatto Nelson,DEM,2B,356,120,476
Maverick,Attorney General,,Justin Adatto Nelson,DEM,2C,200,79,279
Maverick,Attorney General,,Justin Adatto Nelson,DEM,2D,15,16,31
Maverick,Attorney General,,Justin Adatto Nelson,DEM,3A,461,141,602
Maverick,Attorney General,,Justin Adatto Nelson,DEM,3B,434,209,643
Maverick,Attorney General,,Justin Adatto Nelson,DEM,3C,25,79,104
Maverick,Attorney General,,Justin Adatto Nelson,DEM,4A,96,25,121
Maverick,Attorney General,,Justin Adatto Nelson,DEM,4B,354,196,550
Maverick,Attorney General,,Justin Adatto Nelson,DEM,4C,135,55,190
Maverick,Attorney General,,Justin Adatto Nelson,DEM,4D,223,61,284
Maverick,Lieutenant Governor,,Michael Cooper,DEM,1A,72,20,92
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,1A,39,10,49
Maverick,Lieutenant Governor,,Michael Cooper,DEM,1B,211,111,322
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,1B,148,75,223
Maverick,Lieutenant Governor,,Michael Cooper,DEM,1C,396,142,538
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,1C,199,59,258
Maverick,Lieutenant Governor,,Michael Cooper,DEM,2A,67,14,81
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,2A,43,18,61
Maverick,Lieutenant Governor,,Michael Cooper,DEM,2B,302,95,397
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,2B,149,46,195
Maverick,Lieutenant Governor,,Michael Cooper,DEM,2C,185,76,261
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,2C,85,32,117
Maverick,Lieutenant Governor,,Michael Cooper,DEM,2D,14,11,25
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,2D,3,7,10
Maverick,Lieutenant Governor,,Michael Cooper,DEM,3A,352,116,468
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,3A,192,67,259
Maverick,Lieutenant Governor,,Michael Cooper,DEM,3B,352,152,504
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,3B,180,113,293
Maverick,Lieutenant Governor,,Michael Cooper,DEM,3C,20,55,75
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,3C,15,36,51
Maverick,Lieutenant Governor,,Michael Cooper,DEM,4A,75,13,88
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,4A,48,13,61
Maverick,Lieutenant Governor,,Michael Cooper,DEM,4B,274,158,432
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,4B,142,82,224
Maverick,Lieutenant Governor,,Michael Cooper,DEM,4C,98,42,140
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,4C,62,23,85
Maverick,Lieutenant Governor,,Michael Cooper,DEM,4D,187,51,238
Maverick,Lieutenant Governor,,Michael Edward Collier,DEM,4D,83,28,111
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,1A,36,15,51
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,1A,70,18,88
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,1B,117,48,165
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,1B,237,138,375
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,1C,158,67,225
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,1C,429,135,564
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,2A,37,6,43
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,2A,71,23,94
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,2B,129,37,166
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,2B,308,106,414
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,2C,67,33,100
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,2C,198,71,269
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,2D,3,4,7
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,2D,12,15,27
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,3A,141,53,194
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,3A,393,128,521
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,3B,123,80,203
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,3B,398,185,583
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,3C,8,28,36
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,3C,28,58,86
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,4A,32,9,41
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,4A,84,16,100
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,4B,124,76,200
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,4B,277,158,435
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,4C,61,24,85
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,4C,107,43,150
Maverick,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,4D,60,20,80
Maverick,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,4D,206,55,261
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,1A,39,8,47
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,1A,68,22,90
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,1B,110,53,163
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,1B,235,130,365
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,1C,159,64,223
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,1C,420,137,557
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,2A,43,8,51
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,2A,66,19,85
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,2B,126,35,161
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,2B,304,106,410
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,2C,100,36,136
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,2C,165,68,233
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,2D,3,10,13
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,2D,13,9,22
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,3A,173,60,233
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,3A,356,117,473
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,3B,177,85,262
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,3B,345,172,517
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,3C,13,31,44
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,3C,23,58,81
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,4A,35,7,42
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,4A,84,19,103
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,4B,130,67,197
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,4B,275,165,440
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,4C,56,28,84
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,4C,100,39,139
Maverick,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,4D,67,15,82
Maverick,Railroad Commissioner,,Roman James Alfred McAllen,DEM,4D,198,61,259
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,1A,24,5,29
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,1A,76,23,99
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,1A,28,4,32
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,1B,64,34,98
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,1B,225,122,347
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,1B,107,49,156
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,1C,97,26,123
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,1C,463,156,619
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,1C,120,46,166
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,2A,21,5,26
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,2A,85,17,102
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,2A,34,9,43
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,2B,92,24,116
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,2B,326,100,426
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,2B,89,35,124
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,2C,52,19,71
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,2C,187,76,263
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,2C,65,25,90
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,2D,3,5,8
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,2D,11,11,22
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,2D,4,5,9
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,3A,98,19,117
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,3A,327,127,454
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,3A,166,56,222
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,3B,114,43,157
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,3B,352,192,544
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,3B,126,66,192
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,3C,8,21,29
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,3C,19,59,78
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,3C,11,17,28
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,4A,27,7,34
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,4A,73,13,86
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,4A,42,6,48
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,4B,57,36,93
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,4B,281,169,450
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,4B,118,55,173
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,4C,29,18,47
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,4C,114,34,148
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,4C,30,14,44
Maverick,U.S. Senate,,Edward Wayne Kimbrough,DEM,4D,58,10,68
Maverick,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,4D,188,64,252
Maverick,U.S. Senate,,Robert Francis O'Rourke,DEM,4D,47,20,67
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,1A,11,9,20
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,1A,29,7,36
Maverick,U.S. House,23,Harry Jay Hulings,DEM,1A,7,4,11
Maverick,U.S. House,23,Judith Ann Canales,DEM,1A,63,16,79
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,1A,28,6,34
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,1B,22,12,34
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,1B,94,63,157
Maverick,U.S. House,23,Harry Jay Hulings,DEM,1B,62,20,82
Maverick,U.S. House,23,Judith Ann Canales,DEM,1B,191,90,281
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,1B,75,36,111
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,1C,67,22,89
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,1C,169,60,229
Maverick,U.S. House,23,Harry Jay Hulings,DEM,1C,74,13,87
Maverick,U.S. House,23,Judith Ann Canales,DEM,1C,317,93,410
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,1C,135,54,189
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,2A,13,3,16
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,2A,35,8,43
Maverick,U.S. House,23,Harry Jay Hulings,DEM,2A,11,4,15
Maverick,U.S. House,23,Judith Ann Canales,DEM,2A,68,14,82
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,2A,33,8,41
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,2B,53,19,72
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,2B,105,41,146
Maverick,U.S. House,23,Harry Jay Hulings,DEM,2B,49,10,59
Maverick,U.S. House,23,Judith Ann Canales,DEM,2B,227,64,291
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,2B,134,39,173
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,2C,32,2,34
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,2C,76,33,109
Maverick,U.S. House,23,Harry Jay Hulings,DEM,2C,24,12,36
Maverick,U.S. House,23,Judith Ann Canales,DEM,2C,109,46,155
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,2C,88,24,112
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,2D,1,4,5
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,2D,5,1,6
Maverick,U.S. House,23,Harry Jay Hulings,DEM,2D,0,5,5
Maverick,U.S. House,23,Judith Ann Canales,DEM,2D,11,9,20
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,2D,6,2,8
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,3A,30,9,39
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,3A,130,54,184
Maverick,U.S. House,23,Harry Jay Hulings,DEM,3A,67,20,87
Maverick,U.S. House,23,Judith Ann Canales,DEM,3A,292,97,389
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,3A,121,39,160
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,3B,38,33,71
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,3B,124,89,213
Maverick,U.S. House,23,Harry Jay Hulings,DEM,3B,61,36,97
Maverick,U.S. House,23,Judith Ann Canales,DEM,3B,243,105,348
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,3B,160,63,223
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,3C,0,3,3
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,3C,8,35,43
Maverick,U.S. House,23,Harry Jay Hulings,DEM,3C,9,13,22
Maverick,U.S. House,23,Judith Ann Canales,DEM,3C,16,36,52
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,3C,9,19,28
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,4A,9,5,14
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,4A,40,4,44
Maverick,U.S. House,23,Harry Jay Hulings,DEM,4A,22,6,28
Maverick,U.S. House,23,Judith Ann Canales,DEM,4A,70,13,83
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,4A,28,4,32
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,4B,31,21,52
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,4B,106,87,193
Maverick,U.S. House,23,Harry Jay Hulings,DEM,4B,66,20,86
Maverick,U.S. House,23,Judith Ann Canales,DEM,4B,215,102,317
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,4B,79,52,131
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,4C,9,3,12
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,4C,48,18,66
Maverick,U.S. House,23,Harry Jay Hulings,DEM,4C,12,13,25
Maverick,U.S. House,23,Judith Ann Canales,DEM,4C,100,38,138
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,4C,28,8,36
Maverick,U.S. House,23,Angela Ann Villescaz,DEM,4D,40,8,48
Maverick,U.S. House,23,Gina Maria Ortiz Jones,DEM,4D,52,28,80
Maverick,U.S. House,23,Harry Jay Hulings,DEM,4D,32,4,36
Maverick,U.S. House,23,Judith Ann Canales,DEM,4D,112,43,155
Maverick,U.S. House,23,Ricardo Jose Trevio,DEM,4D,87,21,108
Maverick,Commissioner of the General Land Office,,Carl Allen Morgan,DEM,1A,28,5,33
Maverick,Commissioner of the General Land Office,,Miguel Andrs Suazo,DEM,1A,83,24,107
Maverick,Commissioner of the General Land Office,,Carl Allen Morgan,DEM,1B,103,36,139
Maverick,Commissioner of the General Land Office,,Miguel Andrs Suazo,DEM,1B,263,153,416
Maverick,Commissioner of the General Land Office,,Carl Allen Morgan,DEM,1C,133,49,182
Maverick,Commissioner of the General Land Office,,Miguel Andrs Suazo,DEM,1C,484,159,643
Maverick,Commissioner of the General Land Office,,Carl Allen Morgan,DEM,2A,30,7,37
Maverick,Commissioner of the General Land Office,,Miguel Andrs Suazo,DEM,2A,84,25,109
Maverick,Commissioner of the General Land Office,,Carl Allen Morgan,DEM,2B,92,30,122
Maverick,Commissioner of the General Land Office,,Miguel Andrs Suazo,DEM,2B,359,115,474
Maverick,Commissioner of the General Land Office,,Carl Allen Morgan,DEM,2C,68,31,99
Maverick,Commissioner of the General Land Office,,Miguel Andrs Suazo,DEM,2C,204,75,279
