candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Hays,110,2028
,Ballots Cast,,,Hays,110,1082
,Straight Party,,REP,Hays,110,247
,Straight Party,,DEM,Hays,110,335
,Straight Party,,LIB,Hays,110,4
Ted Cruz,U.S. Senate,,REP,Hays,110,442
Beto O'Rourke,U.S. Senate,,DEM,Hays,110,616
Neal M Dikeman,U.S. Senate,,LIB,Hays,110,7
Chip Roy,U.S. House,21,REP,Hays,110,
Joseph Kopser,U.S. House,21,DEM,Hays,110,
Lee Santos,U.S. House,21,LIB,Hays,110,
Roger Williams,U.S. House,25,REP,Hays,110,
Julie Oliver,U.S. House,25,DEM,Hays,110,
Desarae Lindsey,U.S. House,25,LIB,Hays,110,
David Smalling,U.S. House,35,REP,Hays,110,402
Lloyd Doggett,U.S. House,35,DEM,Hays,110,630
Clark Patterson,U.S. House,35,LIB,Hays,110,33
Greg Abbott,Governor,,REP,Hays,110,488
Lupe Valdez,Governor,,DEM,Hays,110,569
Mark Jay Tippetts,Governor,,LIB,Hays,110,18
Dan Patrick,Lieutenant Governor,,REP,Hays,110,458
Mike Collier,Lieutenant Governor,,DEM,Hays,110,572
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Hays,110,34
Ken Paxton,Attorney General,,REP,Hays,110,432
Justin Nelson,Attorney General,,DEM,Hays,110,590
Michael Ray Harris,Attorney General,,LIB,Hays,110,40
Glenn Hegar,Comptroller of Public Accounts,,REP,Hays,110,431
Joi Chevalier,Comptroller of Public Accounts,,DEM,Hays,110,551
Ben Sanders,Comptroller of Public Accounts,,LIB,Hays,110,58
George P. Bush,Commissioner of the General Land Office,,REP,Hays,110,443
Miguel Suazo,Commissioner of the General Land Office,,DEM,Hays,110,568
Matt Pina,Commissioner of the General Land Office,,LIB,Hays,110,42
Sid Miller,Commissioner of Agriculture,,REP,Hays,110,428
Kim Olson,Commissioner of Agriculture,,DEM,Hays,110,589
Richard Carpenter ,Commissioner of Agriculture,,LIB,Hays,110,30
Christi Craddick,Railroad Commissioner,,REP,Hays,110,440
Roman McAllen,Railroad Commissioner,,DEM,Hays,110,569
Mike Wright,Railroad Commissioner,,LIB,Hays,110,39
Donna Campbell,State Senate,25,REP,Hays,110,
Steven Kling,State Senate,25,DEM,Hays,110,
Ken Strange,State Representative,45,REP,Hays,110,460
Erin Zwlener,State Representative,45,DEM,Hays,110,594
,Registered Voters,,,Hays,111,329
,Ballots Cast,,,Hays,111,206
,Straight Party,,REP,Hays,111,37
,Straight Party,,DEM,Hays,111,65
,Straight Party,,LIB,Hays,111,3
Ted Cruz,U.S. Senate,,REP,Hays,111,52
Beto O'Rourke,U.S. Senate,,DEM,Hays,111,147
Neal M Dikeman,U.S. Senate,,LIB,Hays,111,5
Chip Roy,U.S. House,21,REP,Hays,111,49
Joseph Kopser,U.S. House,21,DEM,Hays,111,142
Lee Santos,U.S. House,21,LIB,Hays,111,8
Roger Williams,U.S. House,25,REP,Hays,111,
Julie Oliver,U.S. House,25,DEM,Hays,111,
Desarae Lindsey,U.S. House,25,LIB,Hays,111,
David Smalling,U.S. House,35,REP,Hays,111,
Lloyd Doggett,U.S. House,35,DEM,Hays,111,
Clark Patterson,U.S. House,35,LIB,Hays,111,
Greg Abbott,Governor,,REP,Hays,111,60
Lupe Valdez,Governor,,DEM,Hays,111,135
Mark Jay Tippetts,Governor,,LIB,Hays,111,7
Dan Patrick,Lieutenant Governor,,REP,Hays,111,50
Mike Collier,Lieutenant Governor,,DEM,Hays,111,140
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Hays,111,8
Ken Paxton,Attorney General,,REP,Hays,111,51
Justin Nelson,Attorney General,,DEM,Hays,111,137
Michael Ray Harris,Attorney General,,LIB,Hays,111,9
Glenn Hegar,Comptroller of Public Accounts,,REP,Hays,111,49
Joi Chevalier,Comptroller of Public Accounts,,DEM,Hays,111,135
Ben Sanders,Comptroller of Public Accounts,,LIB,Hays,111,13
George P. Bush,Commissioner of the General Land Office,,REP,Hays,111,54
Miguel Suazo,Commissioner of the General Land Office,,DEM,Hays,111,132
Matt Pina,Commissioner of the General Land Office,,LIB,Hays,111,11
Sid Miller,Commissioner of Agriculture,,REP,Hays,111,45
Kim Olson,Commissioner of Agriculture,,DEM,Hays,111,147
Richard Carpenter ,Commissioner of Agriculture,,LIB,Hays,111,6
Christi Craddick,Railroad Commissioner,,REP,Hays,111,50
Roman McAllen,Railroad Commissioner,,DEM,Hays,111,136
Mike Wright,Railroad Commissioner,,LIB,Hays,111,10
Donna Campbell,State Senate,25,REP,Hays,111,
Steven Kling,State Senate,25,DEM,Hays,111,
Ken Strange,State Representative,45,REP,Hays,111,52
Erin Zwlener,State Representative,45,DEM,Hays,111,146
,Registered Voters,,,Hays,112,2562
,Ballots Cast,,,Hays,112,1146
,Straight Party,,REP,Hays,112,141
,Straight Party,,DEM,Hays,112,445
,Straight Party,,LIB,Hays,112,10
Ted Cruz,U.S. Senate,,REP,Hays,112,227
Beto O'Rourke,U.S. Senate,,DEM,Hays,112,891
Neal M Dikeman,U.S. Senate,,LIB,Hays,112,11
Chip Roy,U.S. House,21,REP,Hays,112,
Joseph Kopser,U.S. House,21,DEM,Hays,112,
Lee Santos,U.S. House,21,LIB,Hays,112,
Roger Williams,U.S. House,25,REP,Hays,112,
Julie Oliver,U.S. House,25,DEM,Hays,112,
Desarae Lindsey,U.S. House,25,LIB,Hays,112,
David Smalling,U.S. House,35,REP,Hays,112,209
Lloyd Doggett,U.S. House,35,DEM,Hays,112,859
Clark Patterson,U.S. House,35,LIB,Hays,112,50
Greg Abbott,Governor,,REP,Hays,112,277
Lupe Valdez,Governor,,DEM,Hays,112,811
Mark Jay Tippetts,Governor,,LIB,Hays,112,37
Dan Patrick,Lieutenant Governor,,REP,Hays,112,249
Mike Collier,Lieutenant Governor,,DEM,Hays,112,797
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Hays,112,69
Ken Paxton,Attorney General,,REP,Hays,112,221
Justin Nelson,Attorney General,,DEM,Hays,112,831
Michael Ray Harris,Attorney General,,LIB,Hays,112,54
Glenn Hegar,Comptroller of Public Accounts,,REP,Hays,112,237
Joi Chevalier,Comptroller of Public Accounts,,DEM,Hays,112,789
