county,precinct,office,district,candidate,party,early_voting,election_day,mail,provisional,votes
Wilson,Box 103,Attorney General,,Justin Nelson,DEM,123,164,54,0,341
Wilson,Box 103,Attorney General,,Michael Ray Harris,LIB,14,18,0,0,32
Wilson,Box 103,Comptroller of Public Accounts,,Glenn Hegar,REP,299,230,35,0,564
Wilson,Box 103,Comptroller of Public Accounts,,Joi Chevalier,DEM,108,150,51,0,309
Wilson,Box 103,Comptroller of Public Accounts,,Ben Sanders,LIB,16,24,2,0,42
Wilson,Box 103,Commissioner of the General Land Office,,George P. Bush,REP,299,230,32,0,561
Wilson,Box 103,Commissioner of the General Land Office,,Miguel Suazo,DEM,102,148,50,0,300
Wilson,Box 103,Commissioner of the General Land Office,,Matt Pina,LIB,21,26,6,0,53
Wilson,Box 103,Commissioner of Agriculture,,Sid Miller,REP,290,227,35,0,552
Wilson,Box 103,Commissioner of Agriculture,,Kim Olson,DEM,120,156,52,0,328
Wilson,Box 103,Commissioner of Agriculture,,Richard Carpenter,LIB,14,20,1,0,35
Wilson,Box 103,Railroad Commissioner,,Christi Craddick,REP,301,233,33,0,567
Wilson,Box 103,Railroad Commissioner,,Roman McAllen,DEM,110,152,53,0,315
Wilson,Box 103,Railroad Commissioner,,Mike Wright,LIB,13,19,2,0,34
Wilson,Box 103,Justice Supreme Ct P2,,Jimmy Blacklock,REP,304,231,33,0,568
Wilson,Box 103,Justice Supreme Ct P2,,Steven Kirkland,DEM,122,169,55,0,346
Wilson,Box 103,Justice Supreme Ct P4,,John Devine,REP,308,234,34,0,576
Wilson,Box 103,Justice Supreme Ct P4,,R.K. Sandill,DEM,117,166,53,0,336
Wilson,Box 103,Justice Supreme Ct P6,,Jeff Brown,REP,304,238,40,0,582
Wilson,Box 103,Justice Supreme Ct P6,,Kathy Cheng,DEM,121,162,47,0,330
Wilson,Box 103,Presiding Criminal Appeals,,Sharon Keller,REP,293,229,33,0,555
Wilson,Box 103,Presiding Criminal Appeals,,Maria T. Jackson,DEM,119,156,53,0,328
Wilson,Box 103,Presiding Criminal Appeals,,William Strange III,LIB,9,15,1,0,25
Wilson,Box 103,Criminal Appeals Jdg P7,,B. Parker Hervey,REP,303,242,33,0,578
Wilson,Box 103,Criminal Appeals Jdg P7,,Ramona Franklin,DEM,118,155,54,0,327
Wilson,Box 103,Criminal Appeals Jdg P8,,Michelle Slaughter,REP,315,257,49,0,621
Wilson,Box 103,Criminal Appeals Jdg P8,,Mark Ash,LIB,65,76,13,0,154
Wilson,Box 103,State Bd Ed D3,,Marisa B. Perez,DEM,184,238,57,0,479
Wilson,Box 103,State Representative,44,John Kuempel,REP,313,238,37,0,588
Wilson,Box 103,State Representative,44,John D. Rodgers,DEM,111,163,50,0,324
Wilson,Box 103,Justice Ct Appeals D4 P2,,Marialyn Barnard,REP,304,235,34,0,573
Wilson,Box 103,Justice Ct Appeals D4 P2,,Beth Watkins,DEM,118,162,52,0,332
Wilson,Box 103,Justice Ct Appeals D4 P3,,Jason Pulliam,REP,301,239,34,0,574
Wilson,Box 103,Justice Ct Appeals D4 P3,,P. O'Connell Alvarez,DEM,123,161,53,0,337
Wilson,Box 103,Justice Ct Appeals D4 P4,,Patrick Ballantyne,REP,305,236,31,0,572
Wilson,Box 103,Justice Ct Appeals D4 P4,,Luz Elena Chapa,DEM,118,163,56,0,337
Wilson,Box 103,Justice Ct Appeals D4 P5,,Rebecca Simmons,REP,303,239,34,0,576
Wilson,Box 103,Justice Ct Appeals D4 P5,,Liza Rodriguez,DEM,118,158,53,0,329
Wilson,Box 103,Justice Ct Appeals D4 P7,,Shane Stolarczyk,REP,302,237,33,0,572
Wilson,Box 103,Justice Ct Appeals D4 P7,,Rebeca Martinez,DEM,122,161,54,0,337
Wilson,Box 103,District Judge D81,,Lynn Ellison,REP,310,239,38,0,587
Wilson,Box 103,District Judge D81,,Errlinda Castillo,DEM,113,162,49,0,324
Wilson,Box 103,District Judge D218,,Russell Wilson,REP,327,299,52,0,678
Wilson,Box 103,County Judge,,Richard L. Jackson,REP,328,304,48,0,680
Wilson,Box 103,District Clerk,,Deborah Bryan,REP,336,299,53,0,688
Wilson,Box 103,County Clerk,,Eva S. Martinez,DEM,217,258,58,0,533
Wilson,Box 103,County Treasurer,,Jan Hartl,REP,333,298,51,0,682
Wilson,Box 103,Justice Peace P1,,Johnny T. Villarreal,DEM,194,256,57,0,507
Wilson,Box 104,Straight Party,,Republican,REP,101,99,4,0,204
Wilson,Box 104,Straight Party,,Democratic,DEM,26,45,3,0,74
Wilson,Box 104,Straight Party,,Libertarian,LIB,1,2,0,0,3
Wilson,Box 104,U.S. Senate,,Ted Cruz,REP,211,191,8,0,410
Wilson,Box 104,U.S. Senate,,Beto O'Rourke,DEM,55,91,8,0,154
Wilson,Box 104,U.S. Senate,,Neal M. Dikeman,LIB,2,3,0,0,5
Wilson,Box 104,U.S. House,28,Henry Cuellar,DEM,104,145,12,0,261
Wilson,Box 104,U.S. House,28,Arthur Thomas IV,LIB,48,45,2,0,95
Wilson,Box 104,Governor,,Greg Abbott,REP,211,214,10,0,435
Wilson,Box 104,Governor,,Lupe Valdez,DEM,54,68,7,0,129
Wilson,Box 104,Governor,,Mark Jay Tippetts,LIB,3,1,0,0,4
Wilson,Box 104,Lieutenant Governor,,Dan Patrick,REP,206,196,10,0,412
Wilson,Box 104,Lieutenant Governor,,Mike Collier,DEM,59,80,7,0,146
Wilson,Box 104,Lieutenant Governor,,K. Douglas McKennon,LIB,3,4,0,0,7
Wilson,Box 104,Attorney General,,Ken Paxton,REP,203,194,10,0,407
Wilson,Box 104,Attorney General,,Justin Nelson,DEM,63,78,7,0,148
Wilson,Box 104,Attorney General,,Michael Ray Harris,LIB,2,5,0,0,7
Wilson,Box 104,Comptroller of Public Accounts,,Glenn Hegar,REP,208,189,8,0,405
Wilson,Box 104,Comptroller of Public Accounts,,Joi Chevalier,DEM,53,76,7,0,136
Wilson,Box 104,Comptroller of Public Accounts,,Ben Sanders,LIB,4,5,1,0,10
Wilson,Box 104,Commissioner of the General Land Office,,George P. Bush,REP,195,185,2,0,382
Wilson,Box 104,Commissioner of the General Land Office,,Miguel Suazo,DEM,57,73,10,0,140
Wilson,Box 104,Commissioner of the General Land Office,,Matt Pina,LIB,14,15,4,0,33
Wilson,Box 104,Commissioner of Agriculture,,Sid Miller,REP,207,176,7,0,390
Wilson,Box 104,Commissioner of Agriculture,,Kim Olson,DEM,55,80,7,0,142
Wilson,Box 104,Commissioner of Agriculture,,Richard Carpenter,LIB,2,14,2,0,18
Wilson,Box 104,Railroad Commissioner,,Christi Craddick,REP,209,187,9,0,405
Wilson,Box 104,Railroad Commissioner,,Roman McAllen,DEM,53,75,7,0,135
Wilson,Box 104,Railroad Commissioner,,Mike Wright,LIB,4,7,0,0,11
Wilson,Box 104,Justice Supreme Ct P2,,Jimmy Blacklock,REP,210,185,8,0,403
Wilson,Box 104,Justice Supreme Ct P2,,Steven Kirkland,DEM,56,85,8,0,149
Wilson,Box 104,Justice Supreme Ct P4,,John Devine,REP,210,191,8,0,409
Wilson,Box 104,Justice Supreme Ct P4,,R.K. Sandill,DEM,56,78,8,0,142
Wilson,Box 104,Justice Supreme Ct P6,,Jeff Brown,REP,206,192,8,0,406
Wilson,Box 104,Justice Supreme Ct P6,,Kathy Cheng,DEM,61,78,8,0,147
Wilson,Box 104,Presiding Criminal Appeals,,Sharon Keller,REP,205,182,7,0,394
Wilson,Box 104,Presiding Criminal Appeals,,Maria T. Jackson,DEM,57,77,7,0,141
Wilson,Box 104,Presiding Criminal Appeals,,William Strange III,LIB,5,9,2,0,16
Wilson,Box 104,Criminal Appeals Jdg P7,,B. Parker Hervey,REP,207,187,9,0,403
Wilson,Box 104,Criminal Appeals Jdg P7,,Ramona Franklin,DEM,59,80,7,0,146
Wilson,Box 104,Criminal Appeals Jdg P8,,Michelle Slaughter,REP,212,194,9,0,415
Wilson,Box 104,Criminal Appeals Jdg P8,,Mark Ash,LIB,30,43,4,0,77
Wilson,Box 104,State Bd Ed D3,,Marisa B. Perez,DEM,95,137,9,0,241
Wilson,Box 104,State Representative,44,John Kuempel,REP,211,197,10,0,418
Wilson,Box 104,State Representative,44,John D. Rodgers,DEM,55,74,7,0,136
Wilson,Box 104,Justice Ct Appeals D4 P2,,Marialyn Barnard,REP,209,189,9,0,407
Wilson,Box 104,Justice Ct Appeals D4 P2,,Beth Watkins,DEM,56,80,8,0,144
Wilson,Box 104,Justice Ct Appeals D4 P3,,Jason Pulliam,REP,209,188,9,0,406
Wilson,Box 104,Justice Ct Appeals D4 P3,,P. O'Connell Alvarez,DEM,58,83,7,0,148
Wilson,Box 104,Justice Ct Appeals D4 P4,,Patrick Ballantyne,REP,207,187,9,0,403
Wilson,Box 104,Justice Ct Appeals D4 P4,,Luz Elena Chapa,DEM,59,84,7,0,150
Wilson,Box 104,Justice Ct Appeals D4 P5,,Rebecca Simmons,REP,210,189,8,0,407
Wilson,Box 104,Justice Ct Appeals D4 P5,,Liza Rodriguez,DEM,56,81,8,0,145
Wilson,Box 104,Justice Ct Appeals D4 P7,,Shane Stolarczyk,REP,206,184,8,0,398
Wilson,Box 104,Justice Ct Appeals D4 P7,,Rebeca Martinez,DEM,61,86,8,0,155
Wilson,Box 104,District Judge D81,,Lynn Ellison,REP,216,196,10,0,422
Wilson,Box 104,District Judge D81,,Errlinda Castillo,DEM,51,77,6,0,134
Wilson,Box 104,District Judge D218,,Russell Wilson,REP,225,220,8,0,453
Wilson,Box 104,County Judge,,Richard L. Jackson,REP,218,219,8,0,445
Wilson,Box 104,District Clerk,,Deborah Bryan,REP,220,224,8,0,452
Wilson,Box 104,County Clerk,,Eva S. Martinez,DEM,113,160,13,0,286
Wilson,Box 104,County Treasurer,,Jan Hartl,REP,221,226,9,0,456
Wilson,Box 104,Justice Peace P1,,Johnny T. Villarreal,DEM,106,154,12,0,272
Wilson,Box 205,Straight Party,,Republican,REP,134,211,24,1,370
Wilson,Box 205,Straight Party,,Democratic,DEM,45,76,30,0,151
Wilson,Box 205,Straight Party,,Libertarian,LIB,1,1,0,0,2
Wilson,Box 205,U.S. Senate,,Ted Cruz,REP,307,408,28,1,744
Wilson,Box 205,U.S. Senate,,Beto O'Rourke,DEM,86,148,41,0,275
Wilson,Box 205,U.S. Senate,,Neal M. Dikeman,LIB,1,1,0,0,2
Wilson,Box 205,U.S. House,28,Henry Cuellar,DEM,182,256,44,0,482
Wilson,Box 205,U.S. House,28,Arthur Thomas IV,LIB,69,90,1,0,160
Wilson,Box 205,Governor,,Greg Abbott,REP,315,436,33,1,785
Wilson,Box 205,Governor,,Lupe Valdez,DEM,76,119,36,0,231
Wilson,Box 205,Governor,,Mark Jay Tippetts,LIB,3,2,0,0,5
Wilson,Box 205,Lieutenant Governor,,Dan Patrick,REP,293,404,30,1,728
Wilson,Box 205,Lieutenant Governor,,Mike Collier,DEM,91,141,38,0,270
Wilson,Box 205,Lieutenant Governor,,K. Douglas McKennon,LIB,10,11,0,0,21
Wilson,Box 205,Attorney General,,Ken Paxton,REP,293,379,30,1,703
Wilson,Box 205,Attorney General,,Justin Nelson,DEM,96,164,37,0,297
Wilson,Box 205,Attorney General,,Michael Ray Harris,LIB,4,10,0,0,14
Wilson,Box 205,Comptroller of Public Accounts,,Glenn Hegar,REP,295,394,29,1,719
Wilson,Box 205,Comptroller of Public Accounts,,Joi Chevalier,DEM,83,132,38,0,253
Wilson,Box 205,Comptroller of Public Accounts,,Ben Sanders,LIB,10,12,0,0,22
Wilson,Box 205,Commissioner of the General Land Office,,George P. Bush,REP,301,401,31,1,734
Wilson,Box 205,Commissioner of the General Land Office,,Miguel Suazo,DEM,71,126,37,0,234
Wilson,Box 205,Commissioner of the General Land Office,,Matt Pina,LIB,15,22,0,0,37
Wilson,Box 205,Commissioner of Agriculture,,Sid Miller,REP,292,386,30,1,709
Wilson,Box 205,Commissioner of Agriculture,,Kim Olson,DEM,93,145,36,0,274
Wilson,Box 205,Commissioner of Agriculture,,Richard Carpenter,LIB,7,13,0,0,20
Wilson,Box 205,Railroad Commissioner,,Christi Craddick,REP,300,399,29,1,729
Wilson,Box 205,Railroad Commissioner,,Roman McAllen,DEM,84,135,37,0,256
Wilson,Box 205,Railroad Commissioner,,Mike Wright,LIB,5,8,1,0,14
Wilson,Box 205,Justice Supreme Ct P2,,Jimmy Blacklock,REP,300,395,29,1,725
Wilson,Box 205,Justice Supreme Ct P2,,Steven Kirkland,DEM,85,148,38,0,271
Wilson,Box 205,Justice Supreme Ct P4,,John Devine,REP,297,394,29,1,721
Wilson,Box 205,Justice Supreme Ct P4,,R.K. Sandill,DEM,85,144,38,0,267
Wilson,Box 205,Justice Supreme Ct P6,,Jeff Brown,REP,299,400,30,1,730
Wilson,Box 205,Justice Supreme Ct P6,,Kathy Cheng,DEM,84,139,37,0,260
Wilson,Box 205,Presiding Criminal Appeals,,Sharon Keller,REP,298,399,30,1,728
Wilson,Box 205,Presiding Criminal Appeals,,Maria T. Jackson,DEM,86,133,37,0,256
Wilson,Box 205,Presiding Criminal Appeals,,William Strange III,LIB,4,8,0,0,12
Wilson,Box 205,Criminal Appeals Jdg P7,,B. Parker Hervey,REP,301,399,29,1,730
Wilson,Box 205,Criminal Appeals Jdg P7,,Ramona Franklin,DEM,82,138,38,0,258
Wilson,Box 205,Criminal Appeals Jdg P8,,Michelle Slaughter,REP,308,422,30,1,761
Wilson,Box 205,Criminal Appeals Jdg P8,,Mark Ash,LIB,41,56,8,0,105
Wilson,Box 205,State Bd Ed D3,,Marisa B. Perez,DEM,167,246,41,0,454
Wilson,Box 205,State Representative,44,John Kuempel,REP,306,414,30,1,751
Wilson,Box 205,State Representative,44,John D. Rodgers,DEM,84,133,38,0,255
Wilson,Box 205,Justice Ct Appeals D4 P2,,Marialyn Barnard,REP,297,398,29,1,725
Wilson,Box 205,Justice Ct Appeals D4 P2,,Beth Watkins,DEM,85,141,38,0,264
Wilson,Box 205,Justice Ct Appeals D4 P3,,Jason Pulliam,REP,299,397,29,1,726
Wilson,Box 205,Justice Ct Appeals D4 P3,,P. O'Connell Alvarez,DEM,83,147,38,0,268
Wilson,Box 205,Justice Ct Appeals D4 P4,,Patrick Ballantyne,REP,295,396,31,1,723
Wilson,Box 205,Justice Ct Appeals D4 P4,,Luz Elena Chapa,DEM,85,147,36,0,268
Wilson,Box 205,Justice Ct Appeals D4 P5,,Rebecca Simmons,REP,297,403,29,1,730
Wilson,Box 205,Justice Ct Appeals D4 P5,,Liza Rodriguez,DEM,85,144,38,0,267
Wilson,Box 205,Justice Ct Appeals D4 P7,,Shane Stolarczyk,REP,302,405,29,1,737
Wilson,Box 205,Justice Ct Appeals D4 P7,,Rebeca Martinez,DEM,85,148,37,0,270
Wilson,Box 205,District Judge D81,,Lynn Ellison,REP,302,411,33,1,747
Wilson,Box 205,District Judge D81,,Errlinda Castillo,DEM,87,142,34,0,263
Wilson,Box 205,District Judge D218,,Russell Wilson,REP,331,462,32,1,826
Wilson,Box 205,County Judge,,Richard L. Jackson,REP,333,462,33,1,829
Wilson,Box 205,District Clerk,,Deborah Bryan,REP,336,465,32,1,834
Wilson,Box 205,County Clerk,,Eva S. Martinez,DEM,220,314,44,0,578
Wilson,Box 205,County Treasurer,,Jan Hartl,REP,334,460,33,1,828
Wilson,Box 205,County Commissioner P2,,Paul Pfeil,REP,320,454,36,1,811
Wilson,Box 205,Justice Peace P2,,Sara Canady,REP,327,458,34,1,820
