county,precinct,office,district,party,candidate,votes,early_voting,election_day
Coryell,101 BS2,Registered Voters,,,,18,,
Coryell,101 BS2,Ballots Cast,,,,99,64,35
Coryell,101 BS2,Straight Party,,,Over Votes,0,0,0
Coryell,101 BS2,Straight Party,,,Under Votes,37,27,10
Coryell,101 BS2,Straight Party,,REP,Republican Party,55,32,23
Coryell,101 BS2,Straight Party,,DEM,Democratic Party,6,4,2
Coryell,101 BS2,Straight Party,,LIB,Libertarian Party,1,1,0
Coryell,101 BS2,U.S. Senate,,,Over Votes,0,0,0
Coryell,101 BS2,U.S. Senate,,,Under Votes,0,0,0
Coryell,101 BS2,U.S. Senate,,REP,Ted Cruz,81,51,30
Coryell,101 BS2,U.S. Senate,,DEM,Beto O'Rourke,17,13,4
Coryell,101 BS2,U.S. Senate,,LIB,Neal M. Dikeman,1,0,1
Coryell,101 BS2,U.S. House,25,,Over Votes,0,0,0
Coryell,101 BS2,U.S. House,25,,Under Votes,2,2,0
Coryell,101 BS2,U.S. House,25,REP,Roger Williams,79,50,29
Coryell,101 BS2,U.S. House,25,DEM,Julie Oliver,15,9,6
Coryell,101 BS2,U.S. House,25,LIB,Desarae Lindsey,3,3,0
Coryell,101 BS2,Governor,,,Over Votes,0,0,0
Coryell,101 BS2,Governor,,,Under Votes,0,0,0
Coryell,101 BS2,Governor,,REP,Greg Abbott,84,53,31
Coryell,101 BS2,Governor,,DEM,Lupe Valdez,13,10,3
Coryell,101 BS2,Governor,,LIB,Mark Jay Tippetts,2,1,1
Coryell,101 BS2,Lieutenant Governor,,,Over Votes,0,0,0
Coryell,101 BS2,Lieutenant Governor,,,Under Votes,0,0,0
Coryell,101 BS2,Lieutenant Governor,,REP,Dan Patrick,80,51,29
Coryell,101 BS2,Lieutenant Governor,,DEM,Mike Collier,14,10,4
Coryell,101 BS2,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,3,2
Coryell,101 BS2,Attorney General,,,Over Votes,0,0,0
Coryell,101 BS2,Attorney General,,,Under Votes,0,0,0
Coryell,101 BS2,Attorney General,,REP,Ken Paxton,78,49,29
Coryell,101 BS2,Attorney General,,DEM,Justin Nelson,15,10,5
Coryell,101 BS2,Attorney General,,LIB,Michael Ray Harris,6,5,1
Coryell,101 BS2,Comptroller of Public Accounts,,,Over Votes,0,0,0
Coryell,101 BS2,Comptroller of Public Accounts,,,Under Votes,1,0,1
Coryell,101 BS2,Comptroller of Public Accounts,,REP,Glenn Hegar,80,50,30
Coryell,101 BS2,Comptroller of Public Accounts,,DEM,Joi Chevalier,13,9,4
Coryell,101 BS2,Comptroller of Public Accounts,,LIB,Ben Sanders,5,5,0
Coryell,101 BS2,Commissioner of the General Land Office,,,Over Votes,0,0,0
Coryell,101 BS2,Commissioner of the General Land Office,,,Under Votes,1,1,0
Coryell,101 BS2,Commissioner of the General Land Office,,REP,George P. Bush,81,51,30
Coryell,101 BS2,Commissioner of the General Land Office,,DEM,Miguel Suazo,14,9,5
Coryell,101 BS2,Commissioner of the General Land Office,,LIB,Matt Piña,3,3,0
Coryell,101 BS2,Commissioner of Agriculture,,,Over Votes,0,0,0
Coryell,101 BS2,Commissioner of Agriculture,,,Under Votes,1,1,0
Coryell,101 BS2,Commissioner of Agriculture,,REP,Sid Miller,78,50,28
Coryell,101 BS2,Commissioner of Agriculture,,DEM,Kim Olson,16,10,6
Coryell,101 BS2,Commissioner of Agriculture,,LIB,Richard Carpenter,4,3,1
Coryell,101 BS2,Railroad Commissioner,,,Over Votes,0,0,0
Coryell,101 BS2,Railroad Commissioner,,,Under Votes,2,1,1
Coryell,101 BS2,Railroad Commissioner,,REP,Christi Craddick,78,49,29
Coryell,101 BS2,Railroad Commissioner,,DEM,Roman McAllen,14,9,5
Coryell,101 BS2,Railroad Commissioner,,LIB,Mike Wright,5,5,0
Coryell,101 BS2,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Coryell,101 BS2,"Justice, Supreme Court, Place 2",,,Under Votes,3,2,1
Coryell,101 BS2,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,83,53,30
Coryell,101 BS2,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,13,9,4
Coryell,101 BS2,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Coryell,101 BS2,"Justice, Supreme Court, Place 4",,,Under Votes,2,2,0
Coryell,101 BS2,"Justice, Supreme Court, Place 4",,REP,John Devine,81,51,30
Coryell,101 BS2,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,16,11,5
Coryell,101 BS2,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Coryell,101 BS2,"Justice, Supreme Court, Place 6",,,Under Votes,3,2,1
Coryell,101 BS2,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,82,52,30
Coryell,101 BS2,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,14,10,4
Coryell,101 BS2,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Coryell,101 BS2,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,1,1,0
Coryell,101 BS2,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,80,50,30
Coryell,101 BS2,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,14,9,5
Coryell,101 BS2,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,4,4,0
Coryell,101 BS2,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Coryell,101 BS2,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,3,2,1
Coryell,101 BS2,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,79,51,28
