county,precinct,office,district,candidate,party,early_voting,election_day,votes
Hutchinson,11,U.S. Senate,,Ted Cruz,REP,525,381,906
Hutchinson,11,U.S. House,13,Mac Thornberry,REP,521,391,912
Hutchinson,11,Governor,,Greg Abbott,REP,522,385,907
Hutchinson,11,Lieutenant Governor,,Dan Patrick,REP,501,353,854
Hutchinson,11,Attorney General,,Ken Paxton,REP,507,379,886
Hutchinson,11,Comptroller of Public Accounts,,Glenn Hegar,REP,515,379,894
Hutchinson,11,Commissioner of the General Land Office,,George P. Bush,REP,512,380,892
Hutchinson,11,Commissioner of Agriculture,,Sid Miller,REP,503,378,881
Hutchinson,11,Railroad Commissioner,,Christi Craddick,REP,512,379,891
Hutchinson,11,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,523,388,911
Hutchinson,11,"Justice, Supreme Court, Place 4",,John Devine,REP,522,390,912
Hutchinson,11,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,522,391,913
Hutchinson,11,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,511,377,888
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 7",,Barbara Parker Hervey,REP,519,390,909
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 8",,Michelle Slaughter,REP,520,385,905
Hutchinson,11,State Senate,31,Kel Seliger,REP,526,386,912
Hutchinson,11,State Representative,87,Four Price,REP,535,407,942
Hutchinson,11,"Justice, 7th Court of Appeals District, PL 2",,Judy Parker,REP,529,406,935
Hutchinson,11,"Justice, 7th Court of Appeals District, PL 3",,Pat Pirtle,REP,525,406,931
Hutchinson,11,"Family District Judge, 316th Judicial Dist",,James Mosley,REP,531,409,940
Hutchinson,11,County Judge,,Cindy Irwin,REP,537,406,943
Hutchinson,11,District Clerk,,Robin Stroud,REP,535,407,942
Hutchinson,11,County Clerk,,Jan Barnes,REP,536,411,947
Hutchinson,11,County Treasurer,,Kathy Sargent,REP,535,408,943
Hutchinson,11,"Justice of the Peace, Precinct No. 2 PRECINCT 2",,Yadi Rodriguez,REP,537,407,944
Hutchinson,11,U.S. Senate,,Beto O'Rourke,DEM,48,47,95
Hutchinson,11,U.S. House,13,Greg Sagan,DEM,42,34,76
Hutchinson,11,Governor,,Lupe Valdez,DEM,45,37,82
Hutchinson,11,Lieutenant Governor,,Mike Collier,DEM,56,60,116
Hutchinson,11,Attorney General,,Justin Nelson,DEM,52,39,91
Hutchinson,11,Comptroller of Public Accounts,,Joi Chevalier,DEM,45,37,82
Hutchinson,11,Commissioner of the General Land Office,,Miguel Suazo,DEM,40,39,79
Hutchinson,11,Commissioner of Agriculture,,Kim Olson,DEM,51,38,89
Hutchinson,11,Railroad Commissioner,,Roman McAllen,DEM,43,37,80
Hutchinson,11,"Justice, Supreme Court, PL 2",,Steven Kirkland,DEM,45,38,83
Hutchinson,11,"Justice, Supreme Court, PL 4",,R.K. Sandill,DEM,45,36,81
Hutchinson,11,"Justice, Supreme Court, PL 6",,Kathy Cheng,DEM,46,35,81
Hutchinson,11,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,41,36,77
Hutchinson,11,"Judge, Court of Criminal Appeals, PL 7 ",,Ramona Franklin,DEM,47,36,83
Hutchinson,11,U.S. Senate,,Neal M. Dikeman,LIB,1,3,4
Hutchinson,11,U.S. House,13,Calvin DeWeese,LIB,9,5,14
Hutchinson,11,Governor,,Mark Jay Tippetts,LIB,7,9,16
Hutchinson,11,Lieutenant Governor,,Kerry Douglas McKennon,LIB,17,17,34
Hutchinson,11,Attorney General,,Michael Ray Harris,LIB,11,13,24
Hutchinson,11,Comptroller of Public Accounts,,Ben Sanders,LIB,8,11,19
Hutchinson,11,Commissioner of the General Land Office,,Matt Pina,LIB,20,9,29
Hutchinson,11,Commissioner of Agriculture,,Richard Carpenter,LIB,13,12,25
Hutchinson,11,Railroad Commissioner,,Mike Wright,LIB,13,12,25
Hutchinson,11,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III ,LIB,14,14,28
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 8",,Mark Ash,LIB,26,31,57
Hutchinson,11,State Senate,31,Jack B. Westbrook,LIB,28,31,59
Hutchinson,14,U.S. Senate,,Ted Cruz,REP,579,418,997
Hutchinson,14,U.S. House,13,Mac Thornberry,REP,581,435,1016
Hutchinson,14,Governor,,Greg Abbott,REP,579,430,1009
Hutchinson,14,Lieutenant Governor,,Dan Patrick,REP,553,404,957
Hutchinson,14,Attorney General,,Ken Paxton,REP,567,417,984
Hutchinson,14,Comptroller of Public Accounts,,Glenn Hegar,REP,572,420,992
Hutchinson,14,Commissioner of the General Land Office,,George P. Bush,REP,566,417,983
Hutchinson,14,Commissioner of Agriculture,,Sid Miller,REP,564,410,974
Hutchinson,14,Railroad Commissioner,,Christi Craddick,REP,575,422,997
Hutchinson,14,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,572,422,994
Hutchinson,14,"Justice, Supreme Court, Place 4",,John Devine,REP,574,422,996
Hutchinson,14,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,577,422,999
Hutchinson,14,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,566,419,985
Hutchinson,14,"Judge, Court of Criminal Appeals, Pl 7",,Barbara Parker Hervey,REP,577,427,1004
Hutchinson,14,"Judge, Court of Criminal Appeals, Pl 8",,Michelle Slaughter,REP,581,432,1013
Hutchinson,14,State Senate,31,Kel Seliger,REP,591,436,1027
Hutchinson,14,State Representative,87,Four Price,REP,612,446,1058
Hutchinson,14,"Justice, 7th Court of Appeals District, PL 2",,Judy Parker,REP,607,442,1049
Hutchinson,14,"Justice, 7th Court of Appeals District, PL 3",,Pat Pirtle,REP,603,438,1041
Hutchinson,14,"Family District Judge, 316th Judicial Dist",,James Mosley,REP,608,441,1049
Hutchinson,14,County Judge,,Cindy Irwin,REP,607,446,1053
Hutchinson,14,District Clerk,,Robin Stroud,REP,607,438,1045
Hutchinson,14,County Clerk,,Jan Barnes,REP,610,441,1051
Hutchinson,14,County Treasurer,,Kathy Sargent,REP,615,444,1059
Hutchinson,14,"Justice of the Peace, Precinct No. 2 PRECINCT 2",,Yadi Rodriguez,REP,610,449,1059
Hutchinson,14,U.S. Senate,,Beto O'Rourke,DEM,88,64,152
Hutchinson,14,U.S. House,13,Greg Sagan,DEM,76,42,118
Hutchinson,14,Governor,,Lupe Valdez,DEM,83,47,130
Hutchinson,14,Lieutenant Governor,,Mike Collier,DEM,101,70,171
Hutchinson,14,Attorney General,,Justin Nelson,DEM,91,61,152
Hutchinson,14,Comptroller of Public Accounts,,Joi Chevalier,DEM,82,49,131
Hutchinson,14,Commissioner of the General Land Office,,Miguel Suazo,DEM,74,47,121
Hutchinson,14,Commissioner of Agriculture,,Kim Olson,DEM,85,62,147
Hutchinson,14,Railroad Commissioner,,Roman McAllen,DEM,75,53,128
Hutchinson,14,"Justice, Supreme Court, PL 2",,Steven Kirkland,DEM,91,56,147
Hutchinson,14,"Justice, Supreme Court, PL 4",,R.K. Sandill,DEM,85,56,141
Hutchinson,14,"Justice, Supreme Court, PL 6",,Kathy Cheng,DEM,84,57,141
Hutchinson,14,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,84,54,138
Hutchinson,14,"Judge, Court of Criminal Appeals, PL 7 ",,Ramona Franklin,DEM,83,51,134
Hutchinson,14,U.S. Senate,,Neal M. Dikeman,LIB,1,5,6
Hutchinson,14,U.S. House,13,Calvin DeWeese,LIB,11,8,19
Hutchinson,14,Governor,,Mark Jay Tippetts,LIB,5,8,13
Hutchinson,14,Lieutenant Governor,,Kerry Douglas McKennon,LIB,10,11,21
Hutchinson,14,Attorney General,,Michael Ray Harris,LIB,9,6,15
Hutchinson,14,Comptroller of Public Accounts,,Ben Sanders,LIB,6,11,17
Hutchinson,14,Commissioner of the General Land Office,,Matt Pina,LIB,22,14,36
Hutchinson,14,Commissioner of Agriculture,,Richard Carpenter,LIB,12,8,20
Hutchinson,14,Railroad Commissioner,,Mike Wright,LIB,12,6,18
Hutchinson,14,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III ,LIB,9,9,18
Hutchinson,14,"Judge, Court of Criminal Appeals, Pl 8",,Mark Ash,LIB,49,32,81
