county,precinct,office,district,party,candidate,early_voting,election_day,votes
Armstrong,101,Ballots Cast,,,,136,80,216
Armstrong,101,U.S. Senate,,REP,Ted Cruz,127,77,204
Armstrong,101,U.S. Senate,,DEM,Beto O'Rourke,9,3,12
Armstrong,101,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Armstrong,101,U.S. House,13,REP,Mac Thornberry,126,76,202
Armstrong,101,U.S. House,13,DEM,Greg Sagan,6,0,6
Armstrong,101,U.S. House,13,LIB,Calvin DeWeese,1,3,4
Armstrong,101,Governor,,REP,Greg Abbott,129,77,206
Armstrong,101,Governor,,DEM,Lupe Valdez,6,1,7
Armstrong,101,Governor,,LIB,Mark Jay Tippetts,0,1,1
Armstrong,101,Lieutenant Governor,,REP,Dan Patrick,114,72,186
Armstrong,101,Lieutenant Governor,,DEM,Mike Collier,14,6,20
Armstrong,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,2,0,2
Armstrong,101,Attorney General,,REP,Ken Paxton,121,73,194
Armstrong,101,Attorney General,,DEM,Justin Nelson,9,3,12
Armstrong,101,Attorney General,,LIB,Michael Ray Harris,2,2,4
Armstrong,101,Comptroller	of Public Accounts,,REP,Glen Hegar,121,72,193
Armstrong,101,Comptroller	of Public Accounts,,DEM,Joi Chevalier,5,2,7
Armstrong,101,Comptroller	of Public Accounts,,LIB,Ben Sanders,3,2,5
Armstrong,101,Commissioner of the General Land Office,,REP,George P. Bush,120,73,193
Armstrong,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,7,3,10
Armstrong,101,Commissioner of the General Land Office,,LIB,Matt Pina,2,2,4
Armstrong,101,Commissioner of Agriculture,,REP,Sid Miller,121,76,197
Armstrong,101,Commissioner of Agriculture,,DEM,Kim Olsen,7,2,9
Armstrong,101,Commissioner of Agriculture,,LIB,Richard Carpenter,2,1,3
Armstrong,101,Railroad Commissioner,,REP,Christi Craddick,117,72,189
Armstrong,101,Railroad Commissioner,,DEM,Roman McAllen,7,2,9
Armstrong,101,Railroad Commissioner,,LIB,Mike Wright,5,4,9
Armstrong,101,State Senate,31,REP,Kel Seliger,121,75,196
Armstrong,101,State Senate,31,LIB,Jack B. Westbrook,10,5,15
Armstrong,101,State Representative,88,REP,Ken King,125,76,201
Armstrong,101,State Representative,88,LIB,Ezekiel Brown,5,2,7
Armstrong,201,Ballots Cast,,,,71,52,123
Armstrong,201,U.S. Senate,,REP,Ted Cruz,62,42,104
Armstrong,201,U.S. Senate,,DEM,Beto O'Rourke,9,9,18
Armstrong,201,U.S. Senate,,LIB,Neal M. Dikeman,0,1,1
Armstrong,201,U.S. House,13,REP,Mac Thornberry,61,42,103
Armstrong,201,U.S. House,13,DEM,Greg Sagan,7,9,16
Armstrong,201,U.S. House,13,LIB,Calvin DeWeese,3,1,4
Armstrong,201,Governor,,REP,Greg Abbott,61,42,103
Armstrong,201,Governor,,DEM,Lupe Valdez,8,9,17
Armstrong,201,Governor,,LIB,Mark Jay Tippetts,2,1,3
Armstrong,201,Lieutenant Governor,,REP,Dan Patrick,54,35,89
Armstrong,201,Lieutenant Governor,,DEM,Mike Collier,13,13,26
Armstrong,201,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,3,6
Armstrong,201,Attorney General,,REP,Ken Paxton,58,39,97
Armstrong,201,Attorney General,,DEM,Justin Nelson,9,10,19
Armstrong,201,Attorney General,,LIB,Michael Ray Harris,2,2,4
Armstrong,201,Comptroller	of Public Accounts,,REP,Glen Hegar,61,42,103
Armstrong,201,Comptroller	of Public Accounts,,DEM,Joi Chevalier,5,9,14
Armstrong,201,Comptroller	of Public Accounts,,LIB,Ben Sanders,3,0,3
Armstrong,201,Commissioner of the General Land Office,,REP,George P. Bush,59,41,100
Armstrong,201,Commissioner of the General Land Office,,DEM,Miguel Suazo,6,10,16
Armstrong,201,Commissioner of the General Land Office,,LIB,Matt Pina,5,1,6
Armstrong,201,Commissioner of Agriculture,,REP,Sid Miller,59,41,100
Armstrong,201,Commissioner of Agriculture,,DEM,Kim Olsen,8,10,18
Armstrong,201,Commissioner of Agriculture,,LIB,Richard Carpenter,3,1,4
Armstrong,201,Railroad Commissioner,,REP,Christi Craddick,58,41,99
Armstrong,201,Railroad Commissioner,,DEM,Roman McAllen,6,10,16
Armstrong,201,Railroad Commissioner,,LIB,Mike Wright,5,0,5
Armstrong,201,State Senate,31,REP,Kel Seliger,64,43,107
Armstrong,201,State Senate,31,LIB,Jack B. Westbrook,6,9,15
Armstrong,201,State Representative,88,REP,Ken King,63,43,106
Armstrong,201,State Representative,88,LIB,Ezekiel Brown,7,9,16
Armstrong,202,Ballots Cast,,,,29,20,49
Armstrong,202,U.S. Senate,,REP,Ted Cruz,25,17,42
Armstrong,202,U.S. Senate,,DEM,Beto O'Rourke,4,3,7
Armstrong,202,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Armstrong,202,U.S. House,13,REP,Mac Thornberry,23,15,38
Armstrong,202,U.S. House,13,DEM,Greg Sagan,3,3,6
Armstrong,202,U.S. House,13,LIB,Calvin DeWeese,1,2,3
Armstrong,202,Governor,,REP,Greg Abbott,25,17,42
Armstrong,202,Governor,,DEM,Lupe Valdez,3,3,6
Armstrong,202,Governor,,LIB,Mark Jay Tippetts,1,0,1
Armstrong,202,Lieutenant Governor,,REP,Dan Patrick,21,15,36
Armstrong,202,Lieutenant Governor,,DEM,Mike Collier,7,3,10
Armstrong,202,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,2,2
Armstrong,202,Attorney General,,REP,Ken Paxton,21,15,36
Armstrong,202,Attorney General,,DEM,Justin Nelson,7,3,10
Armstrong,202,Attorney General,,LIB,Michael Ray Harris,1,2,3
Armstrong,202,Comptroller	of Public Accounts,,REP,Glen Hegar,24,15,39
Armstrong,202,Comptroller	of Public Accounts,,DEM,Joi Chevalier,4,3,7
Armstrong,202,Comptroller	of Public Accounts,,LIB,Ben Sanders,0,2,2
Armstrong,202,Commissioner of the General Land Office,,REP,George P. Bush,24,15,39
Armstrong,202,Commissioner of the General Land Office,,DEM,Miguel Suazo,3,3,6
Armstrong,202,Commissioner of the General Land Office,,LIB,Matt Pina,2,2,4
Armstrong,202,Commissioner of Agriculture,,REP,Sid Miller,23,15,38
Armstrong,202,Commissioner of Agriculture,,DEM,Kim Olsen,5,3,8
Armstrong,202,Commissioner of Agriculture,,LIB,Richard Carpenter,0,2,2
Armstrong,202,Railroad Commissioner,,REP,Christi Craddick,25,15,40
Armstrong,202,Railroad Commissioner,,DEM,Roman McAllen,3,3,6
Armstrong,202,Railroad Commissioner,,LIB,Mike Wright,0,2,2
Armstrong,202,State Senate,31,REP,Kel Seliger,24,17,41
Armstrong,202,State Senate,31,LIB,Jack B. Westbrook,3,3,6
Armstrong,202,State Representative,88,REP,Ken King,24,17,41
Armstrong,202,State Representative,88,LIB,Ezekiel Brown,4,3,7
Armstrong,301,Ballots Cast,,,,114,49,163
Armstrong,301,U.S. Senate,,REP,Ted Cruz,109,46,155
Armstrong,301,U.S. Senate,,DEM,Beto O'Rourke,5,0,5
Armstrong,301,U.S. Senate,,LIB,Neal M. Dikeman,0,1,1
Armstrong,301,U.S. House,13,REP,Mac Thornberry,107,47,154
Armstrong,301,U.S. House,13,DEM,Greg Sagan,4,0,4
Armstrong,301,U.S. House,13,LIB,Calvin DeWeese,3,1,4
Armstrong,301,Governor,,REP,Greg Abbott,107,47,154
Armstrong,301,Governor,,DEM,Lupe Valdez,5,0,5
Armstrong,301,Governor,,LIB,Mark Jay Tippetts,1,1,2
Armstrong,301,Lieutenant Governor,,REP,Dan Patrick,99,44,143
Armstrong,301,Lieutenant Governor,,DEM,Mike Collier,11,4,15
Armstrong,301,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,0,3
Armstrong,301,Attorney General,,REP,Ken Paxton,106,46,152
Armstrong,301,Attorney General,,DEM,Justin Nelson,6,2,8
Armstrong,301,Attorney General,,LIB,Michael Ray Harris,1,0,1
Armstrong,301,Comptroller	of Public Accounts,,REP,Glen Hegar,103,48,151
Armstrong,301,Comptroller	of Public Accounts,,DEM,Joi Chevalier,4,0,4
Armstrong,301,Comptroller	of Public Accounts,,LIB,Ben Sanders,2,0,2
Armstrong,301,Commissioner of the General Land Office,,REP,George P. Bush,100,47,147
Armstrong,301,Commissioner of the General Land Office,,DEM,Miguel Suazo,4,0,4
Armstrong,301,Commissioner of the General Land Office,,LIB,Matt Pina,6,1,7
Armstrong,301,Commissioner of Agriculture,,REP,Sid Miller,103,47,150
Armstrong,301,Commissioner of Agriculture,,DEM,Kim Olsen,5,1,6
Armstrong,301,Commissioner of Agriculture,,LIB,Richard Carpenter,2,0,2
Armstrong,301,Railroad Commissioner,,REP,Christi Craddick,103,46,149
Armstrong,301,Railroad Commissioner,,DEM,Roman McAllen,5,1,6
Armstrong,301,Railroad Commissioner,,LIB,Mike Wright,4,1,5
Armstrong,301,State Senate,31,REP,Kel Seliger,107,48,155
