candidate,office,district,party,county,precinct,votes
Beto O'Rourke,U.S. Senate,,DEM,Zavala,Precinct 4,365
Neal M Dikeman,U.S. Senate,,LIB,Zavala,Precinct 4,4
Will Hurd,U.S. House,23,REP,Zavala,Precinct 4,179
Gina Ortiz Jones,U.S. House,23,DEM,Zavala,Precinct 4,354
Ruben Corvalan,U.S. House,23,LIB,Zavala,Precinct 4,13
Greg Abbott,Governor,,REP,Zavala,Precinct 4,222
Lupe Valdez,Governor,,DEM,Zavala,Precinct 4,320
Mark Jay Tippetts,Governor,,LIB,Zavala,Precinct 4,2
Dan Patrick,Lieutenant Governor,,REP,Zavala,Precinct 4,187
Mike Collier,Lieutenant Governor,,DEM,Zavala,Precinct 4,324
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Zavala,Precinct 4,11
Ken Paxton,Attorney General,,REP,Zavala,Precinct 4,176
Justin Nelson,Attorney General,,DEM,Zavala,Precinct 4,326
Michael Ray Harris,Attorney General,,LIB,Zavala,Precinct 4,12
Glenn Hegar,Comptroller of Public Accounts,,REP,Zavala,Precinct 4,169
Joi Chevalier,Comptroller of Public Accounts,,DEM,Zavala,Precinct 4,317
Ben Sanders,Comptroller of Public Accounts,,LIB,Zavala,Precinct 4,19
George P. Bush,Commissioner of the General Land Office,,REP,Zavala,Precinct 4,195
Miguel Suazo,Commissioner of the General Land Office,,DEM,Zavala,Precinct 4,313
Matt Pina,Commissioner of the General Land Office,,LIB,Zavala,Precinct 4,12
Sid Miller,Commissioner of Agriculture,,REP,Zavala,Precinct 4,169
Kim Olson,Commissioner of Agriculture,,DEM,Zavala,Precinct 4,330
Richard Carpenter,Commissioner of Agriculture,,LIB,Zavala,Precinct 4,17
Christi Craddick,Railroad Commissioner,,REP,Zavala,Precinct 4,173
Roman McAllen,Railroad Commissioner,,DEM,Zavala,Precinct 4,320
Mike Wright,Railroad Commissioner,,LIB,Zavala,Precinct 4,16
Tracy King,State Representative,80,DEM,Zavala,Precinct 4,432
,Ballots Cast,,,Zavala,Precinct 4A,274
,Straight Party,,REP,Zavala,Precinct 4A,25
,Straight Party,,DEM,Zavala,Precinct 4A,129
,Straight Party,,LIB,Zavala,Precinct 4A,1
Ted Cruz,U.S. Senate,,REP,Zavala,Precinct 4A,60
Beto O'Rourke,U.S. Senate,,DEM,Zavala,Precinct 4A,202
Neal M Dikeman,U.S. Senate,,LIB,Zavala,Precinct 4A,0
Will Hurd,U.S. House,23,REP,Zavala,Precinct 4A,56
Gina Ortiz Jones,U.S. House,23,DEM,Zavala,Precinct 4A,197
Ruben Corvalan,U.S. House,23,LIB,Zavala,Precinct 4A,8
Greg Abbott,Governor,,REP,Zavala,Precinct 4A,66
Lupe Valdez,Governor,,DEM,Zavala,Precinct 4A,188
Mark Jay Tippetts,Governor,,LIB,Zavala,Precinct 4A,3
Dan Patrick,Lieutenant Governor,,REP,Zavala,Precinct 4A,56
Mike Collier,Lieutenant Governor,,DEM,Zavala,Precinct 4A,186
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Zavala,Precinct 4A,4
Ken Paxton,Attorney General,,REP,Zavala,Precinct 4A,52
Justin Nelson,Attorney General,,DEM,Zavala,Precinct 4A,192
Michael Ray Harris,Attorney General,,LIB,Zavala,Precinct 4A,6
Glenn Hegar,Comptroller of Public Accounts,,REP,Zavala,Precinct 4A,47
Joi Chevalier,Comptroller of Public Accounts,,DEM,Zavala,Precinct 4A,182
Ben Sanders,Comptroller of Public Accounts,,LIB,Zavala,Precinct 4A,15
George P. Bush,Commissioner of the General Land Office,,REP,Zavala,Precinct 4A,59
Miguel Suazo,Commissioner of the General Land Office,,DEM,Zavala,Precinct 4A,182
Matt Pina,Commissioner of the General Land Office,,LIB,Zavala,Precinct 4A,10
Sid Miller,Commissioner of Agriculture,,REP,Zavala,Precinct 4A,51
Kim Olson,Commissioner of Agriculture,,DEM,Zavala,Precinct 4A,185
Richard Carpenter,Commissioner of Agriculture,,LIB,Zavala,Precinct 4A,11
Christi Craddick,Railroad Commissioner,,REP,Zavala,Precinct 4A,51
Roman McAllen,Railroad Commissioner,,DEM,Zavala,Precinct 4A,184
Mike Wright,Railroad Commissioner,,LIB,Zavala,Precinct 4A,12
Tracy King,State Representative,80,DEM,Zavala,Precinct 4A,218
