county,precinct,office,district,party,candidate,votes,early_voting,election_day
Callahan,1,Registered Voters - Total,,,,2321,,
Callahan,1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",11,7,4
Callahan,1,U.S. Senate,,REP,Mary Miller,24,13,11
Callahan,1,U.S. Senate,,REP,Stefano de Stefano,3,1,2
Callahan,1,U.S. Senate,,REP,Ted Cruz,361,187,174
Callahan,1,U.S. Senate,,REP,Geraldine Sam,6,6,0
Callahan,1,U.S. House,11,REP,Mike Conaway,319,174,145
Callahan,1,U.S. House,11,REP,Paul Myers,69,36,33
Callahan,1,Governor,,REP,Greg Abbott,363,190,173
Callahan,1,Governor,,REP,Barbara Krueger,31,18,13
Callahan,1,Governor,,REP,SECEDE Kilgore,4,3,1
Callahan,1,Lieutenant Governor,,REP,Dan Patrick,281,152,129
Callahan,1,Lieutenant Governor,,REP,Scott Milder,116,59,57
Callahan,1,Attorney General,,REP,Ken Paxton,363,195,168
Callahan,1,Comptroller of Public Accounts,,REP,Glenn Hegar,352,191,161
Callahan,1,Commissioner of the General Land Office,,REP,Davey Edwards,43,21,22
Callahan,1,Commissioner of the General Land Office,,REP,Jerry Patterson,97,45,52
Callahan,1,Commissioner of the General Land Office,,REP,Rick Range,24,14,10
Callahan,1,Commissioner of the General Land Office,,REP,George P. Bush,220,124,96
Callahan,1,Commissioner of Agriculture,,REP,Trey Blocker,76,45,31
Callahan,1,Commissioner of Agriculture,,REP,Jim Hogan,92,49,43
Callahan,1,Commissioner of Agriculture,,REP,Sid Miller,209,107,102
Callahan,1,Railroad Commissioner,,REP,Weston Martinez,94,61,33
Callahan,1,Railroad Commissioner,,REP,Christi Craddick,269,138,131
Callahan,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,336,179,157
Callahan,1,"Justice, Supreme Court, Place 4",,REP,John Devine,327,170,157
Callahan,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,333,177,156
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,205,114,91
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,142,70,72
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,328,174,154
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Jay Brandon,120,70,50
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Dib Waldrip,75,31,44
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,141,78,63
Callahan,1,State Representative,60,REP,Mike Lang,244,133,111
Callahan,1,State Representative,60,REP,Jim Largent,130,68,62
