county,precinct,office,district,party,candidate,votes,early_voting,election_day
Garza,1,Registered Voters,,REP,,552,,
Garza,1,U.S. Senate,,REP,Mary Miller,9,2,7
Garza,2,Registered Voters,,REP,,724,,
Garza,2,U.S. Senate,,REP,Mary Miller,12,6,6
Garza,3,Registered Voters,,REP,,650,,
Garza,3,U.S. Senate,,REP,Mary Miller,5,3,2
Garza,4,Registered Voters,,REP,,522,,
Garza,4,U.S. Senate,,REP,Mary Miller,2,1,1
Garza,5,Registered Voters,,REP,,129,,
Garza,5,U.S. Senate,,REP,Mary Miller,1,0,1
Garza,6,Registered Voters,,REP,,119,,
Garza,6,U.S. Senate,,REP,Mary Miller,2,1,1
Garza,1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",11,2,9
Garza,2,U.S. Senate,,REP,"Bruce Jacobson, Jr.",11,4,7
Garza,3,U.S. Senate,,REP,"Bruce Jacobson, Jr.",4,3,1
Garza,4,U.S. Senate,,REP,"Bruce Jacobson, Jr.",3,2,1
Garza,5,U.S. Senate,,REP,"Bruce Jacobson, Jr.",0,0,0
Garza,6,U.S. Senate,,REP,"Bruce Jacobson, Jr.",2,1,1
Garza,1,U.S. Senate,,REP,Ted Cruz,124,60,64
Garza,2,U.S. Senate,,REP,Ted Cruz,190,84,106
Garza,3,U.S. Senate,,REP,Ted Cruz,84,55,29
Garza,4,U.S. Senate,,REP,Ted Cruz,48,31,17
Garza,5,U.S. Senate,,REP,Ted Cruz,22,13,9
Garza,6,U.S. Senate,,REP,Ted Cruz,28,10,18
Garza,1,U.S. Senate,,REP,Geraldine Sam,0,0,0
Garza,2,U.S. Senate,,REP,Geraldine Sam,1,0,1
Garza,3,U.S. Senate,,REP,Geraldine Sam,0,0,0
Garza,4,U.S. Senate,,REP,Geraldine Sam,0,0,0
Garza,5,U.S. Senate,,REP,Geraldine Sam,0,0,0
Garza,6,U.S. Senate,,REP,Geraldine Sam,1,0,1
Garza,1,U.S. Senate,,REP,Stephano de Stephano,0,0,0
Garza,2,U.S. Senate,,REP,Stephano de Stephano,1,1,0
Garza,3,U.S. Senate,,REP,Stephano de Stephano,0,0,0
Garza,4,U.S. Senate,,REP,Stephano de Stephano,0,0,0
Garza,5,U.S. Senate,,REP,Stephano de Stephano,0,0,0
Garza,6,U.S. Senate,,REP,Stephano de Stephano,0,0,0
Garza,1,U.S. Rep,19,REP,Jodey Arrington,130,57,73
Garza,2,U.S. Rep,19,REP,Jodey Arrington,197,91,106
Garza,3,U.S. Rep,19,REP,Jodey Arrington,86,56,30
Garza,4,U.S. Rep,19,REP,Jodey Arrington,51,32,19
Garza,5,U.S. Rep,19,REP,Jodey Arrington,23,12,11
Garza,6,U.S. Rep,19,REP,Jodey Arrington,29,11,18
Garza,1,Governor,,REP,Barbara Krueger,11,3,8
Garza,2,Governor,,REP,Barbara Krueger,17,10,7
Garza,3,Governor,,REP,Barbara Krueger,2,2,0
Garza,4,Governor,,REP,Barbara Krueger,2,1,1
Garza,5,Governor,,REP,Barbara Krueger,5,2,3
Garza,6,Governor,,REP,Barbara Krueger,1,1,0
Garza,1,Governor,,REP,Greg Abbott,131,60,71
Garza,2,Governor,,REP,Greg Abbott,197,86,111
Garza,3,Governor,,REP,Greg Abbott,85,53,32
Garza,4,Governor,,REP,Greg Abbott,51,34,17
Garza,5,Governor,,REP,Greg Abbott,19,11,8
Garza,6,Governor,,REP,Greg Abbott,30,11,19
Garza,1,Governor,,REP,SECEDE Kilgore,2,0,2
Garza,2,Governor,,REP,SECEDE Kilgore,5,1,4
Garza,3,Governor,,REP,SECEDE Kilgore,5,5,0
Garza,4,Governor,,REP,SECEDE Kilgore,1,0,1
Garza,5,Governor,,REP,SECEDE Kilgore,0,0,0
Garza,6,Governor,,REP,SECEDE Kilgore,1,0,1
Garza,1,Lieutenant Governor,,REP,Scott Milder,58,20,38
Garza,2,Lieutenant Governor,,REP,Scott Milder,79,28,51
Garza,3,Lieutenant Governor,,REP,Scott Milder,27,15,12
Garza,4,Lieutenant Governor,,REP,Scott Milder,11,6,5
Garza,5,Lieutenant Governor,,REP,Scott Milder,14,4,10
Garza,6,Lieutenant Governor,,REP,Scott Milder,9,1,8
Garza,1,Lieutenant Governor,,REP,Dan Patrick,82,41,41
Garza,2,Lieutenant Governor,,REP,Dan Patrick,137,68,69
Garza,3,Lieutenant Governor,,REP,Dan Patrick,61,44,17
Garza,4,Lieutenant Governor,,REP,Dan Patrick,43,28,15
Garza,5,Lieutenant Governor,,REP,Dan Patrick,10,8,2
Garza,6,Lieutenant Governor,,REP,Dan Patrick,23,10,13
Garza,1,Attorney General,,REP,Ken Paxton,124,54,70
Garza,2,Attorney General,,REP,Ken Paxton,172,87,85
Garza,3,Attorney General,,REP,Ken Paxton,75,50,25
Garza,4,Attorney General,,REP,Ken Paxton,44,30,14
Garza,5,Attorney General,,REP,Ken Paxton,21,13,8
Garza,6,Attorney General,,REP,Ken Paxton,28,10,18
Garza,1,Comptroller	of Public Accounts,,REP,Glenn Hegar,119,51,68
