county,precinct,office,district,party,candidate,votes,early_voting,election_day
Shackelford,101,Registered Voters,,REP,,538,,
Shackelford,101,Ballots Cast,,,,314,241,73
Shackelford,101,Straight Party,,REP,Over Votes,1,1,0
Shackelford,101,Straight Party,,REP,Under Votes,115,85,30
Shackelford,101,Straight Party,,REP,Republican Party,182,142,40
Shackelford,101,Straight Party,,DEM,Democratic Party,14,12,2
Shackelford,101,Straight Party,,LIB,Libertarian Party,2,1,1
Shackelford,101,U.S. Senate,,REP,Ted Cruz,283,221,62
Shackelford,101,U.S. Senate,,DEM,Beto O'Rourke,29,19,10
Shackelford,101,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0
Shackelford,101,U.S. House,19,REP,Jodey Arrington,283,220,63
Shackelford,101,U.S. House,19,DEM,Miguel Levario,30,21,9
Shackelford,101,Governor,,REP,Greg Abbott,284,221,63
Shackelford,101,Governor,,DEM,Lupe Valdez,27,18,9
Shackelford,101,Governor,,LIB,Mark Jay Tippetts,2,1,1
Shackelford,101,Lieutenant Governor,,REP,Dan Patrick,262,203,59
Shackelford,101,Lieutenant Governor,,DEM,Mike Collier,43,30,13
Shackelford,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,6,5,1
Shackelford,101,Attorney General,,REP,Ken Paxton,273,212,61
Shackelford,101,Attorney General,,DEM,Justin Nelson,34,25,9
Shackelford,101,Attorney General,,LIB,Michael Ray Harris,4,2,2
Shackelford,101,Comptroller of Public Accounts,,REP,Glenn Hegar,278,215,63
Shackelford,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,28,20,8
Shackelford,101,Comptroller of Public Accounts,,LIB,Ben Sanders,4,3,1
Shackelford,101,Commissioner of the General Land Office,,REP,George P. Bush,275,213,62
Shackelford,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,30,21,9
Shackelford,101,Commissioner of the General Land Office,,LIB,Matt Pia,1,1,0
Shackelford,101,Commissioner of Agriculture,,REP,Sid Miller,278,214,64
Shackelford,101,Commissioner of Agriculture,,DEM,Kim Olson,33,24,9
Shackelford,101,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0
Shackelford,101,Railroad Commissioner,,REP,Christi Craddick,275,215,60
Shackelford,101,Railroad Commissioner,,DEM,Roman McAllen,30,21,9
Shackelford,101,Railroad Commissioner,,LIB,Mike Wright,3,2,1
Shackelford,101,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,275,214,61
Shackelford,101,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,32,23,9
Shackelford,101,"Justice, Supreme Court, Place 4",,REP,John Devine,276,216,60
Shackelford,101,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,31,21,10
Shackelford,101,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,274,213,61
Shackelford,101,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,33,24,9
Shackelford,101,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,277,217,60
Shackelford,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,29,19,10
Shackelford,101,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,2,2,0
Shackelford,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,278,217,61
Shackelford,101,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,29,20,9
Shackelford,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,279,216,63
Shackelford,101,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,17,12,5
Shackelford,101,State Representative,No. 60,REP,Mike Lang,289,226,63
Shackelford,101,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,288,224,64
Shackelford,101,"District Judge, 259th Judicial District",,DEM,Brooks H. Hagler,106,82,24
Shackelford,101,County Judge,,REP,"Robert ""Bob"" Skelton",300,231,69
Shackelford,101,District and County Clerk,,REP,Cheri Hawkins,305,234,71
Shackelford,101,County Treasurer,,REP,Tammy Brown,298,231,67
Shackelford,101,Justice of the Peace,,REP,James Breeden,293,228,65
Shackelford,202,Registered Voters,,REP,,604,,
Shackelford,202,Ballots Cast,,,,358,244,114
Shackelford,202,Straight Party,,REP,Over Votes,0,0,0
Shackelford,202,Straight Party,,REP,Under Votes,125,80,45
Shackelford,202,Straight Party,,REP,Republican Party,227,160,67
Shackelford,202,Straight Party,,DEM,Democratic Party,5,3,2
Shackelford,202,Straight Party,,LIB,Libertarian Party,1,1,0
Shackelford,202,U.S. Senate,,REP,Ted Cruz,335,231,104
Shackelford,202,U.S. Senate,,DEM,Beto O'Rourke,21,11,10
Shackelford,202,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Shackelford,202,U.S. House,19,REP,Jodey Arrington,340,235,105
Shackelford,202,U.S. House,19,DEM,Miguel Levario,15,6,9
Shackelford,202,Governor,,REP,Greg Abbott,338,234,104
Shackelford,202,Governor,,DEM,Lupe Valdez,14,7,7
Shackelford,202,Governor,,LIB,Mark Jay Tippetts,3,0,3
Shackelford,202,Lieutenant Governor,,REP,Dan Patrick,314,218,96
Shackelford,202,Lieutenant Governor,,DEM,Mike Collier,30,17,13
Shackelford,202,Lieutenant Governor,,LIB,Kerry Douglas McKennon,9,4,5
Shackelford,202,Attorney General,,REP,Ken Paxton,325,226,99
Shackelford,202,Attorney General,,DEM,Justin Nelson,22,12,10
Shackelford,202,Attorney General,,LIB,Michael Ray Harris,5,1,4
Shackelford,202,Comptroller of Public Accounts,,REP,Glenn Hegar,335,230,105
Shackelford,202,Comptroller of Public Accounts,,DEM,Joi Chevalier,14,8,6
Shackelford,202,Comptroller of Public Accounts,,LIB,Ben Sanders,3,0,3
Shackelford,202,Commissioner of the General Land Office,,REP,George P. Bush,330,229,101
Shackelford,202,Commissioner of the General Land Office,,DEM,Miguel Suazo,13,6,7
Shackelford,202,Commissioner of the General Land Office,,LIB,Matt Pia,9,3,6
Shackelford,202,Commissioner of Agriculture,,REP,Sid Miller,332,230,102
Shackelford,202,Commissioner of Agriculture,,DEM,Kim Olson,18,9,9
Shackelford,202,Commissioner of Agriculture,,LIB,Richard Carpenter,4,1,3
Shackelford,202,Railroad Commissioner,,REP,Christi Craddick,328,225,103
Shackelford,202,Railroad Commissioner,,DEM,Roman McAllen,18,11,7
Shackelford,202,Railroad Commissioner,,LIB,Mike Wright,4,1,3
Shackelford,202,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,332,228,104
Shackelford,202,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,18,10,8
Shackelford,202,"Justice, Supreme Court, Place 4",,REP,John Devine,333,229,104
Shackelford,202,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,18,10,8
Shackelford,202,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,333,229,104
