county,precinct,office,district,party,candidate,votes,early_voting,election_day
Burnet,1,Registered Voters,,,,1351,,
Burnet,1,Ballots Cast,,,,967,746,221
Burnet,1,Straight Party,,,Over Votes,116,116,0
Burnet,1,Straight Party,,,Under Votes,318,221,97
Burnet,1,Straight Party,,REP,REPUBLICAN,456,345,111
Burnet,1,Straight Party,,DEM,DEMOCRATIC,72,60,12
Burnet,1,Straight Party,,LIB,LIBERTARIAN,5,4,1
Burnet,1,U.S. Senate,,,Over Votes,0,0,0
Burnet,1,U.S. Senate,,,Under Votes,12,8,4
Burnet,1,U.S. Senate,,REP,Ted Cruz,784,599,185
Burnet,1,U.S. Senate,,DEM,Beto O'Rourke,161,134,27
Burnet,1,U.S. Senate,,LIB,Neal M. Dikeman,10,5,5
Burnet,1,U.S. House,25,,Over Votes,99,99,0
Burnet,1,U.S. House,25,,Under Votes,7,3,4
Burnet,1,U.S. House,25,REP,Roger Williams,706,519,187
Burnet,1,U.S. House,25,DEM,Julie Oliver,143,118,25
Burnet,1,U.S. House,25,LIB,Desarae Lindsey,12,7,5
Burnet,1,Governor,,,Over Votes,0,0,0
Burnet,1,Governor,,,Under Votes,3,2,1
Burnet,1,Governor,,REP,Greg Abbott,810,619,191
Burnet,1,Governor,,DEM,Lupe Valdez,137,116,21
Burnet,1,Governor,,LIB,Mark Jay Tippetts,17,9,8
Burnet,1,Lieutenant Governor,,,Over Votes,0,0,0
Burnet,1,Lieutenant Governor,,,Under Votes,3,2,1
Burnet,1,Lieutenant Governor,,REP,Dan Patrick,765,584,181
Burnet,1,Lieutenant Governor,,DEM,Mike Collier,176,147,29
Burnet,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,23,13,10
Burnet,1,Attorney General,,,Over Votes,0,0,0
Burnet,1,Attorney General,,,Under Votes,8,7,1
Burnet,1,Attorney General,,REP,Ken Paxton,765,588,177
Burnet,1,Attorney General,,DEM,Justin Nelson,166,137,29
Burnet,1,Attorney General,,LIB,Michael Ray Harris,28,14,14
Burnet,1,Comptroller of Public Accounts,,,Over Votes,0,0,0
Burnet,1,Comptroller of Public Accounts,,,Under Votes,14,10,4
Burnet,1,Comptroller of Public Accounts,,REP,Glenn Hegar,790,601,189
Burnet,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,136,117,19
Burnet,1,Comptroller of Public Accounts,,LIB,Ben Sanders,27,18,9
Burnet,1,Commissioner of the General Land Office,,,Over Votes,0,0,0
Burnet,1,Commissioner of the General Land Office,,,Under Votes,13,9,4
Burnet,1,Commissioner of the General Land Office,,REP,George P. Bush,768,585,183
Burnet,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,137,117,20
Burnet,1,Commissioner of the General Land Office,,LIB,Matt Pina,49,35,14
Burnet,1,Commissioner of Agriculture,,,Over Votes,0,0,0
Burnet,1,Commissioner of Agriculture,,,Under Votes,12,9,3
Burnet,1,Commissioner of Agriculture,,REP,Sid Miller,772,591,181
Burnet,1,Commissioner of Agriculture,,DEM,Kim Olson,159,132,27
Burnet,1,Commissioner of Agriculture,,LIB,Richard Carpenter,24,14,10
Burnet,1,Railroad Commissioner,,,Over Votes,0,0,0
Burnet,1,Railroad Commissioner,,,Under Votes,13,9,4
Burnet,1,Railroad Commissioner,,REP,Christi Craddick,771,586,185
Burnet,1,Railroad Commissioner,,DEM,Roman McAllen,143,122,21
Burnet,1,Railroad Commissioner,,LIB,Mike Wright,40,29,11
Burnet,1,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Burnet,1,"Justice, Supreme Court, Place 2",,,Under Votes,19,12,7
Burnet,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,797,608,189
Burnet,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,151,126,25
Burnet,1,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Burnet,1,"Justice, Supreme Court, Place 4",,,Under Votes,24,16,8
Burnet,1,"Justice, Supreme Court, Place 4",,REP,John Devine,797,606,191
Burnet,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,146,124,22
Burnet,1,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Burnet,1,"Justice, Supreme Court, Place 6",,,Under Votes,24,16,8
Burnet,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,797,605,192
Burnet,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,146,125,21
Burnet,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Burnet,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,21,12,9
Burnet,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,781,598,183
Burnet,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,144,123,21
Burnet,1,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,21,13,8
Burnet,1,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Burnet,1,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,27,17,10
Burnet,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,797,609,188
Burnet,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,143,120,23
Burnet,1,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
Burnet,1,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,92,75,17
Burnet,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,809,620,189
Burnet,1,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,66,51,15
Burnet,1,State Representative,20,,Over Votes,87,87,0
Burnet,1,State Representative,20,,Under Votes,16,7,9
Burnet,1,State Representative,20,REP,Terry M. Wilson,730,539,191
Burnet,1,State Representative,20,DEM,Stephen M. Wyman,134,113,21
