county,office,district,party,candidate,votes
ANDERSON,U.S. Senate,,REP,JOHN CORNYN,3016
ANDERSON,U.S. Senate,,REP,VIRGIL JOHN BIERSCHWALE,28
ANDERSON,U.S. Senate,,REP,KEN PAXTON,2849
ANDERSON,U.S. Senate,,REP,ANNA BENDER,56
ANDERSON,U.S. Senate,,REP,GULREZ GUS KHAN,14
ANDERSON,U.S. Senate,,REP,JOHN O. ADEFOPE,7
ANDERSON,U.S. Senate,,REP,WESLEY HUNT,1042
ANDERSON,U.S. Senate,,REP,SARA CANADY,80
ANDREWS,U.S. Senate,,REP,JOHN CORNYN,593
ANDREWS,U.S. Senate,,REP,VIRGIL JOHN BIERSCHWALE,14
ANDREWS,U.S. Senate,,REP,KEN PAXTON,835
ANDREWS,U.S. Senate,,REP,ANNA BENDER,28
ANDREWS,U.S. Senate,,REP,GULREZ GUS KHAN,28
ANDREWS,U.S. Senate,,REP,JOHN O. ADEFOPE,13
ANDREWS,U.S. Senate,,REP,WESLEY HUNT,226
ANDREWS,U.S. Senate,,REP,SARA CANADY,34
ANGELINA,U.S. Senate,,REP,JOHN CORNYN,4626
ANGELINA,U.S. Senate,,REP,VIRGIL JOHN BIERSCHWALE,49
ANGELINA,U.S. Senate,,REP,KEN PAXTON,4484
ANGELINA,U.S. Senate,,REP,ANNA BENDER,194
ANGELINA,U.S. Senate,,REP,GULREZ GUS KHAN,47
ANGELINA,U.S. Senate,,REP,JOHN O. ADEFOPE,34
ANGELINA,U.S. Senate,,REP,WESLEY HUNT,1421
ANGELINA,U.S. Senate,,REP,SARA CANADY,114
ARANSAS,U.S. Senate,,REP,JOHN CORNYN,1882
ARANSAS,U.S. Senate,,REP,VIRGIL JOHN BIERSCHWALE,38
ARANSAS,U.S. Senate,,REP,KEN PAXTON,1973
ARANSAS,U.S. Senate,,REP,ANNA BENDER,50
ARANSAS,U.S. Senate,,REP,GULREZ GUS KHAN,24
ARANSAS,U.S. Senate,,REP,JOHN O. ADEFOPE,12
ARANSAS,U.S. Senate,,REP,WESLEY HUNT,464
ARANSAS,U.S. Senate,,REP,SARA CANADY,72
ARCHER,U.S. Senate,,REP,JOHN CORNYN,870
ARCHER,U.S. Senate,,REP,VIRGIL JOHN BIERSCHWALE,15
ARCHER,U.S. Senate,,REP,KEN PAXTON,797
ARCHER,U.S. Senate,,REP,ANNA BENDER,25
ARCHER,U.S. Senate,,REP,GULREZ GUS KHAN,16
ARCHER,U.S. Senate,,REP,JOHN O. ADEFOPE,7
ARCHER,U.S. Senate,,REP,WESLEY HUNT,175
ARCHER,U.S. Senate,,REP,SARA CANADY,38
ARMSTRONG,U.S. Senate,,REP,JOHN CORNYN,208
ARMSTRONG,U.S. Senate,,REP,VIRGIL JOHN BIERSCHWALE,4
ARMSTRONG,U.S. Senate,,REP,KEN PAXTON,243
ARMSTRONG,U.S. Senate,,REP,ANNA BENDER,1
ARMSTRONG,U.S. Senate,,REP,GULREZ GUS KHAN,11
ARMSTRONG,U.S. Senate,,REP,JOHN O. ADEFOPE,1
ARMSTRONG,U.S. Senate,,REP,WESLEY HUNT,48
