county,precinct,office,district,candidate,party,early_voting,election_day,votes
Brooks,1-2,Ballots Cast,,,,,,780
Brooks,3-4,Ballots Cast,,,,,,606
Brooks,5-7,Ballots Cast,,,,,,169
Brooks,6,Ballots Cast,,,,,,524
Brooks,8-9,Ballots Cast,,,,,,581
Brooks,Total,Ballots Cast,,,,,,2660
Brooks,1-2,Straight Party,,,REP,20,20,40
Brooks,3-4,Straight Party,,,REP,44,36,80
Brooks,5-7,Straight Party,,,REP,11,9,20
Brooks,6,Straight Party,,,REP,22,20,42
Brooks,8-9,Straight Party,,,REP,20,35,55
Brooks,Total,Straight Party,,,REP,117,120,237
Brooks,1-2,Straight Party,,,DEM,278,97,375
Brooks,3-4,Straight Party,,,DEM,140,122,262
Brooks,5-7,Straight Party,,,DEM,30,20,50
Brooks,6,Straight Party,,,DEM,153,80,233
Brooks,8-9,Straight Party,,,DEM,140,106,246
Brooks,Total,Straight Party,,,DEM,741,425,1166
Brooks,1-2,Straight Party,,,LIB,1,2,3
Brooks,3-4,Straight Party,,,LIB,1,1,2
Brooks,5-7,Straight Party,,,LIB,0,0,0
Brooks,6,Straight Party,,,LIB,4,1,5
Brooks,8-9,Straight Party,,,LIB,0,1,1
Brooks,Total,Straight Party,,,LIB,6,5,11
Brooks,1-2,Straight Party,,,GRN,1,0,1
Brooks,3-4,Straight Party,,,GRN,0,1,1
Brooks,5-7,Straight Party,,,GRN,0,0,0
Brooks,6,Straight Party,,,GRN,1,0,1
Brooks,8-9,Straight Party,,,GRN,1,4,5
Brooks,Total,Straight Party,,,GRN,3,5,8
Brooks,1-2,Straight Party,,Over Votes,,0,0,0
Brooks,3-4,Straight Party,,Over Votes,,0,0,0
Brooks,5-7,Straight Party,,Over Votes,,0,0,0
Brooks,6,Straight Party,,Over Votes,,0,0,0
Brooks,8-9,Straight Party,,Over Votes,,0,0,0
Brooks,Total,Straight Party,,Over Votes,,0,0,0
Brooks,1-2,Straight Party,,Under Votes,,225,136,361
Brooks,3-4,Straight Party,,Under Votes,,114,147,261
Brooks,5-7,Straight Party,,Under Votes,,37,62,99
Brooks,6,Straight Party,,Under Votes,,157,86,243
Brooks,8-9,Straight Party,,Under Votes,,173,101,274
Brooks,Total,Straight Party,,Under Votes,,706,532,1238
Brooks,1-2,President,,Donald Trump,REP,70,56,126
Brooks,3-4,President,,Donald Trump,REP,84,96,180
Brooks,5-7,President,,Donald Trump,REP,30,36,66
Brooks,6,President,,Donald Trump,REP,53,39,92
Brooks,8-9,President,,Donald Trump,REP,75,74,149
Brooks,Total,President,,Donald Trump,REP,312,301,613
Brooks,1-2,President,,Hillary Clinton,DEM,435,176,611
Brooks,3-4,President,,Hillary Clinton,DEM,211,203,414
Brooks,5-7,President,,Hillary Clinton,DEM,46,49,95
