county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Colorado,101,President,,REP,Chris Christie,0,0,0,0
Colorado,102,President,,REP,Chris Christie,0,0,0,0
Colorado,103,President,,REP,Chris Christie,0,0,0,0
Colorado,201,President,,REP,Chris Christie,2,0,2,0
Colorado,202,President,,REP,Chris Christie,1,0,1,0
Colorado,301,President,,REP,Chris Christie,0,0,0,0
Colorado,302,President,,REP,Chris Christie,0,0,0,0
Colorado,303,President,,REP,Chris Christie,0,0,0,0
Colorado,304,President,,REP,Chris Christie,0,0,0,0
Colorado,305,President,,REP,Chris Christie,0,0,0,0
Colorado,401,President,,REP,Chris Christie,0,0,0,0
Colorado,402,President,,REP,Chris Christie,0,0,0,0
Colorado,101,President,,REP,Ben Carson,17,6,11,0
Colorado,102,President,,REP,Ben Carson,3,1,2,0
Colorado,103,President,,REP,Ben Carson,5,0,5,0
Colorado,201,President,,REP,Ben Carson,19,4,15,0
Colorado,202,President,,REP,Ben Carson,6,3,3,0
Colorado,301,President,,REP,Ben Carson,4,0,4,0
Colorado,302,President,,REP,Ben Carson,5,2,3,0
Colorado,303,President,,REP,Ben Carson,6,0,6,0
Colorado,304,President,,REP,Ben Carson,3,0,3,0
Colorado,305,President,,REP,Ben Carson,13,5,8,0
Colorado,401,President,,REP,Ben Carson,3,2,1,0
Colorado,402,President,,REP,Ben Carson,16,0,16,0
Colorado,101,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,102,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,103,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,201,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,202,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,301,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,302,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,303,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,304,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,305,President,,REP,Elizabeth Gray,1,1,0,0
Colorado,401,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,402,President,,REP,Elizabeth Gray,0,0,0,0
Colorado,101,President,,REP,Rick Santorum,0,0,0,0
Colorado,102,President,,REP,Rick Santorum,1,0,1,0
Colorado,103,President,,REP,Rick Santorum,1,0,1,0
Colorado,201,President,,REP,Rick Santorum,1,0,1,0
Colorado,202,President,,REP,Rick Santorum,0,0,0,0
Colorado,301,President,,REP,Rick Santorum,0,0,0,0
Colorado,302,President,,REP,Rick Santorum,0,0,0,0
Colorado,303,President,,REP,Rick Santorum,0,0,0,0
Colorado,304,President,,REP,Rick Santorum,0,0,0,0
Colorado,305,President,,REP,Rick Santorum,0,0,0,0
Colorado,401,President,,REP,Rick Santorum,0,0,0,0
Colorado,402,President,,REP,Rick Santorum,1,0,1,0
Colorado,101,President,,REP,Ted Cruz,280,105,175,0
Colorado,102,President,,REP,Ted Cruz,59,20,39,0
Colorado,103,President,,REP,Ted Cruz,154,21,133,0
Colorado,201,President,,REP,Ted Cruz,391,88,303,0
Colorado,202,President,,REP,Ted Cruz,89,24,65,0
Colorado,301,President,,REP,Ted Cruz,161,66,95,0
Colorado,302,President,,REP,Ted Cruz,200,56,144,0
Colorado,303,President,,REP,Ted Cruz,103,24,79,0
Colorado,304,President,,REP,Ted Cruz,62,15,47,0
Colorado,305,President,,REP,Ted Cruz,173,66,107,0
Colorado,401,President,,REP,Ted Cruz,51,22,29,0
Colorado,402,President,,REP,Ted Cruz,234,43,191,0
Colorado,101,President,,REP,Donald J. Trump,181,68,113,0
Colorado,102,President,,REP,Donald J. Trump,12,3,9,0
Colorado,103,President,,REP,Donald J. Trump,53,7,46,0
Colorado,201,President,,REP,Donald J. Trump,262,65,197,0
Colorado,202,President,,REP,Donald J. Trump,62,14,48,0
Colorado,301,President,,REP,Donald J. Trump,94,36,58,0
Colorado,302,President,,REP,Donald J. Trump,85,18,67,0
