county,precinct,office,district,party,candidate,votes,early_voting,election_day
Hutchinson,11,Registered Voters - Total,,,,1824,,
Hutchinson,11,President,,REP,Rand Paul,3,0,3
Hutchinson,11,President,,REP,Marco Rubio,97,51,46
Hutchinson,11,President,,REP,Rick Santorum,0,0,0
Hutchinson,11,President,,REP,Donald J. Trump,230,105,125
Hutchinson,11,President,,REP,Jeb Bush,12,9,3
Hutchinson,11,President,,REP,Chris Christie,2,1,1
Hutchinson,11,President,,REP,Ben Carson,55,26,29
Hutchinson,11,President,,REP,Elizabeth Gray,0,0,0
Hutchinson,11,President,,REP,Carly Fiorina,1,0,1
Hutchinson,11,President,,REP,John R. Kasich,17,8,9
Hutchinson,11,President,,REP,Ted Cruz,388,153,235
Hutchinson,11,President,,REP,Mike Huckabee,6,4,2
Hutchinson,11,President,,REP,Lindsey Graham,17,7,10
Hutchinson,11,President,,REP,Uncommitted,16,6,10
Hutchinson,11,President,,DEM,Willie L. Wilson,0,0,0
Hutchinson,11,President,,DEM,Star Locke,0,0,0
Hutchinson,11,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Hutchinson,11,President,,DEM,Hillary Clinton,15,11,4
Hutchinson,11,President,,DEM,Calvis L. Hawes,0,0,0
Hutchinson,11,President,,DEM,Keith Judd,0,0,0
Hutchinson,11,President,,DEM,Martin J. O'Malley,0,0,0
Hutchinson,11,President,,DEM,Bernie Sanders,8,4,4
Hutchinson,11,U.S. House,13,REP,Mac Thornberry,738,326,412
Hutchinson,11,Railroad Commissioner,,REP,John Greytok,67,36,31
Hutchinson,11,Railroad Commissioner,,REP,Wayne Christian,193,91,102
Hutchinson,11,Railroad Commissioner,,REP,Ron Hale,121,49,72
Hutchinson,11,Railroad Commissioner,,REP,Gary Gates,128,63,65
Hutchinson,11,Railroad Commissioner,,REP,Lance N. Christian,68,29,39
Hutchinson,11,Railroad Commissioner,,REP,Weston Martinez,37,13,24
Hutchinson,11,Railroad Commissioner,,REP,Doug Jeffrey,65,28,37
Hutchinson,11,Railroad Commissioner,,DEM,Cody Garrett,10,8,2
Hutchinson,11,Railroad Commissioner,,DEM,Grady Yarbrough,9,4,5
Hutchinson,11,Railroad Commissioner,,DEM,Lon Burnam,3,3,0
Hutchinson,11,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,394,151,243
Hutchinson,11,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,300,156,144
Hutchinson,11,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,19,15,4
Hutchinson,11,"Justice, Supreme Court, Place 5",,REP,Paul Green,392,174,218
Hutchinson,11,"Justice, Supreme Court, Place 5",,REP,Rick Green,271,122,149
Hutchinson,11,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,19,15,4
Hutchinson,11,"Justice, Supreme Court, Place 9",,REP,Joe Pool,395,160,235
Hutchinson,11,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,286,139,147
Hutchinson,11,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,19,15,4
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 2",,REP,Ray Wheless,281,131,150
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 2",,REP,Mary Lou Keel,259,111,148
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 2",,REP,Chris Oldner,114,47,67
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 2",,DEM,"Lawrence ""Larry"" Meyers",19,14,5
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 5",,REP,Scott Walker,339,142,197
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 5",,REP,Steve Smith,175,71,104
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 5",,REP,Sid Harle,54,35,19
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 5",,REP,Brent Webster,102,46,56
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 5",,DEM,Betsy Johnson,19,15,4
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 6",,REP,Michael E. Keasler,362,161,201
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 6",,REP,Richard Davis,287,131,156
Hutchinson,11,"Judge, Court of Criminal Appeals, Pl 6",,DEM,Robert Burns,19,15,4
Hutchinson,11,"Member, State Board of Education, District 15",,REP,Marty Rowley,655,289,366
Hutchinson,11,State Representative,87,REP,Four Price,725,326,399
Hutchinson,11,"Justice, 7th Court of Appeals District PL 4",,REP,Jim Campbell,644,285,359
Hutchinson,11,"District Judge, 84th District",,REP,Craig Jones,403,174,229
Hutchinson,11,"District Judge, 84th District",,REP,Curt W. Brancheau,412,191,221
Hutchinson,11,"District Attorney, 84th District",,REP,Mark W. Snider,708,316,392
Hutchinson,11,County Judge,,REP,Cindy Irwin,482,220,262
Hutchinson,11,County Judge,,REP,Amanda Harris,345,146,199
Hutchinson,11,County Attorney,,REP,Michael D. Milner,720,321,399
Hutchinson,11,Sheriff,,REP,"Efren Munoz, Jr.",184,82,102
Hutchinson,11,Sheriff,,REP,Kirk A. Coker,241,84,157
Hutchinson,11,Sheriff,,REP,Don L. Johnson,409,201,208
Hutchinson,11,County Tax Assessor-Collector,,REP,Carrie Kimmell,715,316,399
Hutchinson,11,"County Commissioner, Precinct 1",,REP,Heath Woods,111,42,69
Hutchinson,11,"County Commissioner, Precinct 1",,REP,Shawn Burleson,234,105,129
Hutchinson,11,"County Commissioner, Precinct 1",,REP,Larry Coffman,443,202,241
Hutchinson,11,"Justice of the Peace, Precinct No. 2",,REP,Robin Dickerson,217,105,112
