county,precinct,office,district,party,candidate,early_voting,election_day,votes
Kimble,1,President,,Republican,Donald J. Trump,323,110,433
Kimble,1,President,,Democratic,Hillary Clinton,39,11,50
Kimble,1,President,,Libertarian,Gary Johnson,4,3,7
Kimble,1,President,,Green,Jill Stein,0,0,0
Kimble,1,President,,,Evan McMullin,2,4,6
Kimble,2,President,,Republican,Donald J. Trump,145,62,207
Kimble,2,President,,Democratic,Hillary Clinton,21,10,31
Kimble,2,President,,Libertarian,Gary Johnson,2,2,4
Kimble,2,President,,Green,Jill Stein,0,0,0
Kimble,2,President,,,Evan McMullin,0,0,0
Kimble,3,President,,Republican,Donald J. Trump,106,45,151
Kimble,3,President,,Democratic,Hillary Clinton,10,9,19
Kimble,3,President,,Libertarian,Gary Johnson,2,1,3
Kimble,3,President,,Green,Jill Stein,0,1,1
Kimble,3,President,,,Evan McMullin,0,0,0
Kimble,4,President,,Republican,Donald J. Trump,146,53,199
Kimble,4,President,,Democratic,Hillary Clinton,24,12,36
Kimble,4,President,,Libertarian,Gary Johnson,2,2,4
Kimble,4,President,,Green,Jill Stein,0,0,0
Kimble,4,President,,,Evan McMullin,1,0,1
Kimble,6,President,,Republican,Donald J. Trump,89,99,188
Kimble,6,President,,Democratic,Hillary Clinton,10,4,14
Kimble,6,President,,Libertarian,Gary Johnson,5,1,6
Kimble,6,President,,Green,Jill Stein,0,1,1
Kimble,6,President,,,Evan McMullin,0,0,0
Kimble,7,President,,Republican,Donald J. Trump,92,135,227
Kimble,7,President,,Democratic,Hillary Clinton,9,8,17
Kimble,7,President,,Libertarian,Gary Johnson,3,0,3
Kimble,7,President,,Green,Jill Stein,0,3,3
Kimble,7,President,,,Evan McMullin,0,0,0
Kimble,9,President,,Republican,Donald J. Trump,227,65,292
Kimble,9,President,,Democratic,Hillary Clinton,22,17,39
Kimble,9,President,,Libertarian,Gary Johnson,6,4,10
Kimble,9,President,,Green,Jill Stein,0,0,0
Kimble,9,President,,,Evan McMullin,0,0,0
Kimble,1,U.S. House,11,Republican,Mike Conaway,325,117,442
Kimble,1,U.S. House,11,Libertarian,Nicholas Landholt,22,5,27
Kimble,2,U.S. House,11,Republican,Mike Conaway,146,64,210
Kimble,2,U.S. House,11,Libertarian,Nicholas Landholt,7,4,11
Kimble,3,U.S. House,11,Republican,Mike Conaway,107,50,157
Kimble,3,U.S. House,11,Libertarian,Nicholas Landholt,7,3,10
Kimble,4,U.S. House,11,Republican,Mike Conaway,149,50,199
Kimble,4,U.S. House,11,Libertarian,Nicholas Landholt,13,5,18
Kimble,6,U.S. House,11,Republican,Mike Conaway,87,101,188
Kimble,6,U.S. House,11,Libertarian,Nicholas Landholt,6,4,10
Kimble,7,U.S. House,11,Republican,Mike Conaway,94,132,226
Kimble,7,U.S. House,11,Libertarian,Nicholas Landholt,4,4,8
Kimble,9,U.S. House,11,Republican,Mike Conaway,227,72,299
Kimble,9,U.S. House,11,Libertarian,Nicholas Landholt,17,6,23
Kimble,1,Railroad Commissioner,,Republican,Wayne Christian,296,104,400
Kimble,1,Railroad Commissioner,,Democratic,Grady Yarbrough,39,10,49
Kimble,1,Railroad Commissioner,,Libertarian,Mark Miller,13,4,17
Kimble,1,Railroad Commissioner,,Green,Martina Salinas,3,2,5
Kimble,2,Railroad Commissioner,,Republican,Wayne Christian,127,51,178
Kimble,2,Railroad Commissioner,,Democratic,Grady Yarbrough,17,8,25
