county,precinct,office,district,party,candidate,votes,early_voting,election_day
Jack,1,Straight Party,,,Over Votes,0,0,0
Jack,1,Straight Party,,,Under Votes,269,205,64
Jack,1,Registered Voters,,,,1142,,
Jack,1,Ballots Cast,,,,735,560,175
Jack,1,Straight Party,,REP,Republican Party,417,319,175
Jack,1,Straight Party,,,Over Votes,0,0,0
Jack,1,Straight Party,,,Under Votes,269,205,64
Jack,1,Straight Party,,DEM,Democratic Party,46,34,175
Jack,1,Straight Party,,LIB,Libertarian Party,2,1,175
Jack,1,Straight Party,,GRN,Green Party,1,1,175
Jack,1,President,,REP,Donald J. Trump / Mike Pence,639,487,175
Jack,1,President,,,Over Votes,0,0,0
Jack,1,President,,,Under Votes,6,4,2
Jack,1,President,,DEM,Hillary Clinton / Tim Kaine,75,55,175
Jack,1,President,,LIB,Gary Johnson / William Weld,9,8,175
Jack,1,President,,GRN,Jill Stein / Ajamu Baraka,4,4,175
Jack,1,President,,,Darrell L. Castle / Scott N. Bradley,0,0,175
Jack,1,President,,,Scott Cubbler / Michael Rodriguez,0,0,175
Jack,1,President,,,Cherunda Fox / Roger Kushner,0,0,175
Jack,1,President,,,Tom Hoefling / Steve Schulin,0,0,175
Jack,1,President,,,Laurence Kotlikoff / Edward Leamer,0,0,175
Jack,1,President,,,Jonathan Lee / Jeffrey Erskine,0,0,175
Jack,1,President,,,Michael A. Maturen / Juan A. Munoz,0,0,175
Jack,1,President,,,Evan McMullin / Nathan Johnson,2,2,175
Jack,1,President,,,Monica Moorehead / Lamont Lilly,0,0,175
Jack,1,President,,,Robert Morrow / Todd Sanders,0,0,175
Jack,1,President,,,Emidio Soltysik / Angela Walker,0,0,175
Jack,1,President,,,Dale Steffes / Paul E. Case,0,0,175
Jack,1,President,,,Tony Valdivia / Aaron Barriere,0,0,175
Jack,1,U.S. House,13,REP,MacThornberry,643,493,175
Jack,1,U.S. House,13,,Over Votes,0,0,0
Jack,1,U.S. House,13,,Under Votes,59,40,19
Jack,1,U.S. House,13,LIB,Calvin DeWeese,25,21,175
Jack,1,U.S. House,13,GRN,"H.F. ""Rusty"" Tomlinson",8,6,175
Jack,1,Railroad Commissioner,,REP,Wayne Christian,597,456,175
Jack,1,Railroad Commissioner,,,Over Votes,0,0,0
Jack,1,Railroad Commissioner,,,Under Votes,36,23,13
Jack,1,Railroad Commissioner,,DEM,Grady Yarbrough,81,64,175
Jack,1,Railroad Commissioner,,LIB,Mark Miller,15,13,175
Jack,1,Railroad Commissioner,,GRN,Martina Salinas,6,4,175
Jack,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,597,459,175
Jack,1,"Justice, Supreme Court, Place 3",,,Over Votes,0,0,0
Jack,1,"Justice, Supreme Court, Place 3",,,Under Votes,37,25,12
Jack,1,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,74,56,175
Jack,1,"Justice, Supreme Court, Place 3",,LIB,Kathie Glass,19,15,175
Jack,1,"Justice, Supreme Court, Place 3",,GRN,Rodolfo Rivera Munoz,8,5,175
Jack,1,"Justice, Supreme Court, Place 5",,REP,Paul Green,602,463,175
Jack,1,"Justice, Supreme Court, Place 5",,,Over Votes,0,0,0
Jack,1,"Justice, Supreme Court, Place 5",,,Under Votes,36,24,12
Jack,1,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,73,57,175
Jack,1,"Justice, Supreme Court, Place 5",,LIB,Tom Oxford,16,13,175
Jack,1,"Justice, Supreme Court, Place 5",,GRN,Charles E. Waterbury,8,3,175
Jack,1,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,589,450,175
Jack,1,"Justice, Supreme Court, Place 9",,,Over Votes,0,0,0
Jack,1,"Justice, Supreme Court, Place 9",,,Under Votes,40,27,13
Jack,1,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,83,64,175
Jack,1,"Justice, Supreme Court, Place 9",,LIB,Don Fulton,18,16,175
Jack,1,"Justice, Supreme Court, Place 9",,GRN,Jim Chisholm,5,3,175
Jack,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,599,460,175
Jack,1,"Judge, Court of Criminal Appeals, Place 2",,,Over Votes,0,0,0
Jack,1,"Judge, Court of Criminal Appeals, Place 2",,,Under Votes,39,27,12
