county,precinct,office,district,party,candidate,early_voting,election_day,votes
Bowie,1A/4E,President,,DEM,WILLIE L. WILSON,0,0,0
Bowie,1A/4E,President,,DEM,KEITH JUDD,0,0,0
Bowie,1A/4E,President,,DEM,MARTIN J. O'MALLEY,0,0,0
Bowie,1A/4E,President,,DEM,HILLARY CLINTON,49,80,129
Bowie,1A/4E,President,,DEM,CALVIS L. HAWES,0,0,0
Bowie,1A/4E,President,,DEM,STAR LOCKE,0,0,0
Bowie,1A/4E,President,,DEM,BERNIE SANDERS,3,9,12
Bowie,1A/4E,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Bowie,1B,President,,DEM,WILLIE L. WILSON,0,0,0
Bowie,1B,President,,DEM,KEITH JUDD,0,1,1
Bowie,1B,President,,DEM,MARTIN J. O'MALLEY,0,0,0
Bowie,1B,President,,DEM,HILLARY CLINTON,43,73,116
Bowie,1B,President,,DEM,CALVIS L. HAWES,0,0,0
Bowie,1B,President,,DEM,STAR LOCKE,0,0,0
Bowie,1B,President,,DEM,BERNIE SANDERS,3,15,18
Bowie,1B,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Bowie,2A,President,,DEM,WILLIE L. WILSON,0,0,0
Bowie,2A,President,,DEM,KEITH JUDD,0,1,1
Bowie,2A,President,,DEM,MARTIN J. O'MALLEY,0,1,1
Bowie,2A,President,,DEM,HILLARY CLINTON,60,86,146
Bowie,2A,President,,DEM,CALVIS L. HAWES,0,1,1
Bowie,2A,President,,DEM,STAR LOCKE,1,0,1
Bowie,2A,President,,DEM,BERNIE SANDERS,5,9,14
Bowie,2A,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Bowie,2C,President,,DEM,WILLIE L. WILSON,0,2,2
Bowie,2C,President,,DEM,KEITH JUDD,0,0,0
Bowie,2C,President,,DEM,MARTIN J. O'MALLEY,0,0,0
Bowie,2C,President,,DEM,HILLARY CLINTON,57,90,147
Bowie,2C,President,,DEM,CALVIS L. HAWES,0,0,0
Bowie,2C,President,,DEM,STAR LOCKE,0,1,1
Bowie,2C,President,,DEM,BERNIE SANDERS,5,4,9
Bowie,2C,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Bowie,3B,President,,DEM,WILLIE L. WILSON,0,0,0
Bowie,3B,President,,DEM,KEITH JUDD,0,0,0
Bowie,3B,President,,DEM,MARTIN J. O'MALLEY,0,0,0
Bowie,3B,President,,DEM,HILLARY CLINTON,23,33,56
Bowie,3B,President,,DEM,CALVIS L. HAWES,0,0,0
Bowie,3B,President,,DEM,STAR LOCKE,0,0,0
Bowie,3B,President,,DEM,BERNIE SANDERS,0,14,14
Bowie,3B,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Bowie,4B/3A - 4C/4A/2D/5B,President,,DEM,WILLIE L. WILSON,0,0,0
Bowie,4B/3A - 4C/4A/2D/5B,President,,DEM,KEITH JUDD,0,0,0
Bowie,4B/3A - 4C/4A/2D/5B,President,,DEM,MARTIN J. O'MALLEY,2,2,4
Bowie,4B/3A - 4C/4A/2D/5B,President,,DEM,HILLARY CLINTON,61,172,233
Bowie,4B/3A - 4C/4A/2D/5B,President,,DEM,CALVIS L. HAWES,1,0,1
Bowie,4B/3A - 4C/4A/2D/5B,President,,DEM,STAR LOCKE,0,0,0
Bowie,4B/3A - 4C/4A/2D/5B,President,,DEM,BERNIE SANDERS,18,49,67
Bowie,4B/3A - 4C/4A/2D/5B,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Bowie,6B - 5C/6A/10,President,,DEM,WILLIE L. WILSON,2,1,3
Bowie,6B - 5C/6A/11,President,,DEM,KEITH JUDD,0,0,0
Bowie,6B - 5C/6A/12,President,,DEM,MARTIN J. O'MALLEY,0,0,0
Bowie,6B - 5C/6A/13,President,,DEM,HILLARY CLINTON,113,200,313
Bowie,6B - 5C/6A/14,President,,DEM,CALVIS L. HAWES,0,0,0
Bowie,6B - 5C/6A/15,President,,DEM,STAR LOCKE,0,2,2
Bowie,6B - 5C/6A/16,President,,DEM,BERNIE SANDERS,33,112,145
Bowie,6B - 5C/6A/17,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,1,1
Bowie,7 - 2B/4D/5A,President,,DEM,WILLIE L. WILSON,1,0,1
Bowie,8 - 2B/4D/5A,President,,DEM,KEITH JUDD,1,0,1
Bowie,9 - 2B/4D/5A,President,,DEM,MARTIN J. O'MALLEY,0,1,1
Bowie,10 - 2B/4D/5A,President,,DEM,HILLARY CLINTON,83,191,274
Bowie,11 - 2B/4D/5A,President,,DEM,CALVIS L. HAWES,0,0,0
Bowie,12 - 2B/4D/5A,President,,DEM,STAR LOCKE,0,0,0
Bowie,13 - 2B/4D/5A,President,,DEM,BERNIE SANDERS,10,51,61
Bowie,14 - 2B/4D/5A,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0
Bowie,8A,President,,DEM,WILLIE L. WILSON,0,0,0
Bowie,8A,President,,DEM,KEITH JUDD,0,0,0
Bowie,8A,President,,DEM,MARTIN J. O'MALLEY,1,0,1
Bowie,8A,President,,DEM,HILLARY CLINTON,32,83,115
