county,precinct,office,district,party,candidate,election_day,early_voting,votes
Lee,201,U.S. House,10,Republican,Michael T. McCaul,174,204,378
Lee,201,U.S. House,10,Democratic,Tawana W. Cadien,11,9,20
Lee,201,U.S. House,10,Libertarian,Bill Kelsey,0,4,4
Lee,202,U.S. House,10,Republican,Michael T. McCaul,224,639,863
Lee,202,U.S. House,10,Democratic,Tawana W. Cadien,45,84,129
Lee,202,U.S. House,10,Libertarian,Bill Kelsey,7,16,23
Lee,203,U.S. House,10,Republican,Michael T. McCaul,79,147,226
Lee,203,U.S. House,10,Democratic,Tawana W. Cadien,13,14,27
Lee,203,U.S. House,10,Libertarian,Bill Kelsey,1,1,2
Lee,304,U.S. House,10,Republican,Michael T. McCaul,52,61,113
Lee,304,U.S. House,10,Democratic,Tawana W. Cadien,17,11,28
Lee,304,U.S. House,10,Libertarian,Bill Kelsey,1,4,5
Lee,401,U.S. House,10,Republican,Michael T. McCaul,150,146,296
Lee,401,U.S. House,10,Democratic,Tawana W. Cadien,71,41,112
Lee,401,U.S. House,10,Libertarian,Bill Kelsey,4,6,10
Lee,402,U.S. House,10,Republican,Michael T. McCaul,17,28,45
Lee,402,U.S. House,10,Democratic,Tawana W. Cadien,13,21,34
Lee,402,U.S. House,10,Libertarian,Bill Kelsey,0,3,3
Lee,403,U.S. House,10,Republican,Michael T. McCaul,91,65,156
Lee,403,U.S. House,10,Democratic,Tawana W. Cadien,7,26,33
Lee,403,U.S. House,10,Libertarian,Bill Kelsey,0,2,2
Lee,404,U.S. House,10,Republican,Michael T. McCaul,114,211,325
Lee,404,U.S. House,10,Democratic,Tawana W. Cadien,59,82,141
Lee,404,U.S. House,10,Libertarian,Bill Kelsey,6,6,12
Lee,405,U.S. House,10,Republican,Michael T. McCaul,,,3344
Lee,405,U.S. House,10,Democratic,Tawana W. Cadien,,,823
Lee,405,U.S. House,10,Libertarian,Bill Kelsey,,,88
Lee,301,U.S. House,17,Republican,Bill Flores,57,35,92
Lee,301,U.S. House,17,Democratic,William Matta,5,5,10
Lee,301,U.S. House,17,Libertarian,Clark Patterson,0,0,0
Lee,302,U.S. House,17,Republican,Bill Flores,247,395,642
Lee,302,U.S. House,17,Democratic,William Matta,59,109,168
Lee,302,U.S. House,17,Libertarian,Clark Patterson,26,22,48
Lee,303,U.S. House,17,Republican,Bill Flores,304,247,551
Lee,303,U.S. House,17,Democratic,William Matta,94,76,170
Lee,303,U.S. House,17,Libertarian,Clark Patterson,26,18,44
Lee,405,U.S. House,17,Republican,Bill Flores,116,139,255
Lee,405,U.S. House,17,Democratic,William Matta,26,28,54
Lee,405,U.S. House,17,Libertarian,Clark Patterson,6,6,12
Lee,,U.S. House,17,Republican,Bill Flores,,,1540
Lee,,U.S. House,17,Democratic,William Matta,,,402
Lee,,U.S. House,17,Libertarian,Clark Patterson,,,104
Lee,101,Railroad Commissioner,,Republican,Wayne Christian,209,429,638
Lee,101,Railroad Commissioner,,Democratic,Grady Yarbrough,98,155,253
Lee,101,Railroad Commissioner,,Libertarian,Mark Miller,15,23,38
Lee,101,Railroad Commissioner,,Green,Martina Salinas,7,5,12
Lee,102,Railroad Commissioner,,Republican,Wayne Christian,21,59,80
Lee,102,Railroad Commissioner,,Democratic,Grady Yarbrough,22,55,77
Lee,102,Railroad Commissioner,,Libertarian,Mark Miller,1,2,3
Lee,102,Railroad Commissioner,,Green,Martina Salinas,0,1,1
Lee,103,Railroad Commissioner,,Republican,Wayne Christian,58,70,128
Lee,103,Railroad Commissioner,,Democratic,Grady Yarbrough,9,10,19
Lee,103,Railroad Commissioner,,Libertarian,Mark Miller,5,4,9
Lee,103,Railroad Commissioner,,Green,Martina Salinas,2,0,2
Lee,201,Railroad Commissioner,,Republican,Wayne Christian,160,188,348
Lee,201,Railroad Commissioner,,Democratic,Grady Yarbrough,17,13,30
Lee,201,Railroad Commissioner,,Libertarian,Mark Miller,3,11,14
Lee,201,Railroad Commissioner,,Green,Martina Salinas,0,5,5
Lee,202,Railroad Commissioner,,Republican,Wayne Christian,201,594,795
Lee,202,Railroad Commissioner,,Democratic,Grady Yarbrough,48,112,160
Lee,202,Railroad Commissioner,,Libertarian,Mark Miller,18,22,40
Lee,202,Railroad Commissioner,,Green,Martina Salinas,6,4,10
Lee,203,Railroad Commissioner,,Republican,Wayne Christian,67,131,198
Lee,203,Railroad Commissioner,,Democratic,Grady Yarbrough,20,20,40
Lee,203,Railroad Commissioner,,Libertarian,Mark Miller,3,4,7
Lee,203,Railroad Commissioner,,Green,Martina Salinas,0,4,4
Lee,301,Railroad Commissioner,,Republican,Wayne Christian,52,31,83
Lee,301,Railroad Commissioner,,Democratic,Grady Yarbrough,6,7,13
Lee,301,Railroad Commissioner,,Libertarian,Mark Miller,0,2,2
Lee,301,Railroad Commissioner,,Green,Martina Salinas,0,0,0
Lee,302,Railroad Commissioner,,Republican,Wayne Christian,242,374,616
Lee,302,Railroad Commissioner,,Democratic,Grady Yarbrough,58,117,175
Lee,302,Railroad Commissioner,,Libertarian,Mark Miller,29,27,56
Lee,302,Railroad Commissioner,,Green,Martina Salinas,3,4,7
Lee,303,Railroad Commissioner,,Republican,Wayne Christian,295,242,537
Lee,303,Railroad Commissioner,,Democratic,Grady Yarbrough,84,66,150
Lee,303,Railroad Commissioner,,Libertarian,Mark Miller,39,24,63
Lee,303,Railroad Commissioner,,Green,Martina Salinas,6,8,14
Lee,304,Railroad Commissioner,,Republican,Wayne Christian,49,57,106
Lee,304,Railroad Commissioner,,Democratic,Grady Yarbrough,13,13,26
Lee,304,Railroad Commissioner,,Libertarian,Mark Miller,4,2,6
Lee,304,Railroad Commissioner,,Green,Martina Salinas,1,2,3
Lee,401,Railroad Commissioner,,Republican,Wayne Christian,129,135,264
Lee,401,Railroad Commissioner,,Democratic,Grady Yarbrough,76,46,122
Lee,401,Railroad Commissioner,,Libertarian,Mark Miller,12,4,16
Lee,401,Railroad Commissioner,,Green,Martina Salinas,5,3,8
Lee,402,Railroad Commissioner,,Republican,Wayne Christian,15,27,42
Lee,402,Railroad Commissioner,,Democratic,Grady Yarbrough,13,23,36
Lee,402,Railroad Commissioner,,Libertarian,Mark Miller,1,1,2
Lee,402,Railroad Commissioner,,Green,Martina Salinas,1,2,3
Lee,403,Railroad Commissioner,,Republican,Wayne Christian,81,63,144
Lee,403,Railroad Commissioner,,Democratic,Grady Yarbrough,13,26,39
Lee,403,Railroad Commissioner,,Libertarian,Mark Miller,4,4,8
Lee,403,Railroad Commissioner,,Green,Martina Salinas,0,1,1
Lee,404,Railroad Commissioner,,Republican,Wayne Christian,102,193,295
Lee,404,Railroad Commissioner,,Democratic,Grady Yarbrough,62,93,155
Lee,404,Railroad Commissioner,,Libertarian,Mark Miller,4,10,14
Lee,404,Railroad Commissioner,,Green,Martina Salinas,7,3,10
Lee,405,Railroad Commissioner,,Republican,Wayne Christian,118,135,253
Lee,405,Railroad Commissioner,,Democratic,Grady Yarbrough,26,28,54
Lee,405,Railroad Commissioner,,Libertarian,Mark Miller,6,8,14
Lee,405,Railroad Commissioner,,Green,Martina Salinas,1,0,1
Lee,,Railroad Commissioner,,Republican,Wayne Christian,,,4527
Lee,,Railroad Commissioner,,Democratic,Grady Yarbrough,,,1349
Lee,,Railroad Commissioner,,Libertarian,Mark Miller,,,292
Lee,,Railroad Commissioner,,Green,Martina Salinas,,,81
Lee,101,State Senate,18,Republican,Lois W. Kolkhorst,240,470,710
Lee,101,State Senate,18,Libertarian,Kathie L. Stone,41,48,89
Lee,102,State Senate,18,Republican,Lois W. Kolkhorst,24,65,89
Lee,102,State Senate,18,Libertarian,Kathie L. Stone,7,11,18
Lee,103,State Senate,18,Republican,Lois W. Kolkhorst,67,75,142
Lee,103,State Senate,18,Libertarian,Kathie L. Stone,7,9,16
Lee,201,State Senate,18,Republican,Lois W. Kolkhorst,165,203,368
Lee,201,State Senate,18,Libertarian,Kathie L. Stone,11,11,22
Lee,202,State Senate,18,Republican,Lois W. Kolkhorst,218,637,855
Lee,202,State Senate,18,Libertarian,Kathie L. Stone,24,53,77
Lee,203,State Senate,18,Republican,Lois W. Kolkhorst,76,144,220
Lee,203,State Senate,18,Libertarian,Kathie L. Stone,8,9,17
Lee,301,State Senate,18,Republican,Lois W. Kolkhorst,55,36,91
Lee,301,State Senate,18,Libertarian,Kathie L. Stone,3,2,5
Lee,302,State Senate,18,Republican,Lois W. Kolkhorst,261,406,667
Lee,302,State Senate,18,Libertarian,Kathie L. Stone,38,51,89
Lee,303,State Senate,18,Republican,Lois W. Kolkhorst,328,260,588
Lee,303,State Senate,18,Libertarian,Kathie L. Stone,59,43,102
Lee,304,State Senate,18,Republican,Lois W. Kolkhorst,51,57,108
Lee,304,State Senate,18,Libertarian,Kathie L. Stone,5,7,12
Lee,401,State Senate,18,Republican,Lois W. Kolkhorst,149,148,297
Lee,401,State Senate,18,Libertarian,Kathie L. Stone,29,15,44
Lee,402,State Senate,18,Republican,Lois W. Kolkhorst,17,33,50
Lee,402,State Senate,18,Libertarian,Kathie L. Stone,2,4,6
Lee,403,State Senate,18,Republican,Lois W. Kolkhorst,88,69,157
Lee,403,State Senate,18,Libertarian,Kathie L. Stone,5,4,9
Lee,404,State Senate,18,Republican,Lois W. Kolkhorst,114,218,332
Lee,404,State Senate,18,Libertarian,Kathie L. Stone,17,27,44
Lee,405,State Senate,18,Republican,Lois W. Kolkhorst,125,144,269
Lee,405,State Senate,18,Libertarian,Kathie L. Stone,15,18,33
Lee,,State Senate,18,Republican,Lois W. Kolkhorst,,,4943
Lee,,State Senate,18,Libertarian,Kathie L. Stone,,,583
Lee,101,State Representative,17,Republican,John Cyrier,252,483,735
Lee,102,State Representative,17,Republican,John Cyrier,31,64,95
Lee,103,State Representative,17,Republican,John Cyrier,68,80,148
Lee,201,State Representative,17,Republican,John Cyrier,169,203,372
Lee,202,State Representative,17,Republican,John Cyrier,229,650,879
Lee,203,State Representative,17,Republican,John Cyrier,82,147,229
Lee,301,State Representative,17,Republican,John Cyrier,59,35,94
Lee,302,State Representative,17,Republican,John Cyrier,289,435,724
Lee,303,State Representative,17,Republican,John Cyrier,371,279,650
Lee,304,State Representative,17,Republican,John Cyrier,54,62,116
Lee,401,State Representative,17,Republican,John Cyrier,162,156,318
Lee,402,State Representative,17,Republican,John Cyrier,20,38,58
Lee,403,State Representative,17,Republican,John Cyrier,93,71,164
Lee,404,State Representative,17,Republican,John Cyrier,122,233,355
Lee,405,State Representative,17,Republican,John Cyrier,136,154,290
Lee,,State Representative,17,Republican,John Cyrier,,,5227
