county,precinct,office,district,party,candidate,votes,early_voting,election_day
Jefferson,1,Straight Party,,REP,Republican Party,63,50,213
Jefferson,1,Straight Party,,,Over Votes,0,0,0
Jefferson,1,Straight Party,,,Under Votes,135,111,24
Jefferson,1,Straight Party,,DEM,Democratic Party,814,640,213
Jefferson,1,Straight Party,,LIB,Libertarian Party,5,5,213
Jefferson,1,Straight Party,,GRN,Green Party,4,2,213
Jefferson,1,President,,REP,Donald J. Trump / Mike Pence,91,71,213
Jefferson,1,President,,,Over Votes,0,0,0
Jefferson,1,President,,,Under Votes,16,12,4
Jefferson,1,President,,DEM,Hillary Clinton / Tim Kaine,895,710,213
Jefferson,1,President,,LIB,Gary Johnson / William Weld,13,10,213
Jefferson,1,President,,GRN,Jill Stein / Ajamu Baraka,4,4,213
Jefferson,1,President,,,Darrell L. Castle / Scott N. Bradley,0,0,213
Jefferson,1,President,,,Scott Cubbler / Michael Rodriguez,0,0,213
Jefferson,1,President,,,Cherunda Fox / Roger Kushner,0,0,213
Jefferson,1,President,,,Tom Hoefling / Steve Schulin,0,0,213
Jefferson,1,President,,,Laurence Kotlikoff / Edward Leamer,0,0,213
Jefferson,1,President,,,Jonathan Lee / Jeffrey Erskine,0,0,213
Jefferson,1,President,,,Michael A. Maturen / Juan A. Munoz,0,0,213
Jefferson,1,President,,,Evan McMullin / Nathan Johnson,1,0,213
Jefferson,1,President,,,Monica Moorehead / Lamont Lilly,1,1,213
Jefferson,1,President,,,Robert Morrow / Todd Sanders,0,0,213
Jefferson,1,President,,,Edmidio Soltysik / Angela Walker,0,0,213
Jefferson,1,President,,,Dale Steffes / Paul E. Case,0,0,213
Jefferson,1,President,,,Tony Valdivia / Aaron Barriere,0,0,213
Jefferson,1,U.S. House,14,REP,Randy Weber,96,75,213
Jefferson,1,U.S. House,14,,Over Votes,0,0,0
Jefferson,1,U.S. House,14,,Under Votes,28,22,6
Jefferson,1,U.S. House,14,DEM,Michael Cole,897,711,213
Jefferson,1,Railroad Commissioner,,REP,Wayne Christian,83,66,213
Jefferson,1,Railroad Commissioner,,,Over Votes,0,0,0
Jefferson,1,Railroad Commissioner,,,Under Votes,22,16,6
Jefferson,1,Railroad Commissioner,,DEM,Grady Yarbrough,890,703,213
Jefferson,1,Railroad Commissioner,,LIB,Mark Miller,10,10,213
Jefferson,1,Railroad Commissioner,,GRN,Martina Salinas,16,13,213
Jefferson,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,86,67,213
Jefferson,1,"Justice, Supreme Court, Place 3",,,Over Votes,0,0,0
Jefferson,1,"Justice, Supreme Court, Place 3",,,Under Votes,21,16,5
Jefferson,1,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,892,707,213
Jefferson,1,"Justice, Supreme Court, Place 3",,LIB,Kathie Glass,11,10,213
Jefferson,1,"Justice, Supreme Court, Place 3",,GRN,Rodolfo Rivera Munoz,11,8,213
Jefferson,1,"Justice, Supreme Court, Place 5",,REP,Paul Green,84,67,213
Jefferson,1,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,893,707,213
Jefferson,1,"Justice, Supreme Court, Place 5",,LIB,Tom Oxford,13,11,213
Jefferson,1,"Justice, Supreme Court, Place 5",,GRN,Charles E. Waterbury,7,5,213
Jefferson,1,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,89,69,213
Jefferson,1,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,896,712,213
Jefferson,1,"Justice, Supreme Court, Place 9",,LIB,Don Fulton,9,7,213
Jefferson,1,"Justice, Supreme Court, Place 9",,GRN,Jim Chisholm,7,6,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,83,65,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 2",,,Over Votes,0,0,0
Jefferson,1,"Judge, Court of Criminal Appeals, Place 2",,,Under Votes,19,13,6
Jefferson,1,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",904,718,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 2",,LIB,Mark Ash,9,8,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 2",,GRN,Adam King Blackwell Reposa,6,4,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,87,69,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,897,710,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",9,8,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,9,7,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,83,65,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,902,715,213
Jefferson,1,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,14,13,213
Jefferson,1,"State Senate,",4,REP,Brandon Creighton,103,81,213
Jefferson,1,"State Senate,",4,,Over Votes,0,0,0
Jefferson,1,"State Senate,",4,,Under Votes,797,619,178
Jefferson,1,"State Senate,",4,LIB,Jenn West,121,108,213
Jefferson,1,"State Representative,",22,DEM,Joe Deshotel,932,739,213
Jefferson,1,"State Representative,",22,,Over Votes,0,0,0
Jefferson,1,"State Representative,",22,,Under Votes,89,69,20
Jefferson,1,"Justice, 9th Court of Appeals District, Place 2",,REP,Charles A. Kreger,152,122,213
Jefferson,1,"Justice, 9th Court of Appeals District, Place 2",,,Over Votes,0,0,0
Jefferson,1,"Justice, 9th Court of Appeals District, Place 2",,,Under Votes,869,686,183
Jefferson,1,"District Judge, 60th Judicial District",,DEM,Justin Gary Sanderson,923,730,213
Jefferson,1,"District Judge, 60th Judicial District",,,Over Votes,0,0,0
Jefferson,1,"District Judge, 60th Judicial District",,,Under Votes,98,78,20
Jefferson,1,"District Judge, 136th Judicial District",,REP,Dana Timaeus,90,70,213
Jefferson,1,"District Judge, 136th Judicial District",,,Over Votes,0,0,0
