county,precinct,office,district,party,candidate,votes,early_votes,election_day
Wise,1,Preference for Presidential Nominee  R,,REP,Lindsey Graham,0,0,0
Wise,1,Preference for Presidential Nominee  R,,REP,Jeb Bush,10,10,0
Wise,1,Preference for Presidential Nominee  R,,REP,Chris Christie,1,1,0
Wise,1,Preference for Presidential Nominee  R,,REP,Ben Carson,33,11,22
Wise,1,Preference for Presidential Nominee  R,,REP,Over Votes,0,0,0
Wise,1,Preference for Presidential Nominee  R,,REP,Under Votes,8,6,2
Wise,1,Preference for Presidential Nominee  R,,REP,Ted Cruz,256,126,130
Wise,1,Preference for Presidential Nominee  R,,REP,Carly Fiorina,0,0,0
Wise,1,Preference for Presidential Nominee  R,,REP,Elizabeth Gray,0,0,0
Wise,1,Preference for Presidential Nominee  R,,REP,Mike Huckabee,1,1,0
Wise,1,Preference for Presidential Nominee  R,,REP,Donald J. Trump,157,87,70
Wise,1,Preference for Presidential Nominee  R,,REP,John R. Kasich,8,4,4
Wise,1,Preference for Presidential Nominee  R,,REP,Rick Santorum,0,0,0
Wise,1,Preference for Presidential Nominee  R,,REP,Marco Rubio,60,36,24
Wise,1,Preference for Presidential Nominee  R,,REP,Rand Paul,1,0,1
Wise,1,Preference for Presidential Nominee  R,,REP,Uncommitted,7,2,5
Wise,1,Preference for Presidential Nominee  D,,DEM,Bernie Sanders,21,16,5
Wise,1,Preference for Presidential Nominee  D,,DEM,Over Votes,0,0,0
Wise,1,Preference for Presidential Nominee  D,,DEM,Under Votes,1,1,0
Wise,1,Preference for Presidential Nominee  D,,DEM,Willie L. Wilson,1,0,1
Wise,1,Preference for Presidential Nominee  D,,DEM,Calvis L.  Hawes,0,0,0
Wise,1,Preference for Presidential Nominee  D,,DEM,Martin J. O'Malley,0,0,0
Wise,1,Preference for Presidential Nominee  D,,DEM,Hillary Clinton,17,9,8
Wise,1,Preference for Presidential Nominee  D,,DEM,Keith Judd,0,0,0
Wise,1,Preference for Presidential Nominee  D,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Wise,1,Preference for Presidential Nominee  D,,DEM,Star Locke,0,0,0
Wise,1,"U.S. REPRESENTATIVE, DISTRICT 13  R",,REP,Mac Thornberry,344,179,165
Wise,1,"U.S. REPRESENTATIVE, DISTRICT 13  R",,REP,Over Votes,0,0,0
Wise,1,"U.S. REPRESENTATIVE, DISTRICT 13  R",,REP,Under Votes,198,105,93
Wise,1,Railroad Commissioner  R,,REP,John Greytok,40,19,21
Wise,1,Railroad Commissioner  R,,REP,Doug Jeffrey,46,25,21
Wise,1,Railroad Commissioner  R,,REP,Over Votes,0,0,0
Wise,1,Railroad Commissioner  R,,REP,Under Votes,165,80,85
Wise,1,Railroad Commissioner  R,,REP,Ron Hale,98,42,56
Wise,1,Railroad Commissioner  R,,REP,Gary Gates,102,70,32
Wise,1,Railroad Commissioner  R,,REP,Lance N. Christian,37,16,21
Wise,1,Railroad Commissioner  R,,REP,Wayne Christian,38,23,15
Wise,1,Railroad Commissioner  R,,REP,Weston Martinez,16,9,7
Wise,1,Railroad Commissioner  D,,DEM,Cody Garrett,17,12,5
Wise,1,Railroad Commissioner  D,,DEM,Over Votes,0,0,0
Wise,1,Railroad Commissioner  D,,DEM,Under Votes,7,4,3
Wise,1,Railroad Commissioner  D,,DEM,Grady Yarbrough,10,5,5
Wise,1,Railroad Commissioner  D,,DEM,Lon Burnam,6,5,1
Wise,1,"JUSTICE, SUPREME COURT, PLACE 3  R",,REP,Debra Lehrmann,201,107,94
Wise,1,"JUSTICE, SUPREME COURT, PLACE 3  R",,REP,Over Votes,0,0,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 3  R",,REP,Under Votes,137,60,77
Wise,1,"JUSTICE, SUPREME COURT, PLACE 3  R",,REP,Michael Massengale,204,117,87
Wise,1,"JUSTICE, SUPREME COURT, PLACE 3  D",,DEM,Mike Westergren,24,17,7
Wise,1,"JUSTICE, SUPREME COURT, PLACE 3  D",,DEM,Over Votes,0,0,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 3  D",,DEM,Under Votes,16,9,7
Wise,1,"JUSTICE, SUPREME COURT, PLACE 5  R",,REP,Paul Green,245,138,107
Wise,1,"JUSTICE, SUPREME COURT, PLACE 5  R",,REP,Over Votes,0,0,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 5  R",,REP,Under Votes,157,78,79
Wise,1,"JUSTICE, SUPREME COURT, PLACE 5  R",,REP,Rick Green,140,68,72
Wise,1,"JUSTICE, SUPREME COURT, PLACE 5  D",,DEM,Dori Contreras Garza,27,20,7
Wise,1,"JUSTICE, SUPREME COURT, PLACE 5  D",,DEM,Over Votes,0,0,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 5  D",,DEM,Under Votes,13,6,7
Wise,1,"JUSTICE, SUPREME COURT, PLACE 9  R",,REP,Joe Pool,256,135,121
Wise,1,"JUSTICE, SUPREME COURT, PLACE 9  R",,REP,Over Votes,0,0,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 9  R",,REP,Under Votes,145,71,74
Wise,1,"JUSTICE, SUPREME COURT, PLACE 9  R",,REP,Eva Guzman,141,78,63
Wise,1,"JUSTICE, SUPREME COURT, PLACE 9  D",,DEM,Savannah Robinson,27,20,7
Wise,1,"JUSTICE, SUPREME COURT, PLACE 9  D",,DEM,Over Votes,0,0,0
