county,precinct,office,district,party,candidate,votes,early_voting,election_day
Hardin,1,President,,REP,John R. Kasich,10,6,4
Hardin,1,President,,REP,Elizabeth Gray,1,1,0
Hardin,1,President,,REP,Jeb Bush,5,4,1
Hardin,1,President,,REP,Lindsey Graham,0,0,0
Hardin,1,President,,REP,Ted Cruz,203,92,111
Hardin,1,President,,REP,Marco Rubio,26,13,13
Hardin,1,President,,REP,Ben Carson,19,11,8
Hardin,1,President,,REP,Over Votes,0,0,0
Hardin,1,President,,REP,Under Votes,20,12,8
Hardin,1,President,,REP,Chris Christie,1,1,0
Hardin,1,President,,REP,Carly Fiorina,1,1,0
Hardin,1,President,,REP,Rand Paul,1,1,0
Hardin,1,President,,REP,Donald J. Trump,170,100,70
Hardin,1,President,,REP,Rick Santorum,0,0,0
Hardin,1,President,,REP,Mike Huckabee,2,1,1
Hardin,1,President,,REP,Uncommitted,5,4,1
Hardin,1,U.S. House,36,REP,Brian Babin,370,200,170
Hardin,1,U.S. House,36,REP,Over Votes,0,0,0
Hardin,1,U.S. House,36,REP,Under Votes,94,47,47
Hardin,1,Railroad Commissioner,,REP,John Greytok,40,20,20
Hardin,1,Railroad Commissioner,,REP,Gary Gates,101,56,45
Hardin,1,Railroad Commissioner,,REP,Weston Martinez,23,8,15
Hardin,1,Railroad Commissioner,,REP,Ron Hale,56,31,25
Hardin,1,Railroad Commissioner,,REP,Lance N. Christian,24,16,8
Hardin,1,Railroad Commissioner,,REP,Wayne Christian,62,37,25
Hardin,1,Railroad Commissioner,,REP,Doug Jeffrey,33,13,20
Hardin,1,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,222,119,103
Hardin,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,132,74,58
Hardin,1,"Justice, Supreme Court, Place 3",,REP,Over Votes,0,0,0
Hardin,1,"Justice, Supreme Court, Place 3",,REP,Under Votes,110,54,56
Hardin,1,"Justice, Supreme Court, Place 5",,REP,Paul Green,204,107,97
Hardin,1,"Justice, Supreme Court, Place 5",,REP,Over Votes,0,0,0
Hardin,1,"Justice, Supreme Court, Place 5",,REP,Under Votes,117,56,61
Hardin,1,"Justice, Supreme Court, Place 5",,REP,Rick Green,143,84,59
Hardin,1,"Justice, Supreme Court, Place 9",,REP,Joe Pool,219,122,97
Hardin,1,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,123,67,56
Hardin,1,"Justice, Supreme Court, Place 9",,REP,Over Votes,0,0,0
Hardin,1,"Justice, Supreme Court, Place 9",,REP,Under Votes,122,58,64
Hardin,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,134,77,57
Hardin,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,87,43,44
Hardin,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,118,66,52
Hardin,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Over Votes,0,0,0
Hardin,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Under Votes,125,61,64
Hardin,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,181,102,79
Hardin,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,21,16,5
Hardin,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,69,38,31
Hardin,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Over Votes,0,0,0
Hardin,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Under Votes,126,59,67
Hardin,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,67,32,35
Hardin,1,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,211,114,97
Hardin,1,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,120,71,49
Hardin,1,"Judge, Court of Criminal Appeals, Place 6",,REP,Over Votes,1,1,0
Hardin,1,"Judge, Court of Criminal Appeals, Place 6",,REP,Under Votes,132,61,71
Hardin,1,State Representative,19,REP,James White,358,193,165
Hardin,1,State Representative,19,REP,Over Votes,0,0,0
Hardin,1,State Representative,19,REP,Under Votes,106,54,52
Hardin,1,"Justice, 9th Court of Appeals District, Place 2",,REP,Charles A. Kreger,317,170,147
Hardin,1,"Justice, 9th Court of Appeals District, Place 2",,REP,Over Votes,0,0,0
Hardin,1,"Justice, 9th Court of Appeals District, Place 2",,REP,Under Votes,147,77,70
Hardin,1,"District Judge, 365th Judicial District",,REP,Steve Thomas,350,186,164
Hardin,1,"District Judge, 365th Judicial District",,REP,Over Votes,0,0,0
Hardin,1,"District Judge, 365th Judicial District",,REP,Under Votes,114,61,53
Hardin,1,"District Judge, 88th Judicial District",,REP,Marc Henry,152,76,76
Hardin,1,"District Judge, 88th Judicial District",,REP,Over Votes,0,0,0
Hardin,1,"District Judge, 88th Judicial District",,REP,Under Votes,32,16,16
Hardin,1,"District Judge, 88th Judicial District",,REP,Earl Stover III,280,155,125
Hardin,1,"District Attorney, 88th Judicial District",,REP,Tom Roebuck,212,116,96
Hardin,1,"District Attorney, 88th Judicial District",,REP,Over Votes,0,0,0
Hardin,1,"District Attorney, 88th Judicial District",,REP,Under Votes,14,7,7
Hardin,1,"District Attorney, 88th Judicial District",,REP,David A. Sheffield,238,124,114
Hardin,1,County Attorney,,REP,Rebecca R. Walton,351,189,162
Hardin,1,County Attorney,,REP,Over Votes,0,0,0
Hardin,1,County Attorney,,REP,Under Votes,113,58,55
Hardin,1,Sheriff,,REP,Dale Williford,197,104,93
Hardin,1,Sheriff,,REP,Over Votes,1,1,0
Hardin,1,Sheriff,,REP,Under Votes,7,4,3
Hardin,1,Sheriff,,REP,Mark Minton,41,19,22
Hardin,1,Sheriff,,REP,Bryan Skinner,93,52,41
Hardin,1,Sheriff,,REP,Kenny Roach,49,22,27
Hardin,1,Sheriff,,REP,Johnny Westbrook,17,12,5
Hardin,1,Sheriff,,REP,Mark L. Davis,59,33,26
Hardin,1,Tax Assessor-Collector,,REP,Shirley McIntyre Cook,228,135,93
Hardin,1,Tax Assessor-Collector,,REP,Over Votes,0,0,0
Hardin,1,Tax Assessor-Collector,,REP,Under Votes,44,16,28
Hardin,1,Tax Assessor-Collector,,REP,Tracy Knight,192,96,96
Hardin,1,"County Commissioner, Precinct No. 3",,REP,Ken Pelt,353,186,167
Hardin,1,"County Commissioner, Precinct No. 3",,REP,Over Votes,0,0,0
Hardin,1,"County Commissioner, Precinct No. 3",,REP,Under Votes,111,61,50
Hardin,1,"Constable, Precinct No. 3",,REP,Bill Overstreet,361,189,172
Hardin,1,"Constable, Precinct No. 3",,REP,Over Votes,0,0,0
Hardin,1,"Constable, Precinct No. 3",,REP,Under Votes,103,58,45
Hardin,1,County Chairman,,REP,Kent Batman,332,176,156
Hardin,1,County Chairman,,REP,Over Votes,0,0,0
Hardin,1,County Chairman,,REP,Under Votes,132,71,61
Hardin,1,President,,DEM,Martin J. O'Malley,1,1,0
Hardin,1,President,,DEM,Hillary Clinton,55,17,38
Hardin,1,President,,DEM,Willie L. Wilson,1,0,1
Hardin,1,President,,DEM,Bernie Sanders,21,10,11
Hardin,1,President,,DEM,Over Votes,0,0,0
Hardin,1,President,,DEM,Under Votes,0,0,0
Hardin,1,President,,DEM,Star Locke,0,0,0
Hardin,1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Hardin,1,President,,DEM,Keith Judd,0,0,0
Hardin,1,President,,DEM,Calvis L. Hawes,0,0,0
Hardin,1,Railroad Commissioner,,DEM,Cody Garrett,22,11,11
Hardin,1,Railroad Commissioner,,DEM,Grady Yarbrough,25,13,12
Hardin,1,Railroad Commissioner,,DEM,Over Votes,0,0,0
Hardin,1,Railroad Commissioner,,DEM,Under Votes,26,3,23
Hardin,1,Railroad Commissioner,,DEM,Lon Burnam,5,1,4
Hardin,1,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,48,24,24
Hardin,1,"Justice, Supreme Court, Place 3",,DEM,Over Votes,0,0,0
