county,precinct,office,district,party,candidate,votes,early_votes,election_day
San Patricio,101,President,,REPUBLICAN PARTY,Donald J. Trump,20,6,14
San Patricio,101,President,,REPUBLICAN PARTY,Jeb Bush,1,1,0
San Patricio,101,President,,REPUBLICAN PARTY,Elizabeth Gray,0,0,0
San Patricio,101,President,,REPUBLICAN PARTY,Rand Paul,1,0,1
San Patricio,101,President,,REPUBLICAN PARTY,Lindsey Graham,0,0,0
San Patricio,101,President,,REPUBLICAN PARTY,Chris Christie,0,0,0
San Patricio,101,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
San Patricio,101,President,,REPUBLICAN PARTY,Carly Fiorina,0,0,0
San Patricio,101,President,,REPUBLICAN PARTY,Marco Rubio,5,2,3
San Patricio,101,President,,REPUBLICAN PARTY,John R. Kasich,4,3,1
San Patricio,101,President,,REPUBLICAN PARTY,Ted Cruz,54,11,43
San Patricio,101,President,,REPUBLICAN PARTY,Mike Huckabee,0,0,0
San Patricio,101,President,,REPUBLICAN PARTY,Ben Carson,2,0,2
San Patricio,101,President,,REPUBLICAN PARTY,Uncommitted,0,0,0
San Patricio,101,U.S. House,27,REPUBLICAN PARTY,Gregg Deeb,30,11,19
San Patricio,101,U.S. House,27,REPUBLICAN PARTY,Blake Farenthold,55,11,44
San Patricio,101,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,13,2,11
San Patricio,101,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,9,4,5
San Patricio,101,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,14,1,13
San Patricio,101,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,17,5,12
San Patricio,101,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,4,2,2
San Patricio,101,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,8,2,6
San Patricio,101,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,7,3,4
San Patricio,101,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,38,11,27
San Patricio,101,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,40,9,31
San Patricio,101,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,47,12,35
San Patricio,101,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,27,8,19
San Patricio,101,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,47,10,37
San Patricio,101,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,29,10,19
San Patricio,101,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Mary Lou Keel,25,5,20
San Patricio,101,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Ray Wheless,27,8,19
San Patricio,101,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Chris Oldner,20,6,14
San Patricio,101,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Sid Harle,10,5,5
San Patricio,101,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Brent Webster,18,5,13
San Patricio,101,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Steve Smith,12,2,10
