county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Jim Wells,2,President,,Ben Carson,REP,,,,7
Jim Wells,3,President,,Ben Carson,REP,,,,8
Jim Wells,4,President,,Ben Carson,REP,,,,3
Jim Wells,5,President,,Ben Carson,REP,,,,0
Jim Wells,6,President,,Ben Carson,REP,,,,3
Jim Wells,7,President,,Ben Carson,REP,,,,19
Jim Wells,8,President,,Ben Carson,REP,,,,20
Jim Wells,9,President,,Ben Carson,REP,,,,0
Jim Wells,10,President,,Ben Carson,REP,,,,3
Jim Wells,11,President,,Ben Carson,REP,,,,3
Jim Wells,12,President,,Ben Carson,REP,,,,5
Jim Wells,13,President,,Ben Carson,REP,,,,0
Jim Wells,14,President,,Ben Carson,REP,,,,0
Jim Wells,15,President,,Ben Carson,REP,,,,5
Jim Wells,16,President,,Ben Carson,REP,,,,2
Jim Wells,17,President,,Ben Carson,REP,,,,6
Jim Wells,18,President,,Ben Carson,REP,,,,0
Jim Wells,19,President,,Ben Carson,REP,,,,1
Jim Wells,20,President,,Ben Carson,REP,,,,1
Jim Wells,22,President,,Ben Carson,REP,,,,1
Jim Wells,Total,President,,Ben Carson,REP,,,,87
Jim Wells,1,President,,Elizabeth Gray,REP,,,,0
Jim Wells,2,President,,Elizabeth Gray,REP,,,,0
Jim Wells,3,President,,Elizabeth Gray,REP,,,,1
Jim Wells,4,President,,Elizabeth Gray,REP,,,,0
Jim Wells,5,President,,Elizabeth Gray,REP,,,,0
Jim Wells,6,President,,Elizabeth Gray,REP,,,,0
Jim Wells,7,President,,Elizabeth Gray,REP,,,,0
Jim Wells,8,President,,Elizabeth Gray,REP,,,,0
Jim Wells,9,President,,Elizabeth Gray,REP,,,,0
Jim Wells,10,President,,Elizabeth Gray,REP,,,,0
Jim Wells,11,President,,Elizabeth Gray,REP,,,,0
Jim Wells,12,President,,Elizabeth Gray,REP,,,,0
Jim Wells,13,President,,Elizabeth Gray,REP,,,,0
Jim Wells,14,President,,Elizabeth Gray,REP,,,,0
Jim Wells,15,President,,Elizabeth Gray,REP,,,,0
Jim Wells,16,President,,Elizabeth Gray,REP,,,,0
Jim Wells,17,President,,Elizabeth Gray,REP,,,,0
Jim Wells,18,President,,Elizabeth Gray,REP,,,,0
Jim Wells,19,President,,Elizabeth Gray,REP,,,,0
Jim Wells,20,President,,Elizabeth Gray,REP,,,,0
Jim Wells,22,President,,Elizabeth Gray,REP,,,,0
Jim Wells,Total,President,,Elizabeth Gray,REP,,,,1
Jim Wells,1,President,,Chris Christie,REP,,,,0
Jim Wells,2,President,,Chris Christie,REP,,,,0
Jim Wells,3,President,,Chris Christie,REP,,,,1
Jim Wells,4,President,,Chris Christie,REP,,,,0
Jim Wells,5,President,,Chris Christie,REP,,,,0
Jim Wells,6,President,,Chris Christie,REP,,,,0
Jim Wells,7,President,,Chris Christie,REP,,,,1
Jim Wells,8,President,,Chris Christie,REP,,,,0
Jim Wells,9,President,,Chris Christie,REP,,,,0
Jim Wells,10,President,,Chris Christie,REP,,,,0
Jim Wells,11,President,,Chris Christie,REP,,,,0
Jim Wells,12,President,,Chris Christie,REP,,,,0
Jim Wells,13,President,,Chris Christie,REP,,,,1
Jim Wells,14,President,,Chris Christie,REP,,,,0
Jim Wells,15,President,,Chris Christie,REP,,,,1
Jim Wells,16,President,,Chris Christie,REP,,,,0
Jim Wells,17,President,,Chris Christie,REP,,,,0
Jim Wells,18,President,,Chris Christie,REP,,,,0
Jim Wells,19,President,,Chris Christie,REP,,,,0
Jim Wells,20,President,,Chris Christie,REP,,,,0
Jim Wells,22,President,,Chris Christie,REP,,,,0
Jim Wells,Total,President,,Chris Christie,REP,,,,4
Jim Wells,1,President,,Mike Huckabee,REP,,,,1
Jim Wells,2,President,,Mike Huckabee,REP,,,,0
Jim Wells,3,President,,Mike Huckabee,REP,,,,0
Jim Wells,4,President,,Mike Huckabee,REP,,,,0
Jim Wells,5,President,,Mike Huckabee,REP,,,,0
Jim Wells,6,President,,Mike Huckabee,REP,,,,0
Jim Wells,7,President,,Mike Huckabee,REP,,,,0
Jim Wells,8,President,,Mike Huckabee,REP,,,,0
Jim Wells,9,President,,Mike Huckabee,REP,,,,0
Jim Wells,10,President,,Mike Huckabee,REP,,,,0
Jim Wells,11,President,,Mike Huckabee,REP,,,,0
Jim Wells,12,President,,Mike Huckabee,REP,,,,0
Jim Wells,13,President,,Mike Huckabee,REP,,,,1
Jim Wells,14,President,,Mike Huckabee,REP,,,,0
Jim Wells,15,President,,Mike Huckabee,REP,,,,0
Jim Wells,16,President,,Mike Huckabee,REP,,,,0
Jim Wells,17,President,,Mike Huckabee,REP,,,,0
Jim Wells,18,President,,Mike Huckabee,REP,,,,0
Jim Wells,19,President,,Mike Huckabee,REP,,,,0
Jim Wells,20,President,,Mike Huckabee,REP,,,,0
Jim Wells,22,President,,Mike Huckabee,REP,,,,0
Jim Wells,Total,President,,Mike Huckabee,REP,,,,2
Jim Wells,1,President,,Jeb Bush,REP,,,,0
Jim Wells,2,President,,Jeb Bush,REP,,,,2
Jim Wells,3,President,,Jeb Bush,REP,,,,2
Jim Wells,4,President,,Jeb Bush,REP,,,,3
Jim Wells,5,President,,Jeb Bush,REP,,,,0
Jim Wells,6,President,,Jeb Bush,REP,,,,0
Jim Wells,7,President,,Jeb Bush,REP,,,,11
Jim Wells,8,President,,Jeb Bush,REP,,,,0
Jim Wells,9,President,,Jeb Bush,REP,,,,1
Jim Wells,10,President,,Jeb Bush,REP,,,,1
Jim Wells,11,President,,Jeb Bush,REP,,,,0
Jim Wells,12,President,,Jeb Bush,REP,,,,4
Jim Wells,13,President,,Jeb Bush,REP,,,,0
Jim Wells,14,President,,Jeb Bush,REP,,,,0
Jim Wells,15,President,,Jeb Bush,REP,,,,2
Jim Wells,16,President,,Jeb Bush,REP,,,,4
Jim Wells,17,President,,Jeb Bush,REP,,,,1
Jim Wells,18,President,,Jeb Bush,REP,,,,2
Jim Wells,19,President,,Jeb Bush,REP,,,,0
Jim Wells,20,President,,Jeb Bush,REP,,,,1
Jim Wells,22,President,,Jeb Bush,REP,,,,1
Jim Wells,Total,President,,Jeb Bush,REP,,,,35
Jim Wells,1,President,,Lindsey Graham,REP,,,,0
Jim Wells,2,President,,Lindsey Graham,REP,,,,0
Jim Wells,3,President,,Lindsey Graham,REP,,,,0
Jim Wells,4,President,,Lindsey Graham,REP,,,,0
Jim Wells,5,President,,Lindsey Graham,REP,,,,0
Jim Wells,6,President,,Lindsey Graham,REP,,,,0
Jim Wells,7,President,,Lindsey Graham,REP,,,,0
Jim Wells,8,President,,Lindsey Graham,REP,,,,0
Jim Wells,9,President,,Lindsey Graham,REP,,,,0
Jim Wells,10,President,,Lindsey Graham,REP,,,,0
Jim Wells,11,President,,Lindsey Graham,REP,,,,0
Jim Wells,12,President,,Lindsey Graham,REP,,,,0
Jim Wells,13,President,,Lindsey Graham,REP,,,,0
Jim Wells,14,President,,Lindsey Graham,REP,,,,0
Jim Wells,15,President,,Lindsey Graham,REP,,,,0
Jim Wells,16,President,,Lindsey Graham,REP,,,,0
Jim Wells,17,President,,Lindsey Graham,REP,,,,0
Jim Wells,18,President,,Lindsey Graham,REP,,,,0
Jim Wells,19,President,,Lindsey Graham,REP,,,,0
Jim Wells,20,President,,Lindsey Graham,REP,,,,0
Jim Wells,22,President,,Lindsey Graham,REP,,,,13
Jim Wells,Total,President,,Lindsey Graham,REP,,,,13
Jim Wells,1,President,,Carly Fiorina,REP,,,,0
Jim Wells,2,President,,Carly Fiorina,REP,,,,0
Jim Wells,3,President,,Carly Fiorina,REP,,,,0
Jim Wells,4,President,,Carly Fiorina,REP,,,,0
Jim Wells,5,President,,Carly Fiorina,REP,,,,0
Jim Wells,6,President,,Carly Fiorina,REP,,,,0
Jim Wells,7,President,,Carly Fiorina,REP,,,,0
Jim Wells,8,President,,Carly Fiorina,REP,,,,0
Jim Wells,9,President,,Carly Fiorina,REP,,,,0
Jim Wells,10,President,,Carly Fiorina,REP,,,,0
Jim Wells,11,President,,Carly Fiorina,REP,,,,0
Jim Wells,12,President,,Carly Fiorina,REP,,,,0
Jim Wells,13,President,,Carly Fiorina,REP,,,,0
Jim Wells,14,President,,Carly Fiorina,REP,,,,0
Jim Wells,15,President,,Carly Fiorina,REP,,,,0
Jim Wells,16,President,,Carly Fiorina,REP,,,,0
Jim Wells,17,President,,Carly Fiorina,REP,,,,0
Jim Wells,18,President,,Carly Fiorina,REP,,,,0
Jim Wells,19,President,,Carly Fiorina,REP,,,,0
Jim Wells,20,President,,Carly Fiorina,REP,,,,0
Jim Wells,22,President,,Carly Fiorina,REP,,,,0
Jim Wells,Total,President,,Carly Fiorina,REP,,,,0
Jim Wells,1,President,,Rand Paul,REP,,,,0
Jim Wells,2,President,,Rand Paul,REP,,,,1
Jim Wells,3,President,,Rand Paul,REP,,,,1
Jim Wells,4,President,,Rand Paul,REP,,,,0
Jim Wells,5,President,,Rand Paul,REP,,,,0
Jim Wells,6,President,,Rand Paul,REP,,,,0
Jim Wells,7,President,,Rand Paul,REP,,,,0
Jim Wells,8,President,,Rand Paul,REP,,,,3
Jim Wells,9,President,,Rand Paul,REP,,,,0
Jim Wells,10,President,,Rand Paul,REP,,,,0
Jim Wells,11,President,,Rand Paul,REP,,,,0
Jim Wells,12,President,,Rand Paul,REP,,,,1
Jim Wells,13,President,,Rand Paul,REP,,,,0
Jim Wells,14,President,,Rand Paul,REP,,,,0
Jim Wells,15,President,,Rand Paul,REP,,,,1
Jim Wells,16,President,,Rand Paul,REP,,,,1
Jim Wells,17,President,,Rand Paul,REP,,,,0
Jim Wells,18,President,,Rand Paul,REP,,,,0
Jim Wells,19,President,,Rand Paul,REP,,,,0
Jim Wells,20,President,,Rand Paul,REP,,,,0
Jim Wells,22,President,,Rand Paul,REP,,,,0
Jim Wells,Total,President,,Rand Paul,REP,,,,8
Jim Wells,1,President,,Rick Santorum,REP,,,,0
Jim Wells,2,President,,Rick Santorum,REP,,,,0
Jim Wells,3,President,,Rick Santorum,REP,,,,0
Jim Wells,4,President,,Rick Santorum,REP,,,,0
Jim Wells,5,President,,Rick Santorum,REP,,,,0
Jim Wells,6,President,,Rick Santorum,REP,,,,0
Jim Wells,7,President,,Rick Santorum,REP,,,,0
Jim Wells,8,President,,Rick Santorum,REP,,,,0
Jim Wells,9,President,,Rick Santorum,REP,,,,1
Jim Wells,10,President,,Rick Santorum,REP,,,,0
Jim Wells,11,President,,Rick Santorum,REP,,,,0
Jim Wells,12,President,,Rick Santorum,REP,,,,0
Jim Wells,13,President,,Rick Santorum,REP,,,,0
Jim Wells,14,President,,Rick Santorum,REP,,,,0
Jim Wells,15,President,,Rick Santorum,REP,,,,0
Jim Wells,16,President,,Rick Santorum,REP,,,,0
Jim Wells,17,President,,Rick Santorum,REP,,,,0
Jim Wells,18,President,,Rick Santorum,REP,,,,0
Jim Wells,19,President,,Rick Santorum,REP,,,,0
Jim Wells,20,President,,Rick Santorum,REP,,,,0
Jim Wells,22,President,,Rick Santorum,REP,,,,0
Jim Wells,Total,President,,Rick Santorum,REP,,,,1
Jim Wells,1,President,,Marco Rubio,REP,,,,3
Jim Wells,2,President,,Marco Rubio,REP,,,,14
Jim Wells,3,President,,Marco Rubio,REP,,,,39
Jim Wells,4,President,,Marco Rubio,REP,,,,6
Jim Wells,5,President,,Marco Rubio,REP,,,,0
Jim Wells,6,President,,Marco Rubio,REP,,,,7
Jim Wells,7,President,,Marco Rubio,REP,,,,55
Jim Wells,8,President,,Marco Rubio,REP,,,,64
Jim Wells,9,President,,Marco Rubio,REP,,,,9
Jim Wells,10,President,,Marco Rubio,REP,,,,18
Jim Wells,11,President,,Marco Rubio,REP,,,,2
Jim Wells,12,President,,Marco Rubio,REP,,,,23
Jim Wells,13,President,,Marco Rubio,REP,,,,3
Jim Wells,14,President,,Marco Rubio,REP,,,,6
Jim Wells,15,President,,Marco Rubio,REP,,,,9
Jim Wells,16,President,,Marco Rubio,REP,,,,3
Jim Wells,17,President,,Marco Rubio,REP,,,,19
Jim Wells,18,President,,Marco Rubio,REP,,,,5
Jim Wells,19,President,,Marco Rubio,REP,,,,4
Jim Wells,20,President,,Marco Rubio,REP,,,,5
Jim Wells,22,President,,Marco Rubio,REP,,,,3
Jim Wells,Total,President,,Marco Rubio,REP,,,,297
Jim Wells,1,President,,Ted Cruz,REP,,,,11
Jim Wells,2,President,,Ted Cruz,REP,,,,39
Jim Wells,3,President,,Ted Cruz,REP,,,,176
Jim Wells,4,President,,Ted Cruz,REP,,,,13
Jim Wells,5,President,,Ted Cruz,REP,,,,1
Jim Wells,6,President,,Ted Cruz,REP,,,,15
Jim Wells,7,President,,Ted Cruz,REP,,,,138
Jim Wells,8,President,,Ted Cruz,REP,,,,215
Jim Wells,9,President,,Ted Cruz,REP,,,,5
Jim Wells,10,President,,Ted Cruz,REP,,,,20
Jim Wells,11,President,,Ted Cruz,REP,,,,7
Jim Wells,12,President,,Ted Cruz,REP,,,,44
Jim Wells,13,President,,Ted Cruz,REP,,,,6
Jim Wells,14,President,,Ted Cruz,REP,,,,15
Jim Wells,15,President,,Ted Cruz,REP,,,,28
Jim Wells,16,President,,Ted Cruz,REP,,,,11
Jim Wells,17,President,,Ted Cruz,REP,,,,43
Jim Wells,18,President,,Ted Cruz,REP,,,,13
Jim Wells,19,President,,Ted Cruz,REP,,,,31
Jim Wells,20,President,,Ted Cruz,REP,,,,7
Jim Wells,22,President,,Ted Cruz,REP,,,,30
Jim Wells,Total,President,,Ted Cruz,REP,,,,868
Jim Wells,1,U.S. House,34,"William ""Willie"" Vaden",REP,,,,8
Jim Wells,2,U.S. House,34,"William ""Willie"" Vaden",REP,,,,54
Jim Wells,3,U.S. House,34,"William ""Willie"" Vaden",REP,,,,202
Jim Wells,4,U.S. House,34,"William ""Willie"" Vaden",REP,,,,17
Jim Wells,5,U.S. House,34,"William ""Willie"" Vaden",REP,,,,1
Jim Wells,6,U.S. House,34,"William ""Willie"" Vaden",REP,,,,17
Jim Wells,7,U.S. House,34,"William ""Willie"" Vaden",REP,,,,169
Jim Wells,8,U.S. House,34,"William ""Willie"" Vaden",REP,,,,287
Jim Wells,9,U.S. House,34,"William ""Willie"" Vaden",REP,,,,7
Jim Wells,10,U.S. House,34,"William ""Willie"" Vaden",REP,,,,16
Jim Wells,11,U.S. House,34,"William ""Willie"" Vaden",REP,,,,7
Jim Wells,12,U.S. House,34,"William ""Willie"" Vaden",REP,,,,67
Jim Wells,13,U.S. House,34,"William ""Willie"" Vaden",REP,,,,1
Jim Wells,14,U.S. House,34,"William ""Willie"" Vaden",REP,,,,7
Jim Wells,15,U.S. House,34,"William ""Willie"" Vaden",REP,,,,35
Jim Wells,16,U.S. House,34,"William ""Willie"" Vaden",REP,,,,6
Jim Wells,17,U.S. House,34,"William ""Willie"" Vaden",REP,,,,38
Jim Wells,18,U.S. House,34,"William ""Willie"" Vaden",REP,,,,15
Jim Wells,19,U.S. House,34,"William ""Willie"" Vaden",REP,,,,28
Jim Wells,20,U.S. House,34,"William ""Willie"" Vaden",REP,,,,3
Jim Wells,22,U.S. House,34,"William ""Willie"" Vaden",REP,,,,22
Jim Wells,Total,U.S. House,34,"William ""Willie"" Vaden",REP,,,,1007
Jim Wells,1,U.S. House,34,Rey Gonzalez Jr.,REP,,,,11
Jim Wells,2,U.S. House,34,Rey Gonzalez Jr.,REP,,,,27
Jim Wells,3,U.S. House,34,Rey Gonzalez Jr.,REP,,,,115
Jim Wells,4,U.S. House,34,Rey Gonzalez Jr.,REP,,,,13
Jim Wells,5,U.S. House,34,Rey Gonzalez Jr.,REP,,,,0
Jim Wells,6,U.S. House,34,Rey Gonzalez Jr.,REP,,,,18
Jim Wells,7,U.S. House,34,Rey Gonzalez Jr.,REP,,,,122
Jim Wells,8,U.S. House,34,Rey Gonzalez Jr.,REP,,,,123
Jim Wells,9,U.S. House,34,Rey Gonzalez Jr.,REP,,,,20
Jim Wells,10,U.S. House,34,Rey Gonzalez Jr.,REP,,,,53
Jim Wells,11,U.S. House,34,Rey Gonzalez Jr.,REP,,,,7
Jim Wells,12,U.S. House,34,Rey Gonzalez Jr.,REP,,,,60
Jim Wells,13,U.S. House,34,Rey Gonzalez Jr.,REP,,,,15
Jim Wells,14,U.S. House,34,Rey Gonzalez Jr.,REP,,,,11
Jim Wells,15,U.S. House,34,Rey Gonzalez Jr.,REP,,,,38
Jim Wells,16,U.S. House,34,Rey Gonzalez Jr.,REP,,,,25
Jim Wells,17,U.S. House,34,Rey Gonzalez Jr.,REP,,,,49
Jim Wells,18,U.S. House,34,Rey Gonzalez Jr.,REP,,,,13
Jim Wells,19,U.S. House,34,Rey Gonzalez Jr.,REP,,,,15
Jim Wells,20,U.S. House,34,Rey Gonzalez Jr.,REP,,,,14
Jim Wells,22,U.S. House,34,Rey Gonzalez Jr.,REP,,,,25
Jim Wells,Total,U.S. House,34,Rey Gonzalez Jr.,REP,,,,774
Jim Wells,1,Railroad Commissioner,,Doug Jeffrey,REP,,,,1
Jim Wells,2,Railroad Commissioner,,Doug Jeffrey,REP,,,,15
Jim Wells,3,Railroad Commissioner,,Doug Jeffrey,REP,,,,47
Jim Wells,4,Railroad Commissioner,,Doug Jeffrey,REP,,,,5
Jim Wells,5,Railroad Commissioner,,Doug Jeffrey,REP,,,,0
Jim Wells,6,Railroad Commissioner,,Doug Jeffrey,REP,,,,3
Jim Wells,7,Railroad Commissioner,,Doug Jeffrey,REP,,,,40
Jim Wells,8,Railroad Commissioner,,Doug Jeffrey,REP,,,,46
Jim Wells,9,Railroad Commissioner,,Doug Jeffrey,REP,,,,1
Jim Wells,10,Railroad Commissioner,,Doug Jeffrey,REP,,,,5
Jim Wells,11,Railroad Commissioner,,Doug Jeffrey,REP,,,,2
Jim Wells,12,Railroad Commissioner,,Doug Jeffrey,REP,,,,13
Jim Wells,13,Railroad Commissioner,,Doug Jeffrey,REP,,,,2
Jim Wells,14,Railroad Commissioner,,Doug Jeffrey,REP,,,,1
Jim Wells,15,Railroad Commissioner,,Doug Jeffrey,REP,,,,9
Jim Wells,16,Railroad Commissioner,,Doug Jeffrey,REP,,,,5
Jim Wells,17,Railroad Commissioner,,Doug Jeffrey,REP,,,,11
Jim Wells,18,Railroad Commissioner,,Doug Jeffrey,REP,,,,7
Jim Wells,19,Railroad Commissioner,,Doug Jeffrey,REP,,,,6
Jim Wells,20,Railroad Commissioner,,Doug Jeffrey,REP,,,,1
Jim Wells,22,Railroad Commissioner,,Doug Jeffrey,REP,,,,5
Jim Wells,Total,Railroad Commissioner,,Doug Jeffrey,REP,,,,225
Jim Wells,1,Railroad Commissioner,,Weston Martinez,REP,,,,6
Jim Wells,2,Railroad Commissioner,,Weston Martinez,REP,,,,10
Jim Wells,3,Railroad Commissioner,,Weston Martinez,REP,,,,34
Jim Wells,4,Railroad Commissioner,,Weston Martinez,REP,,,,11
Jim Wells,5,Railroad Commissioner,,Weston Martinez,REP,,,,0
Jim Wells,6,Railroad Commissioner,,Weston Martinez,REP,,,,11
Jim Wells,7,Railroad Commissioner,,Weston Martinez,REP,,,,52
Jim Wells,8,Railroad Commissioner,,Weston Martinez,REP,,,,40
Jim Wells,9,Railroad Commissioner,,Weston Martinez,REP,,,,8
Jim Wells,10,Railroad Commissioner,,Weston Martinez,REP,,,,35
Jim Wells,11,Railroad Commissioner,,Weston Martinez,REP,,,,3
Jim Wells,12,Railroad Commissioner,,Weston Martinez,REP,,,,23
Jim Wells,13,Railroad Commissioner,,Weston Martinez,REP,,,,12
Jim Wells,14,Railroad Commissioner,,Weston Martinez,REP,,,,7
Jim Wells,15,Railroad Commissioner,,Weston Martinez,REP,,,,16
Jim Wells,16,Railroad Commissioner,,Weston Martinez,REP,,,,18
Jim Wells,17,Railroad Commissioner,,Weston Martinez,REP,,,,26
Jim Wells,18,Railroad Commissioner,,Weston Martinez,REP,,,,6
Jim Wells,19,Railroad Commissioner,,Weston Martinez,REP,,,,4
Jim Wells,20,Railroad Commissioner,,Weston Martinez,REP,,,,7
Jim Wells,22,Railroad Commissioner,,Weston Martinez,REP,,,,23
Jim Wells,Total,Railroad Commissioner,,Weston Martinez,REP,,,,352
Jim Wells,1,Railroad Commissioner,,Gary Gates,REP,,,,3
Jim Wells,2,Railroad Commissioner,,Gary Gates,REP,,,,23
Jim Wells,3,Railroad Commissioner,,Gary Gates,REP,,,,81
Jim Wells,4,Railroad Commissioner,,Gary Gates,REP,,,,6
Jim Wells,5,Railroad Commissioner,,Gary Gates,REP,,,,0
Jim Wells,6,Railroad Commissioner,,Gary Gates,REP,,,,7
Jim Wells,7,Railroad Commissioner,,Gary Gates,REP,,,,74
Jim Wells,8,Railroad Commissioner,,Gary Gates,REP,,,,125
Jim Wells,9,Railroad Commissioner,,Gary Gates,REP,,,,5
Jim Wells,10,Railroad Commissioner,,Gary Gates,REP,,,,12
Jim Wells,11,Railroad Commissioner,,Gary Gates,REP,,,,4
Jim Wells,12,Railroad Commissioner,,Gary Gates,REP,,,,31
Jim Wells,13,Railroad Commissioner,,Gary Gates,REP,,,,0
Jim Wells,14,Railroad Commissioner,,Gary Gates,REP,,,,3
Jim Wells,15,Railroad Commissioner,,Gary Gates,REP,,,,11
Jim Wells,16,Railroad Commissioner,,Gary Gates,REP,,,,1
Jim Wells,17,Railroad Commissioner,,Gary Gates,REP,,,,16
