county,precinct,office,district,candidate,party,early_voting,election_day,votes
Henderson,1A,Ballots Cast,,,,,,1035
Henderson,1CR,Ballots Cast,,,,,,1492
Henderson,1M,Ballots Cast,,,,,,1130
Henderson,1MN,Ballots Cast,,,,,,689
Henderson,1T,Ballots Cast,,,,,,912
Henderson,1TC,Ballots Cast,,,,,,1600
Henderson,2,Ballots Cast,,,,,,349
Henderson,2E,Ballots Cast,,,,,,1098
Henderson,2GBN,Ballots Cast,,,,,,1697
Henderson,2GBS,Ballots Cast,,,,,,1116
Henderson,2PSN,Ballots Cast,,,,,,1647
Henderson,2PSS,Ballots Cast,,,,,,772
Henderson,3,Ballots Cast,,,,,,712
Henderson,3B,Ballots Cast,,,,,,1536
Henderson,3C,Ballots Cast,,,,,,2523
Henderson,3M,Ballots Cast,,,,,,805
Henderson,3N,Ballots Cast,,,,,,1058
Henderson,4,Ballots Cast,,,,,,1926
Henderson,3WS,Ballots Cast,,,,,,793
Henderson,4A,Ballots Cast,,,,,,476
Henderson,4BV,Ballots Cast,,,,,,470
Henderson,4CC,Ballots Cast,,,,,,933
Henderson,4MS,Ballots Cast,,,,,,269
Henderson,4NYL,Ballots Cast,,,,,,632
Henderson,4SE,Ballots Cast,,,,,,1893
Henderson,4PF,Ballots Cast,,,,,,312
Henderson,4W,Ballots Cast,,,,,,641
Henderson,Total,Ballots Cast,,,,,,28516
Henderson,1A,Straight Party,,,REP,518,145,663
Henderson,1CR,Straight Party,,,REP,601,235,836
Henderson,1M,Straight Party,,,REP,344,195,539
Henderson,1MN,Straight Party,,,REP,258,156,414
Henderson,1T,Straight Party,,,REP,367,164,531
Henderson,1TC,Straight Party,,,REP,748,271,1019
Henderson,2,Straight Party,,,REP,130,44,174
Henderson,2E,Straight Party,,,REP,338,342,680
Henderson,2GBN,Straight Party,,,REP,713,271,984
Henderson,2GBS,Straight Party,,,REP,499,240,739
Henderson,2PSN,Straight Party,,,REP,651,370,1021
Henderson,2PSS,Straight Party,,,REP,312,186,498
Henderson,3,Straight Party,,,REP,105,38,143
Henderson,3B,Straight Party,,,REP,628,271,899
Henderson,3C,Straight Party,,,REP,1235,235,1470
Henderson,3M,Straight Party,,,REP,289,171,460
Henderson,3N,Straight Party,,,REP,461,157,618
Henderson,4,Straight Party,,,REP,763,193,956
Henderson,3WS,Straight Party,,,REP,378,128,506
Henderson,4A,Straight Party,,,REP,144,46,190
Henderson,4BV,Straight Party,,,REP,95,196,291
Henderson,4CC,Straight Party,,,REP,335,210,545
Henderson,4MS,Straight Party,,,REP,66,24,90
Henderson,4NYL,Straight Party,,,REP,210,200,410
Henderson,4SE,Straight Party,,,REP,875,220,1095
Henderson,4PF,Straight Party,,,REP,62,121,183
Henderson,4W,Straight Party,,,REP,242,103,345
Henderson,Total,Straight Party,,,REP,11367,4932,16299
Henderson,1A,Straight Party,,,DEM,72,34,106
Henderson,1CR,Straight Party,,,DEM,95,34,129
Henderson,1M,Straight Party,,,DEM,104,125,229
Henderson,1MN,Straight Party,,,DEM,66,36,102
Henderson,1T,Straight Party,,,DEM,77,59,136
Henderson,1TC,Straight Party,,,DEM,121,56,177
Henderson,2,Straight Party,,,DEM,28,19,47
Henderson,2E,Straight Party,,,DEM,53,40,93
Henderson,2GBN,Straight Party,,,DEM,166,43,209
Henderson,2GBS,Straight Party,,,DEM,85,38,123
Henderson,2PSN,Straight Party,,,DEM,142,67,209
Henderson,2PSS,Straight Party,,,DEM,59,24,83
Henderson,3,Straight Party,,,DEM,320,112,432
Henderson,3B,Straight Party,,,DEM,72,66,138
Henderson,3C,Straight Party,,,DEM,197,60,257
Henderson,3M,Straight Party,,,DEM,44,28,72
Henderson,3N,Straight Party,,,DEM,81,35,116
Henderson,4,Straight Party,,,DEM,173,58,231
Henderson,3WS,Straight Party,,,DEM,55,33,88
Henderson,4A,Straight Party,,,DEM,109,37,146
Henderson,4BV,Straight Party,,,DEM,15,41,56
Henderson,4CC,Straight Party,,,DEM,65,72,137
Henderson,4MS,Straight Party,,,DEM,32,97,129
Henderson,4NYL,Straight Party,,,DEM,21,27,48
Henderson,4SE,Straight Party,,,DEM,163,38,201
Henderson,4PF,Straight Party,,,DEM,18,14,32
Henderson,4W,Straight Party,,,DEM,34,14,48
Henderson,Total,Straight Party,,,DEM,2467,1307,3774
Henderson,1A,Straight Party,,,LIB,1,3,4
Henderson,1CR,Straight Party,,,LIB,3,3,6
Henderson,1M,Straight Party,,,LIB,1,4,5
Henderson,1MN,Straight Party,,,LIB,2,3,5
Henderson,1T,Straight Party,,,LIB,0,3,3
Henderson,1TC,Straight Party,,,LIB,2,1,3
Henderson,2,Straight Party,,,LIB,0,2,2
Henderson,2E,Straight Party,,,LIB,3,2,5
Henderson,2GBN,Straight Party,,,LIB,5,5,10
Henderson,2GBS,Straight Party,,,LIB,2,2,4
Henderson,2PSN,Straight Party,,,LIB,1,3,4
Henderson,2PSS,Straight Party,,,LIB,2,4,6
Henderson,3,Straight Party,,,LIB,1,3,4
Henderson,3B,Straight Party,,,LIB,6,0,6
Henderson,3C,Straight Party,,,LIB,6,3,9
Henderson,3M,Straight Party,,,LIB,3,0,3
Henderson,3N,Straight Party,,,LIB,2,4,6
Henderson,4,Straight Party,,,LIB,8,5,13
Henderson,3WS,Straight Party,,,LIB,3,1,4
Henderson,4A,Straight Party,,,LIB,1,2,3
Henderson,4BV,Straight Party,,,LIB,3,3,6
Henderson,4CC,Straight Party,,,LIB,4,2,6
Henderson,4MS,Straight Party,,,LIB,1,2,3
Henderson,4NYL,Straight Party,,,LIB,0,0,0
Henderson,4SE,Straight Party,,,LIB,4,2,6
Henderson,4PF,Straight Party,,,LIB,0,0,0
Henderson,4W,Straight Party,,,LIB,3,2,5
Henderson,Total,Straight Party,,,LIB,67,64,131
Henderson,1A,Straight Party,,,GRN,1,3,4
Henderson,1CR,Straight Party,,,GRN,1,0,1
Henderson,1M,Straight Party,,,GRN,1,0,1
Henderson,1MN,Straight Party,,,GRN,2,1,3
Henderson,1T,Straight Party,,,GRN,0,1,1
Henderson,1TC,Straight Party,,,GRN,2,2,4
Henderson,2,Straight Party,,,GRN,0,0,0
Henderson,2E,Straight Party,,,GRN,2,0,2
Henderson,2GBN,Straight Party,,,GRN,1,1,2
Henderson,2GBS,Straight Party,,,GRN,0,2,2
Henderson,2PSN,Straight Party,,,GRN,2,2,4
Henderson,2PSS,Straight Party,,,GRN,0,1,1
Henderson,3,Straight Party,,,GRN,0,1,1
Henderson,3B,Straight Party,,,GRN,1,1,2
Henderson,3C,Straight Party,,,GRN,1,1,2
Henderson,3M,Straight Party,,,GRN,1,2,3
Henderson,3N,Straight Party,,,GRN,0,2,2
Henderson,4,Straight Party,,,GRN,2,1,3
Henderson,3WS,Straight Party,,,GRN,1,0,1
Henderson,4A,Straight Party,,,GRN,2,1,3
Henderson,4BV,Straight Party,,,GRN,0,1,1
Henderson,4CC,Straight Party,,,GRN,3,0,3
Henderson,4MS,Straight Party,,,GRN,0,0,0
Henderson,4NYL,Straight Party,,,GRN,0,0,0
Henderson,4SE,Straight Party,,,GRN,1,1,2
Henderson,4PF,Straight Party,,,GRN,0,0,0
Henderson,4W,Straight Party,,,GRN,0,0,0
Henderson,Total,Straight Party,,,GRN,24,24,48
Henderson,1A,Straight Party,,Over Votes,,0,0,0
Henderson,1CR,Straight Party,,Over Votes,,0,0,0
Henderson,1M,Straight Party,,Over Votes,,0,0,0
Henderson,1MN,Straight Party,,Over Votes,,0,0,0
Henderson,1T,Straight Party,,Over Votes,,0,0,0
Henderson,1TC,Straight Party,,Over Votes,,0,0,0
Henderson,2,Straight Party,,Over Votes,,0,0,0
Henderson,2E,Straight Party,,Over Votes,,0,0,0
Henderson,2GBN,Straight Party,,Over Votes,,0,0,0
Henderson,2GBS,Straight Party,,Over Votes,,0,0,0
Henderson,2PSN,Straight Party,,Over Votes,,0,0,0
Henderson,2PSS,Straight Party,,Over Votes,,0,0,0
Henderson,3,Straight Party,,Over Votes,,0,0,0
Henderson,3B,Straight Party,,Over Votes,,0,0,0
Henderson,3C,Straight Party,,Over Votes,,0,0,0
Henderson,3M,Straight Party,,Over Votes,,0,0,0
Henderson,3N,Straight Party,,Over Votes,,0,0,0
Henderson,4,Straight Party,,Over Votes,,0,0,0
Henderson,3WS,Straight Party,,Over Votes,,0,0,0
Henderson,4A,Straight Party,,Over Votes,,0,0,0
Henderson,4BV,Straight Party,,Over Votes,,0,0,0
Henderson,4CC,Straight Party,,Over Votes,,0,0,0
Henderson,4MS,Straight Party,,Over Votes,,0,0,0
Henderson,4NYL,Straight Party,,Over Votes,,0,0,0
Henderson,4SE,Straight Party,,Over Votes,,0,0,0
Henderson,4PF,Straight Party,,Over Votes,,0,0,0
Henderson,4W,Straight Party,,Over Votes,,0,0,0
Henderson,Total,Straight Party,,Over Votes,,0,0,0
Henderson,1A,Straight Party,,Under Votes,,184,74,258
Henderson,1CR,Straight Party,,Under Votes,,361,159,520
Henderson,1M,Straight Party,,Under Votes,,209,147,356
Henderson,1MN,Straight Party,,Under Votes,,106,59,165
Henderson,1T,Straight Party,,Under Votes,,146,95,241
Henderson,1TC,Straight Party,,Under Votes,,267,130,397
Henderson,2,Straight Party,,Under Votes,,91,35,126
Henderson,2E,Straight Party,,Under Votes,,142,176,318
Henderson,2GBN,Straight Party,,Under Votes,,339,153,492
Henderson,2GBS,Straight Party,,Under Votes,,164,84,248
Henderson,2PSN,Straight Party,,Under Votes,,253,156,409
Henderson,2PSS,Straight Party,,Under Votes,,117,67,184
Henderson,3,Straight Party,,Under Votes,,97,34,131
Henderson,3B,Straight Party,,Under Votes,,343,148,491
Henderson,3C,Straight Party,,Under Votes,,649,136,785
Henderson,3M,Straight Party,,Under Votes,,138,129,267
Henderson,3N,Straight Party,,Under Votes,,227,89,316
Henderson,4,Straight Party,,Under Votes,,574,148,722
Henderson,3WS,Straight Party,,Under Votes,,135,59,194
Henderson,4A,Straight Party,,Under Votes,,91,43,134
Henderson,4BV,Straight Party,,Under Votes,,38,78,116
Henderson,4CC,Straight Party,,Under Votes,,119,123,242
Henderson,4MS,Straight Party,,Under Votes,,29,18,47
Henderson,4NYL,Straight Party,,Under Votes,,91,83,174
Henderson,4SE,Straight Party,,Under Votes,,472,117,589
Henderson,4PF,Straight Party,,Under Votes,,28,69,97
Henderson,4W,Straight Party,,Under Votes,,184,59,243
Henderson,Total,Straight Party,,Under Votes,,5594,2668,8262
Henderson,1A,President,,Donald Trump,REP,649,204,853
Henderson,1CR,President,,Donald Trump,REP,899,366,1265
Henderson,1M,President,,Donald Trump,REP,506,293,799
Henderson,1MN,President,,Donald Trump,REP,327,195,522
Henderson,1T,President,,Donald Trump,REP,462,230,692
Henderson,1TC,President,,Donald Trump,REP,944,355,1299
Henderson,2,President,,Donald Trump,REP,194,61,255
Henderson,2E,President,,Donald Trump,REP,446,456,902
Henderson,2GBN,President,,Donald Trump,REP,940,385,1325
