county,precinct,office,district,Candidate,party,absentee,early_voting,election_day,votes
Sterling,1,Ballots Cast,,,,,,,116
Sterling,2,Ballots Cast,,,,,,,72
Sterling,3,Ballots Cast,,,,,,,125
Sterling,4,Ballots Cast,,,,,,,87
Sterling,Total,Ballots Cast,,,,,,,400
Sterling,1,President,,Chris Christie,,0,1,0,1
Sterling,2,President,,Chris Christie,,0,0,0,0
Sterling,3,President,,Chris Christie,,0,0,0,0
Sterling,4,President,,Chris Christie,,0,0,1,1
Sterling,Total,President,,Chris Christie,,0,1,1,2
Sterling,1,President,,Donald J. Trump,,0,9,23,32
Sterling,2,President,,Donald J. Trump,,0,5,16,21
Sterling,3,President,,Donald J. Trump,,0,13,21,34
Sterling,4,President,,Donald J. Trump,,0,8,17,25
Sterling,Total,President,,Donald J. Trump,,0,35,77,112
Sterling,1,President,,Jeb Bush,,0,1,1,2
Sterling,2,President,,Jeb Bush,,0,1,1,2
Sterling,3,President,,Jeb Bush,,0,2,1,3
Sterling,4,President,,Jeb Bush,,0,0,1,1
Sterling,Total,President,,Jeb Bush,,0,4,4,8
Sterling,1,President,,Elizabeth Gray,,0,0,0,0
Sterling,2,President,,Elizabeth Gray,,0,0,0,0
Sterling,3,President,,Elizabeth Gray,,0,0,0,0
Sterling,4,President,,Elizabeth Gray,,0,0,0,0
Sterling,Total,President,,Elizabeth Gray,,0,0,0,0
Sterling,1,President,,Ted Cruz,,0,12,40,52
Sterling,2,President,,Ted Cruz,,0,9,15,24
Sterling,3,President,,Ted Cruz,,0,7,47,54
Sterling,4,President,,Ted Cruz,,0,9,23,32
Sterling,Total,President,,Ted Cruz,,0,37,125,162
Sterling,1,President,,Rand Paul,,0,1,0,1
Sterling,2,President,,Rand Paul,,0,0,0,0
Sterling,3,President,,Rand Paul,,0,0,0,0
Sterling,4,President,,Rand Paul,,0,0,0,0
Sterling,Total,President,,Rand Paul,,0,1,0,1
Sterling,1,President,,John R. Kasich,,0,0,0,0
Sterling,2,President,,John R. Kasich,,0,0,2,2
Sterling,3,President,,John R. Kasich,,0,1,0,1
Sterling,4,President,,John R. Kasich,,0,3,0,3
Sterling,Total,President,,John R. Kasich,,0,4,2,6
Sterling,1,President,,Rick Santorum,,0,0,0,0
Sterling,2,President,,Rick Santorum,,0,0,0,0
Sterling,3,President,,Rick Santorum,,0,0,0,0
Sterling,4,President,,Rick Santorum,,0,0,0,0
Sterling,Total,President,,Rick Santorum,,0,0,0,0
Sterling,1,President,,Lindsey Graham,,0,0,0,0
Sterling,2,President,,Lindsey Graham,,0,0,0,0
Sterling,3,President,,Lindsey Graham,,0,0,0,0
Sterling,4,President,,Lindsey Graham,,0,0,0,0
Sterling,Total,President,,Lindsey Graham,,0,0,0,0
Sterling,1,President,,Carly Fiorina,,0,0,0,0
Sterling,2,President,,Carly Fiorina,,0,0,0,0
Sterling,3,President,,Carly Fiorina,,0,0,0,0
Sterling,4,President,,Carly Fiorina,,0,0,0,0
Sterling,Total,President,,Carly Fiorina,,0,0,0,0
Sterling,1,President,,Marco Rubio,,0,8,11,19
Sterling,2,President,,Marco Rubio,,0,9,4,13
Sterling,3,President,,Marco Rubio,,0,10,10,20
Sterling,4,President,,Marco Rubio,,0,5,6,11
Sterling,Total,President,,Marco Rubio,,0,32,31,63
Sterling,1,President,,Ben Carson,,0,0,5,5
Sterling,2,President,,Ben Carson,,0,0,6,6
Sterling,3,President,,Ben Carson,,0,4,7,11
Sterling,4,President,,Ben Carson,,0,3,8,11
Sterling,Total,President,,Ben Carson,,0,7,26,33
Sterling,1,President,,Mike Huckabee,,0,0,0,0
Sterling,2,President,,Mike Huckabee,,0,0,0,0
Sterling,3,President,,Mike Huckabee,,0,0,0,0
Sterling,4,President,,Mike Huckabee,,0,0,0,0
Sterling,Total,President,,Mike Huckabee,,0,0,0,0
Sterling,1,U.S. House,11,Mike Conaway,,0,27,70,97
Sterling,2,U.S. House,11,Mike Conaway,,0,16,34,50
Sterling,3,U.S. House,11,Mike Conaway,,0,32,77,109
Sterling,4,U.S. House,11,Mike Conaway,,0,23,48,71
Sterling,Total,U.S. House,11,Mike Conaway,,0,98,229,327
Sterling,1,Railroad Commissioner,,Gary Gates,,0,11,20,31
Sterling,2,Railroad Commissioner,,Gary Gates,,0,6,6,12
Sterling,3,Railroad Commissioner,,Gary Gates,,0,13,12,25
Sterling,4,Railroad Commissioner,,Gary Gates,,0,5,15,20
Sterling,Total,Railroad Commissioner,,Gary Gates,,0,35,53,88
Sterling,1,Railroad Commissioner,,Ron Hale,,0,3,17,20
Sterling,2,Railroad Commissioner,,Ron Hale,,0,1,8,9
Sterling,3,Railroad Commissioner,,Ron Hale,,0,3,8,11
Sterling,4,Railroad Commissioner,,Ron Hale,,0,0,6,6
Sterling,Total,Railroad Commissioner,,Ron Hale,,0,7,39,46
Sterling,1,Railroad Commissioner,,Lance N. Christian,,0,1,2,3
Sterling,2,Railroad Commissioner,,Lance N. Christian,,0,0,2,2
Sterling,3,Railroad Commissioner,,Lance N. Christian,,0,3,6,9
Sterling,4,Railroad Commissioner,,Lance N. Christian,,0,1,5,6
Sterling,Total,Railroad Commissioner,,Lance N. Christian,,0,5,15,20
Sterling,1,Railroad Commissioner,,Wayne Christian,,0,2,3,5
Sterling,2,Railroad Commissioner,,Wayne Christian,,0,2,6,8
Sterling,3,Railroad Commissioner,,Wayne Christian,,0,5,7,12
Sterling,4,Railroad Commissioner,,Wayne Christian,,0,2,6,8
Sterling,Total,Railroad Commissioner,,Wayne Christian,,0,11,22,33
Sterling,1,Railroad Commissioner,,John Greytok,,0,0,1,1
Sterling,2,Railroad Commissioner,,John Greytok,,0,2,2,4
Sterling,3,Railroad Commissioner,,John Greytok,,0,1,2,3
Sterling,4,Railroad Commissioner,,John Greytok,,0,2,1,3
Sterling,Total,Railroad Commissioner,,John Greytok,,0,5,6,11
Sterling,1,Railroad Commissioner,,Doug Jeffrey,,0,3,8,11
Sterling,2,Railroad Commissioner,,Doug Jeffrey,,0,1,4,5
Sterling,3,Railroad Commissioner,,Doug Jeffrey,,0,1,5,6
Sterling,4,Railroad Commissioner,,Doug Jeffrey,,0,2,6,8
Sterling,Total,Railroad Commissioner,,Doug Jeffrey,,0,7,23,30
Sterling,1,Railroad Commissioner,,Weston Martinez,,0,2,1,3
Sterling,2,Railroad Commissioner,,Weston Martinez,,0,5,4,9
Sterling,3,Railroad Commissioner,,Weston Martinez,,0,1,7,8
Sterling,4,Railroad Commissioner,,Weston Martinez,,0,3,1,4
Sterling,Total,Railroad Commissioner,,Weston Martinez,,0,11,13,24
Sterling,1,State Senate,28,Charles Perry,,0,21,62,83
Sterling,2,State Senate,28,Charles Perry,,0,17,32,49
Sterling,3,State Senate,28,Charles Perry,,0,26,54,80
Sterling,4,State Senate,28,Charles Perry,,0,22,38,60
Sterling,Total,State Senate,28,Charles Perry,,0,86,186,272
Sterling,1,State Representative ,72,Drew Darby,,0,24,73,97
Sterling,2,State Representative ,72,Drew Darby,,0,20,34,54
Sterling,3,State Representative ,72,Drew Darby,,0,30,69,99
Sterling,4,State Representative ,72,Drew Darby,,0,25,41,66
Sterling,Total,State Representative ,72,Drew Darby,,0,99,217,316
Sterling,1,President,,"Roque ""Rocky"" De La Fuente",,0,0,0,0
Sterling,2,President,,"Roque ""Rocky"" De La Fuente",,0,0,0,0
Sterling,3,President,,"Roque ""Rocky"" De La Fuente",,0,0,0,0
Sterling,4,President,,"Roque ""Rocky"" De La Fuente",,0,0,0,0
Sterling,Total,President,,"Roque ""Rocky"" De La Fuente",,0,0,0,0
Sterling,1,President,,Bernie Sanders,,0,0,0,0
Sterling,2,President,,Bernie Sanders,,0,0,2,2
Sterling,3,President,,Bernie Sanders,,0,0,0,0
Sterling,4,President,,Bernie Sanders,,0,0,2,2
Sterling,Total,President,,Bernie Sanders,,0,0,4,4
Sterling,1,President,,Willie L. Wilson,,0,0,0,0
Sterling,2,President,,Willie L. Wilson,,0,0,0,0
Sterling,3,President,,Willie L. Wilson,,0,0,0,0
Sterling,4,President,,Willie L. Wilson,,0,0,0,0
Sterling,Total,President,,Willie L. Wilson,,0,0,0,0
Sterling,1,President,,Star Locke,,0,0,0,0
Sterling,2,President,,Star Locke,,0,0,0,0
Sterling,3,President,,Star Locke,,0,0,0,0
Sterling,4,President,,Star Locke,,0,0,0,0
Sterling,Total,President,,Star Locke,,0,0,0,0
Sterling,1,President,,Calvis L. Hawes,,0,0,0,0
Sterling,2,President,,Calvis L. Hawes,,0,0,0,0
Sterling,3,President,,Calvis L. Hawes,,0,0,0,0
Sterling,4,President,,Calvis L. Hawes,,0,0,0,0
Sterling,Total,President,,Calvis L. Hawes,,0,0,0,0
Sterling,1,President,,Keith Judd,,0,0,0,0
Sterling,2,President,,Keith Judd,,0,0,1,1
Sterling,3,President,,Keith Judd,,0,0,0,0
Sterling,4,President,,Keith Judd,,0,0,0,0
Sterling,Total,President,,Keith Judd,,0,0,1,1
Sterling,1,President,,Martin J. O'Malley,,0,0,0,0
Sterling,2,President,,Martin J. O'Malley,,0,0,0,0
Sterling,3,President,,Martin J. O'Malley,,0,0,0,0
Sterling,4,President,,Martin J. O'Malley,,0,0,0,0
Sterling,Total,President,,Martin J. O'Malley,,0,0,0,0
Sterling,1,President,,Hillary Clinton,,0,0,2,2
Sterling,2,President,,Hillary Clinton,,0,0,1,1
Sterling,3,President,,Hillary Clinton,,0,0,1,1
Sterling,4,President,,Hillary Clinton,,0,0,0,0
Sterling,Total,President,,Hillary Clinton,,0,0,4,4
Sterling,1,Railroad Commissioner,,Cody Garrett,,0,0,1,1
Sterling,2,Railroad Commissioner,,Cody Garrett,,0,0,1,1
Sterling,3,Railroad Commissioner,,Cody Garrett,,0,0,0,0
Sterling,4,Railroad Commissioner,,Cody Garrett,,0,0,0,0
Sterling,Total,Railroad Commissioner,,Cody Garrett,,0,0,2,2
