county,precinct,office,district,party,candidate,votes,early_voting,election_day
Wheeler,1,President,,REP,Lindsey Graham,0,0,0
Wheeler,1,President,,REP,John R. Kasich,0,0,0
Wheeler,1,President,,REP,Chris Christie,0,0,0
Wheeler,1,President,,REP,Donald J. Trump,13,3,10
Wheeler,1,President,,REP,Rand Paul,0,0,0
Wheeler,1,President,,REP,Jeb Bush,1,0,1
Wheeler,1,President,,REP,Elizabeth Gray,0,0,0
Wheeler,1,President,,REP,Marco Rubio,4,1,3
Wheeler,1,President,,REP,Carly Fiorina,0,0,0
Wheeler,1,President,,REP,Ben Carson,4,1,3
Wheeler,1,President,,REP,Mike Huckabee,0,0,0
Wheeler,1,President,,REP,Ted Cruz,88,14,74
Wheeler,1,President,,REP,Rick Santorum,1,1,0
Wheeler,1,President,,REP,Uncommitted,0,0,0
Wheeler,1,U.S. House,13,REP,Mac Thornberry,105,19,86
Wheeler,1,Railroad Commissioner,,REP,Gary Gates,28,4,24
Wheeler,1,Railroad Commissioner,,REP,Weston Martinez,4,0,4
Wheeler,1,Railroad Commissioner,,REP,Lance N. Christian,7,1,6
Wheeler,1,Railroad Commissioner,,REP,Doug Jeffrey,10,3,7
Wheeler,1,Railroad Commissioner,,REP,John Greytok,3,0,3
Wheeler,1,Railroad Commissioner,,REP,Ron Hale,9,2,7
Wheeler,1,Railroad Commissioner,,REP,Wayne Christian,19,6,13
Wheeler,1,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,48,8,40
Wheeler,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,40,9,31
Wheeler,1,"Justice, Supreme Court, Place 5",,REP,Rick Green,50,8,42
Wheeler,1,"Justice, Supreme Court, Place 5",,REP,Paul Green,37,9,28
Wheeler,1,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,41,10,31
Wheeler,1,"Justice, Supreme Court, Place 9",,REP,Joe Pool,46,7,39
Wheeler,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,20,4,16
Wheeler,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,27,3,24
Wheeler,1,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,33,10,23
Wheeler,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,46,9,37
Wheeler,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,14,1,13
Wheeler,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,12,5,7
Wheeler,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,10,1,9
Wheeler,1,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,40,5,35
Wheeler,1,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,39,11,28
Wheeler,1,"Member, State Board of Education",15,REP,Marty Rowley,84,16,68
Wheeler,1,State Representative,68,REP,Drew Springer,86,15,71
Wheeler,1,"Justice, 7th Court of Appeals District, Place 4",,REP,Jim Campbell,81,17,64
Wheeler,1,"District Attorney, 31st Judicial District",,REP,Franklin McDonough,82,17,65
Wheeler,1,County Attorney,,REP,Misty L. Walker,45,2,43
Wheeler,1,County Attorney,,REP,Leslie Standerfer,58,16,42
Wheeler,1,Sheriff,,REP,Jimmy W. Adams,37,6,31
Wheeler,1,Sheriff,,REP,Wes Crites,55,12,43
Wheeler,1,Sheriff,,REP,Larry Z. Ashurst,18,2,16
Wheeler,1,Tax Assessor-Collector,,REP,Lewis Scott Porter,102,18,84
Wheeler,1,County Treasurer - Unexpired Term,,REP,Renee Warren,93,19,74
Wheeler,1,"County Commissioner, Precinct No. 1",,REP,Steve Walker,97,17,80
Wheeler,1,"Constable, Precinct No. 1",,REP,Mack D. Marshall,95,18,77
Wheeler,1,County Chairman,,REP,Elizabeth McDowell,87,18,69
Wheeler,1,Proposition 1,,REP,YES,62,14,48
Wheeler,1,Proposition 1,,REP,NO,31,2,29
Wheeler,1,Proposition 2,,REP,YES,63,15,48
Wheeler,1,Proposition 2,,REP,NO,38,4,34
Wheeler,1,Proposition 3,,REP,YES,81,16,65
Wheeler,1,Proposition 3,,REP,NO,18,3,15
Wheeler,1,Proposition 4,,REP,YES,93,19,74
Wheeler,1,Proposition 4,,REP,NO,6,0,6
Wheeler,2,President,,REP,Lindsey Graham,0,0,0
Wheeler,2,President,,REP,John R. Kasich,2,2,0
Wheeler,2,President,,REP,Chris Christie,1,1,0
Wheeler,2,President,,REP,Donald J. Trump,80,35,45
Wheeler,2,President,,REP,Rand Paul,0,0,0
Wheeler,2,President,,REP,Jeb Bush,1,1,0
Wheeler,2,President,,REP,Elizabeth Gray,1,0,1
Wheeler,2,President,,REP,Marco Rubio,28,15,13
Wheeler,2,President,,REP,Carly Fiorina,0,0,0
Wheeler,2,President,,REP,Ben Carson,29,11,18
Wheeler,2,President,,REP,Mike Huckabee,0,0,0
Wheeler,2,President,,REP,Ted Cruz,117,40,77
Wheeler,2,President,,REP,Rick Santorum,0,0,0
Wheeler,2,President,,REP,Uncommitted,4,1,3
Wheeler,2,U.S. House,13,REP,Mac Thornberry,229,90,139
Wheeler,2,Railroad Commissioner,,REP,Gary Gates,44,22,22
Wheeler,2,Railroad Commissioner,,REP,Weston Martinez,7,1,6
Wheeler,2,Railroad Commissioner,,REP,Lance N. Christian,28,9,19
Wheeler,2,Railroad Commissioner,,REP,Doug Jeffrey,32,12,20
Wheeler,2,Railroad Commissioner,,REP,John Greytok,2,1,1
Wheeler,2,Railroad Commissioner,,REP,Ron Hale,33,15,18
Wheeler,2,Railroad Commissioner,,REP,Wayne Christian,36,16,20
Wheeler,2,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,101,45,56
Wheeler,2,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,86,33,53
Wheeler,2,"Justice, Supreme Court, Place 5",,REP,Rick Green,127,54,73
Wheeler,2,"Justice, Supreme Court, Place 5",,REP,Paul Green,54,19,35
Wheeler,2,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,71,26,45
Wheeler,2,"Justice, Supreme Court, Place 9",,REP,Joe Pool,115,49,66
Wheeler,2,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,82,30,52
Wheeler,2,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,61,22,39
Wheeler,2,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,33,20,13
Wheeler,2,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,98,41,57
Wheeler,2,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,50,20,30
Wheeler,2,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,6,1,5
Wheeler,2,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,22,9,13
Wheeler,2,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,109,44,65
Wheeler,2,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,62,23,39
Wheeler,2,"Member, State Board of Education",15,REP,Marty Rowley,177,68,109
Wheeler,2,State Representative,68,REP,Drew Springer,202,87,115
Wheeler,2,"Justice, 7th Court of Appeals District, Place 4",,REP,Jim Campbell,179,73,106
Wheeler,2,"District Attorney, 31st Judicial District",,REP,Franklin McDonough,182,75,107
Wheeler,2,County Attorney,,REP,Misty L. Walker,75,23,52
Wheeler,2,County Attorney,,REP,Leslie Standerfer,170,78,92
Wheeler,2,Sheriff,,REP,Jimmy W. Adams,135,56,79
Wheeler,2,Sheriff,,REP,Wes Crites,79,25,54
Wheeler,2,Sheriff,,REP,Larry Z. Ashurst,48,25,23
Wheeler,2,Tax Assessor-Collector,,REP,Lewis Scott Porter,230,91,139
Wheeler,2,County Treasurer - Unexpired Term,,REP,Renee Warren,214,87,127
Wheeler,2,"County Commissioner, Precinct No. 1",,REP,Steve Walker,227,94,133
Wheeler,2,"Constable, Precinct No. 1",,REP,Mack D. Marshall,237,101,136
Wheeler,2,County Chairman,,REP,Elizabeth McDowell,198,84,114
Wheeler,2,Proposition 1,,REP,YES,179,79,100
Wheeler,2,Proposition 1,,REP,NO,54,13,41
Wheeler,2,Proposition 2,,REP,YES,127,48,79
Wheeler,2,Proposition 2,,REP,NO,114,52,62
Wheeler,2,Proposition 3,,REP,YES,184,82,102
Wheeler,2,Proposition 3,,REP,NO,48,15,33
Wheeler,2,Proposition 4,,REP,YES,216,94,122
Wheeler,2,Proposition 4,,REP,NO,16,2,14
Wheeler,3,President,,REP,Lindsey Graham,0,0,0
Wheeler,3,President,,REP,John R. Kasich,12,6,6
Wheeler,3,President,,REP,Chris Christie,0,0,0
Wheeler,3,President,,REP,Donald J. Trump,92,41,51
Wheeler,3,President,,REP,Rand Paul,0,0,0
Wheeler,3,President,,REP,Jeb Bush,2,2,0
Wheeler,3,President,,REP,Elizabeth Gray,0,0,0
Wheeler,3,President,,REP,Marco Rubio,23,11,12
Wheeler,3,President,,REP,Carly Fiorina,0,0,0
Wheeler,3,President,,REP,Ben Carson,12,4,8
Wheeler,3,President,,REP,Mike Huckabee,3,1,2
