county,precinct,office,district,party,candidate,votes,early_voting,election_day
Coryell,101,President,,REP,Ben Carson,46,17,29
Coryell,101,President,,REP,Over Votes,0,0,0
Coryell,101,President,,REP,Under Votes,11,4,7
Coryell,101,President,,REP,Elizabeth Gray,1,0,1
Coryell,101,President,,REP,Ted Cruz,327,135,192
Coryell,101,President,,REP,Rick Santorum,0,0,0
Coryell,101,President,,REP,Lindsey Graham,0,0,0
Coryell,101,President,,REP,Rand Paul,2,1,1
Coryell,101,President,,REP,Donald J. Trump,232,122,110
Coryell,101,President,,REP,Marco Rubio,99,44,55
Coryell,101,President,,REP,Carly Fiorina,0,0,0
Coryell,101,President,,REP,John R. Kasich,20,10,10
Coryell,101,President,,REP,Chris Christie,1,1,0
Coryell,101,President,,REP,Mike Huckabee,1,1,0
Coryell,101,President,,REP,Jeb Bush,13,9,4
Coryell,101,President,,REP,Uncommitted,23,17,6
Coryell,101,U.S. House,25,REP,Roger Williams,627,303,324
Coryell,101,U.S. House,25,REP,Over Votes,0,0,0
Coryell,101,U.S. House,25,REP,Under Votes,149,58,91
Coryell,101,Railroad Commissioner,,REP,Gary Gates,199,117,82
Coryell,101,Railroad Commissioner,,REP,Weston Martinez,60,24,36
Coryell,101,Railroad Commissioner,,REP,Wayne Christian,90,43,47
Coryell,101,Railroad Commissioner,,REP,Lance N. Christian,67,27,40
Coryell,101,Railroad Commissioner,,REP,Ron Hale,108,44,64
Coryell,101,Railroad Commissioner,,REP,Doug Jeffrey,49,18,31
Coryell,101,Railroad Commissioner,,REP,John Greytok,39,21,18
Coryell,101,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,344,168,176
Coryell,101,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,302,144,158
Coryell,101,"Justice, Supreme Court, Place 3",,REP,Over Votes,0,0,0
Coryell,101,"Justice, Supreme Court, Place 3",,REP,Under Votes,130,49,81
Coryell,101,"Justice, Supreme Court, Place 5",,REP,Rick Green,379,174,205
Coryell,101,"Justice, Supreme Court, Place 5",,REP,Paul Green,248,128,120
Coryell,101,"Justice, Supreme Court, Place 5",,REP,Over Votes,0,0,0
Coryell,101,"Justice, Supreme Court, Place 5",,REP,Under Votes,149,59,90
Coryell,101,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,382,190,192
Coryell,101,"Justice, Supreme Court, Place 9",,REP,Over Votes,0,0,0
Coryell,101,"Justice, Supreme Court, Place 9",,REP,Under Votes,141,57,84
Coryell,101,"Justice, Supreme Court, Place 9",,REP,Joe Pool,253,114,139
Coryell,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,190,83,107
Coryell,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,238,120,118
Coryell,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Over Votes,1,1,0
Coryell,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Under Votes,166,70,96
Coryell,101,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,181,87,94
Coryell,101,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,82,49,33
