county,precinct,office,district,party,candidate,votes,early_votes,election_day
Refugio,1,President,,REPUBLICAN PARTY,Ted Cruz,23,8,15
Refugio,1,President,,REPUBLICAN PARTY,Rand Paul,0,0,0
Refugio,1,President,,REPUBLICAN PARTY,Jeb Bush,1,1,0
Refugio,1,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
Refugio,1,President,,REPUBLICAN PARTY,Chris Christie,0,0,0
Refugio,1,President,,REPUBLICAN PARTY,Donald J. Trump,14,5,9
Refugio,1,President,,REPUBLICAN PARTY,Ben Carson,2,2,0
Refugio,1,President,,REPUBLICAN PARTY,Carly Fiorina,0,0,0
Refugio,1,President,,REPUBLICAN PARTY,Elizabeth Gray,0,0,0
Refugio,1,President,,REPUBLICAN PARTY,Marco Rubio,4,1,3
Refugio,1,President,,REPUBLICAN PARTY,Mike Huckabee,0,0,0
Refugio,1,President,,REPUBLICAN PARTY,John R. Kasich,0,0,0
Refugio,1,President,,REPUBLICAN PARTY,Lindsey Graham,0,0,0
Refugio,1,President,,REPUBLICAN PARTY,Uncommitted,0,0,0
Refugio,1,U.S. House,27,REPUBLICAN PARTY,Gregg Deeb,21,10,11
Refugio,1,U.S. House,27,REPUBLICAN PARTY,Blake Farenthold,20,6,14
Refugio,1,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,6,1,5
Refugio,1,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,11,6,5
Refugio,1,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,7,3,4
Refugio,1,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,6,3,3
Refugio,1,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,1,1,0
Refugio,1,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,0,0,0
Refugio,1,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,2,1,1
Refugio,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,15,9,6
Refugio,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,15,5,10
Refugio,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,19,11,8
Refugio,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,12,3,9
Refugio,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,17,10,7
Refugio,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,15,5,10
Refugio,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Ray Wheless,13,6,7
Refugio,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Chris Oldner,9,4,5
Refugio,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Mary Lou Keel,8,4,4
Refugio,1,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Sid Harle,4,3,1
Refugio,1,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Steve Smith,5,2,3
Refugio,1,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Brent Webster,7,3,4
Refugio,1,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Scott Walker,17,7,10
Refugio,1,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Michael E. Keasler,20,10,10
Refugio,1,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Richard Davis,10,4,6
Refugio,1,State Senator,18,REPUBLICAN PARTY,Lois W. Kolkhorst,32,13,19
Refugio,1,State Representative,30,REPUBLICAN PARTY,Geanie W. Morrison,39,15,24
Refugio,1,"Justice, 13th Court of Appeals District, Place 3",,REPUBLICAN PARTY,Greg Perkes,30,14,16
Refugio,1,"District Judge, 135th Judicial District",,REPUBLICAN PARTY,Pink Dickens,11,2,9
Refugio,1,"District Judge, 135th Judicial District",,REPUBLICAN PARTY,Kemper Stephen Williams,24,14,10
Refugio,1,"District Judge, 24th Judicial District",,REPUBLICAN PARTY,Jack W. Marr,32,14,18
Refugio,1,"District Attorney, 24th Judicial District",,REPUBLICAN PARTY,A. Jay Condie,4,1,3
Refugio,1,"District Attorney, 24th Judicial District",,REPUBLICAN PARTY,Terry Breen,16,8,8
Refugio,1,"District Attorney, 24th Judicial District",,REPUBLICAN PARTY,Rob Lassmann,17,7,10
Refugio,1,Sheriff,,REPUBLICAN PARTY,"Raul ""Pinky"" Gonzales",39,15,24
Refugio,1,"Constable, No. 1",,REPUBLICAN PARTY,David Cann,28,10,18
Refugio,1,County Chairman,,REPUBLICAN PARTY,Jeff Steele,33,13,20
Refugio,1,Proposition 1,,REPUBLICAN PARTY,YES,28,12,16
Refugio,1,Proposition 1,,REPUBLICAN PARTY,NO,11,4,7
Refugio,1,Proposition 2,,REPUBLICAN PARTY,YES,28,10,18
Refugio,1,Proposition 2,,REPUBLICAN PARTY,NO,12,6,6
Refugio,1,Proposition 3,,REPUBLICAN PARTY,YES,31,13,18
Refugio,1,Proposition 3,,REPUBLICAN PARTY,NO,9,3,6
Refugio,1,Proposition 4,,REPUBLICAN PARTY,YES,36,14,22
Refugio,1,Proposition 4,,REPUBLICAN PARTY,NO,4,1,3
Refugio,1A,President,,REPUBLICAN PARTY,Ted Cruz,33,4,29
Refugio,1A,President,,REPUBLICAN PARTY,Rand Paul,0,0,0
Refugio,1A,President,,REPUBLICAN PARTY,Jeb Bush,0,0,0
Refugio,1A,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
Refugio,1A,President,,REPUBLICAN PARTY,Chris Christie,0,0,0
Refugio,1A,President,,REPUBLICAN PARTY,Donald J. Trump,13,3,10
Refugio,1A,President,,REPUBLICAN PARTY,Ben Carson,3,2,1
Refugio,1A,President,,REPUBLICAN PARTY,Carly Fiorina,0,0,0
Refugio,1A,President,,REPUBLICAN PARTY,Elizabeth Gray,0,0,0
Refugio,1A,President,,REPUBLICAN PARTY,Marco Rubio,6,3,3
Refugio,1A,President,,REPUBLICAN PARTY,Mike Huckabee,3,0,3
Refugio,1A,President,,REPUBLICAN PARTY,John R. Kasich,2,2,0
Refugio,1A,President,,REPUBLICAN PARTY,Lindsey Graham,0,0,0
Refugio,1A,President,,REPUBLICAN PARTY,Uncommitted,0,0,0
Refugio,1A,U.S. House,27,REPUBLICAN PARTY,Gregg Deeb,25,6,19
Refugio,1A,U.S. House,27,REPUBLICAN PARTY,Blake Farenthold,33,8,25
Refugio,1A,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,11,3,8
Refugio,1A,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,22,6,16
Refugio,1A,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,4,2,2
Refugio,1A,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,5,1,4
Refugio,1A,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,8,1,7
Refugio,1A,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,0,0,0
Refugio,1A,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,2,0,2
Refugio,1A,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,25,7,18
Refugio,1A,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,24,6,18
Refugio,1A,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,36,9,27
Refugio,1A,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,13,4,9
Refugio,1A,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,28,4,24
Refugio,1A,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,22,9,13
Refugio,1A,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Ray Wheless,13,1,12
Refugio,1A,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Chris Oldner,23,9,14
Refugio,1A,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Mary Lou Keel,13,3,10
Refugio,1A,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Sid Harle,3,1,2
Refugio,1A,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Steve Smith,13,2,11
Refugio,1A,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Brent Webster,7,1,6
Refugio,1A,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Scott Walker,26,9,17
Refugio,1A,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Michael E. Keasler,30,8,22
Refugio,1A,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Richard Davis,18,5,13
Refugio,1A,State Senator,18,REPUBLICAN PARTY,Lois W. Kolkhorst,48,12,36
Refugio,1A,State Representative,30,REPUBLICAN PARTY,Geanie W. Morrison,49,12,37
Refugio,1A,"Justice, 13th Court of Appeals District, Place 3",,REPUBLICAN PARTY,Greg Perkes,48,13,35
Refugio,1A,"District Judge, 135th Judicial District",,REPUBLICAN PARTY,Pink Dickens,14,1,13
Refugio,1A,"District Judge, 135th Judicial District",,REPUBLICAN PARTY,Kemper Stephen Williams,39,13,26
Refugio,1A,"District Judge, 24th Judicial District",,REPUBLICAN PARTY,Jack W. Marr,48,11,37
Refugio,1A,"District Attorney, 24th Judicial District",,REPUBLICAN PARTY,A. Jay Condie,5,2,3
Refugio,1A,"District Attorney, 24th Judicial District",,REPUBLICAN PARTY,Terry Breen,29,8,21
Refugio,1A,"District Attorney, 24th Judicial District",,REPUBLICAN PARTY,Rob Lassmann,20,4,16
Refugio,1A,Sheriff,,REPUBLICAN PARTY,"Raul ""Pinky"" Gonzales",45,11,34
Refugio,1A,"Constable, No. 1",,REPUBLICAN PARTY,David Cann,42,10,32
Refugio,1A,County Chairman,,REPUBLICAN PARTY,Jeff Steele,49,12,37
Refugio,1A,Proposition 1,,REPUBLICAN PARTY,YES,38,10,28
Refugio,1A,Proposition 1,,REPUBLICAN PARTY,NO,17,3,14
Refugio,1A,Proposition 2,,REPUBLICAN PARTY,YES,34,10,24
Refugio,1A,Proposition 2,,REPUBLICAN PARTY,NO,21,3,18
Refugio,1A,Proposition 3,,REPUBLICAN PARTY,YES,48,11,37
Refugio,1A,Proposition 3,,REPUBLICAN PARTY,NO,7,2,5
Refugio,1A,Proposition 4,,REPUBLICAN PARTY,YES,51,12,39
Refugio,1A,Proposition 4,,REPUBLICAN PARTY,NO,4,1,3
Refugio,2,President,,REPUBLICAN PARTY,Ted Cruz,95,25,70
Refugio,2,President,,REPUBLICAN PARTY,Rand Paul,0,0,0
Refugio,2,President,,REPUBLICAN PARTY,Jeb Bush,1,0,1
Refugio,2,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
Refugio,2,President,,REPUBLICAN PARTY,Chris Christie,0,0,0
Refugio,2,President,,REPUBLICAN PARTY,Donald J. Trump,81,29,52
Refugio,2,President,,REPUBLICAN PARTY,Ben Carson,5,3,2
Refugio,2,President,,REPUBLICAN PARTY,Carly Fiorina,0,0,0
Refugio,2,President,,REPUBLICAN PARTY,Elizabeth Gray,0,0,0
Refugio,2,President,,REPUBLICAN PARTY,Marco Rubio,17,11,6
Refugio,2,President,,REPUBLICAN PARTY,Mike Huckabee,1,0,1
Refugio,2,President,,REPUBLICAN PARTY,John R. Kasich,1,0,1
Refugio,2,President,,REPUBLICAN PARTY,Lindsey Graham,0,0,0
Refugio,2,President,,REPUBLICAN PARTY,Uncommitted,1,0,1
Refugio,2,U.S. House,27,REPUBLICAN PARTY,Gregg Deeb,87,29,58
Refugio,2,U.S. House,27,REPUBLICAN PARTY,Blake Farenthold,105,34,71
Refugio,2,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,9,2,7
Refugio,2,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,81,29,52
Refugio,2,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,24,7,17
Refugio,2,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,27,6,21
Refugio,2,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,10,3,7
Refugio,2,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,7,2,5
Refugio,2,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,10,5,5
Refugio,2,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,99,36,63
Refugio,2,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,65,19,46
Refugio,2,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,110,36,74
Refugio,2,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,48,14,34
Refugio,2,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,120,37,83
Refugio,2,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,44,17,27
Refugio,2,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Ray Wheless,57,11,46
Refugio,2,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Chris Oldner,49,19,30
Refugio,2,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Mary Lou Keel,43,16,27
Refugio,2,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Sid Harle,19,7,12
Refugio,2,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Steve Smith,32,10,22
Refugio,2,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Brent Webster,24,6,18
Refugio,2,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Scott Walker,80,26,54
Refugio,2,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Michael E. Keasler,82,24,58
Refugio,2,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Richard Davis,67,22,45
Refugio,2,State Senator,18,REPUBLICAN PARTY,Lois W. Kolkhorst,145,44,101
Refugio,2,State Representative,30,REPUBLICAN PARTY,Geanie W. Morrison,149,44,105
Refugio,2,"Justice, 13th Court of Appeals District, Place 3",,REPUBLICAN PARTY,Greg Perkes,138,41,97
Refugio,2,"District Judge, 135th Judicial District",,REPUBLICAN PARTY,Pink Dickens,43,13,30
Refugio,2,"District Judge, 135th Judicial District",,REPUBLICAN PARTY,Kemper Stephen Williams,112,35,77
Refugio,2,"District Judge, 24th Judicial District",,REPUBLICAN PARTY,Jack W. Marr,140,43,97
Refugio,2,"District Attorney, 24th Judicial District",,REPUBLICAN PARTY,A. Jay Condie,18,2,16
Refugio,2,"District Attorney, 24th Judicial District",,REPUBLICAN PARTY,Terry Breen,84,26,58
Refugio,2,"District Attorney, 24th Judicial District",,REPUBLICAN PARTY,Rob Lassmann,65,25,40
Refugio,2,Sheriff,,REPUBLICAN PARTY,"Raul ""Pinky"" Gonzales",145,53,92
Refugio,2,County Chairman,,REPUBLICAN PARTY,Jeff Steele,157,48,109
Refugio,2,Proposition 1,,REPUBLICAN PARTY,YES,126,42,84
Refugio,2,Proposition 1,,REPUBLICAN PARTY,NO,57,18,39
Refugio,2,Proposition 2,,REPUBLICAN PARTY,YES,118,37,81
Refugio,2,Proposition 2,,REPUBLICAN PARTY,NO,69,26,43
Refugio,2,Proposition 3,,REPUBLICAN PARTY,YES,161,58,103
Refugio,2,Proposition 3,,REPUBLICAN PARTY,NO,24,6,18
Refugio,2,Proposition 4,,REPUBLICAN PARTY,YES,178,59,119
Refugio,2,Proposition 4,,REPUBLICAN PARTY,NO,7,3,4
Refugio,2A,President,,REPUBLICAN PARTY,Ted Cruz,28,7,21
Refugio,2A,President,,REPUBLICAN PARTY,Rand Paul,0,0,0
Refugio,2A,President,,REPUBLICAN PARTY,Jeb Bush,0,0,0
Refugio,2A,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
Refugio,2A,President,,REPUBLICAN PARTY,Chris Christie,0,0,0
Refugio,2A,President,,REPUBLICAN PARTY,Donald J. Trump,33,4,29
Refugio,2A,President,,REPUBLICAN PARTY,Ben Carson,5,0,5
Refugio,2A,President,,REPUBLICAN PARTY,Carly Fiorina,0,0,0
Refugio,2A,President,,REPUBLICAN PARTY,Elizabeth Gray,0,0,0
Refugio,2A,President,,REPUBLICAN PARTY,Marco Rubio,10,4,6
Refugio,2A,President,,REPUBLICAN PARTY,Mike Huckabee,0,0,0
Refugio,2A,President,,REPUBLICAN PARTY,John R. Kasich,0,0,0
Refugio,2A,President,,REPUBLICAN PARTY,Lindsey Graham,0,0,0
Refugio,2A,President,,REPUBLICAN PARTY,Uncommitted,1,0,1
Refugio,2A,U.S. House,27,REPUBLICAN PARTY,Gregg Deeb,29,8,21
Refugio,2A,U.S. House,27,REPUBLICAN PARTY,Blake Farenthold,48,7,41
Refugio,2A,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,0,0,0
Refugio,2A,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,30,7,23
Refugio,2A,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,10,1,9
Refugio,2A,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,11,2,9
Refugio,2A,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,3,1,2
Refugio,2A,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,1,0,1
Refugio,2A,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,4,2,2
Refugio,2A,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,32,8,24
Refugio,2A,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,28,5,23
Refugio,2A,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,34,7,27
Refugio,2A,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,20,5,15
Refugio,2A,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,48,8,40
Refugio,2A,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,11,4,7
Refugio,2A,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Ray Wheless,18,2,16
