county,precinct,office,district,candidate,party,early_voting,election day,votes
Falls,101,Ballots Cast,,,,,,193
Falls,101,President,,Lindsey Graham,REP,0,0,0
Falls,101,President,,Carly Fiorina,REP,0,0,0
Falls,101,President,,Mike Huckabee,REP,0,0,0
Falls,101,President,,Marco Rubio,REP,9,6,15
Falls,101,President,,Rick Santorum,REP,0,0,0
Falls,101,President,,John R. Kasich,REP,5,0,5
Falls,101,President,,Elizabeth Gray,REP,0,0,0
Falls,101,President,,Chris Christie,REP,1,1,2
Falls,101,President,,Donald J. Trump,REP,21,30,51
Falls,101,President,,Rand Paul,REP,0,0,0
Falls,101,President,,Ted Cruz,REP,18,33,51
Falls,101,President,,Jeb Bush,REP,3,3,6
Falls,101,President,,Ben Carson,REP,4,6,10
Falls,101,President,,Uncommitted,REP,2,2,4
Falls,101,President,,Over Votes,REP,0,0,0
Falls,101,President,,Under Votes,REP,4,1,5
Falls,101,U. S. House,17,Bill Flores,REP,47,58,105
Falls,101,U. S. House,17,Ralph Patterson,REP,10,15,25
Falls,101,U. S. House,17,Kaleb Sims,REP,5,4,9
Falls,101,U. S. House,17,Over Votes,REP,0,0,0
Falls,101,U. S. House,17,Under Votes,REP,5,5,10
Falls,101,Railroad Commissioner,,John Greytok,REP,9,10,19
Falls,101,Railroad Commissioner,,Lance N. Christian,REP,4,3,7
Falls,101,Railroad Commissioner,,Weston Martinez,REP,3,5,8
Falls,101,Railroad Commissioner,,Wayne Christian,REP,8,11,19
Falls,101,Railroad Commissioner,,Doug Jeffrey,REP,2,8,10
Falls,101,Railroad Commissioner,,Ron Hale,REP,9,3,12
Falls,101,Railroad Commissioner,,Gary Gates,REP,14,10,24
Falls,101,Railroad Commissioner,,Over Votes,REP,0,0,0
Falls,101,Railroad Commissioner,,Under Votes,REP,18,32,50
Falls,101,State Senate,22,Brian Birdwell,REP,54,58,112
Falls,101,State Senate,22,Over Votes,REP,0,0,0
Falls,101,State Senate,22,Under Votes,REP,13,24,37
Falls,101,State Representative,12,Michael Stanford,REP,8,14,22
Falls,101,State Representative,12,Timothy Delasandro,REP,1,4,5
Falls,101,State Representative,12,Kyle Kacal,REP,49,54,103
Falls,101,State Representative,12,Over Votes,REP,0,0,0
Falls,101,State Representative,12,Under Votes,REP,9,10,19
Falls,101,President,,Bernie Sanders,DEM,3,3,6
Falls,101,President,,Hillary Clinton,DEM,6,31,37
Falls,101,President,,Martin J. O'Malley,DEM,0,0,0
Falls,101,President,,Star Locke,DEM,0,0,0
Falls,101,President,,Willie L. Wilson,DEM,0,0,0
Falls,101,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Falls,101,President,,Calvis L. Hawes,DEM,0,0,0
Falls,101,President,,Keith Judd,DEM,0,0,0
Falls,101,President,,Over Votes,DEM,0,0,0
Falls,101,President,,Under Votes,DEM,0,1,1
Falls,101,U. S. House,17,William Matta,DEM,5,20,25
Falls,101,U. S. House,17,Over Votes,DEM,0,0,0
Falls,101,U. S. House,17,Under Votes,DEM,4,15,19
Falls,101,Railroad Commissioner,,Grady Yarbrough,DEM,2,13,15
Falls,101,Railroad Commissioner,,Cody Garrett,DEM,2,10,12
Falls,101,Railroad Commissioner,,Lon Burnam,DEM,3,3,6
Falls,101,Railroad Commissioner,,Over Votes,DEM,0,0,0
Falls,101,Railroad Commissioner,,Under Votes,DEM,2,9,11
Falls,101,State Senate,22,Michael Collins,DEM,5,19,24
Falls,101,State Senate,22,Over Votes,DEM,0,0,0
Falls,101,State Senate,22,Under Votes,DEM,4,16,20
Falls,104,Ballots Cast,,,,,,315
Falls,104,President,,Lindsey Graham,REP,0,0,0
Falls,104,President,,Carly Fiorina,REP,0,0,0
Falls,104,President,,Mike Huckabee,REP,0,2,2
Falls,104,President,,Marco Rubio,REP,10,8,18
Falls,104,President,,Rick Santorum,REP,0,0,0
Falls,104,President,,John R. Kasich,REP,6,5,11
Falls,104,President,,Elizabeth Gray,REP,0,0,0
Falls,104,President,,Chris Christie,REP,0,0,0
Falls,104,President,,Donald J. Trump,REP,30,79,109
Falls,104,President,,Rand Paul,REP,0,1,1
Falls,104,President,,Ted Cruz,REP,26,98,124
Falls,104,President,,Jeb Bush,REP,1,4,5
Falls,104,President,,Ben Carson,REP,2,7,9
Falls,104,President,,Uncommitted,REP,3,1,4
