county,precinct,office,district,party,candidate,votes,early_voting,election_day
Marion,1,President,,REPUBLICAN PARTY,Carly Fiorina,0,0,0
Marion,1,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
Marion,1,President,,REPUBLICAN PARTY,Lindsey Graham,0,0,0
Marion,1,President,,REPUBLICAN PARTY,Jeb Bush,2,1,1
Marion,1,President,,REPUBLICAN PARTY,Rand Paul,1,0,1
Marion,1,President,,REPUBLICAN PARTY,Ben Carson,3,0,3
Marion,1,President,,REPUBLICAN PARTY,Ted Cruz,49,12,37
Marion,1,President,,REPUBLICAN PARTY,Donald J. Trump,71,14,57
Marion,1,President,,REPUBLICAN PARTY,John R. Kasich,2,0,2
Marion,1,President,,REPUBLICAN PARTY,Marco Rubio,9,4,5
Marion,1,President,,REPUBLICAN PARTY,Mike Huckabee,0,0,0
Marion,1,President,,REPUBLICAN PARTY,Elizabeth Gray,0,0,0
Marion,1,President,,REPUBLICAN PARTY,Chris Christie,0,0,0
Marion,1,President,,REPUBLICAN PARTY,Uncommitted,0,0,0
Marion,1,U.S. House,4,REPUBLICAN PARTY,John Ratcliffe,100,21,79
Marion,1,U.S. House,4,REPUBLICAN PARTY,Lou Gigliotti,21,5,16
Marion,1,U.S. House,4,REPUBLICAN PARTY,Ray Hall,12,3,9
Marion,1,Railroad Commissioner,,REPUBLICAN PARTY,Lance N. Christian,29,5,24
Marion,1,Railroad Commissioner,,REPUBLICAN PARTY,Ron Hale,23,3,20
Marion,1,Railroad Commissioner,,REPUBLICAN PARTY,Gary Gates,21,6,15
Marion,1,Railroad Commissioner,,REPUBLICAN PARTY,Weston Martinez,6,1,5
Marion,1,Railroad Commissioner,,REPUBLICAN PARTY,Doug Jeffrey,19,6,13
Marion,1,Railroad Commissioner,,REPUBLICAN PARTY,Wayne Christian,21,3,18
Marion,1,Railroad Commissioner,,REPUBLICAN PARTY,John Greytok,2,1,1
Marion,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Michael Massengale,84,17,67
Marion,1,"Justice, Supreme Court, Place 3",,REPUBLICAN PARTY,Debra Lehrmann,39,9,30
Marion,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Paul Green,83,19,64
Marion,1,"Justice, Supreme Court, Place 5",,REPUBLICAN PARTY,Rick Green,37,5,32
Marion,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Joe Pool,83,15,68
Marion,1,"Justice, Supreme Court, Place 9",,REPUBLICAN PARTY,Eva Guzman,39,9,30
Marion,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Ray Wheless,49,14,35
Marion,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Chris Oldner,31,2,29
Marion,1,"Judge, Court of Criminal Appeals, Place 2",,REPUBLICAN PARTY,Mary Lou Keel,41,9,32
Marion,1,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Sid Harle,11,2,9
Marion,1,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Scott Walker,67,9,58
Marion,1,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Steve Smith,21,7,14
Marion,1,"Judge, Court of Criminal Appeals, Place 5",,REPUBLICAN PARTY,Brent Webster,20,7,13
Marion,1,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Michael E. Keasler,74,19,55
Marion,1,"Judge, Court of Criminal Appeals, Place 6",,REPUBLICAN PARTY,Richard Davis,42,4,38
Marion,1,"Member, State Board of Education",9,REPUBLICAN PARTY,Mary Lou Bruner,63,16,47
Marion,1,"Member, State Board of Education",9,REPUBLICAN PARTY,Keven M. Ellis,29,3,26
Marion,1,"Member, State Board of Education",9,REPUBLICAN PARTY,Hank Hering,26,5,21
Marion,1,State Senate,1,REPUBLICAN PARTY,Bryan Hughes,49,12,37
Marion,1,State Senate,1,REPUBLICAN PARTY,Mike Lee,20,0,20
Marion,1,State Senate,1,REPUBLICAN PARTY,James K. Red Brown,6,2,4
Marion,1,State Senate,1,REPUBLICAN PARTY,David Simpson,54,13,41
Marion,1,State Representative,9,REPUBLICAN PARTY,Chris Paddie,115,22,93
Marion,1,"Chief Justice, 6th Court of Appeals District",,REPUBLICAN PARTY,Josh Morriss,114,22,92
Marion,1,County Attorney,,REPUBLICAN PARTY,"Angela ""Angie"" Smoak",122,26,96
Marion,1,Sheriff,,REPUBLICAN PARTY,David McKnight,100,23,77
Marion,1,Sheriff,,REPUBLICAN PARTY,"David E. Quada, Jr.",33,6,27
Marion,1,"County Commissioner, Precinct No. 1",,REPUBLICAN PARTY,J.R. Ashley,124,26,98
Marion,1,"Constable, Precinct No. 1",,REPUBLICAN PARTY,David Capps,117,25,92
Marion,1,County Chairman,,REPUBLICAN PARTY,"James ""Jamey"" A. Parsons",93,19,74
Marion,1,President,,DEMOCRATIC PARTY,Bernie Sanders,9,3,6
Marion,1,President,,DEMOCRATIC PARTY,Hillary Clinton,37,10,27
Marion,1,President,,DEMOCRATIC PARTY,Willie L. Wilson,0,0,0
Marion,1,President,,DEMOCRATIC PARTY,Martin J. O'Malley,1,1,0
Marion,1,President,,DEMOCRATIC PARTY,Keith Judd,1,0,1
Marion,1,President,,DEMOCRATIC PARTY,"Roque ""Rocky"" De La Fuente",0,0,0
Marion,1,President,,DEMOCRATIC PARTY,Star Locke,0,0,0
Marion,1,President,,DEMOCRATIC PARTY,Calvis L. Hawes,0,0,0
Marion,1,Railroad Commissioner,,DEMOCRATIC PARTY,Grady Yarbrough,15,5,10
Marion,1,Railroad Commissioner,,DEMOCRATIC PARTY,Cody Garrett,21,7,14
Marion,1,Railroad Commissioner,,DEMOCRATIC PARTY,Lon Burnam,2,0,2
Marion,1,"Justice, Supreme Court, Place 3",,DEMOCRATIC PARTY,Mike Westergren,32,10,22
Marion,1,"Justice, Supreme Court, Place 5",,DEMOCRATIC PARTY,Dori Contreras Garza,34,10,24
Marion,1,"Justice, Supreme Court, Place 9",,DEMOCRATIC PARTY,Savannah Robinson,32,9,23
Marion,1,"Judge, Court of Criminal Appeals, Place 2",,DEMOCRATIC PARTY,"Lawrence ""Larry"" Meyers",29,5,24
Marion,1,"Judge, Court of Criminal Appeals, Place 5",,DEMOCRATIC PARTY,Betsy Johnson,32,9,23
Marion,1,"Judge, Court of Criminal Appeals, Place 6",,DEMOCRATIC PARTY,Robert Burns,32,9,23
Marion,1,"Member, State Board of Education",9,DEMOCRATIC PARTY,Amanda M. Rudolph,30,9,21
Marion,1,Tax Assessor-Collector,,DEMOCRATIC PARTY,Karen Gale Jones,39,11,28
Marion,1,County Chairman,,DEMOCRATIC PARTY,Ricky Harrington,33,10,23
Marion,1,REFERENDA ITEM #1,,DEMOCRATIC PARTY,For,36,12,24
Marion,1,REFERENDA ITEM #1,,DEMOCRATIC PARTY,Against,4,0,4
Marion,1,REFERENDA ITEM #2,,DEMOCRATIC PARTY,For,34,12,22
Marion,1,REFERENDA ITEM #2,,DEMOCRATIC PARTY,Against,6,0,6
Marion,1,REFERENDA ITEM #3,,DEMOCRATIC PARTY,For,32,8,24
Marion,1,REFERENDA ITEM #3,,DEMOCRATIC PARTY,Against,8,3,5
Marion,1,REFERENDA ITEM #4,,DEMOCRATIC PARTY,For,37,11,26
Marion,1,REFERENDA ITEM #4,,DEMOCRATIC PARTY,Against,2,0,2
Marion,1,REFERENDA ITEM #5,,DEMOCRATIC PARTY,For,31,10,21
Marion,1,REFERENDA ITEM #5,,DEMOCRATIC PARTY,Against,9,1,8
Marion,1,REFERENDA ITEM #6,,DEMOCRATIC PARTY,For,28,8,20
Marion,1,REFERENDA ITEM #6,,DEMOCRATIC PARTY,Against,12,3,9
Marion,1,Proposition 1,,REPUBLICAN PARTY,YES,97,25,72
Marion,1,Proposition 1,,REPUBLICAN PARTY,NO,37,5,32
Marion,1,Proposition 2,,REPUBLICAN PARTY,YES,77,17,60
Marion,1,Proposition 2,,REPUBLICAN PARTY,NO,56,13,43
Marion,1,Proposition 3,,REPUBLICAN PARTY,YES,117,25,92
Marion,1,Proposition 3,,REPUBLICAN PARTY,NO,18,5,13
Marion,1,Proposition 4,,REPUBLICAN PARTY,YES,130,29,101
Marion,1,Proposition 4,,REPUBLICAN PARTY,NO,5,1,4
Marion,2,President,,REPUBLICAN PARTY,Carly Fiorina,1,0,1
Marion,2,President,,REPUBLICAN PARTY,Rick Santorum,0,0,0
