county,precinct,office,district,party,candidate,votes,early_voting,election_day
Taylor,101,United States President ,,REP,Rick Santorum,2,1,1
Taylor,101,United States President ,,REP,Over Votes,0,0,0
Taylor,101,United States President ,,REP,Under Votes,29,16,13
Taylor,101,United States President ,,REP,Chris Christie,0,0,0
Taylor,101,United States President ,,REP,Ted Cruz,476,203,273
Taylor,101,United States President ,,REP,Carly Fiorina,5,2,3
Taylor,101,United States President ,,REP,Donald J. Trump,206,97,109
Taylor,101,United States President ,,REP,John R. Kasich,28,17,11
Taylor,101,United States President ,,REP,Lindsey Graham,0,0,0
Taylor,101,United States President ,,REP,Marco Rubio,152,75,77
Taylor,101,United States President ,,REP,Rand Paul,1,1,0
Taylor,101,United States President ,,REP,Jeb Bush,9,4,5
Taylor,101,United States President ,,REP,Ben Carson,65,32,33
Taylor,101,United States President ,,REP,Elizabeth Gray,1,1,0
Taylor,101,United States President ,,REP,Mike Huckabee,5,2,3
Taylor,101,United States President ,,REP,Uncommitted,29,18,11
Taylor,101,United Statesresentative,19,REP,Donald R. May,115,47,68
Taylor,101,United Statesresentative,19,REP,Over Votes,0,0,0
Taylor,101,United Statesresentative,19,REP,Under Votes,72,30,42
Taylor,101,United Statesresentative,19,REP,Glen Robertson,174,90,84
Taylor,101,United Statesresentative,19,REP,Jodey Arrington,125,46,79
Taylor,101,United Statesresentative,19,REP,John C. Key,14,7,7
Taylor,101,United Statesresentative,19,REP,Greg Garrett,38,13,25
Taylor,101,United Statesresentative,19,REP,Michael Bob Starr,417,225,192
Taylor,101,United Statesresentative,19,REP,DeRenda Warren,17,2,15
Taylor,101,United Statesresentative,19,REP,Jason Corley,22,6,16
Taylor,101,United Statesresentative,19,REP,Don Parrish,14,3,11
Taylor,101,Railroad Commissioner,,REP,Wayne Christian,224,116,108
Taylor,101,Railroad Commissioner,,REP,Over Votes,0,0,0
Taylor,101,Railroad Commissioner,,REP,Under Votes,216,86,130
Taylor,101,Railroad Commissioner,,REP,Doug Jeffrey,92,39,53
Taylor,101,Railroad Commissioner,,REP,Ron Hale,145,64,81
Taylor,101,Railroad Commissioner,,REP,Weston Martinez,95,48,47
Taylor,101,Railroad Commissioner,,REP,Gary Gates,141,67,74
Taylor,101,Railroad Commissioner,,REP,John Greytok,11,4,7
Taylor,101,Railroad Commissioner,,REP,Lance N. Christian,84,45,39
Taylor,101,"Justice, Supreme Court, Place 3 ",,REP,Debra Lehrmann,477,213,264
Taylor,101,"Justice, Supreme Court, Place 3 ",,REP,Over Votes,0,0,0
Taylor,101,"Justice, Supreme Court, Place 3 ",,REP,Under Votes,182,79,103
Taylor,101,"Justice, Supreme Court, Place 3 ",,REP,Michael Massengale,349,177,172
Taylor,101,"Justice, Supreme Court, Place 5 ",,REP,Paul Green,491,223,268
Taylor,101,"Justice, Supreme Court, Place 5 ",,REP,Over Votes,0,0,0
Taylor,101,"Justice, Supreme Court, Place 5 ",,REP,Under Votes,231,94,137
Taylor,101,"Justice, Supreme Court, Place 5 ",,REP,Rick Green,286,152,134
Taylor,101,"Justice, Supreme Court, Place 9 ",,REP,Joe Pool,445,208,237
Taylor,101,"Justice, Supreme Court, Place 9 ",,REP,Over Votes,0,0,0
Taylor,101,"Justice, Supreme Court, Place 9 ",,REP,Under Votes,210,78,132
Taylor,101,"Justice, Supreme Court, Place 9 ",,REP,Eva Guzman,353,183,170
Taylor,101,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Ray Wheless,302,154,148
Taylor,101,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Over Votes,0,0,0
Taylor,101,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Under Votes,251,106,145
Taylor,101,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Mary Lou Keel,319,137,182
Taylor,101,"Judge, Court of Criminal Appeals, Place 2 ",,REP,Chris Oldner,136,72,64
Taylor,101,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Brent Webster,145,58,87
Taylor,101,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Over Votes,0,0,0
Taylor,101,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Under Votes,229,94,135
Taylor,101,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Scott Walker,370,182,188
Taylor,101,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Sid Harle,112,69,43
Taylor,101,"Judge, Court of Criminal Appeals, Place 5 ",,REP,Steve Smith,152,66,86
Taylor,101,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Michael E. Keasler,470,243,227
Taylor,101,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Over Votes,0,0,0
Taylor,101,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Under Votes,258,104,154
Taylor,101,"Judge, Court of Criminal Appeals, Place 6 ",,REP,Richard Davis,280,122,158
Taylor,101,"Member, State Board of Education",15,REP,Marty Rowley,728,347,381
Taylor,101,"Member, State Board of Education",15,REP,Over Votes,0,0,0
Taylor,101,"Member, State Board of Education",15,REP,Under Votes,280,122,158
Taylor,101,State Senator,28,REP,Charles Perry,701,339,362
Taylor,101,State Senator,28,REP,Over Votes,0,0,0
Taylor,101,State Senator,28,REP,Under Votes,307,130,177
Taylor,101,Stateresentative,71,REP,Brian Scalf,58,26,32
Taylor,101,Stateresentative,71,REP,Over Votes,0,0,0
Taylor,101,Stateresentative,71,REP,Under Votes,106,44,62
Taylor,101,Stateresentative,71,REP,Stacey Scaief,67,20,47
Taylor,101,Stateresentative,71,REP,Stan Lambert,436,212,224
Taylor,101,Stateresentative,71,REP,Chris Carnohan,122,63,59
Taylor,101,Stateresentative,71,REP,Isaac M. Castro,219,104,115
Taylor,101,"Justice, 11th Court of Appeals District, Place 3 ",,REP,John Bailey,753,355,398
Taylor,101,"Justice, 11th Court of Appeals District, Place 3 ",,REP,Over Votes,0,0,0
Taylor,101,"Justice, 11th Court of Appeals District, Place 3 ",,REP,Under Votes,255,114,141
Taylor,101,"District Judge, 42nd Judicial District ",,REP,James Eidson,796,377,419
Taylor,101,"District Judge, 42nd Judicial District ",,REP,Over Votes,0,0,0
Taylor,101,"District Judge, 42nd Judicial District ",,REP,Under Votes,212,92,120
Taylor,101,"District Judge, 104th Judicial District ",,REP,Lee Hamilton,813,386,427
Taylor,101,"District Judge, 104th Judicial District ",,REP,Over Votes,0,0,0
Taylor,101,"District Judge, 104th Judicial District ",,REP,Under Votes,195,83,112
Taylor,101,"District Judge, 350th Judicial District ",,REP,Thomas Wheeler,771,362,409
Taylor,101,"District Judge, 350th Judicial District ",,REP,Over Votes,0,0,0
Taylor,101,"District Judge, 350th Judicial District ",,REP,Under Votes,237,107,130
Taylor,101,"Criminal District Attorney, Unexpired Term ",,REP,Joel Wilks,409,204,205
Taylor,101,"Criminal District Attorney, Unexpired Term ",,REP,Over Votes,0,0,0
Taylor,101,"Criminal District Attorney, Unexpired Term ",,REP,Under Votes,172,68,104
Taylor,101,"Criminal District Attorney, Unexpired Term ",,REP,James Hicks,427,197,230
Taylor,101,"Judge, County Court at Law No. 2, Unexpired Term ",,REP,Kevin Willhelm,394,193,201
Taylor,101,"Judge, County Court at Law No. 2, Unexpired Term ",,REP,Over Votes,0,0,0
Taylor,101,"Judge, County Court at Law No. 2, Unexpired Term ",,REP,Under Votes,107,45,62
Taylor,101,"Judge, County Court at Law No. 2, Unexpired Term ",,REP,Harriett Haag,326,157,169
Taylor,101,"Judge, County Court at Law No. 2, Unexpired Term ",,REP,Erica Hall,181,74,107
Taylor,101,Sheriff ,,REP,Ricky Bishop,832,400,432
Taylor,101,Sheriff ,,REP,Over Votes,0,0,0
Taylor,101,Sheriff ,,REP,Under Votes,176,69,107
Taylor,101,County Tax Assessor-Collector ,,REP,Jan Dukes,800,381,419
Taylor,101,County Tax Assessor-Collector ,,REP,Over Votes,0,0,0
Taylor,101,County Tax Assessor-Collector ,,REP,Under Votes,208,88,120
Taylor,101,"County Commissioner,  Precinct No. 1 ",,REP,Randy Williams,785,377,408
Taylor,101,"County Commissioner,  Precinct No. 1 ",,REP,Over Votes,0,0,0
Taylor,101,"County Commissioner,  Precinct No. 1 ",,REP,Under Votes,223,92,131
Taylor,101,"Justice of the Peace, Precinct No. 1, Place 1 ",,REP,Mike McAuliffe,808,389,419
Taylor,101,"Justice of the Peace, Precinct No. 1, Place 1 ",,REP,Over Votes,0,0,0
Taylor,101,"Justice of the Peace, Precinct No. 1, Place 1 ",,REP,Under Votes,200,80,120
Taylor,101,"Constable, Precinct No. 1 ",,REP,Dwight Lee Kinney,773,372,401
Taylor,101,"Constable, Precinct No. 1 ",,REP,Over Votes,0,0,0
Taylor,101,"Constable, Precinct No. 1 ",,REP,Under Votes,235,97,138
Taylor,101,County Chairman ,,REP,Winston T. Ohlhausen,769,370,399
Taylor,101,County Chairman ,,REP,Over Votes,0,0,0
Taylor,101,County Chairman ,,REP,Under Votes,239,99,140
Taylor,101,Proposition 1 ,,REP,YES,583,271,312
Taylor,101,Proposition 1 ,,REP,Over Votes,0,0,0
Taylor,101,Proposition 1 ,,REP,Under Votes,105,43,62
Taylor,101,Proposition 1 ,,REP,NO,320,155,165
Taylor,101,Proposition 2 ,,REP,YES,520,228,292
Taylor,101,Proposition 2 ,,REP,Over Votes,0,0,0
