county,precinct,office,district,party,candidate,early_voting,election_day,votes
Shackelford,101,President,,REP,Donald J. Trump,231,97,328
Shackelford,202,President,,REP,Donald J. Trump,287,93,380
Shackelford,303,President,,REP,Donald J. Trump,62,96,158
Shackelford,307,President,,REP,Donald J. Trump,149,37,186
Shackelford,404,President,,REP,Donald J. Trump,10,16,26
Shackelford,405,President,,REP,Donald J. Trump,35,98,133
Shackelford,406,President,,REP,Donald J. Trump,120,47,167
Shackelford,Total,President,,REP,Donald J. Trump,894,484,1378
Shackelford,101,President,,DEM,Hillary Clinton,19,8,27
Shackelford,202,President,,DEM,Hillary Clinton,13,6,19
Shackelford,303,President,,DEM,Hillary Clinton,3,6,9
Shackelford,307,President,,DEM,Hillary Clinton,8,6,14
Shackelford,404,President,,DEM,Hillary Clinton,1,0,1
Shackelford,405,President,,DEM,Hillary Clinton,3,10,13
Shackelford,406,President,,DEM,Hillary Clinton,13,7,20
Shackelford,Total,President,,DEM,Hillary Clinton,60,43,103
Shackelford,101,President,,LIB,Gary Johnson,3,5,8
Shackelford,202,President,,LIB,Gary Johnson,1,2,3
Shackelford,303,President,,LIB,Gary Johnson,0,0,0
Shackelford,307,President,,LIB,Gary Johnson,1,1,2
Shackelford,404,President,,LIB,Gary Johnson,0,0,0
Shackelford,405,President,,LIB,Gary Johnson,1,5,6
Shackelford,406,President,,LIB,Gary Johnson,1,1,2
Shackelford,Total,President,,LIB,Gary Johnson,7,14,21
Shackelford,101,President,,,Evan McMullin,0,0,0
Shackelford,202,President,,,Evan McMullin,0,0,0
Shackelford,303,President,,,Evan McMullin,0,0,0
Shackelford,307,President,,,Evan McMullin,0,0,0
Shackelford,404,President,,,Evan McMullin,0,0,0
Shackelford,405,President,,,Evan McMullin,1,0,1
Shackelford,406,President,,,Evan McMullin,1,0,1
Shackelford,Total,President,,,Evan McMullin,2,0,2
Shackelford,101,U.S. House,19,REP,Jodey Arrington,234,96,330
Shackelford,202,U.S. House,19,REP,Jodey Arrington,274,90,364
Shackelford,303,U.S. House,19,REP,Jodey Arrington,59,91,150
Shackelford,307,U.S. House,19,REP,Jodey Arrington,147,36,183
Shackelford,404,U.S. House,19,REP,Jodey Arrington,10,16,26
Shackelford,405,U.S. House,19,REP,Jodey Arrington,34,101,135
Shackelford,406,U.S. House,19,REP,Jodey Arrington,123,43,166
Shackelford,Total,U.S. House,19,REP,Jodey Arrington,881,473,1354
Shackelford,101,U.S. House,19,LIB,Troy Bonar,2,8,10
Shackelford,202,U.S. House,19,LIB,Troy Bonar,8,4,12
Shackelford,303,U.S. House,19,LIB,Troy Bonar,2,2,4
Shackelford,307,U.S. House,19,LIB,Troy Bonar,4,3,7
Shackelford,404,U.S. House,19,LIB,Troy Bonar,0,0,0
Shackelford,405,U.S. House,19,LIB,Troy Bonar,3,6,9
Shackelford,406,U.S. House,19,LIB,Troy Bonar,2,3,5
Shackelford,Total,U.S. House,19,LIB,Troy Bonar,21,26,47
Shackelford,101,U.S. House,19,GRN,Mark Lawson,1,2,3
Shackelford,202,U.S. House,19,GRN,Mark Lawson,2,3,5
Shackelford,303,U.S. House,19,GRN,Mark Lawson,2,3,5
Shackelford,307,U.S. House,19,GRN,Mark Lawson,0,2,2
Shackelford,404,U.S. House,19,GRN,Mark Lawson,0,0,0
Shackelford,405,U.S. House,19,GRN,Mark Lawson,2,1,3
Shackelford,406,U.S. House,19,GRN,Mark Lawson,3,3,6
Shackelford,Total,U.S. House,19,GRN,Mark Lawson,10,14,24
Shackelford,101,Railroad Commissioner,,REP,Wayne Christian,214,90,304
Shackelford,202,Railroad Commissioner,,REP,Wayne Christian,269,84,353
Shackelford,303,Railroad Commissioner,,REP,Wayne Christian,59,85,144
Shackelford,307,Railroad Commissioner,,REP,Wayne Christian,138,32,170
Shackelford,404,Railroad Commissioner,,REP,Wayne Christian,10,15,25
Shackelford,405,Railroad Commissioner,,REP,Wayne Christian,35,92,127
Shackelford,406,Railroad Commissioner,,REP,Wayne Christian,111,41,152
Shackelford,Total,Railroad Commissioner,,REP,Wayne Christian,836,439,1275
Shackelford,101,Railroad Commissioner,,DEM,Grady Yarbrough,23,8,31
Shackelford,202,Railroad Commissioner,,DEM,Grady Yarbrough,12,6,18
Shackelford,303,Railroad Commissioner,,DEM,Grady Yarbrough,4,8,12
Shackelford,307,Railroad Commissioner,,DEM,Grady Yarbrough,9,4,13
Shackelford,404,Railroad Commissioner,,DEM,Grady Yarbrough,0,0,0
Shackelford,405,Railroad Commissioner,,DEM,Grady Yarbrough,3,11,14
Shackelford,406,Railroad Commissioner,,DEM,Grady Yarbrough,13,7,20
Shackelford,Total,Railroad Commissioner,,DEM,Grady Yarbrough,64,44,108
Shackelford,101,Railroad Commissioner,,LIB,Mark Miller,6,8,14
Shackelford,202,Railroad Commissioner,,LIB,Mark Miller,5,6,11
Shackelford,303,Railroad Commissioner,,LIB,Mark Miller,1,4,5
Shackelford,307,Railroad Commissioner,,LIB,Mark Miller,5,4,9
Shackelford,404,Railroad Commissioner,,LIB,Mark Miller,0,1,1
Shackelford,405,Railroad Commissioner,,LIB,Mark Miller,1,8,9
Shackelford,406,Railroad Commissioner,,LIB,Mark Miller,6,4,10
Shackelford,Total,Railroad Commissioner,,LIB,Mark Miller,24,35,59
Shackelford,101,Railroad Commissioner,,GRN,Martina Salinas,0,0,0
Shackelford,202,Railroad Commissioner,,GRN,Martina Salinas,2,1,3
Shackelford,303,Railroad Commissioner,,GRN,Martina Salinas,0,1,1
Shackelford,307,Railroad Commissioner,,GRN,Martina Salinas,0,1,1
Shackelford,404,Railroad Commissioner,,GRN,Martina Salinas,0,0,0
Shackelford,405,Railroad Commissioner,,GRN,Martina Salinas,0,0,0
Shackelford,406,Railroad Commissioner,,GRN,Martina Salinas,0,1,1
Shackelford,Total,Railroad Commissioner,,GRN,Martina Salinas,2,4,6
Shackelford,101,State Senate,28,REP,Charles Perry,227,97,324
Shackelford,202,State Senate,28,REP,Charles Perry,274,92,366
Shackelford,303,State Senate,28,REP,Charles Perry,60,94,154
Shackelford,307,State Senate,28,REP,Charles Perry,142,40,182
Shackelford,404,State Senate,28,REP,Charles Perry,11,16,27
Shackelford,405,State Senate,28,REP,Charles Perry,36,100,136
Shackelford,406,State Senate,28,REP,Charles Perry,121,46,167
Shackelford,Total,State Senate,28,REP,Charles Perry,871,485,1356
Shackelford,101,State Representative,60,REP,Mike Lang,226,96,322
Shackelford,202,State Representative,60,REP,Mike Lang,276,93,369
Shackelford,303,State Representative,60,REP,Mike Lang,60,93,153
Shackelford,307,State Representative,60,REP,Mike Lang,141,38,179
Shackelford,404,State Representative,60,REP,Mike Lang,10,16,26
Shackelford,405,State Representative,60,REP,Mike Lang,37,100,137
Shackelford,406,State Representative,60,REP,Mike Lang,122,45,167
Shackelford,Total,State Representative,60,REP,Mike Lang,872,481,1353
