county,precinct,office,district,candidate,party,early_voting,election_day,votes
Duval,1,Ballots Cast,,,,,,1132
Duval,2,Ballots Cast,,,,,,674
Duval,3,Ballots Cast,,,,,,318
Duval,4,Ballots Cast,,,,,,132
Duval,5,Ballots Cast,,,,,,174
Duval,6,Ballots Cast,,,,,,85
Duval,7,Ballots Cast,,,,,,79
Duval,8,Ballots Cast,,,,,,1097
Duval,9,Ballots Cast,,,,,,586
Duval,Total,Ballots Cast,,,,,,4277
Duval,1,Straight Party,,,REP,49,28,77
Duval,2,Straight Party,,,REP,25,21,46
Duval,3,Straight Party,,,REP,7,7,14
Duval,4,Straight Party,,,REP,11,4,15
Duval,5,Straight Party,,,REP,8,14,22
Duval,6,Straight Party,,,REP,3,3,6
Duval,7,Straight Party,,,REP,17,5,22
Duval,8,Straight Party,,,REP,134,80,214
Duval,9,Straight Party,,,REP,19,23,42
Duval,Total,Straight Party,,,REP,273,185,458
Duval,1,Straight Party,,,DEM,362,179,541
Duval,2,Straight Party,,,DEM,228,129,357
Duval,3,Straight Party,,,DEM,107,44,151
Duval,4,Straight Party,,,DEM,40,8,48
Duval,5,Straight Party,,,DEM,39,24,63
Duval,6,Straight Party,,,DEM,34,16,50
Duval,7,Straight Party,,,DEM,7,4,11
Duval,8,Straight Party,,,DEM,211,77,288
Duval,9,Straight Party,,,DEM,172,89,261
Duval,Total,Straight Party,,,DEM,1200,570,1770
Duval,1,Straight Party,,,LIB,2,1,3
Duval,2,Straight Party,,,LIB,4,1,5
Duval,3,Straight Party,,,LIB,2,1,3
Duval,4,Straight Party,,,LIB,1,0,1
Duval,5,Straight Party,,,LIB,0,3,3
Duval,6,Straight Party,,,LIB,0,0,
Duval,7,Straight Party,,,LIB,0,0,0
Duval,8,Straight Party,,,LIB,5,1,6
Duval,9,Straight Party,,,LIB,0,2,2
Duval,Total,Straight Party,,,LIB,14,9,23
Duval,1,Straight Party,,,GRN,1,2,3
Duval,2,Straight Party,,,GRN,2,0,2
Duval,3,Straight Party,,,GRN,1,0,1
Duval,4,Straight Party,,,GRN,0,0,0
Duval,5,Straight Party,,,GRN,1,1,2
Duval,6,Straight Party,,,GRN,0,0,0
Duval,7,Straight Party,,,GRN,0,0,0
Duval,8,Straight Party,,,GRN,2,0,2
Duval,9,Straight Party,,,GRN,0,1,1
Duval,Total,Straight Party,,,GRN,7,4,11
Duval,1,Straight Party,,Over Votes,,0,3,3
Duval,2,Straight Party,,Over Votes,,1,0,1
Duval,3,Straight Party,,Over Votes,,1,0,1
Duval,4,Straight Party,,Over Votes,,0,0,0
Duval,5,Straight Party,,Over Votes,,1,0,1
Duval,6,Straight Party,,Over Votes,,0,0,0
Duval,7,Straight Party,,Over Votes,,0,0,0
Duval,8,Straight Party,,Over Votes,,0,0,0
Duval,9,Straight Party,,Over Votes,,1,0,1
Duval,Total,Straight Party,,Over Votes,,4,3,7
Duval,1,Straight Party,,Under Votes,,280,225,505
Duval,2,Straight Party,,Under Votes,,127,136,263
Duval,3,Straight Party,,Under Votes,,80,68,148
Duval,4,Straight Party,,Under Votes,,40,28,68
Duval,5,Straight Party,,Under Votes,,43,40,83
Duval,6,Straight Party,,Under Votes,,11,18,29
Duval,7,Straight Party,,Under Votes,,26,20,46
Duval,8,Straight Party,,Under Votes,,397,190,587
Duval,9,Straight Party,,Under Votes,,163,116,279
Duval,Total,Straight Party,,Under Votes,,1167,841,2008
Duval,1,President,,Donald Trump,REP,146,117,263
Duval,2,President,,Donald Trump,REP,69,71,140
Duval,3,President,,Donald Trump,REP,33,37,70
Duval,4,President,,Donald Trump,REP,29,17,46
Duval,5,President,,Donald Trump,REP,16,36,52
Duval,6,President,,Donald Trump,REP,8,10,18
Duval,7,President,,Donald Trump,REP,34,19,53
Duval,8,President,,Donald Trump,REP,337,211,548
Duval,9,President,,Donald Trump,REP,61,65,126
Duval,Total,President,,Donald Trump,REP,733,583,1316
Duval,1,President,,Hillary Clinton,DEM,528,297,825
