county,precinct,office,district,candidate,party,early_voting,election_day,votes
Webb,401,President,,Donald Trump,REP,64,36,100
Webb,402,President,,Donald Trump,REP,44,31,75
Webb,403,President,,Donald Trump,REP,33,24,57
Webb,404,President,,Donald Trump,REP,57,57,114
Webb,405,President,,Donald Trump,REP,45,71,116
Webb,406,President,,Donald Trump,REP,23,20,43
Webb,407,President,,Donald Trump,REP,18,6,24
Webb,308,President,,Donald Trump,REP,109,47,156
Webb,309,President,,Donald Trump,REP,265,97,362
Webb,310,President,,Donald Trump,REP,28,14,42
Webb,311,President,,Donald Trump,REP,87,48,135
Webb,312,President,,Donald Trump,REP,44,37,81
Webb,413,President,,Donald Trump,REP,81,59,140
Webb,414,President,,Donald Trump,REP,42,21,63
Webb,215,President,,Donald Trump,REP,75,62,137
Webb,416,President,,Donald Trump,REP,34,23,57
Webb,417,President,,Donald Trump,REP,40,22,62
Webb,218,President,,Donald Trump,REP,141,66,207
Webb,219,President,,Donald Trump,REP,123,75,198
Webb,220,President,,Donald Trump,REP,53,50,103
Webb,221,President,,Donald Trump,REP,102,70,172
Webb,122,President,,Donald Trump,REP,54,34,88
Webb,423,President,,Donald Trump,REP,37,24,61
Webb,124,President,,Donald Trump,REP,88,68,156
Webb,125,President,,Donald Trump,REP,35,38,73
Webb,226,President,,Donald Trump,REP,54,40,94
Webb,227,President,,Donald Trump,REP,259,139,398
Webb,128,President,,Donald Trump,REP,24,13,37
Webb,129,President,,Donald Trump,REP,96,66,162
Webb,130,President,,Donald Trump,REP,133,99,232
Webb,231,President,,Donald Trump,REP,234,153,387
Webb,132,President,,Donald Trump,REP,138,117,255
Webb,133,President,,Donald Trump,REP,164,117,281
Webb,134,President,,Donald Trump,REP,76,31,107
Webb,135,President,,Donald Trump,REP,32,21,53
Webb,136,President,,Donald Trump,REP,58,19,77
Webb,237,President,,Donald Trump,REP,70,49,119
Webb,338,President,,Donald Trump,REP,10,4,14
Webb,239,President,,Donald Trump,REP,436,183,619
Webb,340,President,,Donald Trump,REP,426,128,554
Webb,341,President,,Donald Trump,REP,266,69,335
Webb,342,President,,Donald Trump,REP,181,99,280
Webb,343,President,,Donald Trump,REP,285,143,428
Webb,344,President,,Donald Trump,REP,754,318,1072
Webb,345,President,,Donald Trump,REP,283,74,357
Webb,446,President,,Donald Trump,REP,186,110,296
Webb,447,President,,Donald Trump,REP,239,164,403
Webb,448,President,,Donald Trump,REP,34,20,54
Webb,349,President,,Donald Trump,REP,294,140,434
Webb,350,President,,Donald Trump,REP,3,9,12
Webb,351,President,,Donald Trump,REP,24,13,37
Webb,252,President,,Donald Trump,REP,139,95,234
Webb,453,President,,Donald Trump,REP,15,9,24
Webb,154,President,,Donald Trump,REP,20,22,42
Webb,255,President,,Donald Trump,REP,243,81,324
Webb,356,President,,Donald Trump,REP,514,247,761
Webb,457,President,,Donald Trump,REP,14,11,25
Webb,458,President,,Donald Trump,REP,205,127,332
Webb,359,President,,Donald Trump,REP,341,160,501
Webb,360,President,,Donald Trump,REP,39,36,75
Webb,361,President,,Donald Trump,REP,112,43,155
Webb,362,President,,Donald Trump,REP,22,11,33
Webb,363,President,,Donald Trump,REP,47,17,64
Webb,164,President,,Donald Trump,REP,51,47,98
Webb,465,President,,Donald Trump,REP,22,27,49
Webb,266,President,,Donald Trump,REP,91,32,123
Webb,267,President,,Donald Trump,REP,108,68,176
Webb,268,President,,Donald Trump,REP,7,4,11
Webb,Total,President,,Donald Trump,REP,8471,4475,12946
Webb,401,President,,Hillary Clinton,DEM,357,163,520
Webb,402,President,,Hillary Clinton,DEM,305,215,520
Webb,403,President,,Hillary Clinton,DEM,235,183,418
Webb,404,President,,Hillary Clinton,DEM,255,285,540
Webb,405,President,,Hillary Clinton,DEM,326,323,649
Webb,406,President,,Hillary Clinton,DEM,219,154,373
Webb,407,President,,Hillary Clinton,DEM,113,63,176
Webb,308,President,,Hillary Clinton,DEM,223,75,298
Webb,309,President,,Hillary Clinton,DEM,951,248,1199
Webb,310,President,,Hillary Clinton,DEM,103,68,171
Webb,311,President,,Hillary Clinton,DEM,437,218,655
Webb,312,President,,Hillary Clinton,DEM,256,162,418
Webb,413,President,,Hillary Clinton,DEM,437,254,691
Webb,414,President,,Hillary Clinton,DEM,193,154,347
Webb,215,President,,Hillary Clinton,DEM,310,223,533
Webb,416,President,,Hillary Clinton,DEM,195,126,321
Webb,417,President,,Hillary Clinton,DEM,122,91,213
Webb,218,President,,Hillary Clinton,DEM,445,262,707
Webb,219,President,,Hillary Clinton,DEM,332,178,510
Webb,220,President,,Hillary Clinton,DEM,234,201,435
Webb,221,President,,Hillary Clinton,DEM,291,107,398
Webb,122,President,,Hillary Clinton,DEM,131,56,187
Webb,423,President,,Hillary Clinton,DEM,175,136,311
Webb,124,President,,Hillary Clinton,DEM,370,306,676
Webb,125,President,,Hillary Clinton,DEM,196,163,359
Webb,226,President,,Hillary Clinton,DEM,280,160,440
Webb,227,President,,Hillary Clinton,DEM,928,493,1421
Webb,128,President,,Hillary Clinton,DEM,126,89,215
Webb,129,President,,Hillary Clinton,DEM,647,362,1009
Webb,130,President,,Hillary Clinton,DEM,921,579,1500
Webb,231,President,,Hillary Clinton,DEM,875,452,1327
Webb,132,President,,Hillary Clinton,DEM,742,604,1346
Webb,133,President,,Hillary Clinton,DEM,1013,720,1733
Webb,134,President,,Hillary Clinton,DEM,551,254,805
Webb,135,President,,Hillary Clinton,DEM,423,128,551
Webb,136,President,,Hillary Clinton,DEM,88,32,120
Webb,237,President,,Hillary Clinton,DEM,187,70,257
Webb,338,President,,Hillary Clinton,DEM,29,39,68
Webb,239,President,,Hillary Clinton,DEM,1092,477,1569
Webb,340,President,,Hillary Clinton,DEM,588,171,759
Webb,341,President,,Hillary Clinton,DEM,387,132,519
Webb,342,President,,Hillary Clinton,DEM,519,239,758
Webb,343,President,,Hillary Clinton,DEM,677,288,965
Webb,344,President,,Hillary Clinton,DEM,1369,591,1960
Webb,345,President,,Hillary Clinton,DEM,533,170,703
Webb,446,President,,Hillary Clinton,DEM,856,483,1339
Webb,447,President,,Hillary Clinton,DEM,571,325,896
Webb,448,President,,Hillary Clinton,DEM,73,63,136
Webb,349,President,,Hillary Clinton,DEM,444,174,618
Webb,350,President,,Hillary Clinton,DEM,3,1,4
Webb,351,President,,Hillary Clinton,DEM,131,59,190
Webb,252,President,,Hillary Clinton,DEM,628,404,1032
Webb,453,President,,Hillary Clinton,DEM,103,78,181
Webb,154,President,,Hillary Clinton,DEM,208,143,351
Webb,255,President,,Hillary Clinton,DEM,496,148,644
Webb,356,President,,Hillary Clinton,DEM,1043,448,1491
Webb,457,President,,Hillary Clinton,DEM,9,6,15
Webb,458,President,,Hillary Clinton,DEM,778,413,1191
Webb,359,President,,Hillary Clinton,DEM,990,429,1419
Webb,360,President,,Hillary Clinton,DEM,146,128,274
Webb,361,President,,Hillary Clinton,DEM,364,180,544
Webb,362,President,,Hillary Clinton,DEM,79,68,147
Webb,363,President,,Hillary Clinton,DEM,184,116,300
Webb,164,President,,Hillary Clinton,DEM,189,167,356
Webb,465,President,,Hillary Clinton,DEM,155,162,317
Webb,266,President,,Hillary Clinton,DEM,335,195,530
Webb,267,President,,Hillary Clinton,DEM,404,230,634
Webb,268,President,,Hillary Clinton,DEM,29,9,38
Webb,Total,President,,Hillary Clinton,DEM,27404,14893,42297
Webb,401,President,,Gary Johnson,LIB,5,2,7
Webb,402,President,,Gary Johnson,LIB,7,3,10
Webb,403,President,,Gary Johnson,LIB,5,1,6
Webb,404,President,,Gary Johnson,LIB,4,4,8
Webb,405,President,,Gary Johnson,LIB,1,5,6
Webb,406,President,,Gary Johnson,LIB,0,2,2
Webb,407,President,,Gary Johnson,LIB,1,1,2
Webb,308,President,,Gary Johnson,LIB,7,1,8
Webb,309,President,,Gary Johnson,LIB,23,12,35
Webb,310,President,,Gary Johnson,LIB,3,1,4
Webb,311,President,,Gary Johnson,LIB,4,2,6
Webb,312,President,,Gary Johnson,LIB,5,1,6
Webb,413,President,,Gary Johnson,LIB,12,5,17
Webb,414,President,,Gary Johnson,LIB,5,6,11
Webb,215,President,,Gary Johnson,LIB,5,5,10
Webb,416,President,,Gary Johnson,LIB,5,3,8
Webb,417,President,,Gary Johnson,LIB,6,3,9
Webb,218,President,,Gary Johnson,LIB,5,7,12
Webb,219,President,,Gary Johnson,LIB,7,7,14
Webb,220,President,,Gary Johnson,LIB,9,7,16
Webb,221,President,,Gary Johnson,LIB,3,5,8
Webb,122,President,,Gary Johnson,LIB,3,3,6
Webb,423,President,,Gary Johnson,LIB,4,0,4
Webb,124,President,,Gary Johnson,LIB,4,4,8
Webb,125,President,,Gary Johnson,LIB,1,6,7
Webb,226,President,,Gary Johnson,LIB,1,7,8
Webb,227,President,,Gary Johnson,LIB,24,14,38
Webb,128,President,,Gary Johnson,LIB,2,2,4
Webb,129,President,,Gary Johnson,LIB,14,7,21
Webb,130,President,,Gary Johnson,LIB,19,13,32
Webb,231,President,,Gary Johnson,LIB,23,16,39
Webb,132,President,,Gary Johnson,LIB,25,14,39
Webb,133,President,,Gary Johnson,LIB,33,9,42
Webb,134,President,,Gary Johnson,LIB,7,9,16
Webb,135,President,,Gary Johnson,LIB,11,5,16
Webb,136,President,,Gary Johnson,LIB,3,1,4
Webb,237,President,,Gary Johnson,LIB,6,4,10
Webb,338,President,,Gary Johnson,LIB,0,1,1
Webb,239,President,,Gary Johnson,LIB,21,19,40
Webb,340,President,,Gary Johnson,LIB,13,12,25
Webb,341,President,,Gary Johnson,LIB,15,4,19
Webb,342,President,,Gary Johnson,LIB,14,6,20
Webb,343,President,,Gary Johnson,LIB,15,14,29
Webb,344,President,,Gary Johnson,LIB,50,18,68
Webb,345,President,,Gary Johnson,LIB,10,3,13
Webb,446,President,,Gary Johnson,LIB,20,8,28
Webb,447,President,,Gary Johnson,LIB,18,11,29
Webb,448,President,,Gary Johnson,LIB,1,0,1
Webb,349,President,,Gary Johnson,LIB,14,6,20
Webb,350,President,,Gary Johnson,LIB,1,0,1
Webb,351,President,,Gary Johnson,LIB,2,3,5
Webb,252,President,,Gary Johnson,LIB,13,7,20
Webb,453,President,,Gary Johnson,LIB,3,0,3
Webb,154,President,,Gary Johnson,LIB,10,3,13
Webb,255,President,,Gary Johnson,LIB,18,15,33
Webb,356,President,,Gary Johnson,LIB,26,13,39
Webb,457,President,,Gary Johnson,LIB,0,0,0
Webb,458,President,,Gary Johnson,LIB,19,9,28
Webb,359,President,,Gary Johnson,LIB,23,6,29
Webb,360,President,,Gary Johnson,LIB,3,5,8
Webb,361,President,,Gary Johnson,LIB,9,1,10
Webb,362,President,,Gary Johnson,LIB,2,0,2
Webb,363,President,,Gary Johnson,LIB,7,0,7
Webb,164,President,,Gary Johnson,LIB,5,4,9
Webb,465,President,,Gary Johnson,LIB,5,4,9
Webb,266,President,,Gary Johnson,LIB,12,4,16
Webb,267,President,,Gary Johnson,LIB,4,3,7
Webb,268,President,,Gary Johnson,LIB,2,0,2
Webb,Total,President,,Gary Johnson,LIB,657,376,1033
Webb,401,President,,Jill Stein,GRN,6,0,6
Webb,402,President,,Jill Stein,GRN,2,1,3
Webb,403,President,,Jill Stein,GRN,1,5,6
Webb,404,President,,Jill Stein,GRN,3,1,4
Webb,405,President,,Jill Stein,GRN,3,3,6
Webb,406,President,,Jill Stein,GRN,3,0,3
Webb,407,President,,Jill Stein,GRN,3,0,3
Webb,308,President,,Jill Stein,GRN,2,3,5
Webb,309,President,,Jill Stein,GRN,14,2,16
