county,precinct,office,district,candidate,party,early_voting,election_day,votes
Garza,1,Registered Voters,,,,,,534
Garza,2,Registered Voters,,,,,,733
Garza,3,Registered Voters,,,,,,655
Garza,4,Registered Voters,,,,,,511
Garza,5,Registered Voters,,,,,,123
Garza,6,Registered Voters,,,,,,101
Garza,Total,Registered Voters,,,,,,2657
Garza,1,Ballots Cast,,,,,,252
Garza,2,Ballots Cast,,,,,,304
Garza,3,Ballots Cast,,,,,,276
Garza,4,Ballots Cast,,,,,,112
Garza,5,Ballots Cast,,,,,,57
Garza,6,Ballots Cast,,,,,,51
Garza,Total,Ballots Cast,,,,,,1052
Garza,1,President,,Donald J. Trump,REP,22,23,45
Garza,2,President,,Donald J. Trump,REP,28,41,69
Garza,3,President,,Donald J. Trump,REP,23,29,52
Garza,4,President,,Donald J. Trump,REP,10,17,27
Garza,5,President,,Donald J. Trump,REP,6,10,16
Garza,6,President,,Donald J. Trump,REP,7,8,15
Garza,Total,President,,Donald J. Trump,REP,96,128,224
Garza,1,President,,Lindsey Graham,REP,0,0,0
Garza,2,President,,Lindsey Graham,REP,0,0,0
Garza,3,President,,Lindsey Graham,REP,0,3,3
Garza,4,President,,Lindsey Graham,REP,0,0,0
Garza,5,President,,Lindsey Graham,REP,0,0,0
Garza,6,President,,Lindsey Graham,REP,0,0,0
Garza,Total,President,,Lindsey Graham,REP,0,3,3
Garza,1,President,,Mike Huckabee,REP,0,2,2
Garza,2,President,,Mike Huckabee,REP,3,0,3
Garza,3,President,,Mike Huckabee,REP,0,1,1
Garza,4,President,,Mike Huckabee,REP,1,0,1
Garza,5,President,,Mike Huckabee,REP,1,0,1
Garza,6,President,,Mike Huckabee,REP,0,0,0
Garza,Total,President,,Mike Huckabee,REP,5,3,8
Garza,1,President,,Ben Carson,REP,6,12,18
Garza,2,President,,Ben Carson,REP,5,15,20
Garza,3,President,,Ben Carson,REP,11,8,19
Garza,4,President,,Ben Carson,REP,2,4,6
Garza,5,President,,Ben Carson,REP,0,1,1
Garza,6,President,,Ben Carson,REP,0,1,1
Garza,Total,President,,Ben Carson,REP,24,41,65
Garza,1,President,,John R. Kasich,REP,2,4,6
Garza,2,President,,John R. Kasich,REP,1,5,6
Garza,3,President,,John R. Kasich,REP,3,2,5
Garza,4,President,,John R. Kasich,REP,2,0,2
Garza,5,President,,John R. Kasich,REP,0,0,0
Garza,6,President,,John R. Kasich,REP,1,1,2
Garza,Total,President,,John R. Kasich,REP,9,12,21
Garza,1,President,,Carly Fiorina,REP,1,0,1
Garza,2,President,,Carly Fiorina,REP,0,0,0
Garza,3,President,,Carly Fiorina,REP,0,0,0
Garza,4,President,,Carly Fiorina,REP,0,0,0
Garza,5,President,,Carly Fiorina,REP,0,0,0
Garza,6,President,,Carly Fiorina,REP,0,0,0
Garza,Total,President,,Carly Fiorina,REP,1,0,1
Garza,1,President,,Ted Cruz,REP,64,80,144
Garza,2,President,,Ted Cruz,REP,53,115,168
Garza,3,President,,Ted Cruz,REP,70,75,145
Garza,4,President,,Ted Cruz,REP,24,34,58
Garza,5,President,,Ted Cruz,REP,13,18,31
Garza,6,President,,Ted Cruz,REP,3,25,28
Garza,Total,President,,Ted Cruz,REP,227,347,574
Garza,1,President,,Rick Santorum,REP,0,0,0
Garza,2,President,,Rick Santorum,REP,0,0,0
Garza,3,President,,Rick Santorum,REP,0,0,0
Garza,4,President,,Rick Santorum,REP,0,0,0
Garza,5,President,,Rick Santorum,REP,0,0,0
Garza,6,President,,Rick Santorum,REP,0,0,0
Garza,Total,President,,Rick Santorum,REP,0,0,0
Garza,1,President,,Marco Rubio,REP,14,6,20
Garza,2,President,,Marco Rubio,REP,18,6,24
Garza,3,President,,Marco Rubio,REP,16,6,22
Garza,4,President,,Marco Rubio,REP,12,2,14
Garza,5,President,,Marco Rubio,REP,1,4,5
Garza,6,President,,Marco Rubio,REP,0,4,4
Garza,Total,President,,Marco Rubio,REP,61,28,89
Garza,1,President,,Rand Paul,REP,0,0,0
Garza,2,President,,Rand Paul,REP,0,0,0
Garza,3,President,,Rand Paul,REP,0,0,0
Garza,4,President,,Rand Paul,REP,0,0,0
Garza,5,President,,Rand Paul,REP,0,0,0
Garza,6,President,,Rand Paul,REP,0,0,0
Garza,Total,President,,Rand Paul,REP,0,0,0
Garza,1,President,,Chris Christie,REP,1,0,1
Garza,2,President,,Chris Christie,REP,0,0,0
Garza,3,President,,Chris Christie,REP,2,0,2
Garza,4,President,,Chris Christie,REP,0,0,0
Garza,5,President,,Chris Christie,REP,0,0,0
Garza,6,President,,Chris Christie,REP,0,0,0
Garza,Total,President,,Chris Christie,REP,3,0,3
Garza,1,President,,Elizabeth Gray,REP,0,0,0
Garza,2,President,,Elizabeth Gray,REP,0,0,0
Garza,3,President,,Elizabeth Gray,REP,0,0,0
Garza,4,President,,Elizabeth Gray,REP,0,0,0
Garza,5,President,,Elizabeth Gray,REP,0,0,0
Garza,6,President,,Elizabeth Gray,REP,0,0,0
Garza,Total,President,,Elizabeth Gray,REP,0,0,0
Garza,1,President,,Jeb Bush,REP,2,0,2
Garza,2,President,,Jeb Bush,REP,4,2,6
Garza,3,President,,Jeb Bush,REP,4,1,5
Garza,4,President,,Jeb Bush,REP,1,1,2
Garza,5,President,,Jeb Bush,REP,0,1,1
Garza,6,President,,Jeb Bush,REP,0,1,1
Garza,Total,President,,Jeb Bush,REP,11,6,17
Garza,1,U.S. House,19,Don Parrish,REP,5,3,8
Garza,2,U.S. House,19,Don Parrish,REP,0,5,5
Garza,3,U.S. House,19,Don Parrish,REP,7,2,9
Garza,4,U.S. House,19,Don Parrish,REP,1,2,3
Garza,5,U.S. House,19,Don Parrish,REP,0,1,1
Garza,6,U.S. House,19,Don Parrish,REP,0,1,1
Garza,Total,U.S. House,19,Don Parrish,REP,13,14,27
Garza,1,U.S. House,19,Michael Bob Starr,REP,30,20,50
Garza,2,U.S. House,19,Michael Bob Starr,REP,16,16,32
Garza,3,U.S. House,19,Michael Bob Starr,REP,11,9,20
Garza,4,U.S. House,19,Michael Bob Starr,REP,9,13,22
Garza,5,U.S. House,19,Michael Bob Starr,REP,1,4,5
Garza,6,U.S. House,19,Michael Bob Starr,REP,2,4,6
Garza,Total,U.S. House,19,Michael Bob Starr,REP,69,66,135
Garza,1,U.S. House,19,Glen Robertson,REP,39,54,93
Garza,2,U.S. House,19,Glen Robertson,REP,36,76,112
Garza,3,U.S. House,19,Glen Robertson,REP,35,53,88
Garza,4,U.S. House,19,Glen Robertson,REP,20,18,38
Garza,5,U.S. House,19,Glen Robertson,REP,18,14,32
Garza,6,U.S. House,19,Glen Robertson,REP,5,12,17
Garza,Total,U.S. House,19,Glen Robertson,REP,153,227,380
Garza,1,U.S. House,19,John C. Key,REP,1,0,1
Garza,2,U.S. House,19,John C. Key,REP,1,1,2
Garza,3,U.S. House,19,John C. Key,REP,4,2,6
Garza,4,U.S. House,19,John C. Key,REP,0,0,0
Garza,5,U.S. House,19,John C. Key,REP,0,0,0
Garza,6,U.S. House,19,John C. Key,REP,0,0,0
Garza,Total,U.S. House,19,John C. Key,REP,6,3,9
Garza,1,U.S. House,19,DeRenda Warren,REP,6,4,10
Garza,2,U.S. House,19,DeRenda Warren,REP,5,8,13
Garza,3,U.S. House,19,DeRenda Warren,REP,4,5,9
Garza,4,U.S. House,19,DeRenda Warren,REP,1,1,2
Garza,5,U.S. House,19,DeRenda Warren,REP,0,0,0
Garza,6,U.S. House,19,DeRenda Warren,REP,0,0,0
Garza,Total,U.S. House,19,DeRenda Warren,REP,16,18,34
Garza,1,U.S. House,19,Jason Corley,REP,1,3,4
Garza,2,U.S. House,19,Jason Corley,REP,4,8,12
Garza,3,U.S. House,19,Jason Corley,REP,7,5,12
Garza,4,U.S. House,19,Jason Corley,REP,3,0,3
Garza,5,U.S. House,19,Jason Corley,REP,0,3,3
Garza,6,U.S. House,19,Jason Corley,REP,0,4,4
Garza,Total,U.S. House,19,Jason Corley,REP,15,23,38
Garza,1,U.S. House,19,Donald R. May,REP,6,5,11
Garza,2,U.S. House,19,Donald R. May,REP,6,7,13
Garza,3,U.S. House,19,Donald R. May,REP,11,3,14
Garza,4,U.S. House,19,Donald R. May,REP,5,3,8
Garza,5,U.S. House,19,Donald R. May,REP,2,2,4
Garza,6,U.S. House,19,Donald R. May,REP,0,2,2
Garza,Total,U.S. House,19,Donald R. May,REP,30,22,52
Garza,1,U.S. House,19,Jodey Arrington,REP,25,24,49
Garza,2,U.S. House,19,Jodey Arrington,REP,38,36,74
Garza,3,U.S. House,19,Jodey Arrington,REP,36,24,60
Garza,4,U.S. House,19,Jodey Arrington,REP,4,12,16
Garza,5,U.S. House,19,Jodey Arrington,REP,0,4,4
Garza,6,U.S. House,19,Jodey Arrington,REP,4,10,14
Garza,Total,U.S. House,19,Jodey Arrington,REP,107,110,217
Garza,1,U.S. House,19,Greg Garrett,REP,4,9,13
Garza,2,U.S. House,19,Greg Garrett,REP,10,18,28
Garza,3,U.S. House,19,Greg Garrett,REP,5,10,15
Garza,4,U.S. House,19,Greg Garrett,REP,3,6,9
Garza,5,U.S. House,19,Greg Garrett,REP,1,4,5
Garza,6,U.S. House,19,Greg Garrett,REP,0,5,5
Garza,Total,U.S. House,19,Greg Garrett,REP,23,52,75
Garza,1,Railroad Commissioner,,Ron Hale,REP,19,28,47
Garza,2,Railroad Commissioner,,Ron Hale,REP,16,41,57
Garza,3,Railroad Commissioner,,Ron Hale,REP,20,25,45
Garza,4,Railroad Commissioner,,Ron Hale,REP,8,14,22
Garza,5,Railroad Commissioner,,Ron Hale,REP,3,5,8
Garza,6,Railroad Commissioner,,Ron Hale,REP,2,3,5
Garza,Total,Railroad Commissioner,,Ron Hale,REP,68,116,184
Garza,1,Railroad Commissioner,,Gary Gates,REP,22,19,41
Garza,2,Railroad Commissioner,,Gary Gates,REP,27,35,62
Garza,3,Railroad Commissioner,,Gary Gates,REP,19,24,43
Garza,4,Railroad Commissioner,,Gary Gates,REP,8,11,19
Garza,5,Railroad Commissioner,,Gary Gates,REP,7,7,14
Garza,6,Railroad Commissioner,,Gary Gates,REP,3,7,10
Garza,Total,Railroad Commissioner,,Gary Gates,REP,86,103,189
Garza,1,Railroad Commissioner,,Wayne Christian,REP,24,24,48
Garza,2,Railroad Commissioner,,Wayne Christian,REP,25,36,61
Garza,3,Railroad Commissioner,,Wayne Christian,REP,22,20,42
Garza,4,Railroad Commissioner,,Wayne Christian,REP,11,10,21
Garza,5,Railroad Commissioner,,Wayne Christian,REP,4,4,8
Garza,6,Railroad Commissioner,,Wayne Christian,REP,2,12,14
Garza,Total,Railroad Commissioner,,Wayne Christian,REP,88,106,194
Garza,1,Railroad Commissioner,,Weston Martinez,REP,5,8,13
Garza,2,Railroad Commissioner,,Weston Martinez,REP,4,12,16
Garza,3,Railroad Commissioner,,Weston Martinez,REP,19,12,31
Garza,4,Railroad Commissioner,,Weston Martinez,REP,8,8,16
Garza,5,Railroad Commissioner,,Weston Martinez,REP,0,1,1
Garza,6,Railroad Commissioner,,Weston Martinez,REP,0,3,3
Garza,Total,Railroad Commissioner,,Weston Martinez,REP,36,44,80
Garza,1,Railroad Commissioner,,Lance N. Christian,REP,4,8,12
Garza,2,Railroad Commissioner,,Lance N. Christian,REP,12,6,18
Garza,3,Railroad Commissioner,,Lance N. Christian,REP,6,8,14
Garza,4,Railroad Commissioner,,Lance N. Christian,REP,1,3,4
Garza,5,Railroad Commissioner,,Lance N. Christian,REP,1,3,4
Garza,6,Railroad Commissioner,,Lance N. Christian,REP,0,3,3
Garza,Total,Railroad Commissioner,,Lance N. Christian,REP,24,31,55
Garza,1,Railroad Commissioner,,Doug Jeffrey,REP,13,11,24
Garza,2,Railroad Commissioner,,Doug Jeffrey,REP,8,3,11
Garza,3,Railroad Commissioner,,Doug Jeffrey,REP,7,7,14
Garza,4,Railroad Commissioner,,Doug Jeffrey,REP,1,0,1
Garza,5,Railroad Commissioner,,Doug Jeffrey,REP,0,4,4
Garza,6,Railroad Commissioner,,Doug Jeffrey,REP,1,2,3
Garza,Total,Railroad Commissioner,,Doug Jeffrey,REP,30,27,57
Garza,1,Railroad Commissioner,,John Greytok,REP,4,0,4
Garza,2,Railroad Commissioner,,John Greytok,REP,0,3,3
Garza,3,Railroad Commissioner,,John Greytok,REP,5,7,12
Garza,4,Railroad Commissioner,,John Greytok,REP,1,0,1
Garza,5,Railroad Commissioner,,John Greytok,REP,1,0,1
Garza,6,Railroad Commissioner,,John Greytok,REP,0,3,3
Garza,Total,Railroad Commissioner,,John Greytok,REP,11,13,24
Garza,1,State Senate,28,Charles Perry,REP,98,109,207
Garza,2,State Senate,28,Charles Perry,REP,104,137,241
Garza,3,State Senate,28,Charles Perry,REP,101,96,197
Garza,4,State Senate,28,Charles Perry,REP,40,41,81
Garza,5,State Senate,28,Charles Perry,REP,22,27,49
Garza,6,State Senate,28,Charles Perry,REP,9,33,42
Garza,Total,State Senate,28,Charles Perry,REP,374,443,817
Garza,1,State Representative,68,Drew Springer,REP,94,102,196
Garza,2,State Representative,68,Drew Springer,REP,97,126,223
Garza,3,State Representative,68,Drew Springer,REP,94,95,189
Garza,4,State Representative,68,Drew Springer,REP,40,45,85
Garza,5,State Representative,68,Drew Springer,REP,21,27,48
Garza,6,State Representative,68,Drew Springer,REP,9,31,40
Garza,Total,State Representative,68,Drew Springer,REP,355,426,781
