county,office,district,candidate,incumbent,party,votes,pct
LUBBOCK,State Representative,84  Unexpired Term,John Frullo,False,REP,15162,68.12
LUBBOCK,State Representative,84  Unexpired Term,Carol Morgan,False,DEM,7095,31.88
LUBBOCK,State Representative,84  Unexpired Term,Total,,,22257,
