county,office,district,candidate,incumbent,party,votes,pct
ARMSTRONG,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,6,50
ARMSTRONG,Justice Supreme Court,3,Total,,,12,
ATASCOSA,Justice Supreme Court,3,Rick Green,FALSE,REP,81,57.04
ATASCOSA,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,61,42.96
ATASCOSA,Justice Supreme Court,3,Total,,,142,
AUSTIN,Justice Supreme Court,3,Rick Green,FALSE,REP,917,43.21
AUSTIN,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,1205,56.79
AUSTIN,Justice Supreme Court,3,Total,,,2122,
AUSTIN,Member State Board of Education,10,Marsha Farney,FALSE,REP,1578,69.39
AUSTIN,Member State Board of Education,10,Brian Russell,FALSE,REP,696,30.61
AUSTIN,Member State Board of Education,10,Total,,,2274,
AUSTIN,District Judge,155th Judicial District,Conrad Day,FALSE,REP,1468,59.31
AUSTIN,District Judge,155th Judicial District,Jeff Steinhauser,FALSE,REP,1007,40.69
AUSTIN,District Judge,155th Judicial District,Total,,,2475,
BAILEY,Justice Supreme Court,3,Rick Green,FALSE,REP,150,67.57
BAILEY,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,72,32.43
BAILEY,Justice Supreme Court,3,Total,,,222,
BANDERA,Justice Supreme Court,3,Rick Green,FALSE,REP,448,54.24
BANDERA,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,378,45.76
BANDERA,Justice Supreme Court,3,Total,,,826,
BASTROP,Justice Supreme Court,3,Rick Green,FALSE,REP,398,55.05
BASTROP,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,325,44.95
BASTROP,Justice Supreme Court,3,Total,,,723,
BASTROP,Member State Board of Education,10,Marsha Farney,FALSE,REP,424,56.53
BASTROP,Member State Board of Education,10,Brian Russell,FALSE,REP,326,43.47
BASTROP,Member State Board of Education,10,Total,,,750,
BAYLOR,Justice Supreme Court,3,Rick Green,FALSE,REP,1,20
BAYLOR,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,4,80
BAYLOR,Justice Supreme Court,3,Total,,,5,
BEE,U. S. Representative,15,Paul B. Haring,FALSE,REP,512,60.24
BEE,U. S. Representative,15,Eddie Zamora,FALSE,REP,338,39.76
BEE,U. S. Representative,15,Total,,,850,
BEE,Justice Supreme Court,3,Rick Green,FALSE,REP,450,56.18
BEE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,351,43.82
BEE,Justice Supreme Court,3,Total,,,801,
BELL,Justice Supreme Court,3,Rick Green,FALSE,REP,544,37.18
BELL,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,919,62.82
BELL,Justice Supreme Court,3,Total,,,1463,
BEXAR,U. S. Representative,20,"Joseph ""Jamie"" Martinez",FALSE,REP,957,28.26
BEXAR,U. S. Representative,20,Clayton Trotter,FALSE,REP,2430,71.74
BEXAR,U. S. Representative,20,Total,,,3387,
BEXAR,U. S. Representative,23,"Francisco ""Quico"" Canseco",FALSE,REP,5874,56.39
BEXAR,U. S. Representative,23,Will Hurd,FALSE,REP,4543,43.61
BEXAR,U. S. Representative,23,Total,,,10417,
BEXAR,Justice Supreme Court,3,Rick Green,FALSE,REP,7836,44.86
BEXAR,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,9630,55.14
BEXAR,Justice Supreme Court,3,Total,,,17466,
BLANCO,Justice Supreme Court,3,Rick Green,FALSE,REP,91,52.91
BLANCO,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,81,47.09
BLANCO,Justice Supreme Court,3,Total,,,172,
BORDEN,Justice Supreme Court,3,Rick Green,FALSE,REP,6,66.67
BORDEN,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,3,33.33
BORDEN,Justice Supreme Court,3,Total,,,9,
BOSQUE,U. S. Representative,17,Rob Curnock,FALSE,REP,221,32.89
BOSQUE,U. S. Representative,17,Bill Flores,FALSE,REP,451,67.11
BOSQUE,U. S. Representative,17,Total,,,672,
BOSQUE,Justice Supreme Court,3,Rick Green,FALSE,REP,277,44.25
BOSQUE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,349,55.75
BOSQUE,Justice Supreme Court,3,Total,,,626,
BOWIE,Justice Supreme Court,3,Rick Green,FALSE,REP,444,62.98
BOWIE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,261,37.02
BOWIE,Justice Supreme Court,3,Total,,,705,
BRAZORIA,Justice Supreme Court,3,Rick Green,FALSE,REP,1616,44.13
BRAZORIA,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,2046,55.87
BRAZORIA,Justice Supreme Court,3,Total,,,3662,
BRAZORIA,Member State Board of Education,10,Marsha Farney,FALSE,REP,719,70.21
BRAZORIA,Member State Board of Education,10,Brian Russell,FALSE,REP,305,29.79
BRAZORIA,Member State Board of Education,10,Total,,,1024,
BRAZOS,U. S. Representative,17,Rob Curnock,FALSE,REP,2612,23.59
BRAZOS,U. S. Representative,17,Bill Flores,FALSE,REP,8460,76.41
BRAZOS,U. S. Representative,17,Total,,,11072,
BRAZOS,Justice Supreme Court,3,Rick Green,FALSE,REP,3500,36.04
BRAZOS,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,6212,63.96
BRAZOS,Justice Supreme Court,3,Total,,,9712,
BRAZOS,State Representative,14,Fred Brown,TRUE,REP,6804,62.92
BRAZOS,State Representative,14,"Gerald ""Buddy"" Winn",FALSE,REP,4010,37.08
BRAZOS,State Representative,14,Total,,,10814,
BREWSTER,U. S. Representative,23,"Francisco ""Quico"" Canseco",FALSE,REP,24,18.75
BREWSTER,U. S. Representative,23,Will Hurd,FALSE,REP,104,81.25
BREWSTER,U. S. Representative,23,Total,,,128,
BREWSTER,Justice Supreme Court,3,Rick Green,FALSE,REP,78,67.83
BREWSTER,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,37,32.17
BREWSTER,Justice Supreme Court,3,Total,,,115,
BRISCOE,Justice Supreme Court,3,Rick Green,FALSE,REP,10,45.45
BRISCOE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,12,54.55
BRISCOE,Justice Supreme Court,3,Total,,,22,
BROOKS,U. S. Representative,15,Paul B. Haring,FALSE,REP,0,0
BROOKS,U. S. Representative,15,Eddie Zamora,FALSE,REP,0,0
BROOKS,U. S. Representative,15,Total,,,0,
BROOKS,Justice Supreme Court,3,Rick Green,FALSE,REP,0,0
BROOKS,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,0,0
BROOKS,Justice Supreme Court,3,Total,,,0,
BROWN,Justice Supreme Court,3,Rick Green,FALSE,REP,205,67.43
BROWN,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,99,32.57
BROWN,Justice Supreme Court,3,Total,,,304,
BURLESON,U. S. Representative,17,Rob Curnock,FALSE,REP,34,23.29
BURLESON,U. S. Representative,17,Bill Flores,FALSE,REP,112,76.71
BURLESON,U. S. Representative,17,Total,,,146,
BURLESON,Justice Supreme Court,3,Rick Green,FALSE,REP,156,38.05
BURLESON,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,254,61.95
BURLESON,Justice Supreme Court,3,Total,,,410,
BURLESON,Member State Board of Education,10,Marsha Farney,FALSE,REP,222,52.61
BURLESON,Member State Board of Education,10,Brian Russell,FALSE,REP,200,47.39
BURLESON,Member State Board of Education,10,Total,,,422,
BURNET,Justice Supreme Court,3,Rick Green,FALSE,REP,766,48.15
BURNET,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,825,51.85
BURNET,Justice Supreme Court,3,Total,,,1591,
CALDWELL,Justice Supreme Court,3,Rick Green,FALSE,REP,205,66.56
CALDWELL,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,103,33.44
CALDWELL,Justice Supreme Court,3,Total,,,308,
CALHOUN,Justice Supreme Court,3,Rick Green,FALSE,REP,43,56.58
CALHOUN,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,33,43.42
CALHOUN,Justice Supreme Court,3,Total,,,76,
CALLAHAN,Justice Supreme Court,3,Rick Green,FALSE,REP,58,61.05
CALLAHAN,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,37,38.95
CALLAHAN,Justice Supreme Court,3,Total,,,95,
CAMERON,U. S. Representative,15,Paul B. Haring,FALSE,REP,174,53.87
CAMERON,U. S. Representative,15,Eddie Zamora,FALSE,REP,149,46.13
CAMERON,U. S. Representative,15,Total,,,323,
CAMERON,U. S. Representative,27,James Duerr,FALSE,REP,403,62.48
CAMERON,U. S. Representative,27,R. Blake Farenthold,FALSE,REP,242,37.52
CAMERON,U. S. Representative,27,Total,,,645,
CAMERON,Justice Supreme Court,3,Rick Green,FALSE,REP,556,59.85
CAMERON,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,373,40.15
CAMERON,Justice Supreme Court,3,Total,,,929,
CAMP,Justice Supreme Court,3,Rick Green,FALSE,REP,39,61.9
CAMP,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,24,38.1
CAMP,Justice Supreme Court,3,Total,,,63,
CARSON,Justice Supreme Court,3,Rick Green,FALSE,REP,217,52.04
CARSON,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,200,47.96
CARSON,Justice Supreme Court,3,Total,,,417,
CASS,Justice Supreme Court,3,Rick Green,FALSE,REP,44,57.89
CASS,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,32,42.11
CASS,Justice Supreme Court,3,Total,,,76,
CASTRO,Justice Supreme Court,3,Rick Green,FALSE,REP,9,56.25
CASTRO,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,7,43.75
CASTRO,Justice Supreme Court,3,Total,,,16,
CHAMBERS,Justice Supreme Court,3,Rick Green,FALSE,REP,203,41.68
CHAMBERS,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,284,58.32
CHAMBERS,Justice Supreme Court,3,Total,,,487,
CHEROKEE,Justice Supreme Court,3,Rick Green,FALSE,REP,715,65.42
CHEROKEE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,378,34.58
CHEROKEE,Justice Supreme Court,3,Total,,,1093,
CHILDRESS,Justice Supreme Court,3,Rick Green,FALSE,REP,3,25
CHILDRESS,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,9,75
CHILDRESS,Justice Supreme Court,3,Total,,,12,
CLAY,Justice Supreme Court,3,Rick Green,FALSE,REP,30,45.45
CLAY,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,36,54.55
CLAY,Justice Supreme Court,3,Total,,,66,
COCHRAN,Justice Supreme Court,3,Rick Green,FALSE,REP,175,53.35
COCHRAN,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,153,46.65
COCHRAN,Justice Supreme Court,3,Total,,,328,
COCHRAN,State Representative,83,Delwin Jones,TRUE,REP,162,44.02
COCHRAN,State Representative,83,Charles Perry,FALSE,REP,206,55.98
COCHRAN,State Representative,83,Total,,,368,
COKE,Justice Supreme Court,3,Rick Green,FALSE,REP,21,72.41
COKE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,8,27.59
COKE,Justice Supreme Court,3,Total,,,29,
COLEMAN,Justice Supreme Court,3,Rick Green,FALSE,REP,182,58.71
COLEMAN,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,128,41.29
COLEMAN,Justice Supreme Court,3,Total,,,310,
COLLIN,Justice Supreme Court,3,Rick Green,FALSE,REP,7496,46.08
COLLIN,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,8770,53.92
COLLIN,Justice Supreme Court,3,Total,,,16266,
COLLIN,State Representative,66,Mabrie Jackson,FALSE,REP,3544,41.67
COLLIN,State Representative,66,Van Taylor,FALSE,REP,4960,58.33
COLLIN,State Representative,66,Total,,,8504,
COLLIN,District Judge,219th Judicial District,Scott J. Becker,FALSE,REP,8493,51.82
COLLIN,District Judge,219th Judicial District,Angela Tucker,FALSE,REP,7896,48.18
COLLIN,District Judge,219th Judicial District,Total,,,16389,
COLLINGSWORTH,Justice Supreme Court,3,Rick Green,FALSE,REP,17,80.95
COLLINGSWORTH,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,4,19.05
COLLINGSWORTH,Justice Supreme Court,3,Total,,,21,
COLORADO,Justice Supreme Court,3,Rick Green,FALSE,REP,321,41.47
COLORADO,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,453,58.53
COLORADO,Justice Supreme Court,3,Total,,,774,
COLORADO,Member State Board of Education,10,Marsha Farney,FALSE,REP,607,73.49
COLORADO,Member State Board of Education,10,Brian Russell,FALSE,REP,219,26.51
COLORADO,Member State Board of Education,10,Total,,,826,
COMAL,Justice Supreme Court,3,Rick Green,FALSE,REP,1050,51.52
COMAL,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,988,48.48
COMAL,Justice Supreme Court,3,Total,,,2038,
COMANCHE,Justice Supreme Court,3,Rick Green,FALSE,REP,21,56.76
COMANCHE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,16,43.24
COMANCHE,Justice Supreme Court,3,Total,,,37,
CONCHO,Justice Supreme Court,3,Rick Green,FALSE,REP,13,35.14
CONCHO,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,24,64.86
CONCHO,Justice Supreme Court,3,Total,,,37,
COOKE,Justice Supreme Court,3,Rick Green,FALSE,REP,64,32.16
COOKE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,135,67.84
COOKE,Justice Supreme Court,3,Total,,,199,
CORYELL,Justice Supreme Court,3,Rick Green,FALSE,REP,1057,43
CORYELL,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,1401,57
CORYELL,Justice Supreme Court,3,Total,,,2458,
COTTLE,Justice Supreme Court,3,Rick Green,FALSE,REP,0,0
COTTLE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,0,0
COTTLE,Justice Supreme Court,3,Total,,,0,
CRANE,Justice Supreme Court,3,Rick Green,FALSE,REP,25,89.29
CRANE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,3,10.71
CRANE,Justice Supreme Court,3,Total,,,28,
CROCKETT,U. S. Representative,23,"Francisco ""Quico"" Canseco",FALSE,REP,0,0
CROCKETT,U. S. Representative,23,Will Hurd,FALSE,REP,0,0
CROCKETT,U. S. Representative,23,Total,,,0,
CROCKETT,Justice Supreme Court,3,Rick Green,FALSE,REP,0,0
CROCKETT,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,0,0
CROCKETT,Justice Supreme Court,3,Total,,,0,
CROSBY,Justice Supreme Court,3,Rick Green,FALSE,REP,25,65.79
CROSBY,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,13,34.21
CROSBY,Justice Supreme Court,3,Total,,,38,
CULBERSON,U. S. Representative,23,"Francisco ""Quico"" Canseco",FALSE,REP,0,0
CULBERSON,U. S. Representative,23,Will Hurd,FALSE,REP,0,0
CULBERSON,U. S. Representative,23,Total,,,0,
CULBERSON,Justice Supreme Court,3,Rick Green,FALSE,REP,0,0
CULBERSON,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,0,0
CULBERSON,Justice Supreme Court,3,Total,,,0,
DALLAM,Justice Supreme Court,3,Rick Green,FALSE,REP,82,62.6
DALLAM,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,49,37.4
DALLAM,Justice Supreme Court,3,Total,,,131,
DALLAS,U. S. Representative,30,Stephen E. Broden,FALSE,REP,2126,67.51
DALLAS,U. S. Representative,30,Sheldon Goldstein,FALSE,REP,1023,32.49
DALLAS,U. S. Representative,30,Total,,,3149,
DALLAS,Justice Supreme Court,3,Rick Green,FALSE,REP,4326,34.66
DALLAS,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,8157,65.34
DALLAS,Justice Supreme Court,3,Total,,,12483,
DAWSON,Justice Supreme Court,3,Rick Green,FALSE,REP,494,66.4
DAWSON,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,250,33.6
DAWSON,Justice Supreme Court,3,Total,,,744,
DEAF SMITH,Justice Supreme Court,3,Rick Green,FALSE,REP,10,37.04
DEAF SMITH,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,17,62.96
DEAF SMITH,Justice Supreme Court,3,Total,,,27,
DELTA,Justice Supreme Court,3,Rick Green,FALSE,REP,49,73.13
DELTA,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,18,26.87
DELTA,Justice Supreme Court,3,Total,,,67,
DENTON,Justice Supreme Court,3,Rick Green,FALSE,REP,3735,42.61
DENTON,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,5031,57.39
DENTON,Justice Supreme Court,3,Total,,,8766,
DEWITT,U. S. Representative,15,Paul B. Haring,FALSE,REP,159,38.59
DEWITT,U. S. Representative,15,Eddie Zamora,FALSE,REP,253,61.41
DEWITT,U. S. Representative,15,Total,,,412,
DEWITT,Justice Supreme Court,3,Rick Green,FALSE,REP,175,43.1
DEWITT,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,231,56.9
DEWITT,Justice Supreme Court,3,Total,,,406,
DEWITT,Member State Board of Education,10,Marsha Farney,FALSE,REP,271,66.42
DEWITT,Member State Board of Education,10,Brian Russell,FALSE,REP,137,33.58
DEWITT,Member State Board of Education,10,Total,,,408,
DICKENS,Justice Supreme Court,3,Rick Green,FALSE,REP,25,64.1
DICKENS,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,14,35.9
DICKENS,Justice Supreme Court,3,Total,,,39,
DIMMIT,U. S. Representative,23,"Francisco ""Quico"" Canseco",FALSE,REP,6,23.08
DIMMIT,U. S. Representative,23,Will Hurd,FALSE,REP,20,76.92
DIMMIT,U. S. Representative,23,Total,,,26,
DIMMIT,Justice Supreme Court,3,Rick Green,FALSE,REP,13,54.17
DIMMIT,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,11,45.83
DIMMIT,Justice Supreme Court,3,Total,,,24,
DONLEY,Justice Supreme Court,3,Rick Green,FALSE,REP,81,55.48
DONLEY,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,65,44.52
DONLEY,Justice Supreme Court,3,Total,,,146,
DUVAL,U. S. Representative,15,Paul B. Haring,FALSE,REP,0,0
DUVAL,U. S. Representative,15,Eddie Zamora,FALSE,REP,0,0
DUVAL,U. S. Representative,15,Total,,,0,
DUVAL,Justice Supreme Court,3,Rick Green,FALSE,REP,0,0
DUVAL,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,0,0
DUVAL,Justice Supreme Court,3,Total,,,0,
EASTLAND,Justice Supreme Court,3,Rick Green,FALSE,REP,123,68.72
EASTLAND,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,56,31.28
EASTLAND,Justice Supreme Court,3,Total,,,179,
ECTOR,Justice Supreme Court,3,Rick Green,FALSE,REP,221,60.38
ECTOR,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,145,39.62
ECTOR,Justice Supreme Court,3,Total,,,366,
EDWARDS,U. S. Representative,23,"Francisco ""Quico"" Canseco",FALSE,REP,9,18.37
EDWARDS,U. S. Representative,23,Will Hurd,FALSE,REP,40,81.63
EDWARDS,U. S. Representative,23,Total,,,49,
EDWARDS,Justice Supreme Court,3,Rick Green,FALSE,REP,27,61.36
EDWARDS,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,17,38.64
EDWARDS,Justice Supreme Court,3,Total,,,44,
EL PASO,U. S. Representative,23,"Francisco ""Quico"" Canseco",FALSE,REP,18,25.35
EL PASO,U. S. Representative,23,Will Hurd,FALSE,REP,53,74.65
EL PASO,U. S. Representative,23,Total,,,71,
EL PASO,Justice Supreme Court,3,Rick Green,FALSE,REP,970,55.81
EL PASO,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,768,44.19
EL PASO,Justice Supreme Court,3,Total,,,1738,
ELLIS,Justice Supreme Court,3,Rick Green,FALSE,REP,1394,33.02
ELLIS,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,2828,66.98
ELLIS,Justice Supreme Court,3,Total,,,4222,
ELLIS,District Judge,40th Judicial District,Bob Carroll,FALSE,REP,2912,62.24
ELLIS,District Judge,40th Judicial District,Cindy Ermatinger,FALSE,REP,1767,37.76
ELLIS,District Judge,40th Judicial District,Total,,,4679,
ERATH,Justice Supreme Court,3,Rick Green,FALSE,REP,317,52.75
ERATH,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,284,47.25
ERATH,Justice Supreme Court,3,Total,,,601,
FALLS,Justice Supreme Court,3,Rick Green,FALSE,REP,18,32.14
FALLS,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,38,67.86
FALLS,Justice Supreme Court,3,Total,,,56,
FANNIN,Justice Supreme Court,3,Rick Green,FALSE,REP,53,63.86
FANNIN,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,30,36.14
FANNIN,Justice Supreme Court,3,Total,,,83,
FAYETTE,Justice Supreme Court,3,Rick Green,FALSE,REP,618,36.9
FAYETTE,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,1057,63.1
FAYETTE,Justice Supreme Court,3,Total,,,1675,
FAYETTE,Member State Board of Education,10,Marsha Farney,FALSE,REP,1194,68.38
FAYETTE,Member State Board of Education,10,Brian Russell,FALSE,REP,552,31.62
FAYETTE,Member State Board of Education,10,Total,,,1746,
FAYETTE,District Judge,155th Judicial District,Conrad Day,FALSE,REP,438,23.29
FAYETTE,District Judge,155th Judicial District,Jeff Steinhauser,FALSE,REP,1443,76.71
FAYETTE,District Judge,155th Judicial District,Total,,,1881,
FISHER,Justice Supreme Court,3,Rick Green,FALSE,REP,8,80
FISHER,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,2,20
FISHER,Justice Supreme Court,3,Total,,,10,
FLOYD,Justice Supreme Court,3,Rick Green,FALSE,REP,48,51.06
FLOYD,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,46,48.94
FLOYD,Justice Supreme Court,3,Total,,,94,
FOARD,Justice Supreme Court,3,Rick Green,FALSE,REP,0,0
FOARD,Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,0,0
FOARD,Justice Supreme Court,3,Total,,,0,
FORT BEND,Justice Supreme Court,3,Rick Green,FALSE,REP,5871,51.19
