office,district,candidate,incumbent,party,votes,pct
State Senator,22  Unexpired Term,Gayle R. Avant,False,DEM,3968,13.29
State Senator,22  Unexpired Term,Brian Birdwell,False,REP,10900,36.51
State Senator,22  Unexpired Term,David Sibley,False,REP,13423,44.97
State Senator,22  Unexpired Term,Darren Yancy,False,REP,1560,5.23
State Senator,22  Unexpired Term,Total,,,29851,
State Representative,66  Unexpired Term,Van Taylor,False,REP,1,100.00
State Representative,66  Unexpired Term,Total,,,1,
State Representative,100  Unexpired Term,Eric Johnson,False,DEM,1,100.00
State Representative,100  Unexpired Term,Total,,,1,
