county,office,district,candidate,incumbent,party,votes,pct
ANDERSON,Justice Supreme Court,3,Total,,,10705,
ANDERSON,Justice Supreme Court,5,Paul Green,True,REP,7669,71.67
ANDERSON,Justice Supreme Court,5,Bill Moody,False,DEM,2708,25.31
ANDERSON,Justice Supreme Court,5,Tom Oxford,False,LIB,323,3.02
ANDERSON,Justice Supreme Court,5,Total,,,10700,
ANDERSON,Justice Supreme Court,9,Eva Guzman,True,REP,7420,69.30
ANDERSON,Justice Supreme Court,9,Blake Bailey,False,DEM,2804,26.19
ANDERSON,Justice Supreme Court,9,Jack Armstrong,False,LIB,483,4.51
ANDERSON,Justice Supreme Court,9,Total,,,10707,
ANDERSON,Judge Court of Criminal Appeals,2,"Lawrence ""Larry"" Meyers",True,REP,8242,86.78
ANDERSON,Judge Court of Criminal Appeals,2,J. Randell Stevens,False,LIB,1256,13.22
ANDERSON,Judge Court of Criminal Appeals,2,Total,,,9498,
ANDERSON,Judge Court of Criminal Appeals,5,Cheryl Johnson,True,REP,8214,86.70
ANDERSON,Judge Court of Criminal Appeals,5,Dave Howard,False,LIB,1260,13.30
ANDERSON,Judge Court of Criminal Appeals,5,Total,,,9474,
ANDERSON,Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,7665,72.13
ANDERSON,Judge Court of Criminal Appeals,6,Keith Hampton,False,DEM,2688,25.29
ANDERSON,Judge Court of Criminal Appeals,6,Robert Ravee Virasin,False,LIB,274,2.58
ANDERSON,Judge Court of Criminal Appeals,6,Total,,,10627,
ANDERSON,Member State Board of Education,9,Thomas Ratliff,False,REP,8037,84.47
ANDERSON,Member State Board of Education,9,Jeff McGee,False,LIB,1157,12.16
ANDERSON,Member State Board of Education,9,Paul Cardwell,False,GRN,321,3.37
ANDERSON,Member State Board of Education,9,Total,,,9515,
ANDERSON,State Senator,3,Robert Nichols,True,REP,8405,87.07
ANDERSON,State Senator,3,David Scott,False,LIB,1248,12.93
ANDERSON,State Senator,3,Total,,,9653,
ANDERSON,State Representative,8,Byron Cook,True,REP,8247,76.18
ANDERSON,State Representative,8,Charles E. Morgan,False,DEM,2578,23.82
ANDERSON,State Representative,8,Total,,,10825,
ANDERSON,Justice 12th Court of Appeals District,2,Brian Hoyle,True,REP,8454,100.00
ANDERSON,Justice 12th Court of Appeals District,2,Total,,,8454,
ANDERSON,District Judge,87th Judicial District,Deborah Oakes Evans,True,REP,8728,100.00
ANDERSON,District Judge,87th Judicial District,Total,,,8728,
ANDERSON,District Judge,369th Judicial District,"Bascom W. Bentley, III",True,REP,8750,100.00
ANDERSON,District Judge,369th Judicial District,Total,,,8750,
ANDERSON,Criminal,Attorney Anderson County,Doug Lowe,True,DEM,6375,100.00
ANDERSON,Criminal,Attorney Anderson County,Total,,,6375,
ANDREWS,U. S. Representative,11,Mike Conaway,True,REP,3233,82.31
ANDREWS,U. S. Representative,11,James Quillian,False,DEM,554,14.10
ANDREWS,U. S. Representative,11,James A. Powell,False,LIB,112,2.85
ANDREWS,U. S. Representative,11,Jim Howe,False,GRN,29,0.74
ANDREWS,U. S. Representative,11,Total,,,3928,
ANDREWS,Governor,,Rick Perry,True,REP,2906,71.70
ANDREWS,Governor,,Bill White,False,DEM,987,24.35
ANDREWS,Governor,,Kathie Glass,False,LIB,129,3.18
ANDREWS,Governor,,Deb Shafto,False,GRN,23,0.57
ANDREWS,Governor,,Andy Barron,False,WI,8,0.20
ANDREWS,Governor,,Total,,,4053,
ANDREWS,Lieutenant Governor,,David Dewhurst,True,REP,3048,76.78
ANDREWS,Lieutenant Governor,,Linda ChavezThompson,False,DEM,745,18.77
ANDREWS,Lieutenant Governor,,Scott Jameson,False,LIB,125,3.15
ANDREWS,Lieutenant Governor,,"Herb Gonzales, Jr.",False,GRN,52,1.31
ANDREWS,Lieutenant Governor,,Total,,,3970,
ANDREWS,Attorney General,,Greg Abbott,True,REP,3206,81.16
ANDREWS,Attorney General,,Barbara Ann Radnofsky,False,DEM,642,16.25
ANDREWS,Attorney General,,Jon Roland,False,LIB,102,2.58
ANDREWS,Attorney General,,Total,,,3950,
ANDREWS,Comptroller of Public Accounts,,Susan Combs,True,REP,3212,90.25
ANDREWS,Comptroller of Public Accounts,,Mary J. Ruwart,False,LIB,224,6.29
ANDREWS,Comptroller of Public Accounts,,Edward Lindsay,False,GRN,123,3.46
ANDREWS,Comptroller of Public Accounts,,Total,,,3559,
ANDREWS,Commissioner of the General Land Office,,Jerry Patterson,True,REP,2901,76.60
ANDREWS,Commissioner of the General Land Office,,Hector Uribe,False,DEM,738,19.49
ANDREWS,Commissioner of the General Land Office,,James L. Holdar,False,LIB,148,3.91
ANDREWS,Commissioner of the General Land Office,,Total,,,3787,
ANDREWS,Commissioner of Agriculture,,Todd Staples,True,REP,2793,74.18
ANDREWS,Commissioner of Agriculture,,Hank Gilbert,False,DEM,753,20.00
ANDREWS,Commissioner of Agriculture,,Rick Donaldson,False,LIB,219,5.82
ANDREWS,Commissioner of Agriculture,,Total,,,3765,
ANDREWS,Railroad Commissioner,,David Porter,False,REP,2863,75.70
ANDREWS,Railroad Commissioner,,Jeff Weems,False,DEM,719,19.01
ANDREWS,Railroad Commissioner,,Roger Gary,False,LIB,146,3.86
ANDREWS,Railroad Commissioner,,Art Browning,False,GRN,54,1.43
ANDREWS,Railroad Commissioner,,Total,,,3782,
ANDREWS,Justice Supreme Court,3,Debra Lehrmann,False,REP,2695,71.37
ANDREWS,Justice Supreme Court,3,Jim Sharp,False,DEM,957,25.34
ANDREWS,Justice Supreme Court,3,"William Bryan Strange, III",False,LIB,124,3.28
ANDREWS,Justice Supreme Court,3,Total,,,3776,
ANDREWS,Justice Supreme Court,5,Paul Green,True,REP,2773,73.99
ANDREWS,Justice Supreme Court,5,Bill Moody,False,DEM,829,22.12
ANDREWS,Justice Supreme Court,5,Tom Oxford,False,LIB,146,3.90
ANDREWS,Justice Supreme Court,5,Total,,,3748,
ANDREWS,Justice Supreme Court,9,Eva Guzman,True,REP,2741,72.98
ANDREWS,Justice Supreme Court,9,Blake Bailey,False,DEM,755,20.10
ANDREWS,Justice Supreme Court,9,Jack Armstrong,False,LIB,260,6.92
ANDREWS,Justice Supreme Court,9,Total,,,3756,
ANDREWS,Judge Court of Criminal Appeals,2,"Lawrence ""Larry"" Meyers",True,REP,3055,88.89
ANDREWS,Judge Court of Criminal Appeals,2,J. Randell Stevens,False,LIB,382,11.11
ANDREWS,Judge Court of Criminal Appeals,2,Total,,,3437,
ANDREWS,Judge Court of Criminal Appeals,5,Cheryl Johnson,True,REP,3042,88.48
ANDREWS,Judge Court of Criminal Appeals,5,Dave Howard,False,LIB,396,11.52
ANDREWS,Judge Court of Criminal Appeals,5,Total,,,3438,
ANDREWS,Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,2832,76.38
ANDREWS,Judge Court of Criminal Appeals,6,Keith Hampton,False,DEM,748,20.17
ANDREWS,Judge Court of Criminal Appeals,6,Robert Ravee Virasin,False,LIB,128,3.45
ANDREWS,Judge Court of Criminal Appeals,6,Total,,,3708,
ANDREWS,Member State Board of Education,15,Bob  Craig,True,REP,3113,90.39
ANDREWS,Member State Board of Education,15,John Pekowski,False,LIB,331,9.61
ANDREWS,Member State Board of Education,15,Total,,,3444,
ANDREWS,State Representative,81,Tryon D. Lewis,True,REP,3296,100.00
ANDREWS,State Representative,81,Total,,,3296,
ANDREWS,District Judge,109th Judicial District,Martin B. Muncy,False,REP,2862,69.70
ANDREWS,District Judge,109th Judicial District,Mark Hooper,False,DEM,1244,30.30
ANDREWS,District Judge,109th Judicial District,Total,,,4106,
ANGELINA,U. S. Representative,1,Louie  Gohmert,True,REP,14260,90.53
ANGELINA,U. S. Representative,1,"Charles F. Parkes, III",False,LIB,1491,9.47
ANGELINA,U. S. Representative,1,Total,,,15751,
ANGELINA,Governor,,Rick Perry,True,REP,11942,61.86
ANGELINA,Governor,,Bill White,False,DEM,6892,35.70
ANGELINA,Governor,,Kathie Glass,False,LIB,374,1.94
ANGELINA,Governor,,Deb Shafto,False,GRN,73,0.38
ANGELINA,Governor,,Andy Barron,False,WI,24,0.12
ANGELINA,Governor,,Total,,,19305,
ANGELINA,Lieutenant Governor,,David Dewhurst,True,REP,13435,70.55
ANGELINA,Lieutenant Governor,,Linda ChavezThompson,False,DEM,5114,26.86
ANGELINA,Lieutenant Governor,,Scott Jameson,False,LIB,375,1.97
ANGELINA,Lieutenant Governor,,"Herb Gonzales, Jr.",False,GRN,118,0.62
ANGELINA,Lieutenant Governor,,Total,,,19042,
ANGELINA,Attorney General,,Greg Abbott,True,REP,13811,72.51
ANGELINA,Attorney General,,Barbara Ann Radnofsky,False,DEM,4836,25.39
ANGELINA,Attorney General,,Jon Roland,False,LIB,399,2.09
ANGELINA,Attorney General,,Total,,,19046,
ANGELINA,Comptroller of Public Accounts,,Susan Combs,True,REP,14264,90.22
ANGELINA,Comptroller of Public Accounts,,Mary J. Ruwart,False,LIB,1019,6.45
ANGELINA,Comptroller of Public Accounts,,Edward Lindsay,False,GRN,527,3.33
ANGELINA,Comptroller of Public Accounts,,Total,,,15810,
ANGELINA,Commissioner of the General Land Office,,Jerry Patterson,True,REP,13492,71.73
ANGELINA,Commissioner of the General Land Office,,Hector Uribe,False,DEM,4865,25.86
ANGELINA,Commissioner of the General Land Office,,James L. Holdar,False,LIB,453,2.41
ANGELINA,Commissioner of the General Land Office,,Total,,,18810,
ANGELINA,Commissioner of Agriculture,,Todd Staples,True,REP,13689,71.73
ANGELINA,Commissioner of Agriculture,,Hank Gilbert,False,DEM,4974,26.06
ANGELINA,Commissioner of Agriculture,,Rick Donaldson,False,LIB,422,2.21
ANGELINA,Commissioner of Agriculture,,Total,,,19085,
ANGELINA,Railroad Commissioner,,David Porter,False,REP,12785,68.03
ANGELINA,Railroad Commissioner,,Jeff Weems,False,DEM,5367,28.56
ANGELINA,Railroad Commissioner,,Roger Gary,False,LIB,443,2.36
ANGELINA,Railroad Commissioner,,Art Browning,False,GRN,198,1.05
ANGELINA,Railroad Commissioner,,Total,,,18793,
ANGELINA,Justice Supreme Court,3,Debra Lehrmann,False,REP,12047,64.01
ANGELINA,Justice Supreme Court,3,Jim Sharp,False,DEM,6316,33.56
ANGELINA,Justice Supreme Court,3,"William Bryan Strange, III",False,LIB,458,2.43
ANGELINA,Justice Supreme Court,3,Total,,,18821,
ANGELINA,Justice Supreme Court,5,Paul Green,True,REP,12759,68.42
ANGELINA,Justice Supreme Court,5,Bill Moody,False,DEM,5436,29.15
ANGELINA,Justice Supreme Court,5,Tom Oxford,False,LIB,454,2.43
ANGELINA,Justice Supreme Court,5,Total,,,18649,
ANGELINA,Justice Supreme Court,9,Eva Guzman,True,REP,12229,65.61
ANGELINA,Justice Supreme Court,9,Blake Bailey,False,DEM,5683,30.49
ANGELINA,Justice Supreme Court,9,Jack Armstrong,False,LIB,727,3.90
ANGELINA,Justice Supreme Court,9,Total,,,18639,
ANGELINA,Judge Court of Criminal Appeals,2,"Lawrence ""Larry"" Meyers",True,REP,13710,89.28
ANGELINA,Judge Court of Criminal Appeals,2,J. Randell Stevens,False,LIB,1647,10.72
ANGELINA,Judge Court of Criminal Appeals,2,Total,,,15357,
ANGELINA,Judge Court of Criminal Appeals,5,Cheryl Johnson,True,REP,13692,89.53
ANGELINA,Judge Court of Criminal Appeals,5,Dave Howard,False,LIB,1601,10.47
ANGELINA,Judge Court of Criminal Appeals,5,Total,,,15293,
ANGELINA,Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,12636,68.10
ANGELINA,Judge Court of Criminal Appeals,6,Keith Hampton,False,DEM,5512,29.70
ANGELINA,Judge Court of Criminal Appeals,6,Robert Ravee Virasin,False,LIB,408,2.20
ANGELINA,Judge Court of Criminal Appeals,6,Total,,,18556,
ANGELINA,State Senator,3,Robert Nichols,True,REP,13830,89.04
ANGELINA,State Senator,3,David Scott,False,LIB,1702,10.96
ANGELINA,State Senator,3,Total,,,15532,
ANGELINA,State Representative,12,James White,False,REP,11039,57.39
ANGELINA,State Representative,12,Jim McReynolds,True,DEM,8196,42.61
ANGELINA,State Representative,12,Total,,,19235,
ANGELINA,Justice 12th Court of Appeals District,2,Brian Hoyle,True,REP,13610,100.00
ANGELINA,Justice 12th Court of Appeals District,2,Total,,,13610,
ANGELINA,District Judge,159th Judicial District,Paul White,True,REP,14216,100.00
ANGELINA,District Judge,159th Judicial District,Total,,,14216,
ANGELINA,District Judge,217th Judicial District,Barry Bryan,True,DEM,9886,100.00
ANGELINA,District Judge,217th Judicial District,Total,,,9886,
ARANSAS,U. S. Representative,14,Ron Paul,True,REP,5204,78.03
ARANSAS,U. S. Representative,14,Robert Pruett,False,DEM,1465,21.97
ARANSAS,U. S. Representative,14,Total,,,6669,
ARANSAS,Governor,,Rick Perry,True,REP,4829,70.04
ARANSAS,Governor,,Bill White,False,DEM,1892,27.44
ARANSAS,Governor,,Kathie Glass,False,LIB,151,2.19
ARANSAS,Governor,,Deb Shafto,False,GRN,23,0.33
ARANSAS,Governor,,Andy Barron,False,WI,0,0.00
ARANSAS,Governor,,Total,,,6895,
ARANSAS,Lieutenant Governor,,David Dewhurst,True,REP,5021,73.55
ARANSAS,Lieutenant Governor,,Linda ChavezThompson,False,DEM,1551,22.72
ARANSAS,Lieutenant Governor,,Scott Jameson,False,LIB,202,2.96
ARANSAS,Lieutenant Governor,,"Herb Gonzales, Jr.",False,GRN,53,0.78
ARANSAS,Lieutenant Governor,,Total,,,6827,
ARANSAS,Attorney General,,Greg Abbott,True,REP,5176,76.20
ARANSAS,Attorney General,,Barbara Ann Radnofsky,False,DEM,1425,20.98
ARANSAS,Attorney General,,Jon Roland,False,LIB,192,2.83
ARANSAS,Attorney General,,Total,,,6793,
ARANSAS,Comptroller of Public Accounts,,Susan Combs,True,REP,5379,87.66
ARANSAS,Comptroller of Public Accounts,,Mary J. Ruwart,False,LIB,495,8.07
ARANSAS,Comptroller of Public Accounts,,Edward Lindsay,False,GRN,262,4.27
ARANSAS,Comptroller of Public Accounts,,Total,,,6136,
ARANSAS,Commissioner of the General Land Office,,Jerry Patterson,True,REP,5091,75.38
ARANSAS,Commissioner of the General Land Office,,Hector Uribe,False,DEM,1412,20.91
ARANSAS,Commissioner of the General Land Office,,James L. Holdar,False,LIB,251,3.72
ARANSAS,Commissioner of the General Land Office,,Total,,,6754,
ARANSAS,Commissioner of Agriculture,,Todd Staples,True,REP,4859,72.50
ARANSAS,Commissioner of Agriculture,,Hank Gilbert,False,DEM,1548,23.10
ARANSAS,Commissioner of Agriculture,,Rick Donaldson,False,LIB,295,4.40
ARANSAS,Commissioner of Agriculture,,Total,,,6702,
ARANSAS,Railroad Commissioner,,David Porter,False,REP,4825,71.95
ARANSAS,Railroad Commissioner,,Jeff Weems,False,DEM,1503,22.41
ARANSAS,Railroad Commissioner,,Roger Gary,False,LIB,262,3.91
ARANSAS,Railroad Commissioner,,Art Browning,False,GRN,116,1.73
ARANSAS,Railroad Commissioner,,Total,,,6706,
ARANSAS,Justice Supreme Court,3,Debra Lehrmann,False,REP,4827,71.84
ARANSAS,Justice Supreme Court,3,Jim Sharp,False,DEM,1634,24.32
ARANSAS,Justice Supreme Court,3,"William Bryan Strange, III",False,LIB,258,3.84
ARANSAS,Justice Supreme Court,3,Total,,,6719,
ARANSAS,Justice Supreme Court,5,Paul Green,True,REP,4801,71.95
ARANSAS,Justice Supreme Court,5,Bill Moody,False,DEM,1608,24.10
ARANSAS,Justice Supreme Court,5,Tom Oxford,False,LIB,264,3.96
ARANSAS,Justice Supreme Court,5,Total,,,6673,
ARANSAS,Justice Supreme Court,9,Eva Guzman,True,REP,4678,70.15
ARANSAS,Justice Supreme Court,9,Blake Bailey,False,DEM,1545,23.17
ARANSAS,Justice Supreme Court,9,Jack Armstrong,False,LIB,446,6.69
ARANSAS,Justice Supreme Court,9,Total,,,6669,
ARANSAS,Judge Court of Criminal Appeals,2,"Lawrence ""Larry"" Meyers",True,REP,5144,85.31
ARANSAS,Judge Court of Criminal Appeals,2,J. Randell Stevens,False,LIB,886,14.69
ARANSAS,Judge Court of Criminal Appeals,2,Total,,,6030,
ARANSAS,Judge Court of Criminal Appeals,5,Cheryl Johnson,True,REP,5158,86.00
ARANSAS,Judge Court of Criminal Appeals,5,Dave Howard,False,LIB,840,14.00
ARANSAS,Judge Court of Criminal Appeals,5,Total,,,5998,
ARANSAS,Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,4818,72.80
ARANSAS,Judge Court of Criminal Appeals,6,Keith Hampton,False,DEM,1558,23.54
ARANSAS,Judge Court of Criminal Appeals,6,Robert Ravee Virasin,False,LIB,242,3.66
ARANSAS,Judge Court of Criminal Appeals,6,Total,,,6618,
ARANSAS,State Senator,18,Glenn Hegar,True,REP,5064,75.62
ARANSAS,State Senator,18,"Patricia ""Pat"" Olney",False,DEM,1633,24.38
ARANSAS,State Senator,18,Total,,,6697,
ARANSAS,State Representative,32,Todd Hunter,True,REP,5672,100.00
ARANSAS,State Representative,32,Total,,,5672,
ARANSAS,Justice 13th Court of Appeals District,3,Greg Perkes,False,REP,4994,75.20
ARANSAS,Justice 13th Court of Appeals District,3,Linda Yañez,True,DEM,1647,24.80
ARANSAS,Justice 13th Court of Appeals District,3,Total,,,6641,
ARANSAS,District Judge,36th Judicial District,Michael Welborn,True,DEM,2827,100.00
ARANSAS,District Judge,36th Judicial District,Total,,,2827,
ARANSAS,District Judge,156th Judicial District,Joel B. Johnson,True,DEM,2817,100.00
ARANSAS,District Judge,156th Judicial District,Total,,,2817,
ARCHER,U. S. Representative,13,Mac Thornberry,True,REP,1302,83.78
ARCHER,U. S. Representative,13,"John T. Burwell, Jr.",False,LIB,50,3.22
ARCHER,U. S. Representative,13,Keith Dyer,False,IND,202,13.00
ARCHER,U. S. Representative,13,Total,,,1554,
ARCHER,U. S. Representative,19,Randy Neugebauer,True,REP,978,83.38
ARCHER,U. S. Representative,19,Andy Wilson,False,DEM,175,14.92
ARCHER,U. S. Representative,19,"Richard ""Chip"" Peterson",False,LIB,20,1.71
ARCHER,U. S. Representative,19,Total,,,1173,
ARCHER,Governor,,Rick Perry,True,REP,2107,73.54
ARCHER,Governor,,Bill White,False,DEM,672,23.46
ARCHER,Governor,,Kathie Glass,False,LIB,78,2.72
ARCHER,Governor,,Deb Shafto,False,GRN,6,0.21
ARCHER,Governor,,Andy Barron,False,WI,2,0.07
ARCHER,Governor,,Total,,,2865,
ARCHER,Lieutenant Governor,,David Dewhurst,True,REP,2322,82.31
ARCHER,Lieutenant Governor,,Linda ChavezThompson,False,DEM,419,14.85
ARCHER,Lieutenant Governor,,Scott Jameson,False,LIB,67,2.38
ARCHER,Lieutenant Governor,,"Herb Gonzales, Jr.",False,GRN,13,0.46
ARCHER,Lieutenant Governor,,Total,,,2821,
ARCHER,Attorney General,,Greg Abbott,True,REP,2390,84.78
ARCHER,Attorney General,,Barbara Ann Radnofsky,False,DEM,383,13.59
ARCHER,Attorney General,,Jon Roland,False,LIB,46,1.63
ARCHER,Attorney General,,Total,,,2819,
ARCHER,Comptroller of Public Accounts,,Susan Combs,True,REP,2407,91.80
ARCHER,Comptroller of Public Accounts,,Mary J. Ruwart,False,LIB,147,5.61
ARCHER,Comptroller of Public Accounts,,Edward Lindsay,False,GRN,68,2.59
ARCHER,Comptroller of Public Accounts,,Total,,,2622,
ARCHER,Commissioner of the General Land Office,,Jerry Patterson,True,REP,2292,82.89
ARCHER,Commissioner of the General Land Office,,Hector Uribe,False,DEM,400,14.47
ARCHER,Commissioner of the General Land Office,,James L. Holdar,False,LIB,73,2.64
ARCHER,Commissioner of the General Land Office,,Total,,,2765,
ARCHER,Commissioner of Agriculture,,Todd Staples,True,REP,2202,79.75
ARCHER,Commissioner of Agriculture,,Hank Gilbert,False,DEM,492,17.82
ARCHER,Commissioner of Agriculture,,Rick Donaldson,False,LIB,67,2.43
ARCHER,Commissioner of Agriculture,,Total,,,2761,
ARCHER,Railroad Commissioner,,David Porter,False,REP,2222,80.48
ARCHER,Railroad Commissioner,,Jeff Weems,False,DEM,434,15.72
ARCHER,Railroad Commissioner,,Roger Gary,False,LIB,73,2.64
ARCHER,Railroad Commissioner,,Art Browning,False,GRN,32,1.16
ARCHER,Railroad Commissioner,,Total,,,2761,
ARCHER,Justice Supreme Court,3,Debra Lehrmann,False,REP,2127,77.07
ARCHER,Justice Supreme Court,3,Jim Sharp,False,DEM,554,20.07
ARCHER,Justice Supreme Court,3,"William Bryan Strange, III",False,LIB,79,2.86
ARCHER,Justice Supreme Court,3,Total,,,2760,
ARCHER,Justice Supreme Court,5,Paul Green,True,REP,2212,80.70
ARCHER,Justice Supreme Court,5,Bill Moody,False,DEM,470,17.15
ARCHER,Justice Supreme Court,5,Tom Oxford,False,LIB,59,2.15
ARCHER,Justice Supreme Court,5,Total,,,2741,
ARCHER,Justice Supreme Court,9,Eva Guzman,True,REP,2123,78.40
ARCHER,Justice Supreme Court,9,Blake Bailey,False,DEM,483,17.84
ARCHER,Justice Supreme Court,9,Jack Armstrong,False,LIB,102,3.77
ARCHER,Justice Supreme Court,9,Total,,,2708,
ARCHER,Judge Court of Criminal Appeals,2,"Lawrence ""Larry"" Meyers",True,REP,2315,91.54
ARCHER,Judge Court of Criminal Appeals,2,J. Randell Stevens,False,LIB,214,8.46
ARCHER,Judge Court of Criminal Appeals,2,Total,,,2529,
ARCHER,Judge Court of Criminal Appeals,5,Cheryl Johnson,True,REP,2321,91.74
ARCHER,Judge Court of Criminal Appeals,5,Dave Howard,False,LIB,209,8.26
ARCHER,Judge Court of Criminal Appeals,5,Total,,,2530,
ARCHER,Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,2194,81.05
ARCHER,Judge Court of Criminal Appeals,6,Keith Hampton,False,DEM,465,17.18
ARCHER,Judge Court of Criminal Appeals,6,Robert Ravee Virasin,False,LIB,48,1.77
ARCHER,Judge Court of Criminal Appeals,6,Total,,,2707,
ARCHER,State Representative,69,Lanham Lyne,False,REP,2234,78.94
ARCHER,State Representative,69,Michael L. Smith,False,DEM,596,21.06
ARCHER,State Representative,69,Total,,,2830,
ARCHER,"Chief Justice, 2nd Court of Appeals District  Unexpired Term",,Terrie Livingston,True,REP,2417,100.00
ARCHER,"Chief Justice, 2nd Court of Appeals District  Unexpired Term",,Total,,,2417,
ARCHER,Justice 2nd Court of Appeals District,3,Anne Gardner,True,REP,2397,100.00
ARCHER,Justice 2nd Court of Appeals District,3,Total,,,2397,
ARCHER,Justice 2nd Court of Appeals District,7  Unexpired Term,Lee Gabriel,True,REP,2346,100.00
ARCHER,Justice 2nd Court of Appeals District,7  Unexpired Term,Total,,,2346,
ARMSTRONG,U. S. Representative,13,Mac Thornberry,True,REP,543,87.02
ARMSTRONG,U. S. Representative,13,"John T. Burwell, Jr.",False,LIB,32,5.13
ARMSTRONG,U. S. Representative,13,Keith Dyer,False,IND,49,7.85
ARMSTRONG,U. S. Representative,13,Total,,,624,
ARMSTRONG,Governor,,Rick Perry,True,REP,499,75.49
ARMSTRONG,Governor,,Bill White,False,DEM,135,20.42
ARMSTRONG,Governor,,Kathie Glass,False,LIB,19,2.87
ARMSTRONG,Governor,,Deb Shafto,False,GRN,5,0.76
ARMSTRONG,Governor,,Andy Barron,False,WI,3,0.45
ARMSTRONG,Governor,,Total,,,661,
ARMSTRONG,Lieutenant Governor,,David Dewhurst,True,REP,569,86.21
ARMSTRONG,Lieutenant Governor,,Linda ChavezThompson,False,DEM,69,10.45
ARMSTRONG,Lieutenant Governor,,Scott Jameson,False,LIB,18,2.73
ARMSTRONG,Lieutenant Governor,,"Herb Gonzales, Jr.",False,GRN,4,0.61
ARMSTRONG,Lieutenant Governor,,Total,,,660,
ARMSTRONG,Attorney General,,Greg Abbott,True,REP,575,87.25
ARMSTRONG,Attorney General,,Barbara Ann Radnofsky,False,DEM,66,10.02
ARMSTRONG,Attorney General,,Jon Roland,False,LIB,18,2.73
ARMSTRONG,Attorney General,,Total,,,659,
ARMSTRONG,Comptroller of Public Accounts,,Susan Combs,True,REP,569,91.92
ARMSTRONG,Comptroller of Public Accounts,,Mary J. Ruwart,False,LIB,38,6.14
ARMSTRONG,Comptroller of Public Accounts,,Edward Lindsay,False,GRN,12,1.94
ARMSTRONG,Comptroller of Public Accounts,,Total,,,619,
ARMSTRONG,Commissioner of the General Land Office,,Jerry Patterson,True,REP,552,85.71
ARMSTRONG,Commissioner of the General Land Office,,Hector Uribe,False,DEM,64,9.94
ARMSTRONG,Commissioner of the General Land Office,,James L. Holdar,False,LIB,28,4.35
ARMSTRONG,Commissioner of the General Land Office,,Total,,,644,
ARMSTRONG,Commissioner of Agriculture,,Todd Staples,True,REP,538,82.90
ARMSTRONG,Commissioner of Agriculture,,Hank Gilbert,False,DEM,81,12.48
ARMSTRONG,Commissioner of Agriculture,,Rick Donaldson,False,LIB,30,4.62
