county,office,district,candidate,incumbent,party,votes,pct
COTTLE,State Senate,30  Unexpired Term,Craig Estes,False,REP,40,50.00
COTTLE,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,40,50.00
COTTLE,State Senate,30  Unexpired Term,Total,,,80,
DENTON,State Senate,30  Unexpired Term,Craig Estes,False,REP,582,66.51
DENTON,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,293,33.49
DENTON,State Senate,30  Unexpired Term,Total,,,875,
DICKENS,State Senate,30  Unexpired Term,Craig Estes,False,REP,23,28.05
DICKENS,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,59,71.95
DICKENS,State Senate,30  Unexpired Term,Total,,,82,
DONLEY,State Senate,30  Unexpired Term,Craig Estes,False,REP,93,70.99
DONLEY,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,38,29.01
DONLEY,State Senate,30  Unexpired Term,Total,,,131,
FISHER,State Senate,30  Unexpired Term,Craig Estes,False,REP,56,30.60
FISHER,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,127,69.40
FISHER,State Senate,30  Unexpired Term,Total,,,183,
FLOYD,State Senate,30  Unexpired Term,Craig Estes,False,REP,86,63.70
FLOYD,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,49,36.30
FLOYD,State Senate,30  Unexpired Term,Total,,,135,
FOARD,State Senate,30  Unexpired Term,Craig Estes,False,REP,51,45.13
FOARD,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,62,54.87
FOARD,State Senate,30  Unexpired Term,Total,,,113,
GRAYSON,State Senate,30  Unexpired Term,Craig Estes,False,REP,2326,65.93
GRAYSON,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,1202,34.07
GRAYSON,State Senate,30  Unexpired Term,Total,,,3528,
HALL,State Senate,30  Unexpired Term,Craig Estes,False,REP,46,51.11
HALL,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,44,48.89
HALL,State Senate,30  Unexpired Term,Total,,,90,
HARDEMAN,State Senate,30  Unexpired Term,Craig Estes,False,REP,128,51.00
HARDEMAN,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,123,49.00
HARDEMAN,State Senate,30  Unexpired Term,Total,,,251,
HASKELL,State Senate,30  Unexpired Term,Craig Estes,False,REP,197,48.05
HASKELL,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,213,51.95
HASKELL,State Senate,30  Unexpired Term,Total,,,410,
JONES,State Senate,30  Unexpired Term,Craig Estes,False,REP,272,56.31
JONES,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,211,43.69
JONES,State Senate,30  Unexpired Term,Total,,,483,
KENT,State Senate,30  Unexpired Term,Craig Estes,False,REP,39,48.15
KENT,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,42,51.85
KENT,State Senate,30  Unexpired Term,Total,,,81,
KING,State Senate,30  Unexpired Term,Craig Estes,False,REP,20,66.67
KING,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,10,33.33
KING,State Senate,30  Unexpired Term,Total,,,30,
KNOX,State Senate,30  Unexpired Term,Craig Estes,False,REP,163,55.63
KNOX,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,130,44.37
KNOX,State Senate,30  Unexpired Term,Total,,,293,
MONTAGUE,State Senate,30  Unexpired Term,Craig Estes,False,REP,699,51.21
MONTAGUE,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,666,48.79
MONTAGUE,State Senate,30  Unexpired Term,Total,,,1365,
MOTLEY,State Senate,30  Unexpired Term,Craig Estes,False,REP,29,74.36
MOTLEY,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,10,25.64
MOTLEY,State Senate,30  Unexpired Term,Total,,,39,
SCURRY,State Senate,30  Unexpired Term,Craig Estes,False,REP,301,76.01
SCURRY,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,95,23.99
SCURRY,State Senate,30  Unexpired Term,Total,,,396,
STONEWALL,State Senate,30  Unexpired Term,Craig Estes,False,REP,59,49.17
STONEWALL,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,61,50.83
STONEWALL,State Senate,30  Unexpired Term,Total,,,120,
SWISHER,State Senate,30  Unexpired Term,Craig Estes,False,REP,76,37.25
SWISHER,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,128,62.75
SWISHER,State Senate,30  Unexpired Term,Total,,,204,
TAYLOR,State Senate,30  Unexpired Term,Craig Estes,False,REP,852,85.11
TAYLOR,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,149,14.89
TAYLOR,State Senate,30  Unexpired Term,Total,,,1001,
THROCKMORTON,State Senate,30  Unexpired Term,Craig Estes,False,REP,102,59.65
THROCKMORTON,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,69,40.35
THROCKMORTON,State Senate,30  Unexpired Term,Total,,,171,
WHEELER,State Senate,30  Unexpired Term,Craig Estes,False,REP,97,73.48
WHEELER,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,35,26.52
WHEELER,State Senate,30  Unexpired Term,Total,,,132,
WICHITA,State Senate,30  Unexpired Term,Craig Estes,False,REP,5838,62.16
WICHITA,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,3554,37.84
WICHITA,State Senate,30  Unexpired Term,Total,,,9392,
WILBARGER,State Senate,30  Unexpired Term,Craig Estes,False,REP,360,63.72
WILBARGER,State Senate,30  Unexpired Term,Greg L. Underwood,False,DEM,205,36.28
WILBARGER,State Senate,30  Unexpired Term,Total,,,565,
