office,district,candidate,incumbent,party,votes,pct
U. S. Representative,15,Total,,,77227,
U. S. Representative,16,Jorge Artalejo,FALSE,DEM,18274,19.58
U. S. Representative,16,Silvestre Reyes,TRUE,DEM,75058,80.42
U. S. Representative,16,Total,,,93332,
U. S. Representative,17,Chet Edwards,TRUE,DEM,60557,100
U. S. Representative,17,Total,,,60557,
U. S. Representative,18,Sheila Jackson Lee,TRUE,DEM,78161,100
U. S. Representative,18,Total,,,78161,
U. S. Representative,19,Dwight Fullingim,FALSE,DEM,26966,61.63
U. S. Representative,19,Rufus Mark,FALSE,DEM,16786,38.37
U. S. Representative,19,Total,,,43752,
U. S. Representative,20,Charles A. Gonzalez,TRUE,DEM,52245,100
U. S. Representative,20,Total,,,52245,
U. S. Representative,22,Nick Lampson,TRUE,DEM,73831,100
U. S. Representative,22,Total,,,73831,
U. S. Representative,23,Ciro D. Rodriguez,TRUE,DEM,71716,100
U. S. Representative,23,Total,,,71716,
U. S. Representative,24,Tom Love,FALSE,DEM,49166,100
U. S. Representative,24,Total,,,49166,
U. S. Representative,25,Lloyd Doggett,TRUE,DEM,110108,100
U. S. Representative,25,Total,,,110108,
U. S. Representative,26,Ken Leach,FALSE,DEM,54417,100
U. S. Representative,26,Total,,,54417,
U. S. Representative,27,Solomon P. Ortiz,TRUE,DEM,77513,100
U. S. Representative,27,Total,,,77513,
U. S. Representative,28,Henry Cuellar,TRUE,DEM,84819,100
U. S. Representative,28,Total,,,84819,
U. S. Representative,29,Gene Green,TRUE,DEM,42222,100
U. S. Representative,29,Total,,,42222,
U. S. Representative,30,Eddie Bernice Johnson,TRUE,DEM,90425,100
U. S. Representative,30,Total,,,90425,
U. S. Representative,31,Brian P. Ruiz,FALSE,DEM,58792,100
U. S. Representative,31,Total,,,58792,
U. S. Representative,32,Dennis C. Burns,FALSE,DEM,9705,21.72
U. S. Representative,32,Steve Love,FALSE,DEM,14929,33.42
U. S. Representative,32,Eric Roberson,FALSE,DEM,20043,44.86
U. S. Representative,32,Total,,,44677,
Railroad Commissioner,,Art Hall,FALSE,DEM,467794,23.97
Railroad Commissioner,,Dale Henry,FALSE,DEM,540175,27.68
Railroad Commissioner,,Mark Thompson,FALSE,DEM,943326,48.34
Railroad Commissioner,,Total,,,1951295,
"Chief Justice, Supreme Court",,Jim Jordan,FALSE,DEM,1736732,100
"Chief Justice, Supreme Court",,Total,,,1736732,
Justice Supreme Court,7,Baltasar D. Cruz,FALSE,DEM,892365,44.06
Justice Supreme Court,7,Sam Houston,FALSE,DEM,1133077,55.94
Justice Supreme Court,7,Total,,,2025442,
Justice Supreme Court,8,Susan Criss,FALSE,DEM,975699,48.57
Justice Supreme Court,8,Linda Reyna Ya̱ez,FALSE,DEM,1033218,51.43
Justice Supreme Court,8,Total,,,2008917,
Judge Court of Criminal Appeals,3,Susan Strawn,FALSE,DEM,1719103,100
Judge Court of Criminal Appeals,3,Total,,,1719103,
Judge Court of Criminal Appeals,4,J.R. Molina,FALSE,DEM,1747217,100
Judge Court of Criminal Appeals,4,Total,,,1747217,
Member State Board of Education,2,Mary Helen Berlanga,TRUE,DEM,94343,56.29
Member State Board of Education,2,Lupe A. Gonzalez,FALSE,DEM,73246,43.71
Member State Board of Education,2,Total,,,167589,
Member State Board of Education,7,Laura Ewing,FALSE,DEM,84805,100
Member State Board of Education,7,Total,,,84805,
Member State Board of Education,13,Mavis Best Knight,TRUE,DEM,106069,100
Member State Board of Education,13,Total,,,106069,
Member State Board of Education,14,Edra Bogle,FALSE,DEM,94055,100
Member State Board of Education,14,Total,,,94055,
State Senate,6,"Mario V. Gallegos, Jr.",TRUE,DEM,39393,100
State Senate,6,Total,,,39393,
State Senate,9,Melvin Willms,FALSE,DEM,42118,100
State Senate,9,Total,,,42118,
State Senate,10,Wendy R. Davis,FALSE,DEM,62599,100
State Senate,10,Total,,,62599,
State Senate,11,Bryan Hermann,FALSE,DEM,23880,40.95
State Senate,11,Joe Jaworski,FALSE,DEM,34433,59.05
State Senate,11,Total,,,58313,
State Senate,16,Rain Levy Minns,FALSE,DEM,36690,100
State Senate,16,Total,,,36690,
State Senate,20,"Juan ""Chuy"" Hinojosa",TRUE,DEM,67781,100
State Senate,20,Total,,,67781,
State Senate,21,Rene Barrientos,FALSE,DEM,23179,21.39
State Senate,21,Judith Zaffirini,TRUE,DEM,85168,78.61
State Senate,21,Total,,,108347,
State Senate,23,Royce West,TRUE,DEM,90423,100
State Senate,23,Total,,,90423,
State Senate,26,Leticia Van de Putte,TRUE,DEM,68058,100
State Senate,26,Total,,,68058,
State Senate,27,"Eddie Lucio, Jr.",TRUE,DEM,66500,100
State Senate,27,Total,,,66500,
State Representative,1,Stephen J. Frost,TRUE,DEM,18549,100
State Representative,1,Total,,,18549,
State Representative,3,Mark Homer,TRUE,DEM,18569,100
State Representative,3,Total,,,18569,
State Representative,4,Victor M. Morales,FALSE,DEM,12154,100
State Representative,4,Total,,,12154,
State Representative,9,Kenneth D. Franks,FALSE,DEM,14331,100
State Representative,9,Total,,,14331,
State Representative,11,Chuck Hopson,TRUE,DEM,14181,100
State Representative,11,Total,,,14181,
State Representative,12,Jim McReynolds,TRUE,DEM,21648,100
State Representative,12,Total,,,21648,
State Representative,17,Latreese A. Cooke,FALSE,DEM,7350,35.31
State Representative,17,Donnie Dippel,FALSE,DEM,13464,64.69
State Representative,17,Total,,,20814,
State Representative,18,Arlan Foster,FALSE,DEM,10082,100
State Representative,18,Total,,,10082,
State Representative,19,Larry C. Hunter,FALSE,DEM,18318,100
State Representative,19,Total,,,18318,
State Representative,20,Jim Dillon,FALSE,DEM,12228,63.14
State Representative,20,Leonard Surratt,FALSE,DEM,7138,36.86
State Representative,20,Total,,,19366,
State Representative,21,Allan B. Ritter,TRUE,DEM,15428,100
State Representative,21,Total,,,15428,
State Representative,22,Joe Deshotel,TRUE,DEM,16630,100
State Representative,22,Total,,,16630,
State Representative,23,Craig Eiland,TRUE,DEM,15594,100
State Representative,23,Total,,,15594,
State Representative,27,Dora Olivo,TRUE,DEM,14821,50.32
State Representative,27,Ron Reynolds,FALSE,DEM,14634,49.68
State Representative,27,Total,,,29455,
State Representative,28,Dorothy Bottos,FALSE,DEM,15964,100
State Representative,28,Total,,,15964,
State Representative,29,Kevin M. Murphy,FALSE,DEM,15046,100
State Representative,29,Total,,,15046,
State Representative,31,Ryan Guillen,TRUE,DEM,18741,100
State Representative,31,Total,,,18741,
State Representative,32,Juan M. Garcia III,TRUE,DEM,14436,100
State Representative,32,Total,,,14436,
State Representative,33,"Solomon P. Ortiz, Jr.",TRUE,DEM,17082,100
State Representative,33,Total,,,17082,
State Representative,34,Abel Herrero,TRUE,DEM,16214,100
State Representative,34,Total,,,16214,
State Representative,35,Yvonne Gonzalez Toureilles,TRUE,DEM,19777,100
State Representative,35,Total,,,19777,
State Representative,36,Kino Flores,TRUE,DEM,11173,52.17
State Representative,36,Sandra Rodriguez,FALSE,DEM,10245,47.83
State Representative,36,Total,,,21418,
State Representative,37,Rene O. Oliveira,TRUE,DEM,12347,75.77
State Representative,37,"John ""Roca"" Shergold",FALSE,DEM,3949,24.23
State Representative,37,Total,,,16296,
State Representative,38,"Eddie Lucio, III",TRUE,DEM,15886,100
State Representative,38,Total,,,15886,
State Representative,39,"Armando ""Mando"" Martinez",TRUE,DEM,12664,100
State Representative,39,Total,,,12664,
State Representative,40,Aaron Pe̱a,TRUE,DEM,9839,52.9
State Representative,40,Eddie Saenz,FALSE,DEM,8761,47.1
State Representative,40,Total,,,18600,
State Representative,41,Veronica Gonzales,TRUE,DEM,13933,100
State Representative,41,Total,,,13933,
State Representative,42,Richard Pe̱a Raymond,TRUE,DEM,26090,100
State Representative,42,Total,,,26090,
State Representative,43,Juan Manuel Escobar,TRUE,DEM,11226,46.25
State Representative,43,Tara Rios Ybarra,FALSE,DEM,13046,53.75
State Representative,43,Total,,,24272,
State Representative,45,Patrick M. Rose,TRUE,DEM,20122,100
State Representative,45,Total,,,20122,
State Representative,46,Dawnna Dukes,TRUE,DEM,12691,61.31
State Representative,46,Brian T. Thompson,FALSE,DEM,8009,38.69
State Representative,46,Total,,,20700,
State Representative,47,Valinda Bolton,TRUE,DEM,26130,100
State Representative,47,Total,,,26130,
State Representative,48,Donna Howard,TRUE,DEM,22661,100
State Representative,48,Total,,,22661,
State Representative,49,Elliott Naishtat,TRUE,DEM,26449,100
State Representative,49,Total,,,26449,
State Representative,50,Mark Strama,TRUE,DEM,23375,100
State Representative,50,Total,,,23375,
State Representative,51,Eddie Rodriguez,TRUE,DEM,13895,100
State Representative,51,Total,,,13895,
State Representative,52,Diana Maldonado,FALSE,DEM,16870,100
State Representative,52,Total,,,16870,
State Representative,55,Sam Murphey,FALSE,DEM,9334,100
State Representative,55,Total,,,9334,
State Representative,57,Jim Dunnam,TRUE,DEM,30160,100
State Representative,57,Total,,,30160,
State Representative,58,Greg Allen Kauffman,FALSE,DEM,10097,100
State Representative,58,Total,,,10097,
State Representative,59,Ernie Casbeer,FALSE,DEM,6124,60.6
State Representative,59,James N. Vickery,FALSE,DEM,3982,39.4
State Representative,59,Total,,,10106,
State Representative,60,Dave Shupp,FALSE,DEM,8902,100
State Representative,60,Total,,,8902,
State Representative,61,Charles William Randolph,FALSE,DEM,9266,100
State Representative,61,Total,,,9266,
State Representative,62,"Peter ""Pete"" Veeck",FALSE,DEM,9549,100
State Representative,62,Total,,,9549,
State Representative,63,Jesus Carrillo,FALSE,DEM,10255,100
State Representative,63,Total,,,10255,
State Representative,64,John McClelland,FALSE,DEM,10882,100
State Representative,64,Total,,,10882,
State Representative,69,David Farabee,TRUE,DEM,10860,100
State Representative,69,Total,,,10860,
State Representative,73,Daniel Boone,FALSE,DEM,10013,100
State Representative,73,Total,,,10013,
State Representative,74,Pete P. Gallego,TRUE,DEM,17700,100
State Representative,74,Total,,,17700,
State Representative,75,Chente Quintanilla,TRUE,DEM,16135,100
State Representative,75,Total,,,16135,
State Representative,76,Norma Chavez,TRUE,DEM,16668,100
State Representative,76,Total,,,16668,
State Representative,77,Marisa Marquez,FALSE,DEM,8389,51.6
State Representative,77,Paul C. Moreno,TRUE,DEM,7868,48.4
State Representative,77,Total,,,16257,
State Representative,78,Louis Irwin,FALSE,DEM,4999,27.83
State Representative,78,Joseph E. Moody,FALSE,DEM,12964,72.17
State Representative,78,Total,,,17963,
State Representative,79,Joe C. Pickett,TRUE,DEM,14585,100
State Representative,79,Total,,,14585,
State Representative,80,Tracy O. King,TRUE,DEM,19424,100
State Representative,80,Total,,,19424,
State Representative,82,Bill Dingus,FALSE,DEM,6309,100
State Representative,82,Total,,,6309,
State Representative,85,Joe Heflin,TRUE,DEM,10603,100
State Representative,85,Total,,,10603,
State Representative,86,James H. Wood,FALSE,DEM,8056,100
State Representative,86,Total,,,8056,
State Representative,90,Lon Burnam,TRUE,DEM,7425,100
State Representative,90,Total,,,7425,
State Representative,91,Chris Utchell,FALSE,DEM,9486,100
State Representative,91,Total,,,9486,
State Representative,92,Kalandra N. Wheeler,FALSE,DEM,9789,100
State Representative,92,Total,,,9789,
State Representative,93,Paula Hightower Pierson,TRUE,DEM,10686,100
State Representative,93,Total,,,10686,
State Representative,95,Marc Veasey,TRUE,DEM,17505,100
State Representative,95,Total,,,17505,
State Representative,96,Chris Turner,FALSE,DEM,16919,100
State Representative,96,Total,,,16919,
State Representative,97,Dan Barrett,TRUE,DEM,14221,100
State Representative,97,Total,,,14221,
State Representative,98,Nancy Moffat,FALSE,DEM,12947,100
State Representative,98,Total,,,12947,
State Representative,99,Sheila Ford,FALSE,DEM,11812,100
State Representative,99,Total,,,11812,
State Representative,100,Terri Hodge,TRUE,DEM,10353,100
State Representative,100,Total,,,10353,
State Representative,101,Robert Miklos,FALSE,DEM,8866,100
State Representative,101,Total,,,8866,
State Representative,102,Carol Kent,FALSE,DEM,7349,100
State Representative,102,Total,,,7349,
State Representative,103,Rafael Anchia,TRUE,DEM,6130,100
State Representative,103,Total,,,6130,
State Representative,104,Roberto R. Alonzo,TRUE,DEM,6494,72.57
State Representative,104,Harry O. Trujillo,FALSE,DEM,2454,27.43
State Representative,104,Total,,,8948,
State Representative,105,Jim Rea,FALSE,DEM,4465,48.39
State Representative,105,Bob Romano,FALSE,DEM,4763,51.61
State Representative,105,Total,,,9228,
State Representative,106,Kirk England,TRUE,DEM,8690,100
State Representative,106,Total,,,8690,
State Representative,107,Allen Vaught,TRUE,DEM,10278,100
State Representative,107,Total,,,10278,
State Representative,108,Emil Reichstadt,FALSE,DEM,8400,100
State Representative,108,Total,,,8400,
State Representative,109,Helen Giddings,TRUE,DEM,27307,100
State Representative,109,Total,,,27307,
State Representative,110,Barbara MalloryCaraway,TRUE,DEM,13031,100
State Representative,110,Total,,,13031,
State Representative,111,Yvonne Davis,TRUE,DEM,20381,100
State Representative,111,Total,,,20381,
State Representative,112,Sandra Phuong Vule,FALSE,DEM,8821,100
State Representative,112,Total,,,8821,
State Representative,113,Eric Anthony Brandler,FALSE,DEM,8524,100
State Representative,113,Total,,,8524,
State Representative,116,Trey Martinez Fischer,TRUE,DEM,12497,100
State Representative,116,Total,,,12497,
State Representative,117,David McQuade Leibowitz,TRUE,DEM,13210,100
State Representative,117,Total,,,13210,
State Representative,118,Joe Farias,TRUE,DEM,12829,100
State Representative,118,Total,,,12829,
State Representative,119,Roland Gutierrez,FALSE,DEM,13974,100
State Representative,119,Total,,,13974,
State Representative,120,Ruth Jones McClendon,TRUE,DEM,14439,100
State Representative,120,Total,,,14439,
State Representative,122,Frances Carnot,FALSE,DEM,16840,100
State Representative,122,Total,,,16840,
State Representative,123,Mike Villarreal,TRUE,DEM,12826,100
State Representative,123,Total,,,12826,
State Representative,124,Jos̩ Menendez,TRUE,DEM,15144,100
State Representative,124,Total,,,15144,
State Representative,125,Joaquin Castro,TRUE,DEM,16243,100
State Representative,125,Total,,,16243,
State Representative,126,Chad Khan,FALSE,DEM,9191,100
State Representative,126,Total,,,9191,
State Representative,127,Joe A. Montemayor,FALSE,DEM,10061,100
State Representative,127,Total,,,10061,
State Representative,129,Sherrie L. Matula,FALSE,DEM,1050,100
State Representative,129,Total,,,1050,
State Representative,131,Alma A. Allen,TRUE,DEM,16814,100
State Representative,131,Total,,,16814,
State Representative,133,Kristi Thibaut,FALSE,DEM,7623,100
State Representative,133,Total,,,7623,
State Representative,134,Ellen Cohen,TRUE,DEM,18560,100
State Representative,134,Total,,,18560,
State Representative,135,Trey S. Fleming,FALSE,DEM,8038,100
State Representative,135,Total,,,8038,
State Representative,137,Scott Hochberg,TRUE,DEM,4218,100
State Representative,137,Total,,,4218,
State Representative,138,"Virginia ""Ginny"" Stogner McDavid",FALSE,DEM,7104,100
State Representative,138,Total,,,7104,
State Representative,139,Sylvester Turner,TRUE,DEM,17785,100
State Representative,139,Total,,,17785,
State Representative,140,Kevin Bailey,TRUE,DEM,3657,42.63
State Representative,140,Armando Lucio Walle,FALSE,DEM,4921,57.37
State Representative,140,Total,,,8578,
State Representative,141,Senfronia Thompson,TRUE,DEM,13863,100
State Representative,141,Total,,,13863,
State Representative,142,"Harold V. Dutton, Jr.",TRUE,DEM,15268,100
State Representative,142,Total,,,15268,
State Representative,143,Ana E. Hernandez,TRUE,DEM,6859,100
State Representative,143,Total,,,6859,
State Representative,144,Joel C. Redmond,FALSE,DEM,7840,100
State Representative,144,Total,,,7840,
State Representative,145,Carol Alvarado,FALSE,DEM,6795,69.32
State Representative,145,Elias J. De La Garza,FALSE,DEM,3008,30.68
State Representative,145,Total,,,9803,
State Representative,146,Al Edwards,FALSE,DEM,14162,61.07
State Representative,146,Borris L. Miles,TRUE,DEM,9026,38.93
State Representative,146,Total,,,23188,
State Representative,147,Garnet F. Coleman,TRUE,DEM,14353,77.79
State Representative,147,LaRhonda Torry,FALSE,DEM,4097,22.21
State Representative,147,Total,,,18450,
State Representative,148,Jessica Christina Farrar,TRUE,DEM,9703,72.71
State Representative,148,Jose Medrano,FALSE,DEM,3641,27.29
State Representative,148,Total,,,13344,
State Representative,149,Hubert Vo,TRUE,DEM,10924,100
State Representative,149,Total,,,10924,
State Representative,150,Brad Neal,FALSE,DEM,9687,100
State Representative,150,Total,,,9687,
"Chief Justice, 3rd Court of Appeals District",,Woodie Jones,FALSE,DEM,202358,100
"Chief Justice, 3rd Court of Appeals District",,Total,,,202358,
"Chief Justice, 4th Court of Appeals District",,Catherine Stone,FALSE,DEM,223286,100
"Chief Justice, 4th Court of Appeals District",,Total,,,223286,
"Chief Justice, 8th Court of Appeals District",,David Wellington Chew,TRUE,DEM,76835,100
"Chief Justice, 8th Court of Appeals District",,Total,,,76835,
"Chief Justice, 14th Court of Appeals District",,Joe W. Beverly,FALSE,DEM,335269,100
"Chief Justice, 14th Court of Appeals District",,Total,,,335269,
Justice 1st Court of Appeals District,3,Jim Sharp,FALSE,DEM,339024,100
Justice 1st Court of Appeals District,3,Total,,,339024,
Justice 1st Court of Appeals District,5,Leslie C. Taylor,FALSE,DEM,338416,100
Justice 1st Court of Appeals District,5,Total,,,338416,
Justice 5th Court of Appeals District,3,Don B. Chae,FALSE,DEM,193683,100
Justice 5th Court of Appeals District,3,Total,,,193683,
Justice 5th Court of Appeals District,6,David Hanschen,FALSE,DEM,196816,100
Justice 5th Court of Appeals District,6,Total,,,196816,
Justice 5th Court of Appeals District,8,Tina Yoo,FALSE,DEM,194124,100
Justice 5th Court of Appeals District,8,Total,,,194124,
Justice 6th Court of Appeals District,3,Jack Carter,TRUE,DEM,66083,100
Justice 6th Court of Appeals District,3,Total,,,66083,
Justice 8th Court of Appeals District,3  Unexpired Term,David C. Guaderrama,FALSE,DEM,38184,38.43
Justice 8th Court of Appeals District,3  Unexpired Term,"Guadalupe ""Lupe"" Rivera",FALSE,DEM,61165,61.57
Justice 8th Court of Appeals District,3  Unexpired Term,Total,,,99349,
Justice 10th Court of Appeals District,2,Richard Ferguson,FALSE,DEM,68879,100
Justice 10th Court of Appeals District,2,Total,,,68879,
Justice 13th Court of Appeals District,6,Dori Contreras Garza,TRUE,DEM,147339,100
Justice 13th Court of Appeals District,6,Total,,,147339,
Justice 14th Court of Appeals District,4  Unexpired Term,Bert Moser,FALSE,DEM,328470,100
Justice 14th Court of Appeals District,4  Unexpired Term,Total,,,328470,
Justice 14th Court of Appeals District,6  Unexpired Term,Mary M. Markantonis,FALSE,DEM,329047,100
Justice 14th Court of Appeals District,6  Unexpired Term,Total,,,329047,
Justice 14th Court of Appeals District,7,Martin J. Siegel,FALSE,DEM,323074,100
Justice 14th Court of Appeals District,7,Total,,,323074,
District Judge,1st Judicial District,Gary H. Gatlin,FALSE,DEM,11475,100
District Judge,1st Judicial District,Total,,,11475,
District Judge,2nd Judicial District,Dwight L. Phifer,TRUE,DEM,3979,100
District Judge,2nd Judicial District,Total,,,3979,
District Judge,5th Judicial District,Butch Dunbar,FALSE,DEM,12188,100
District Judge,5th Judicial District,Total,,,12188,
District Judge,6th Judicial District,David Hamilton,FALSE,DEM,5078,33.87
District Judge,6th Judicial District,Jess Nickerson,FALSE,DEM,4861,32.42
District Judge,6th Judicial District,Dave Turner,FALSE,DEM,5054,33.71
District Judge,6th Judicial District,Total,,,14993,
District Judge,10th Judicial District,David Garner,TRUE,DEM,23468,100
District Judge,10th Judicial District,Total,,,23468,
District Judge,11th Judicial District,Mike Miller,FALSE,DEM,226585,100
District Judge,11th Judicial District,Total,,,226585,
District Judge,13th Judicial District,Clay Beard,FALSE,DEM,3722,100
District Judge,13th Judicial District,Total,,,3722,
District Judge,14th Judicial District,Gerald W. Livingston,FALSE,DEM,92089,49.5
District Judge,14th Judicial District,Eric V. Moy̩,FALSE,DEM,93957,50.5
District Judge,14th Judicial District,Total,,,186046,
District Judge,16th Judicial District,Karen S. Guerra,FALSE,DEM,32517,100
District Judge,16th Judicial District,Total,,,32517,
District Judge,17th Judicial District,Randy Turner,FALSE,DEM,114703,100
District Judge,17th Judicial District,Total,,,114703,
District Judge,20th Judicial District,Ed Magre,TRUE,DEM,4201,100
District Judge,20th Judicial District,Total,,,4201,
District Judge,21st Judicial District,Terry L. Flenniken,TRUE,DEM,13525,100
District Judge,21st Judicial District,Total,,,13525,
District Judge,24th Judicial District,Joseph P. ,TRUE,DEM,14136,100
District Judge,24th Judicial District,Total,,,14136,
District Judge,28th Judicial District,Nanette Hasette,TRUE,DEM,35446,100
District Judge,28th Judicial District,Total,,,35446,
District Judge,34th Judicial District,Bill Moody,TRUE,DEM,68195,100
District Judge,34th Judicial District,Total,,,68195,
District Judge,37th Judicial District,Amber Liddell Alwais,FALSE,DEM,120547,100
District Judge,37th Judicial District,Total,,,120547,
District Judge,38th Judicial District,Tom Cate,FALSE,DEM,5510,69.16
District Judge,38th Judicial District,George Ann Harpole Maixner,FALSE,DEM,2457,30.84
District Judge,38th Judicial District,Total,,,7967,
District Judge,41st Judicial District,Mary Anne Bramblett,TRUE,DEM,43411,50.28
District Judge,41st Judicial District,Jesus M. Olivas,FALSE,DEM,42922,49.72
District Judge,41st Judicial District,Total,,,86333,
District Judge,50th Judicial District,W. H. ,TRUE,DEM,1489,100
District Judge,50th Judicial District,Total,,,1489,
District Judge,53rd Judicial District,Scott Jenkins,TRUE,DEM,117869,100
District Judge,53rd Judicial District,Total,,,117869,
District Judge,55th Judicial District  Unexpired Term,Dion Ramos,FALSE,DEM,228533,100
District Judge,55th Judicial District  Unexpired Term,Total,,,228533,
District Judge,56th Judicial District,Susan P. Baker,FALSE,DEM,25139,100
District Judge,56th Judicial District,Total,,,25139,
District Judge,57th Judicial District,"Lauro A. Bustamante, Jr.",FALSE,DEM,132631,100
District Judge,57th Judicial District,Total,,,132631,
District Judge,60th Judicial District,Gary Sanderson,TRUE,DEM,22899,100
District Judge,60th Judicial District,Total,,,22899,
District Judge,61st Judicial District,"Alfred ""Al"" Bennett",FALSE,DEM,228238,100
District Judge,61st Judicial District,Total,,,228238,
District Judge,62nd Judicial District,Scott McDowell,TRUE,DEM,11687,100
District Judge,62nd Judicial District,Total,,,11687,
District Judge,63rd Judicial District,Enrique (Henry) Fernandez,FALSE,DEM,5093,100
District Judge,63rd Judicial District,Total,,,5093,
District Judge,67th Judicial District,Warren H. Gould,FALSE,DEM,113650,100
District Judge,67th Judicial District,Total,,,113650,
District Judge,71st Judicial District,Brad Morin,FALSE,DEM,4621,56.2
District Judge,71st Judicial District,Vernard Solomon,FALSE,DEM,3601,43.8
District Judge,71st Judicial District,Total,,,8222,
District Judge,73rd Judicial District,Andy Mireles,TRUE,DEM,131250,100
District Judge,73rd Judicial District,Total,,,131250,
District Judge,76th Judicial District,Jimmy L. White,TRUE,DEM,7694,100
District Judge,76th Judicial District,Total,,,7694,
District Judge,77th Judicial District,Patrick (Pat) Simmons,FALSE,DEM,3725,59.52
District Judge,77th Judicial District,Amy Thomas,FALSE,DEM,2533,40.48
District Judge,77th Judicial District,Total,,,6258,
District Judge,79th Judicial District,Richard C. Terrell,TRUE,DEM,9338,72.09
District Judge,79th Judicial District,David D. Towler,FALSE,DEM,3616,27.91
District Judge,79th Judicial District,Total,,,12954,
District Judge,80th Judicial District,Tanner Garth,FALSE,DEM,72196,29.52
District Judge,80th Judicial District,Marc Isenberg,FALSE,DEM,85662,35.03
District Judge,80th Judicial District,Larry Weiman,FALSE,DEM,86700,35.45
District Judge,80th Judicial District,Total,,,244558,
District Judge,88th Judicial District,Earl B. Stover III,TRUE,DEM,10398,100
District Judge,88th Judicial District,Total,,,10398,
District Judge,89th Judicial District,Jaunita Palvich,FALSE,DEM,8659,100
District Judge,89th Judicial District,Total,,,8659,
District Judge,90th Judicial District,Stephen O. Crawford,TRUE,DEM,2179,100
District Judge,90th Judicial District,Total,,,2179,
District Judge,92nd Judicial District,"Ricardo P. Rodriguez, Jr.",TRUE,DEM,44834,100
District Judge,92nd Judicial District,Total,,,44834,
District Judge,93rd Judicial District,Rudy Delgado,TRUE,DEM,43292,100
District Judge,93rd Judicial District,Total,,,43292,
District Judge,95th Judicial District,Ken Molberg,FALSE,DEM,143341,100
District Judge,95th Judicial District,Total,,,143341,
District Judge,97th Judicial District,Roger Towery,TRUE,DEM,4111,100
District Judge,97th Judicial District,Total,,,4111,
District Judge,98th Judicial District,Robert D. Ettinger,FALSE,DEM,19203,15.67
District Judge,98th Judicial District,Andy Hathcock,FALSE,DEM,29625,24.17
District Judge,98th Judicial District,Rhonda Hurley,FALSE,DEM,73719,60.16
District Judge,98th Judicial District,Total,,,122547,
District Judge,100th Judicial District,David M. McCoy,TRUE,DEM,978,100
District Judge,100th Judicial District,Total,,,978,
District Judge,123rd Judicial District,Guy W. Griffin,TRUE,DEM,2894,100
District Judge,123rd Judicial District,Total,,,2894,
District Judge,125th Judicial District,Kyle Carter,FALSE,DEM,175981,72.81
District Judge,125th Judicial District,Jim Wrotenbery,FALSE,DEM,65706,27.19
District Judge,125th Judicial District,Total,,,241687,
District Judge,126th Judicial District,Darlene Byrne,TRUE,DEM,116005,100
District Judge,126th Judicial District,Total,,,116005,
District Judge,127th Judicial District,R. K. Sandill,FALSE,DEM,219336,100
District Judge,127th Judicial District,Total,,,219336,
District Judge,128th Judicial District,"Patrick A. ""Pat"" Clark",TRUE,DEM,12897,100
District Judge,128th Judicial District,Total,,,12897,
District Judge,129th Judicial District,Michael Gomez,FALSE,DEM,230213,100
District Judge,129th Judicial District,Total,,,230213,
District Judge,130th Judicial District,Craig Estlinbaum,TRUE,DEM,4936,100
District Judge,130th Judicial District,Total,,,4936,
District Judge,131st Judicial District,John Gabriel,TRUE,DEM,126575,100
District Judge,131st Judicial District,Total,,,126575,
District Judge,133rd Judicial District,Jaclanel McFarland,FALSE,DEM,220684,100
District Judge,133rd Judicial District,Total,,,220684,
