office,district,candidate,incumbent,party,votes,pct
State Senate,17  Unexpired Term,Chris Bell,False,DEM,19176,43.91
State Senate,17  Unexpired Term,Joan Huffman,False,REP,24497,56.09
State Senate,17  Unexpired Term,Total,,,43673,
