county,precinct,office,district,party,candidate,votes,election_day,early_voting
Fisher,1,U.S. Senate,,DEM,Edward  Kimbrough,14,6,8
Fisher,1,U.S. Senate,,DEM,Seam Hernandez,2,1,1
Fisher,1,U.S. Senate,,DEM,Beto O'Rourke,11,4,7
Fisher,1,U.S. House,19,DEM,Miguel Levario,21,7,14
Fisher,1,Governor,,DEM,Adrian Ocegueda,0,0,0
Fisher,1,Governor,,DEM,Tom Wakely,1,0,1
Fisher,1,Governor,,DEM,Andrew White,13,5,8
Fisher,1,Governor,,DEM,Cedric Davis Sr,0,0,0
Fisher,1,Governor,,DEM,Joe Mumbach,1,1,0
Fisher,1,Governor,,DEM,Jeffrey Payne,1,1,0
Fisher,1,Governor,,DEM,Grady Yarbrough,4,2,2
Fisher,1,Governor,,DEM,James Jolly Clark,0,0,0
Fisher,1,Governor,,DEM,Lupe Valdez,6,2,4
Fisher,1,Lt Governor,,DEM,Mike Collier,20,9,11
Fisher,1,Lt Governor,,DEM,Michael Cooper,6,2,4
Fisher,1,Attorney General,,DEM,Justin Nelson,24,8,16
Fisher,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,11,5,6
Fisher,1,Comptroller of Public Accounts,,DEM,Tim Mahoney,15,6,9
Fisher,1,Commissioner General Land Office,,DEM,Miguel Suazo,7,1,6
Fisher,1,Commissioner General Land Office,,DEM,Tex Morgan,20,10,10
Fisher,1,Commissioner of Agriculture,,DEM,Kim Olson,21,7,14
Fisher,1,Railroad Commissioner,,DEM,Chris Spellmon,14,6,8
Fisher,1,Railroad Commissioner,,DEM,Roman McAllen,13,5,8
Fisher,1,Justice Supreme Court Place 2,,DEM,Steven Kirkland,22,8,14
Fisher,1,Justice Supreme Court Place 4,,DEM,R K Sandill,21,7,14
Fisher,1,Justice Supreme Court Place 6,,DEM,Kathy Cheng,20,7,13
Fisher,1,"Presiding Judge, Ct Criminal Appeals",,DEM,Maria T Jackson,22,8,14
Fisher,1,Judge Court of Criminal Appeals Pl 7,,DEM,Ramona Franklin,22,8,14
Fisher,1,Proposition #1,,DEM,For,22,9,13
Fisher,1,Proposition #1,,DEM,Against,8,2,6
Fisher,1,Proposition #2,,DEM,For,23,9,14
Fisher,1,Proposition #2,,DEM,Against,7,2,5
Fisher,1,Proposition #3,,DEM,For,23,10,13
Fisher,1,Proposition #3,,DEM,Against,7,1,6
Fisher,1,Proposition #4,,DEM,For,23,9,14
Fisher,1,Proposition #4,,DEM,Against,7,2,5
Fisher,1,Proposition #5,,DEM,For,21,8,13
Fisher,1,Proposition #5,,DEM,Against,8,2,6
Fisher,1,Proposition #6,,DEM,For,25,10,15
