county,precinct,office,district,party,candidate,votes,election_day,early_voting
Refugio,1,Straight Party,,REP,Republican Party    REP,50,17,33
Refugio,1,Straight Party,,DEM,Democratic Party   DEM,79,33,46
Refugio,1,Straight Party,,LIB,Libertarian Party    LIB,0,0,0
Refugio,1,U.S. Senate,,REP,Ted Cruz,94,27,67
Refugio,1,U.S. Senate,,DEM,Beto O'Rourke,94,38,56
Refugio,1,U.S. Senate,,LIB,Neal M. Dikeman,1,0,1
Refugio,1,U.S. House,27,REP,Michael Cloud,94,26,68
Refugio,1,U.S. House,27,DEM,Eric Holguin,94,37,57
Refugio,1,U.S. House,27,LIB,Daniel Tinus,0,0,0
Refugio,1,U.S. House,27,IND,James Duerr,0,0,0
Refugio,1,Governor,,REP,Greg Abbott,102,27,75
Refugio,1,Governor,,DEM,Lupe Valdez,86,37,49
Refugio,1,Governor,,LIB,Mark Jay Tippetts,1,0,1
Refugio,1,Lieutenant Governor,,REP,Dan Patrick,94,25,69
Refugio,1,Lieutenant Governor,,DEM,Mike Collier,91,38,53
Refugio,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,0,1
Refugio,1,Attorney General,,REP,Ken Paxton,94,25,69
Refugio,1,Attorney General,,DEM,Justin Nelson,92,38,54
Refugio,1,Attorney General,,LIB,Michael Ray Harris,0,0,0
Refugio,1,Comptroller of Public Accounts,,REP,Glenn Hegar,94,24,70
Refugio,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,92,39,53
Refugio,1,Comptroller of Public Accounts,,LIB,Ben Sanders,2,0,2
Refugio,1,Commissioner of the General Land Office,,REP,George P. Bush,92,26,66
Refugio,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,91,38,53
Refugio,1,Commissioner of the General Land Office,,LIB,Matt Pina,2,0,2
Refugio,1,Commissioner of Agriculture,,REP,Sid Miller,91,23,68
Refugio,1,Commissioner of Agriculture,,DEM,Kim Olson,93,39,54
Refugio,1,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0
Refugio,1,Railroad Commissioner,,REP,Christi Craddick,91,22,69
Refugio,1,Railroad Commissioner,,DEM,Roman McAllen,93,39,54
Refugio,1,Railroad Commissioner,,LIB,Mike Wright,0,0,0
Refugio,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,89,23,66
Refugio,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,94,39,55
Refugio,1,"Justice, Supreme Court, Place 4",,REP,John Devine,89,23,66
Refugio,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,94,39,55
Refugio,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,91,24,67
Refugio,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,93,38,55
Refugio,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,89,22,67
Refugio,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,93,39,54
Refugio,1,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,0,0,0
Refugio,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,90,23,67
Refugio,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,94,40,54
Refugio,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,99,24,75
Refugio,1,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,24,14,10
Refugio,1,"Member, State Board of Education, District 2",,REP,"Charles ""Tad"" Hasse",86,22,64
