county,precinct,office,district,party,candidate,votes,election_day,early_voting
Mason,101,Attorney General,,DEM,Justin Adatto  Nelson,23,15,8
Mason,210,Attorney General,,DEM,Justin Adatto  Nelson,14,8,6
Mason,302,Attorney General,,DEM,Justin Adatto  Nelson,28,14,14
Mason,405,Attorney General,,DEM,Justin Adatto  Nelson,26,13,13
Mason,101,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,24,15,9
Mason,210,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,13,6,7
Mason,302,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,26,13,13
Mason,405,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,29,14,15
Mason,101,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,9,5,4
Mason,101,Railroad Commissioner,,DEM,Roman James Alfred McAllen,16,10,6
Mason,210,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,5,3,2
Mason,210,Railroad Commissioner,,DEM,Roman James Alfred McAllen,9,4,5
Mason,302,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,9,6,3
Mason,302,Railroad Commissioner,,DEM,Roman James Alfred McAllen,17,6,11
Mason,405,Railroad Commissioner,,DEM,Roman James Alfred McAllen,13,4,9
Mason,405,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,16,9,7
Mason,101,Lieutenant Governor,,DEM,Michael  Cooper,10,6,4
Mason,101,Lieutenant Governor,,DEM,Michael Edward Collier,17,11,6
Mason,210,Lieutenant Governor,,DEM,Michael  Cooper,11,6,5
Mason,210,Lieutenant Governor,,DEM,Michael Edward Collier,5,2,3
Mason,302,Lieutenant Governor,,DEM,Michael  Cooper,5,1,4
Mason,302,Lieutenant Governor,,DEM,Michael Edward Collier,24,13,11
Mason,405,Lieutenant Governor,,DEM,Michael  Cooper,11,5,6
Mason,405,Lieutenant Governor,,DEM,Michael Edward Collier,18,8,10
Mason,101,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,16,10,6
Mason,101,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,10,5,5
Mason,210,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,7,3,4
Mason,210,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,8,4,4
Mason,302,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,19,7,12
Mason,302,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,10,7,3
Mason,405,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,11,6,5
Mason,405,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,18,7,11
Mason,101,U. S. Senator,,DEM,Edward Wayne Kimbrough,3,0,3
Mason,101,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,4,1,3
Mason,101,U. S. Senator,,DEM,Robert Francis O'Rourke,25,19,6
Mason,210,U. S. Senator,,DEM,Edward Wayne Kimbrough,1,0,1
Mason,210,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,4,1,3
Mason,210,U. S. Senator,,DEM,Robert Francis O'Rourke,13,9,4
Mason,302,U. S. Senator,,DEM,Edward Wayne Kimbrough,1,0,1
Mason,302,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,2,0,2
Mason,302,U. S. Senator,,DEM,Robert Francis O'Rourke,32,15,17
Mason,405,U. S. Senator,,DEM,Edward Wayne Kimbrough,1,0,1
Mason,405,U. S. Senator,,DEM,Irasema Ramirez-Hernandez,4,2,2
Mason,405,U. S. Senator,,DEM,Robert Francis O'Rourke,27,14,13
Mason,101,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,6,3,3
Mason,101,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,24,18,6
Mason,210,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,5,1,4
Mason,210,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,14,10,4
Mason,302,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,6,3,3
