county,precinct,office,district,party,candidate,votes,election_day,early_voting
Delta,Precinct 1,Ballots Cast,,,,464,,
Delta,Precinct 1,Straight Party,,REP,,238,91,147
Delta,Precinct 1,Straight Party,,DEM,,21,5,16
Delta,Precinct 1,Straight Party,,LIB,,0,0,0
Delta,Precinct 1,Straight Party,,,Over Votes,0,0,0
Delta,Precinct 1,Straight Party,,,Under Votes,205,77,128
Delta,Precinct 1,U.S. Senate,,,Ted Cruz,391,151,240
Delta,Precinct 1,U.S. Senate,,,Beto O'Rourke,64,20,44
Delta,Precinct 1,U.S. Senate,,,Neal M. Dikeman,5,1,4
Delta,Precinct 1,U.S. Senate,,,Over Votes,0,0,0
Delta,Precinct 1,U.S. Senate,,,Under Votes,4,1,3
Delta,Precinct 1,U.S. House,4,,John Ratcliffe,393,150,243
Delta,Precinct 1,U.S. House,4,,Catherine Krantz,50,15,35
Delta,Precinct 1,U.S. House,4,,Ken Ashby,7,4,3
Delta,Precinct 1,U.S. House,4,,Over Votes,0,0,0
Delta,Precinct 1,U.S. House,4,,Under Votes,14,4,10
Delta,Precinct 1,Governor,,,Greg Abbott,397,152,245
Delta,Precinct 1,Governor,,,Lupe Valdez,54,17,37
Delta,Precinct 1,Governor,,,Mark Jay Tippetts,6,3,3
Delta,Precinct 1,Governor,,,Over Votes,0,0,0
Delta,Precinct 1,Governor,,,Under Votes,7,1,6
Delta,Precinct 1,Lieutenant Governor,,,Dan Patrick,352,127,225
Delta,Precinct 1,Lieutenant Governor,,,Mike Collier,100,42,58
Delta,Precinct 1,Lieutenant Governor,,,Kerry Douglas McKennon,4,1,3
Delta,Precinct 1,Lieutenant Governor,,,Over Votes,0,0,0
Delta,Precinct 1,Lieutenant Governor,,,Under Votes,8,3,5
Delta,Precinct 1,Attorney General,,,Ken Paxton,379,145,234
Delta,Precinct 1,Attorney General,,,Justin Nelson,69,24,45
Delta,Precinct 1,Attorney General,,,Michael Ray Harrris,7,3,4
Delta,Precinct 1,Attorney General,,,Over Votes,0,0,0
Delta,Precinct 1,Attorney General,,,Under Votes,9,1,8
Delta,Precinct 1,Comptroller of Public Accounts,,,Glenn Hegar,383,145,238
Delta,Precinct 1,Comptroller of Public Accounts,,,Joi Chevalier,49,16,33
Delta,Precinct 1,Comptroller of Public Accounts,,,Ben Sanders,9,4,5
Delta,Precinct 1,Comptroller of Public Accounts,,,Over Votes,0,0,0
Delta,Precinct 1,Comptroller of Public Accounts,,,Under Votes,23,8,15
Delta,Precinct 1,Commissioner of the General Land Office,,,George P. Bush,398,154,244
Delta,Precinct 1,Commissioner of the General Land Office,,,Miguel Suazo,51,16,35
Delta,Precinct 1,Commissioner of the General Land Office,,,Matt Pina,4,1,3
Delta,Precinct 1,Commissioner of the General Land Office,,,Over Votes,0,0,0
Delta,Precinct 1,Commissioner of the General Land Office,,,Under Votes,11,2,9
Delta,Precinct 1,Commissioner of Agriculture,,,Sid Miller,382,146,236
Delta,Precinct 1,Commissioner of Agriculture,,,Kim Olson,61,22,39
Delta,Precinct 1,Commissioner of Agriculture,,,Richard Carpenter,8,1,7
Delta,Precinct 1,Commissioner of Agriculture,,,Over Votes,0,0,0
Delta,Precinct 1,Commissioner of Agriculture,,,Under Votes,13,4,9
Delta,Precinct 1,Railroad Commissioner,,,Christi Craddick,386,151,235
Delta,Precinct 1,Railroad Commissioner,,,Roman McAllen,51,14,37
Delta,Precinct 1,Railroad Commissioner,,,Mike Wright,7,3,4
Delta,Precinct 1,Railroad Commissioner,,,Over Votes,0,0,0
Delta,Precinct 1,Railroad Commissioner,,,Under Votes,20,5,15
