county,precinct,office,district,party,candidate,votes,election_day,early_voting
Bailey,1,U.S. Senate,,DEM,BETO O'ROURKE,123,68,55
Bailey,1,U.S. Senate,,LIB,NEAL M. DIKEMAN,2,1,1
Bailey,1,U.S. Senate,,REP,TED CRUZ,369,162,207
Bailey,2,U.S. Senate,,DEM,BETO O'ROURKE,88,47,41
Bailey,2,U.S. Senate,,LIB,NEAL M. DIKEMAN,0,0,0
Bailey,2,U.S. Senate,,REP,TED CRUZ,532,202,330
Bailey,3,U.S. Senate,,DEM,BETO O'ROURKE,99,52,47
Bailey,3,U.S. Senate,,LIB,NEAL M. DIKEMAN,3,2,1
Bailey,3,U.S. Senate,,REP,TED CRUZ,189,71,118
Bailey,4,U.S. Senate,,DEM,BETO O'ROURKE,95,50,45
Bailey,4,U.S. Senate,,LIB,NEAL M. DIKEMAN,2,1,1
Bailey,4,U.S. Senate,,REP,TED CRUZ,114,57,57
Bailey,1,U.S. House,19,REP,JODY ARRINGTON,381,170,211
Bailey,1,U.S. House,19,DEM,MIGUEL LEVARIO,104,59,45
Bailey,2,U.S. House,19,REP,JODY ARRINGTON,547,203,344
Bailey,2,U.S. House,19,DEM,MIGUEL LEVARIO,71,45,26
Bailey,3,U.S. House,19,REP,JODY ARRINGTON,199,79,120
Bailey,3,U.S. House,19,DEM,MIGUEL LEVARIO,83,41,42
Bailey,4,U.S. House,19,REP,JODY ARRINGTON,109,55,54
Bailey,1,GOVERNOR,,REP,GREG ABBOTT,385,170,215
Bailey,1,GOVERNOR,,DEM,LUPE VALDEZ,102,57,45
Bailey,1,GOVERNOR,,LIB,MARK J. TIPPETTS,6,4,2
Bailey,2,GOVERNOR,,REP,GREG ABBOTT,537,203,334
Bailey,2,GOVERNOR,,DEM,LUPE VALDEZ,79,43,36
Bailey,2,GOVERNOR,,LIB,MARK J. TIPPETTS,2,2,0
Bailey,3,GOVERNOR,,REP,GREG ABBOTT,210,84,126
Bailey,3,GOVERNOR,,DEM,LUPE VALDEZ,73,37,36
Bailey,3,GOVERNOR,,LIB,MARK J. TIPPETTS,4,0,4
Bailey,4,GOVERNOR,,REP,GREG ABBOTT,110,53,57
Bailey,4,GOVERNOR,,DEM,LUPE VALDEZ,94,49,45
Bailey,4,GOVERNOR,,LIB,MARK J. TIPPETTS,5,5,0
Bailey,1,LIEUTENANT GOVERNOR,,REP,DAN PATRICK,354,153,201
Bailey,1,LIEUTENANT GOVERNOR,,LIB,KERRY D. MCKENNON,12,10,2
Bailey,1,LIEUTENANT GOVERNOR,,DEM,MIKE COLLIER,121,66,55
Bailey,2,LIEUTENANT GOVERNOR,,REP,DAN PATRICK,502,191,311
Bailey,2,LIEUTENANT GOVERNOR,,LIB,KERRY D. MCKENNON,6,2,4
Bailey,2,LIEUTENANT GOVERNOR,,DEM,MIKE COLLIER,100,51,49
Bailey,3,LIEUTENANT GOVERNOR,,REP,DAN PATRICK,187,76,111
Bailey,3,LIEUTENANT GOVERNOR,,LIB,KERRY D. MCKENNON,6,2,4
Bailey,3,LIEUTENANT GOVERNOR,,DEM,MIKE COLLIER,90,42,48
Bailey,4,LIEUTENANT GOVERNOR,,REP,DAN PATRICK,104,47,57
Bailey,4,LIEUTENANT GOVERNOR,,LIB,KERRY D. MCKENNON,4,3,1
Bailey,4,LIEUTENANT GOVERNOR,,DEM,MIKE COLLIER,97,57,40
Bailey,1,ATTORNEY GENERAL,,DEM,JUSTIN NELSON,114,64,50
Bailey,1,ATTORNEY GENERAL,,REP,KEN PAXTON,366,161,205
Bailey,1,ATTORNEY GENERAL,,LIB,MICHAEL RAY HARRIS ,6,4,2
Bailey,2,ATTORNEY GENERAL,,DEM,JUSTIN NELSON,86,43,43
Bailey,2,ATTORNEY GENERAL,,REP,KEN PAXTON,508,195,313
Bailey,2,ATTORNEY GENERAL,,LIB,MICHAEL RAY HARRIS ,10,5,5
Bailey,3,ATTORNEY GENERAL,,DEM,JUSTIN NELSON,90,41,49
Bailey,3,ATTORNEY GENERAL,,REP,KEN PAXTON,191,79,112
Bailey,3,ATTORNEY GENERAL,,LIB,MICHAEL RAY HARRIS ,1,0,1
Bailey,4,ATTORNEY GENERAL,,DEM,JUSTIN NELSON,95,52,43
Bailey,4,ATTORNEY GENERAL,,REP,KEN PAXTON,98,46,52
Bailey,4,ATTORNEY GENERAL,,LIB,MICHAEL RAY HARRIS ,7,5,2
Bailey,1,COMPTROLLER OF PUBLIC ACCOUNTS ,,LIB,BEN SANDERS,16,11,5
Bailey,1,COMPTROLLER OF PUBLIC ACCOUNTS ,,REP,GLENN HEGAR ,356,156,200
Bailey,1,COMPTROLLER OF PUBLIC ACCOUNTS ,,DEM,JOI CHEVALIER,104,58,46
Bailey,2,COMPTROLLER OF PUBLIC ACCOUNTS ,,LIB,BEN SANDERS,16,9,7
Bailey,2,COMPTROLLER OF PUBLIC ACCOUNTS ,,REP,GLENN HEGAR ,518,198,320
Bailey,2,COMPTROLLER OF PUBLIC ACCOUNTS ,,DEM,JOI CHEVALIER,73,40,33
Bailey,3,COMPTROLLER OF PUBLIC ACCOUNTS ,,LIB,BEN SANDERS,9,5,4
Bailey,3,COMPTROLLER OF PUBLIC ACCOUNTS ,,REP,GLENN HEGAR ,192,79,113
Bailey,3,COMPTROLLER OF PUBLIC ACCOUNTS ,,DEM,JOI CHEVALIER,74,34,40
Bailey,4,COMPTROLLER OF PUBLIC ACCOUNTS ,,LIB,BEN SANDERS,13,11,2
Bailey,4,COMPTROLLER OF PUBLIC ACCOUNTS ,,REP,GLENN HEGAR ,97,47,50
Bailey,4,COMPTROLLER OF PUBLIC ACCOUNTS ,,DEM,JOI CHEVALIER,88,45,43
Bailey,1,COMMISSIONER OF THE GENERAL LAND OFFICE ,,REP,GEORGE P. BUSH,364,156,208
Bailey,1,COMMISSIONER OF THE GENERAL LAND OFFICE ,,LIB,MATT PINA,15,11,4
Bailey,1,COMMISSIONER OF THE GENERAL LAND OFFICE ,,DEM,MIGUEL SUAZO,102,58,44
