county,precinct,office,district,candidate,party,votes
Grayson,Precinct 101,Registered Voters,,,,4034
Grayson,Precinct 101,Ballots Cast,,,,1732
Grayson,Precinct 101,Straight Party,,,REP,607
Grayson,Precinct 101,Straight Party,,,DEM,543
Grayson,Precinct 101,Straight Party,,,LIB,6
Grayson,Precinct 101,U.S. Senate,,Ted Cruz,REP,888
Grayson,Precinct 101,U.S. Senate,,Beto O'Rourke,DEM,822
Grayson,Precinct 101,U.S. Senate,,Neal M Dikeman,LIB,17
Grayson,Precinct 101,U.S. House,4,John Ratcliffe,REP,903
Grayson,Precinct 101,U.S. House,4,Catherine Krantz,DEM,776
Grayson,Precinct 101,U.S. House,4,Ken Ashby,LIB,32
Grayson,Precinct 101,Governor ,,Greg Abbott,REP,932
Grayson,Precinct 101,Governor ,,Lupe Valdez,DEM,764
Grayson,Precinct 101,Governor ,,Mark Jay Tippetts,LIB,22
Grayson,Precinct 101,Lieutenant Governor,,Dan Patrick,REP,871
Grayson,Precinct 101,Lieutenant Governor,,Mike Collier,DEM,786
Grayson,Precinct 101,Lieutenant Governor,,Kerry Douglas McKennon,LIB,49
Grayson,Precinct 101,Attorney General ,,Ken Paxton,REP,865
Grayson,Precinct 101,Attorney General ,,Justin Nelson,DEM,797
Grayson,Precinct 101,Attorney General ,,Michael Ray Harris,LIB,44
Grayson,Precinct 101,Comptroller of Public Accounts,,Glenn Hegar,REP,883
Grayson,Precinct 101,Comptroller of Public Accounts,,Joi Chevalier,DEM,758
Grayson,Precinct 101,Comptroller of Public Accounts,,Ben Sanders,LIB,54
Grayson,Precinct 101,Commissioner of the General Land Office,,George P. Bush,REP,904
Grayson,Precinct 101,Commissioner of the General Land Office,,Miguel Suazo,DEM,744
Grayson,Precinct 101,Commissioner of the General Land Office,,Matt Pina,LIB,55
Grayson,Precinct 101,Railroad Commissioner,,Christi Craddick,REP,888
Grayson,Precinct 101,Railroad Commissioner,,Roman McAllen,DEM,757
Grayson,Precinct 101,Railroad Commissioner,,Mike Wright,LIB,54
Grayson,Precinct 101,State Senate,30,Pat Fallon,REP,916
Grayson,Precinct 101,State Senate,30,Kevin Lopez,DEM,783
Grayson,Precinct 101,State Representative,62,Reggie Smith,REP,904
Grayson,Precinct 101,State Representative,62,Valerie N Hefner,DEM,767
Grayson,Precinct 101,State Representative,62,David Schaab,LIB,33
Grayson,Precinct 102,Registered Voters,,,,2709
Grayson,Precinct 102,Ballots Cast,,,,1137
Grayson,Precinct 102,Straight Party,,,REP,242
Grayson,Precinct 102,Straight Party,,,DEM,511
Grayson,Precinct 102,Straight Party,,,LIB,14
Grayson,Precinct 102,U.S. Senate,,Ted Cruz,REP,344
Grayson,Precinct 102,U.S. Senate,,Beto O'Rourke,DEM,776
Grayson,Precinct 102,U.S. Senate,,Neal M Dikeman,LIB,12
Grayson,Precinct 102,U.S. House,4,John Ratcliffe,REP,349
Grayson,Precinct 102,U.S. House,4,Catherine Krantz,DEM,725
Grayson,Precinct 102,U.S. House,4,Ken Ashby,LIB,28
Grayson,Precinct 102,Governor ,,Greg Abbott,REP,372
Grayson,Precinct 102,Governor ,,Lupe Valdez,DEM,726
Grayson,Precinct 102,Governor ,,Mark Jay Tippetts,LIB,26
Grayson,Precinct 102,Lieutenant Governor,,Dan Patrick,REP,346
Grayson,Precinct 102,Lieutenant Governor,,Mike Collier,DEM,737
Grayson,Precinct 102,Lieutenant Governor,,Kerry Douglas McKennon,LIB,36
Grayson,Precinct 102,Attorney General ,,Ken Paxton,REP,334
Grayson,Precinct 102,Attorney General ,,Justin Nelson,DEM,750
Grayson,Precinct 102,Attorney General ,,Michael Ray Harris,LIB,34
Grayson,Precinct 102,Comptroller of Public Accounts,,Glenn Hegar,REP,344
Grayson,Precinct 102,Comptroller of Public Accounts,,Joi Chevalier,DEM,728
Grayson,Precinct 102,Comptroller of Public Accounts,,Ben Sanders,LIB,43
Grayson,Precinct 102,Commissioner of the General Land Office,,George P. Bush,REP,350
Grayson,Precinct 102,Commissioner of the General Land Office,,Miguel Suazo,DEM,718
Grayson,Precinct 102,Commissioner of the General Land Office,,Matt Pina,LIB,44
Grayson,Precinct 102,Railroad Commissioner,,Christi Craddick,REP,347
Grayson,Precinct 102,Railroad Commissioner,,Roman McAllen,DEM,719
Grayson,Precinct 102,Railroad Commissioner,,Mike Wright,LIB,48
Grayson,Precinct 102,State Senate,30,Pat Fallon,REP,357
Grayson,Precinct 102,State Senate,30,Kevin Lopez,DEM,742
Grayson,Precinct 102,State Representative,62,Reggie Smith,REP,346
Grayson,Precinct 102,State Representative,62,Valerie N Hefner,DEM,723
Grayson,Precinct 102,State Representative,62,David Schaab,LIB,32
Grayson,Precinct 103,Registered Voters,,,,565
