county,office,district,candidate,party,precinct,early_voting,election_day,votes
King,Commissioner of Agriculture,,Kimberly Dawn Olson,DEM,1,0,0,0
King,Commissioner of Agriculture,,Kimberly Dawn Olson,DEM,2,0,0,0
King,Commissioner of Agriculture,,Kimberly Dawn Olson,DEM,3,0,0,0
King,Commissioner of Agriculture,,Kimberly Dawn Olson,DEM,4,0,1,1
King,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,1,0,0,0
King,Railroad Commissioner,,Roman James Alfred McAllen,DEM,1,0,0,0
King,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,2,0,0,0
King,Railroad Commissioner,,Roman James Alfred McAllen,DEM,2,0,0,0
King,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,3,0,0,0
King,Railroad Commissioner,,Roman James Alfred McAllen,DEM,3,0,1,1
King,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,4,0,1,1
King,Railroad Commissioner,,Roman James Alfred McAllen,DEM,4,0,0,0
King,Governor,,Adrian Ocegueda,DEM,1,0,0,0
King,Governor,,"Cedric Wayne Davis, Sr.",DEM,1,0,0,0
King,Governor,,Grady Yarbrough,DEM,1,0,0,0
King,Governor,,Guadalupe Valdez,DEM,1,0,0,0
King,Governor,,James Jolly Clark,DEM,1,0,0,0
King,Governor,,Jeffrey Alan Payne,DEM,1,0,0,0
King,Governor,,Joseph William Mumbach,DEM,1,0,0,0
King,Governor,,Robert Andrew  White,DEM,1,0,0,0
King,Governor,,Thomas John Wakely,DEM,1,0,0,0
King,Governor,,Adrian Ocegueda,DEM,2,0,0,0
King,Governor,,"Cedric Wayne Davis, Sr.",DEM,2,0,0,0
King,Governor,,Grady Yarbrough,DEM,2,0,0,0
King,Governor,,Guadalupe Valdez,DEM,2,0,0,0
King,Governor,,James Jolly Clark,DEM,2,0,0,0
King,Governor,,Jeffrey Alan Payne,DEM,2,0,0,0
King,Governor,,Joseph William Mumbach,DEM,2,0,0,0
King,Governor,,Robert Andrew  White,DEM,2,0,0,0
King,Governor,,Thomas John Wakely,DEM,2,0,0,0
King,Governor,,Adrian Ocegueda,DEM,3,0,1,1
King,Governor,,"Cedric Wayne Davis, Sr.",DEM,3,0,0,0
King,Governor,,Grady Yarbrough,DEM,3,0,0,0
King,Governor,,Guadalupe Valdez,DEM,3,0,0,0
King,Governor,,James Jolly Clark,DEM,3,0,0,0
King,Governor,,Jeffrey Alan Payne,DEM,3,0,0,0
