county,precinct,office,district,party,candidate,votes,early_voting,election_day
Wise,1 BS2,Registered Voters,,,,1769,,
Wise,1 BS2,Ballots Cast,,,,1184,976,208
Wise,1 BS2,Straight Party,,,Over Votes,0,0,0
Wise,1 BS2,Straight Party,,,Under Votes,454,374,80
Wise,1 BS2,Straight Party,,REP,Republican,642,542,100
Wise,1 BS2,Straight Party,,DEM,Democratic,85,59,26
Wise,1 BS2,Straight Party,,LIB,Libertarian,3,1,2
Wise,1 BS2,U.S. Senate,,,Over Votes,0,0,0
Wise,1 BS2,U.S. Senate,,,Under Votes,5,3,2
Wise,1 BS2,U.S. Senate,,REP,Ted Cruz,1003,845,158
Wise,1 BS2,U.S. Senate,,DEM,Beto O'Rourke,170,123,47
Wise,1 BS2,U.S. Senate,,LIB,Neal M. Dikeman,6,5,1
Wise,1 BS2,U.S. House,13,,Over Votes,0,0,0
Wise,1 BS2,U.S. House,13,,Under Votes,39,32,7
Wise,1 BS2,U.S. House,13,REP,Mac Thornberry,978,826,152
Wise,1 BS2,U.S. House,13,DEM,Greg Sagan,151,106,45
Wise,1 BS2,U.S. House,13,LIB,Calvin DeWeese,16,12,4
Wise,1 BS2,Governor,,,Over Votes,0,0,0
Wise,1 BS2,Governor,,,Under Votes,8,6,2
Wise,1 BS2,Governor,,REP,Greg Abbott,1019,860,159
Wise,1 BS2,Governor,,DEM,Lupe Valdez,144,103,41
Wise,1 BS2,Governor,,LIB,Mark Jay Tippetts,13,7,6
Wise,1 BS2,Lieutenant Governor,,,Over Votes,0,0,0
Wise,1 BS2,Lieutenant Governor,,,Under Votes,12,7,5
Wise,1 BS2,Lieutenant Governor,,REP,Dan Patrick,979,826,153
Wise,1 BS2,Lieutenant Governor,,DEM,Mike Collier,174,127,47
Wise,1 BS2,Lieutenant Governor,,LIB,Kerry Douglas McKennon,19,16,3
Wise,1 BS2,Attorney General,,,Over Votes,0,0,0
Wise,1 BS2,Attorney General,,,Under Votes,16,12,4
Wise,1 BS2,Attorney General,,REP,Ken Paxton,972,825,147
Wise,1 BS2,Attorney General,,DEM,Justin Nelson,176,128,48
Wise,1 BS2,Attorney General,,LIB,Michael Ray Harris,20,11,9
Wise,1 BS2,Comptroller of Public Accounts,,,Over Votes,0,0,0
Wise,1 BS2,Comptroller of Public Accounts,,,Under Votes,21,15,6
Wise,1 BS2,Comptroller of Public Accounts,,REP,Glenn Hegar,985,832,153
Wise,1 BS2,Comptroller of Public Accounts,,DEM,Joi Chevalier,148,109,39
Wise,1 BS2,Comptroller of Public Accounts,,LIB,Ben Sanders,30,20,10
Wise,1 BS2,Commissioner of the General Land Office,,,Over Votes,1,1,0
Wise,1 BS2,Commissioner of the General Land Office,,,Under Votes,23,18,5
Wise,1 BS2,Commissioner of the General Land Office,,REP,George P. Bush,969,817,152
Wise,1 BS2,Commissioner of the General Land Office,,DEM,Miguel Suazo,148,104,44
Wise,1 BS2,Commissioner of the General Land Office,,LIB,Matt Pina,43,36,7
Wise,1 BS2,Commissioner of Agriculture,,,Over Votes,0,0,0
Wise,1 BS2,Commissioner of Agriculture,,,Under Votes,16,12,4
Wise,1 BS2,Commissioner of Agriculture,,REP,Sid Miller,990,837,153
Wise,1 BS2,Commissioner of Agriculture,,DEM,Kim Olson,156,112,44
Wise,1 BS2,Commissioner of Agriculture,,LIB,Richard Carpenter,22,15,7
Wise,1 BS2,Railroad Commissioner,,,Over Votes,0,0,0
Wise,1 BS2,Railroad Commissioner,,,Under Votes,17,14,3
Wise,1 BS2,Railroad Commissioner,,REP,Christi Craddick,995,843,152
Wise,1 BS2,Railroad Commissioner,,DEM,Roman McAllen,146,103,43
Wise,1 BS2,Railroad Commissioner,,LIB,Mike Wright,26,16,10
Wise,1 BS2,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Wise,1 BS2,"Justice, Supreme Court, Place 2",,,Under Votes,20,16,4
Wise,1 BS2,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,1002,842,160
Wise,1 BS2,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,162,118,44
Wise,1 BS2,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Wise,1 BS2,"Justice, Supreme Court, Place 4",,,Under Votes,23,18,5
Wise,1 BS2,"Justice, Supreme Court, Place 4",,REP,John Devine,1004,844,160
Wise,1 BS2,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,157,114,43
Wise,1 BS2,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Wise,1 BS2,"Justice, Supreme Court, Place 6",,,Under Votes,21,16,5
Wise,1 BS2,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,999,840,159
Wise,1 BS2,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,164,120,44
Wise,1 BS2,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Wise,1 BS2,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,23,18,5
Wise,1 BS2,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,988,837,151
Wise,1 BS2,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,151,106,45
Wise,1 BS2,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,22,15,7
Wise,1 BS2,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
