county,precinct,office,district,party,candidate,votes,election_day,early_voting
Irion,100,U.S. Senate,,Republican,Ted Cruz,96,53,43
Irion,100,U.S. Senate,,Republican,"Bruce Jacobson, Jr.",3,1,2
Irion,100,U.S. Senate,,Republican,Geraldine Sam,0,0,0
Irion,100,U.S. Senate,,Republican,Stefano de Stefano,1,1,0
Irion,100,U.S. Senate,,Republican,Mary Miller,6,3,3
Irion,100,U.S. House,11,Republican,Mike Conaway,100,54,46
Irion,100,U.S. House,11,Republican,Paul Myers,6,2,4
Irion,100,Governor,,Republican,Greg Abbott,92,54,38
Irion,100,Governor,,Republican,SECEDE Kilgore,1,0,1
Irion,100,Governor,,Republican,Barbara Krueger,12,4,8
Irion,100,Lieutenant Governor,,Republican,Dan Patrick,75,43,32
Irion,100,Lieutenant Governor,,Republican,Scott Milder,31,11,20
Irion,100,Attorney General,,Republican,Ken Paxton,93,50,43
Irion,100,Comptroller of Public Accounts,,Republican,Glenn Hegar,93,48,45
Irion,100,Commissioner of the General Land Office,,Republican,Davey Edwards,6,3,3
Irion,100,Commissioner of the General Land Office,,Republican,George P. Bush,61,35,26
Irion,100,Commissioner of the General Land Office,,Republican,Rick Range,8,2,6
Irion,100,Commissioner of the General Land Office,,Republican,Jerry Patterson,32,15,17
Irion,100,Commissioner of Agriculture,,Republican,Sid Miller,61,36,25
Irion,100,Commissioner of Agriculture,,Republican,Trey Blocker,25,7,18
Irion,100,Commissioner of Agriculture,,Republican,Jim Hogan,13,7,6
Irion,100,Railroad Commissioner,,Republican,Weston Martinez,34,19,15
Irion,100,Railroad Commissioner,,Republican,Christi Craddick,64,34,30
Irion,100,"Justice, Supreme Court, Place 2",,Republican,Jimmy Blacklock,91,47,44
Irion,100,"Justice, Supreme Court, Place 4",,Republican,John Devine,89,47,42
Irion,100,"Justice, Supreme Court, Place 6",,Republican,Jeff Brown,86,45,41
Irion,100,"Presiding Judge, Court of Criminal Appeals",,Republican,Sharon Keller,47,22,25
Irion,100,"Presiding Judge, Court of Criminal Appeals",,Republican,David Bridges,40,23,17
Irion,100,"Judge, Court of Criminal Appeals, Place 7",,Republican,Barbara Parker Hervey,86,45,41
Irion,100,"Judge, Court of Criminal Appeals, Place 8",,Republican,Jay Brandon,42,21,21
Irion,100,"Judge, Court of Criminal Appeals, Place 8",,Republican,Michelle Slaughter,37,19,18
Irion,100,"Judge, Court of Criminal Appeals, Place 8",,Republican,Dib Waldrip,12,8,4
Irion,100,State Representative,72,Republican,Drew Darby,98,51,47
Irion,100,"Justice, 3rd Court of Appeals District, Place No. 2",,Republican,Cindy Olson Bourland,81,44,37
Irion,100,"Justice, 3rd Court of Appeals District, Place No. 3",,Republican,Scott Field,83,45,38
Irion,100,"Justice, 3rd Court of Appeals District, Place No. 5",,Republican,David Puryear,85,45,40
Irion,100,"Justice, 3rd Court of Appeals District, Place No. 6",,Republican,"Michael ""Mike"" Toth",40,18,22
Irion,100,"Justice, 3rd Court of Appeals District, Place No. 6",,Republican,Donna Davidson,32,20,12
Irion,100,"Justice, 3rd Court of Appeals District, Place No. 6",,Republican,Jennifer S. Freel,9,4,5
Irion,100,"Justice, 3rd Court of Appeals District, Place No. 6",,Republican,Kristofer Monson,6,4,2
Irion,100,County Judge,,Republican,Dale Harris,65,30,35
Irion,100,County Judge,,Republican,Molly Criner,48,28,20
Irion,100,County Treasurer,,Republican,Carolyn Huelster,105,53,52
Irion,100,Justice of the Peace,,Republican,Donna Smith,108,56,52
Irion,100,County Chairman,,Republican,Kay Jupe,98,50,48
Irion,100,Registered Voters,,,,320,,
Irion,100,U.S. Senate,,Democrat,Beto O'Rourke,1,0,1
Irion,100,U.S. Senate,,Democrat,Edward Kimbrough,2,1,1
Irion,100,U.S. Senate,,Democrat,Sema Hernandez,1,1,0
Irion,100,U.S. House,11,Democrat,Jennie Lou Leeder,3,1,2
Irion,100,U.S. House,11,Democrat,Eric Pfalzgraf,1,1,0
Irion,100,Governor,,Democrat,Tom Wakely,0,0,0
Irion,100,Governor,,Democrat,Lupe Valdez,1,0,1
Irion,100,Governor,,Democrat,James Jolly Clark,0,0,0
Irion,100,Governor,,Democrat,"Cedric Davis, Sr.",0,0,0
Irion,100,Governor,,Democrat,Grady Yarbrough,1,1,0
Irion,100,Governor,,Democrat,Joe Mumbach,0,0,0
Irion,100,Governor,,Democrat,Andrew White,1,0,1
Irion,100,Governor,,Democrat,Jeffrey Payne,1,0,1
Irion,100,Governor,,Democrat,Adrian Ocegueda,1,1,0
Irion,100,Lieutenant Governor,,Democrat,Michael Cooper,0,0,0
Irion,100,Lieutenant Governor,,Democrat,Mike Collier,4,2,2
Irion,100,Attorney General,,Democrat,Justin Nelson,4,2,2
Irion,100,Comptroller of Public Accounts,,Democrat,Tim Mahoney,4,2,2
Irion,100,Comptroller of Public Accounts,,Democrat,Joi Chevalier,0,0,0
Irion,100,Commissioner of the General Land Office,,Democrat,Tex Morgan,3,2,1
