county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Victoria,32,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1478,0,0,0,0
Victoria,33,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4332,0,0,0,0
Victoria,34,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1311,0,0,0,0
Victoria,35,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,620,0,0,0,0
Victoria,1,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,199,79,88,32,0
Victoria,2,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,505,115,349,38,3
Victoria,3,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,625,187,370,68,0
Victoria,4,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,470,218,196,51,5
Victoria,5,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,962,326,515,118,3
Victoria,6,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,99,43,44,12,0
Victoria,7,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,742,297,358,86,1
Victoria,8,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,779,293,412,69,5
Victoria,9,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,472,165,256,48,3
Victoria,10,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,858,235,532,88,3
Victoria,11,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,261,99,143,19,0
Victoria,12,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,270,167,93,10,0
Victoria,13,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,470,231,190,46,3
Victoria,14,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,714,299,357,55,3
Victoria,15,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,81,26,45,10,0
Victoria,16,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,247,74,154,18,1
Victoria,17,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,257,86,151,19,1
Victoria,18,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,2037,685,1161,188,3
Victoria,19,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1332,477,719,130,6
Victoria,20,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,828,224,515,85,4
Victoria,21,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,2320,720,1321,272,7
Victoria,22,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1073,442,537,93,1
Victoria,23,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,954,376,501,77,0
Victoria,24,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,926,251,586,87,2
Victoria,25,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,2002,504,1217,271,10
Victoria,26,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,613,303,262,48,0
Victoria,27,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,978,467,445,64,2
Victoria,28,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,288,149,112,27,0
Victoria,29,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1638,469,990,174,5
Victoria,30,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,275,108,125,42,0
Victoria,31,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,365,133,193,38,1
Victoria,32,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,471,201,223,44,3
Victoria,33,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,2717,687,1696,326,8
Victoria,34,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,331,175,117,39,0
Victoria,35,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,145,85,48,12,0
Victoria,1,Straight Party,,REP,REPUBLICAN,39,19,15,5,0
Victoria,2,Straight Party,,REP,REPUBLICAN,163,34,116,13,0
Victoria,3,Straight Party,,REP,REPUBLICAN,232,65,143,24,0
Victoria,4,Straight Party,,REP,REPUBLICAN,117,45,59,13,0
Victoria,5,Straight Party,,REP,REPUBLICAN,302,88,169,45,0
Victoria,6,Straight Party,,REP,REPUBLICAN,30,15,14,1,0
Victoria,7,Straight Party,,REP,REPUBLICAN,164,68,78,18,0
Victoria,8,Straight Party,,REP,REPUBLICAN,260,80,151,29,0
Victoria,9,Straight Party,,REP,REPUBLICAN,187,67,99,21,0
Victoria,10,Straight Party,,REP,REPUBLICAN,369,85,232,52,0
Victoria,11,Straight Party,,REP,REPUBLICAN,123,48,69,6,0
Victoria,12,Straight Party,,REP,REPUBLICAN,81,42,36,3,0
Victoria,13,Straight Party,,REP,REPUBLICAN,156,65,81,10,0
Victoria,14,Straight Party,,REP,REPUBLICAN,318,133,154,31,0
Victoria,15,Straight Party,,REP,REPUBLICAN,37,8,24,5,0
Victoria,16,Straight Party,,REP,REPUBLICAN,135,44,83,8,0
Victoria,17,Straight Party,,REP,REPUBLICAN,109,38,65,6,0
Victoria,18,Straight Party,,REP,REPUBLICAN,1096,328,655,113,0
Victoria,19,Straight Party,,REP,REPUBLICAN,526,168,308,50,0
Victoria,20,Straight Party,,REP,REPUBLICAN,431,115,268,48,0
Victoria,21,Straight Party,,REP,REPUBLICAN,1138,339,644,155,0
Victoria,22,Straight Party,,REP,REPUBLICAN,640,260,323,57,0
Victoria,23,Straight Party,,REP,REPUBLICAN,519,204,276,39,0
Victoria,24,Straight Party,,REP,REPUBLICAN,520,134,328,58,0
Victoria,25,Straight Party,,REP,REPUBLICAN,916,183,588,145,0
Victoria,26,Straight Party,,REP,REPUBLICAN,309,145,142,22,0
Victoria,27,Straight Party,,REP,REPUBLICAN,571,281,254,36,0
Victoria,28,Straight Party,,REP,REPUBLICAN,145,82,48,15,0
Victoria,29,Straight Party,,REP,REPUBLICAN,737,183,452,102,0
Victoria,30,Straight Party,,REP,REPUBLICAN,114,35,59,20,0
Victoria,31,Straight Party,,REP,REPUBLICAN,124,39,71,14,0
Victoria,32,Straight Party,,REP,REPUBLICAN,136,47,74,15,0
Victoria,33,Straight Party,,REP,REPUBLICAN,1287,300,792,195,0
Victoria,34,Straight Party,,REP,REPUBLICAN,65,31,30,4,0
Victoria,35,Straight Party,,REP,REPUBLICAN,30,12,17,1,0
Victoria,1,Straight Party,,DEM,DEMOCRATIC,89,40,34,15,0
Victoria,2,Straight Party,,DEM,DEMOCRATIC,116,29,76,11,0
Victoria,3,Straight Party,,DEM,DEMOCRATIC,133,50,61,22,0
Victoria,4,Straight Party,,DEM,DEMOCRATIC,223,115,81,27,0
Victoria,5,Straight Party,,DEM,DEMOCRATIC,317,111,164,42,0
Victoria,6,Straight Party,,DEM,DEMOCRATIC,39,15,16,8,0
Victoria,7,Straight Party,,DEM,DEMOCRATIC,387,159,188,39,1
Victoria,8,Straight Party,,DEM,DEMOCRATIC,257,109,126,21,1
Victoria,9,Straight Party,,DEM,DEMOCRATIC,114,42,56,16,0
Victoria,10,Straight Party,,DEM,DEMOCRATIC,168,43,116,9,0
Victoria,11,Straight Party,,DEM,DEMOCRATIC,29,14,10,5,0
Victoria,12,Straight Party,,DEM,DEMOCRATIC,91,64,21,6,0
Victoria,13,Straight Party,,DEM,DEMOCRATIC,155,93,43,19,0
Victoria,14,Straight Party,,DEM,DEMOCRATIC,96,34,56,6,0
Victoria,15,Straight Party,,DEM,DEMOCRATIC,7,3,3,1,0
Victoria,16,Straight Party,,DEM,DEMOCRATIC,18,5,11,2,0
Victoria,17,Straight Party,,DEM,DEMOCRATIC,68,22,38,8,0
Victoria,18,Straight Party,,DEM,DEMOCRATIC,229,82,114,33,0
Victoria,19,Straight Party,,DEM,DEMOCRATIC,307,136,140,31,0
Victoria,20,Straight Party,,DEM,DEMOCRATIC,81,23,47,11,0
Victoria,21,Straight Party,,DEM,DEMOCRATIC,261,79,143,39,0
Victoria,22,Straight Party,,DEM,DEMOCRATIC,67,23,34,10,0
Victoria,23,Straight Party,,DEM,DEMOCRATIC,76,22,44,10,0
Victoria,24,Straight Party,,DEM,DEMOCRATIC,51,9,32,10,0
Victoria,25,Straight Party,,DEM,DEMOCRATIC,362,110,203,48,1
Victoria,26,Straight Party,,DEM,DEMOCRATIC,81,44,28,9,0
Victoria,27,Straight Party,,DEM,DEMOCRATIC,34,10,18,6,0
Victoria,28,Straight Party,,DEM,DEMOCRATIC,21,11,10,0,0
Victoria,29,Straight Party,,DEM,DEMOCRATIC,204,61,125,18,0
Victoria,30,Straight Party,,DEM,DEMOCRATIC,47,21,20,6,0
Victoria,31,Straight Party,,DEM,DEMOCRATIC,86,33,40,13,0
Victoria,32,Straight Party,,DEM,DEMOCRATIC,182,83,82,17,0
Victoria,33,Straight Party,,DEM,DEMOCRATIC,293,77,188,28,0
Victoria,34,Straight Party,,DEM,DEMOCRATIC,178,100,54,24,0
Victoria,35,Straight Party,,DEM,DEMOCRATIC,75,50,20,5,0
Victoria,1,Straight Party,,LIB,LIBERTARIAN,2,0,2,0,0
Victoria,2,Straight Party,,LIB,LIBERTARIAN,2,1,1,0,0
Victoria,3,Straight Party,,LIB,LIBERTARIAN,3,3,0,0,0
Victoria,4,Straight Party,,LIB,LIBERTARIAN,1,0,1,0,0
Victoria,5,Straight Party,,LIB,LIBERTARIAN,4,3,1,0,0
Victoria,6,Straight Party,,LIB,LIBERTARIAN,1,1,0,0,0
Victoria,7,Straight Party,,LIB,LIBERTARIAN,3,0,2,1,0
Victoria,8,Straight Party,,LIB,LIBERTARIAN,4,3,1,0,0
Victoria,9,Straight Party,,LIB,LIBERTARIAN,1,0,1,0,0
Victoria,10,Straight Party,,LIB,LIBERTARIAN,3,2,1,0,0
Victoria,11,Straight Party,,LIB,LIBERTARIAN,1,0,1,0,0
Victoria,12,Straight Party,,LIB,LIBERTARIAN,1,1,0,0,0
Victoria,13,Straight Party,,LIB,LIBERTARIAN,2,0,2,0,0
Victoria,14,Straight Party,,LIB,LIBERTARIAN,0,0,0,0,0
Victoria,15,Straight Party,,LIB,LIBERTARIAN,0,0,0,0,0
Victoria,16,Straight Party,,LIB,LIBERTARIAN,1,1,0,0,0
Victoria,17,Straight Party,,LIB,LIBERTARIAN,1,1,0,0,0
Victoria,18,Straight Party,,LIB,LIBERTARIAN,4,2,2,0,0
Victoria,19,Straight Party,,LIB,LIBERTARIAN,2,1,1,0,0
Victoria,20,Straight Party,,LIB,LIBERTARIAN,4,3,1,0,0
Victoria,21,Straight Party,,LIB,LIBERTARIAN,8,5,3,0,0
Victoria,22,Straight Party,,LIB,LIBERTARIAN,2,2,0,0,0
Victoria,23,Straight Party,,LIB,LIBERTARIAN,3,1,1,1,0
Victoria,24,Straight Party,,LIB,LIBERTARIAN,1,1,0,0,0
Victoria,25,Straight Party,,LIB,LIBERTARIAN,5,1,3,1,0
Victoria,26,Straight Party,,LIB,LIBERTARIAN,4,4,0,0,0
Victoria,27,Straight Party,,LIB,LIBERTARIAN,2,1,0,1,0
Victoria,28,Straight Party,,LIB,LIBERTARIAN,0,0,0,0,0
Victoria,29,Straight Party,,LIB,LIBERTARIAN,3,0,3,0,0
Victoria,30,Straight Party,,LIB,LIBERTARIAN,1,0,1,0,0
Victoria,31,Straight Party,,LIB,LIBERTARIAN,0,0,0,0,0
Victoria,32,Straight Party,,LIB,LIBERTARIAN,1,1,0,0,0
Victoria,33,Straight Party,,LIB,LIBERTARIAN,6,2,4,0,0
Victoria,34,Straight Party,,LIB,LIBERTARIAN,1,1,0,0,0
Victoria,35,Straight Party,,LIB,LIBERTARIAN,1,1,0,0,0
Victoria,1,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,2,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,3,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,4,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,5,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,6,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,7,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,8,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,9,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,10,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,11,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,12,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,13,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,14,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,15,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,16,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,17,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,18,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,19,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,20,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,21,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,22,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,23,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,24,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,25,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,26,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,27,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,28,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,29,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,30,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,31,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,32,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,33,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,34,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,35,Straight Party,,,OVER VOTES,0,0,0,0,0
Victoria,1,Straight Party,,,UNDER VOTES,69,20,37,12,0
Victoria,2,Straight Party,,,UNDER VOTES,224,51,156,14,3
Victoria,3,Straight Party,,,UNDER VOTES,257,69,166,22,0
Victoria,4,Straight Party,,,UNDER VOTES,129,58,55,11,5
Victoria,5,Straight Party,,,UNDER VOTES,339,124,181,31,3
Victoria,6,Straight Party,,,UNDER VOTES,29,12,14,3,0
Victoria,7,Straight Party,,,UNDER VOTES,188,70,90,28,0
Victoria,8,Straight Party,,,UNDER VOTES,258,101,134,19,4
Victoria,9,Straight Party,,,UNDER VOTES,170,56,100,11,3
Victoria,10,Straight Party,,,UNDER VOTES,318,105,183,27,3
Victoria,11,Straight Party,,,UNDER VOTES,108,37,63,8,0
Victoria,12,Straight Party,,,UNDER VOTES,97,60,36,1,0
Victoria,13,Straight Party,,,UNDER VOTES,157,73,64,17,3
Victoria,14,Straight Party,,,UNDER VOTES,300,132,147,18,3
Victoria,15,Straight Party,,,UNDER VOTES,37,15,18,4,0
Victoria,16,Straight Party,,,UNDER VOTES,93,24,60,8,1
Victoria,17,Straight Party,,,UNDER VOTES,79,25,48,5,1
Victoria,18,Straight Party,,,UNDER VOTES,708,273,390,42,3
Victoria,19,Straight Party,,,UNDER VOTES,497,172,270,49,6
Victoria,20,Straight Party,,,UNDER VOTES,312,83,199,26,4
Victoria,21,Straight Party,,,UNDER VOTES,913,297,531,78,7
Victoria,22,Straight Party,,,UNDER VOTES,364,157,180,26,1
Victoria,23,Straight Party,,,UNDER VOTES,356,149,180,27,0
Victoria,24,Straight Party,,,UNDER VOTES,354,107,226,19,2
Victoria,25,Straight Party,,,UNDER VOTES,719,210,423,77,9
Victoria,26,Straight Party,,,UNDER VOTES,219,110,92,17,0
Victoria,27,Straight Party,,,UNDER VOTES,371,175,173,21,2
Victoria,28,Straight Party,,,UNDER VOTES,122,56,54,12,0
Victoria,29,Straight Party,,,UNDER VOTES,694,225,410,54,5
Victoria,30,Straight Party,,,UNDER VOTES,113,52,45,16,0
Victoria,31,Straight Party,,,UNDER VOTES,155,61,82,11,1
Victoria,32,Straight Party,,,UNDER VOTES,152,70,67,12,3
Victoria,33,Straight Party,,,UNDER VOTES,1131,308,712,103,8
Victoria,34,Straight Party,,,UNDER VOTES,87,43,33,11,0
Victoria,35,Straight Party,,,UNDER VOTES,39,22,11,6,0
Victoria,1,U.S. Senate,,REP,Ted Cruz,78,30,34,14,0
Victoria,2,U.S. Senate,,REP,Ted Cruz,279,60,198,18,3
Victoria,3,U.S. Senate,,REP,Ted Cruz,392,107,250,35,0
Victoria,4,U.S. Senate,,REP,Ted Cruz,183,76,87,19,1
Victoria,5,U.S. Senate,,REP,Ted Cruz,463,137,266,57,3
Victoria,6,U.S. Senate,,REP,Ted Cruz,40,19,20,1,0
Victoria,7,U.S. Senate,,REP,Ted Cruz,235,95,113,27,0
Victoria,8,U.S. Senate,,REP,Ted Cruz,403,140,224,38,1
Victoria,9,U.S. Senate,,REP,Ted Cruz,291,107,155,28,1
Victoria,10,U.S. Senate,,REP,Ted Cruz,573,148,354,69,2
Victoria,11,U.S. Senate,,REP,Ted Cruz,203,78,113,12,0
Victoria,12,U.S. Senate,,REP,Ted Cruz,139,73,62,4,0
Victoria,13,U.S. Senate,,REP,Ted Cruz,244,101,123,18,2
Victoria,14,U.S. Senate,,REP,Ted Cruz,533,233,256,41,3
Victoria,15,U.S. Senate,,REP,Ted Cruz,66,17,40,9,0
Victoria,16,U.S. Senate,,REP,Ted Cruz,207,62,131,13,1
Victoria,17,U.S. Senate,,REP,Ted Cruz,165,53,100,11,1
Victoria,18,U.S. Senate,,REP,Ted Cruz,1652,536,973,141,2
Victoria,19,U.S. Senate,,REP,Ted Cruz,825,272,468,80,5
Victoria,20,U.S. Senate,,REP,Ted Cruz,685,183,435,63,4
Victoria,21,U.S. Senate,,REP,Ted Cruz,1797,551,1034,207,5
Victoria,22,U.S. Senate,,REP,Ted Cruz,947,394,475,77,1
Victoria,23,U.S. Senate,,REP,Ted Cruz,805,318,429,58,0
Victoria,24,U.S. Senate,,REP,Ted Cruz,820,225,520,73,2
Victoria,25,U.S. Senate,,REP,Ted Cruz,1344,304,848,186,6
Victoria,26,U.S. Senate,,REP,Ted Cruz,474,226,215,33,0
Victoria,27,U.S. Senate,,REP,Ted Cruz,906,444,410,50,2
Victoria,28,U.S. Senate,,REP,Ted Cruz,252,135,91,26,0
Victoria,29,U.S. Senate,,REP,Ted Cruz,1220,346,737,132,5
Victoria,30,U.S. Senate,,REP,Ted Cruz,186,67,89,30,0
Victoria,31,U.S. Senate,,REP,Ted Cruz,207,70,117,20,0
Victoria,32,U.S. Senate,,REP,Ted Cruz,192,78,92,22,0
Victoria,33,U.S. Senate,,REP,Ted Cruz,2064,518,1281,261,4
Victoria,34,U.S. Senate,,REP,Ted Cruz,90,44,42,4,0
Victoria,35,U.S. Senate,,REP,Ted Cruz,45,21,23,1,0
Victoria,1,U.S. Senate,,DEM,Beto O'Rourke,117,46,53,18,0
Victoria,2,U.S. Senate,,DEM,Beto O'Rourke,223,53,150,20,0
Victoria,3,U.S. Senate,,DEM,Beto O'Rourke,225,77,115,33,0
Victoria,4,U.S. Senate,,DEM,Beto O'Rourke,285,141,108,32,4
Victoria,5,U.S. Senate,,DEM,Beto O'Rourke,486,181,245,60,0
Victoria,6,U.S. Senate,,DEM,Beto O'Rourke,57,22,24,11,0
Victoria,7,U.S. Senate,,DEM,Beto O'Rourke,502,201,241,59,1
Victoria,8,U.S. Senate,,DEM,Beto O'Rourke,364,147,183,30,4
Victoria,9,U.S. Senate,,DEM,Beto O'Rourke,181,58,101,20,2
Victoria,10,U.S. Senate,,DEM,Beto O'Rourke,277,84,176,16,1
Victoria,11,U.S. Senate,,DEM,Beto O'Rourke,57,21,29,7,0
Victoria,12,U.S. Senate,,DEM,Beto O'Rourke,129,92,31,6,0
Victoria,13,U.S. Senate,,DEM,Beto O'Rourke,219,126,65,27,1
Victoria,14,U.S. Senate,,DEM,Beto O'Rourke,177,64,99,14,0
Victoria,15,U.S. Senate,,DEM,Beto O'Rourke,14,8,5,1,0
Victoria,16,U.S. Senate,,DEM,Beto O'Rourke,38,11,23,4,0
Victoria,17,U.S. Senate,,DEM,Beto O'Rourke,88,30,50,8,0
Victoria,18,U.S. Senate,,DEM,Beto O'Rourke,370,139,183,47,1
Victoria,19,U.S. Senate,,DEM,Beto O'Rourke,494,196,248,49,1
Victoria,20,U.S. Senate,,DEM,Beto O'Rourke,135,37,76,22,0
Victoria,21,U.S. Senate,,DEM,Beto O'Rourke,498,158,276,62,2
Victoria,22,U.S. Senate,,DEM,Beto O'Rourke,116,40,60,16,0
Victoria,23,U.S. Senate,,DEM,Beto O'Rourke,141,54,68,19,0
Victoria,24,U.S. Senate,,DEM,Beto O'Rourke,102,24,64,14,0
Victoria,25,U.S. Senate,,DEM,Beto O'Rourke,627,188,354,81,4
Victoria,26,U.S. Senate,,DEM,Beto O'Rourke,136,76,46,14,0
Victoria,27,U.S. Senate,,DEM,Beto O'Rourke,68,23,32,13,0
Victoria,28,U.S. Senate,,DEM,Beto O'Rourke,34,13,20,1,0
Victoria,29,U.S. Senate,,DEM,Beto O'Rourke,405,117,248,40,0
Victoria,30,U.S. Senate,,DEM,Beto O'Rourke,87,39,36,12,0
Victoria,31,U.S. Senate,,DEM,Beto O'Rourke,155,62,75,17,1
Victoria,32,U.S. Senate,,DEM,Beto O'Rourke,277,123,129,22,3
Victoria,33,U.S. Senate,,DEM,Beto O'Rourke,628,157,407,61,3
Victoria,34,U.S. Senate,,DEM,Beto O'Rourke,235,127,74,34,0
Victoria,35,U.S. Senate,,DEM,Beto O'Rourke,99,63,25,11,0
Victoria,1,U.S. Senate,,LIB,Neal M. Dikeman,3,2,1,0,0
Victoria,2,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0,0
Victoria,3,U.S. Senate,,LIB,Neal M. Dikeman,6,3,3,0,0
Victoria,4,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0,0
Victoria,5,U.S. Senate,,LIB,Neal M. Dikeman,9,6,3,0,0
Victoria,6,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0,0
Victoria,7,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1,0,0
Victoria,8,U.S. Senate,,LIB,Neal M. Dikeman,10,6,4,0,0
Victoria,9,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0,0
Victoria,10,U.S. Senate,,LIB,Neal M. Dikeman,5,2,2,1,0
Victoria,11,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0,0
Victoria,12,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0,0
Victoria,13,U.S. Senate,,LIB,Neal M. Dikeman,4,1,2,1,0
Victoria,14,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1,0,0
Victoria,15,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0,0
Victoria,16,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0,0
Victoria,17,U.S. Senate,,LIB,Neal M. Dikeman,2,2,0,0,0
Victoria,18,U.S. Senate,,LIB,Neal M. Dikeman,12,7,5,0,0
Victoria,19,U.S. Senate,,LIB,Neal M. Dikeman,9,6,3,0,0
Victoria,20,U.S. Senate,,LIB,Neal M. Dikeman,5,4,1,0,0
Victoria,21,U.S. Senate,,LIB,Neal M. Dikeman,18,9,7,2,0
Victoria,22,U.S. Senate,,LIB,Neal M. Dikeman,6,4,2,0,0
Victoria,23,U.S. Senate,,LIB,Neal M. Dikeman,4,3,1,0,0
Victoria,24,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1,0,0
Victoria,25,U.S. Senate,,LIB,Neal M. Dikeman,18,5,11,2,0
Victoria,26,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1,0,0
Victoria,27,U.S. Senate,,LIB,Neal M. Dikeman,3,0,3,0,0
Victoria,28,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0,0
Victoria,29,U.S. Senate,,LIB,Neal M. Dikeman,10,6,3,1,0
