county,precinct,office,district,party,candidate,votes,election_day,early_voting
Montgomery,01,Straight Party,,REP,Republican Party,754,122,632
Montgomery,01,Straight Party,,DEM,Democratic Party,327,111,216
Montgomery,01,Straight Party,,LIB,Libertarian Party,4,1,3
Montgomery,01,Straight Party,,,Over Votes,0,0,0
Montgomery,01,Straight Party,,,Under Votes,533,98,435
Montgomery,01,U.S. Senate,,REP,Ted Cruz,1046,172,874
Montgomery,01,U.S. Senate,,DEM,Beto O'Rourke,542,152,390
Montgomery,01,U.S. Senate,,LIB,Neal M. Dikeman,15,4,11
Montgomery,01,U.S. Senate,,,Over Votes,0,0,0
Montgomery,01,U.S. Senate,,,Under Votes,15,4,11
Montgomery,01,U.S. House,8,REP,Kevin Brady,590,179,411
Montgomery,01,U.S. House,8,DEM,Steven David,331,143,188
Montgomery,01,U.S. House,8,LIB,Chris Duncan,23,6,17
Montgomery,01,U.S. House,8,,Over Votes,0,0,0
Montgomery,01,U.S. House,8,,Under Votes,13,4,9
Montgomery,01,Governor,,REP,Greg Abbott,1101,191,910
Montgomery,01,Governor,,DEM,Lupe Valdez,478,131,347
Montgomery,01,Governor,,LIB,Mark Jay Tippetts,25,6,19
Montgomery,01,Governor,,,Over Votes,0,0,0
Montgomery,01,Governor,,,Under Votes,14,4,10
Montgomery,01,Lieutenant Governor,,REP,Dan Patrick,1055,178,877
Montgomery,01,Lieutenant Governor,,DEM,Mike Collier,515,143,372
Montgomery,01,Lieutenant Governor,,LIB,Kerry Douglas McKennon,32,10,22
Montgomery,01,Lieutenant Governor,,,Over Votes,0,0,0
Montgomery,01,Lieutenant Governor,,,Under Votes,16,1,15
Montgomery,01,Attorney General,,REP,Ken Paxton,1032,170,862
Montgomery,01,Attorney General,,DEM,Justin Nelson,528,150,378
Montgomery,01,Attorney General,,LIB,Michael Ray Harris,37,7,30
Montgomery,01,Attorney General,,,Over Votes,0,0,0
Montgomery,01,Attorney General,,,Under Votes,21,5,16
Montgomery,01,Comptroller of Public Accounts,,REP,Glenn Hegar,1054,171,883
Montgomery,01,Comptroller of Public Accounts,,DEM,Joi Chevalier,486,142,344
Montgomery,01,Comptroller of Public Accounts,,LIB,Ben Sanders,49,10,39
Montgomery,01,Comptroller of Public Accounts,,,Over Votes,0,0,0
Montgomery,01,Comptroller of Public Accounts,,,Under Votes,29,9,20
Montgomery,01,Commissioner of the General Land Office,,REP,George P. Bush,1044,177,867
Montgomery,01,Commissioner of the General Land Office,,DEM,Miguel Suazo,494,142,352
Montgomery,01,Commissioner of the General Land Office,,LIB,Matt Pina,57,8,49
Montgomery,01,Commissioner of the General Land Office,,,Over Votes,0,0,0
Montgomery,01,Commissioner of the General Land Office,,,Under Votes,23,5,18
Montgomery,01,Commissioner of Agriculture,,REP,Sid Miller,1034,170,864
Montgomery,01,Commissioner of Agriculture,,DEM,Kim Olson,522,151,371
Montgomery,01,Commissioner of Agriculture,,LIB,Richard Carpenter,38,6,32
Montgomery,01,Commissioner of Agriculture,,,Over Votes,0,0,0
Montgomery,01,Commissioner of Agriculture,,,Under Votes,24,5,19
Montgomery,01,Railroad Commissioner,,REP,Christi Craddick,1050,177,873
Montgomery,01,Railroad Commissioner,,DEM,Roman McAllen,495,137,358
Montgomery,01,Railroad Commissioner,,LIB,Mike Wright,41,9,32
Montgomery,01,Railroad Commissioner,,,Over Votes,0,0,0
Montgomery,01,Railroad Commissioner,,,Under Votes,32,9,23
Montgomery,01,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,1060,176,884
Montgomery,01,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,524,145,379
Montgomery,01,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Montgomery,01,"Justice, Supreme Court, Place 2",,,Under Votes,34,11,23
Montgomery,01,"Justice, Supreme Court, Place 4",,REP,John Devine,1056,171,885
Montgomery,01,"Justice, Supreme Court, Place 4",,DEM,R. K. Sandill,523,149,374
Montgomery,01,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Montgomery,01,"Justice, Supreme Court, Place 4",,,Under Votes,39,12,27
Montgomery,01,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,1059,176,883
Montgomery,01,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,522,145,377
Montgomery,01,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Montgomery,01,"Justice, Supreme Court, Place 6",,,Under Votes,37,11,26
Montgomery,01,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,1048,176,872
Montgomery,01,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,31,7,24
Montgomery,01,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
