county,precinct,precinct_name,office,district,party,candidate,votes,election_day,early_voting
Winkler,101,Community Center,Commissioner of the General Land Office,,DEM,Miguel  Suazo,65,30,35
Winkler,201,Precinct Building,Commissioner of the General Land Office,,REP,George P.  Bush,91,49,42
Winkler,201,Precinct Building,Commissioner of the General Land Office,,LIB,Matt Pina,4,2,2
Winkler,201,Precinct Building,Commissioner of the General Land Office,,DEM,Miguel  Suazo,20,11,9
Winkler,202,Wink Community Center,Commissioner of the General Land Office,,REP,George P.  Bush,300,177,123
Winkler,202,Wink Community Center,Commissioner of the General Land Office,,LIB,Matt Pina,9,4,5
Winkler,202,Wink Community Center,Commissioner of the General Land Office,,DEM,Miguel  Suazo,43,29,14
Winkler,301,Recreation Center,Commissioner of the General Land Office,,REP,George P.  Bush,319,181,138
Winkler,301,Recreation Center,Commissioner of the General Land Office,,LIB,Matt Pina,11,3,8
Winkler,301,Recreation Center,Commissioner of the General Land Office,,DEM,Miguel  Suazo,62,26,36
Winkler,401,Westside Community Center,Commissioner of the General Land Office,,REP,George P.  Bush,104,63,41
Winkler,401,Westside Community Center,Commissioner of the General Land Office,,LIB,Matt Pina,6,4,2
Winkler,401,Westside Community Center,Commissioner of the General Land Office,,DEM,Miguel  Suazo,77,33,44
Winkler,101,Community Center,Comptroller of Public Accounts,,LIB,Ben Sanders,9,6,3
Winkler,101,Community Center,Comptroller of Public Accounts,,REP,Glenn  Hegar,295,111,184
Winkler,101,Community Center,Comptroller of Public Accounts,,DEM,Joi  Chevalier,67,32,35
Winkler,201,Precinct Building,Comptroller of Public Accounts,,LIB,Ben Sanders,3,1,2
Winkler,201,Precinct Building,Comptroller of Public Accounts,,REP,Glenn  Hegar,93,43,50
Winkler,201,Precinct Building,Comptroller of Public Accounts,,DEM,Joi  Chevalier,19,11,8
Winkler,202,Wink Community Center,Comptroller of Public Accounts,,LIB,Ben Sanders,5,3,2
Winkler,202,Wink Community Center,Comptroller of Public Accounts,,REP,Glenn  Hegar,307,182,125
Winkler,202,Wink Community Center,Comptroller of Public Accounts,,DEM,Joi  Chevalier,40,25,15
Winkler,301,Recreation Center,Comptroller of Public Accounts,,LIB,Ben Sanders,7,1,6
Winkler,301,Recreation Center,Comptroller of Public Accounts,,REP,Glenn  Hegar,320,135,185
Winkler,301,Recreation Center,Comptroller of Public Accounts,,DEM,Joi  Chevalier,61,29,32
Winkler,401,Westside Community Center,Comptroller of Public Accounts,,LIB,Ben Sanders,11,8,3
Winkler,401,Westside Community Center,Comptroller of Public Accounts,,REP,Glenn  Hegar,99,39,60
Winkler,401,Westside Community Center,Comptroller of Public Accounts,,DEM,Joi  Chevalier,89,47,42
Winkler,101,Community Center,Governor,,REP,Greg  Abbott,304,117,187
Winkler,101,Community Center,Governor,,DEM,Lupe  Valdez,68,29,39
Winkler,101,Community Center,Governor,,LIB,Mark Jay Tippetts,10,5,5
Winkler,201,Precinct Building,Governor,,REP,Greg  Abbott,93,43,50
Winkler,201,Precinct Building,Governor,,DEM,Lupe  Valdez,22,12,10
Winkler,201,Precinct Building,Governor,,LIB,Mark Jay Tippetts,2,2,0
Winkler,202,Wink Community Center,Governor,,REP,Greg  Abbott,313,182,131
Winkler,202,Wink Community Center,Governor,,DEM,Lupe  Valdez,40,29,11
Winkler,202,Wink Community Center,Governor,,LIB,Mark Jay Tippetts,3,1,2
Winkler,301,Recreation Center,Governor,,REP,Greg  Abbott,328,141,187
Winkler,301,Recreation Center,Governor,,DEM,Lupe  Valdez,61,25,36
Winkler,301,Recreation Center,Governor,,LIB,Mark Jay Tippetts,1,1,0
Winkler,401,Westside Community Center,Governor,,REP,Greg  Abbott,112,46,66
Winkler,401,Westside Community Center,Governor,,DEM,Lupe  Valdez,93,51,42
Winkler,401,Westside Community Center,Governor,,LIB,Mark Jay Tippetts,3,2,1
Winkler,101,Community Center,Railroad Commissioner,,REP,Christi  Craddick,306,114,192
Winkler,101,Community Center,Railroad Commissioner,,LIB,Mike Wright,13,5,8
Winkler,101,Community Center,Railroad Commissioner,,DEM,Roman  McAllen,65,32,33
Winkler,201,Precinct Building,Railroad Commissioner,,REP,Christi  Craddick,92,42,50
Winkler,201,Precinct Building,Railroad Commissioner,,LIB,Mike Wright,4,3,1
Winkler,201,Precinct Building,Railroad Commissioner,,DEM,Roman  McAllen,20,11,9
Winkler,202,Wink Community Center,Railroad Commissioner,,REP,Christi  Craddick,308,182,126
Winkler,202,Wink Community Center,Railroad Commissioner,,LIB,Mike Wright,6,3,3
Winkler,202,Wink Community Center,Railroad Commissioner,,DEM,Roman  McAllen,35,23,12
Winkler,301,Recreation Center,Railroad Commissioner,,REP,Christi  Craddick,318,135,183
Winkler,301,Recreation Center,Railroad Commissioner,,LIB,Mike Wright,8,3,5
Winkler,301,Recreation Center,Railroad Commissioner,,DEM,Roman  McAllen,64,27,37
Winkler,401,Westside Community Center,Railroad Commissioner,,REP,Christi  Craddick,100,40,60
Winkler,401,Westside Community Center,Railroad Commissioner,,LIB,Mike Wright,7,4,3
Winkler,401,Westside Community Center,Railroad Commissioner,,DEM,Roman  McAllen,98,52,46
Winkler,101,Community Center,Lieutenant Governor,,REP,Dan  Patrick,296,112,184
Winkler,101,Community Center,Lieutenant Governor,,LIB,Kerry Douglas McKennon,6,1,5
Winkler,101,Community Center,Lieutenant Governor,,DEM,Mike  Collier,79,36,43
Winkler,201,Precinct Building,Lieutenant Governor,,REP,Dan  Patrick,90,42,48
Winkler,201,Precinct Building,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,2,1
Winkler,201,Precinct Building,Lieutenant Governor,,DEM,Mike  Collier,23,12,11
Winkler,202,Wink Community Center,Lieutenant Governor,,REP,Dan  Patrick,276,160,116
Winkler,202,Wink Community Center,Lieutenant Governor,,LIB,Kerry Douglas McKennon,2,1,1
Winkler,202,Wink Community Center,Lieutenant Governor,,DEM,Mike  Collier,77,51,26
Winkler,301,Recreation Center,Lieutenant Governor,,REP,Dan  Patrick,310,134,176
Winkler,301,Recreation Center,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,3,2
Winkler,301,Recreation Center,Lieutenant Governor,,DEM,Mike  Collier,75,30,45
Winkler,401,Westside Community Center,Lieutenant Governor,,REP,Dan  Patrick,99,39,60
Winkler,401,Westside Community Center,Lieutenant Governor,,LIB,Kerry Douglas McKennon,8,5,3
Winkler,401,Westside Community Center,Lieutenant Governor,,DEM,Mike  Collier,101,52,49
Winkler,101,Community Center,State Representative,81,DEM,Armando  Gamboa,66,34,32
Winkler,101,Community Center,State Representative,81,REP,Brooks  Landgraf,315,114,201
Winkler,201,Precinct Building,State Representative,81,DEM,Armando  Gamboa,22,13,9
Winkler,201,Precinct Building,State Representative,81,REP,Brooks  Landgraf,94,44,50
Winkler,202,Wink Community Center,State Representative,81,DEM,Armando  Gamboa,35,23,12
Winkler,202,Wink Community Center,State Representative,81,REP,Brooks  Landgraf,320,189,131
Winkler,301,Recreation Center,State Representative,81,DEM,Armando  Gamboa,61,29,32
Winkler,301,Recreation Center,State Representative,81,REP,Brooks  Landgraf,330,140,190
Winkler,401,Westside Community Center,State Representative,81,DEM,Armando  Gamboa,104,56,48
Winkler,401,Westside Community Center,State Representative,81,REP,Brooks  Landgraf,102,42,60
Winkler,101,Community Center,U.S. House,23,DEM,Gina Ortiz  Jones,72,33,39
Winkler,101,Community Center,U.S. House,23,LIB,Ruben Corvalan,2,1,1
Winkler,101,Community Center,U.S. House,23,REP,Will  Hurd,310,118,192
Winkler,201,Precinct Building,U.S. House,23,DEM,Gina Ortiz  Jones,24,12,12
Winkler,201,Precinct Building,U.S. House,23,LIB,Ruben Corvalan,3,3,0
Winkler,201,Precinct Building,U.S. House,23,REP,Will  Hurd,88,40,48
Winkler,202,Wink Community Center,U.S. House,23,DEM,Gina Ortiz  Jones,50,34,16
Winkler,202,Wink Community Center,U.S. House,23,LIB,Ruben Corvalan,2,1,1
Winkler,202,Wink Community Center,U.S. House,23,REP,Will  Hurd,302,176,126
Winkler,301,Recreation Center,U.S. House,23,DEM,Gina Ortiz  Jones,72,33,39
Winkler,301,Recreation Center,U.S. House,23,LIB,Ruben Corvalan,2,1,1
Winkler,301,Recreation Center,U.S. House,23,REP,Will  Hurd,313,130,183
Winkler,401,Westside Community Center,U.S. House,23,DEM,Gina Ortiz  Jones,104,54,50
Winkler,401,Westside Community Center,U.S. House,23,LIB,Ruben Corvalan,7,5,2
Winkler,401,Westside Community Center,U.S. House,23,REP,Will  Hurd,97,40,57
Winkler,101,Community Center,U. S. Senator,,DEM,Beto  O'Rourke,84,39,45
Winkler,101,Community Center,U. S. Senator,,LIB,Neal M.  Dikeman,2,2,0
Winkler,101,Community Center,U. S. Senator,,REP,Ted  Cruz,297,110,187
Winkler,201,Precinct Building,U. S. Senator,,DEM,Beto  O'Rourke,27,15,12
Winkler,201,Precinct Building,U. S. Senator,,LIB,Neal M.  Dikeman,1,1,0
Winkler,201,Precinct Building,U. S. Senator,,REP,Ted  Cruz,89,41,48
Winkler,202,Wink Community Center,U. S. Senator,,DEM,Beto  O'Rourke,43,28,15
Winkler,202,Wink Community Center,U. S. Senator,,LIB,Neal M.  Dikeman,3,3,0
Winkler,202,Wink Community Center,U. S. Senator,,REP,Ted  Cruz,310,181,129
Winkler,301,Recreation Center,U. S. Senator,,DEM,Beto  O'Rourke,68,28,40
Winkler,301,Recreation Center,U. S. Senator,,LIB,Neal M.  Dikeman,2,2,0
Winkler,301,Recreation Center,U. S. Senator,,REP,Ted  Cruz,320,136,184
Winkler,401,Westside Community Center,U. S. Senator,,DEM,Beto  O'Rourke,99,54,45
Winkler,401,Westside Community Center,U. S. Senator,,LIB,Neal M.  Dikeman,3,3,0
Winkler,401,Westside Community Center,U. S. Senator,,REP,Ted  Cruz,107,42,65
Winkler,101,Community Center,State Senate,31,LIB,Jack B.  Westbrook,36,20,16
Winkler,101,Community Center,State Senate,31,REP,Kel  Seliger,317,117,200
Winkler,201,Precinct Building,State Senate,31,LIB,Jack B.  Westbrook,12,8,4
Winkler,201,Precinct Building,State Senate,31,REP,Kel  Seliger,93,43,50
Winkler,202,Wink Community Center,State Senate,31,LIB,Jack B.  Westbrook,16,10,6
Winkler,202,Wink Community Center,State Senate,31,REP,Kel  Seliger,319,189,130
Winkler,301,Recreation Center,State Senate,31,LIB,Jack B.  Westbrook,34,17,17
Winkler,301,Recreation Center,State Senate,31,REP,Kel  Seliger,326,138,188
Winkler,401,Westside Community Center,State Senate,31,LIB,Jack B.  Westbrook,38,25,13
Winkler,401,Westside Community Center,State Senate,31,REP,Kel  Seliger,108,47,61
