county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional,limited
Smith,38,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2459,0,0,0,0,0
Smith,39,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,359,0,0,0,0,0
Smith,40,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4530,0,0,0,0,0
Smith,41,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3441,0,0,0,0,0
Smith,42,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3703,0,0,0,0,0
Smith,43,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,867,0,0,0,0,0
Smith,44,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3507,0,0,0,0,0
Smith,45,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1218,0,0,0,0,0
Smith,46,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1101,0,0,0,0,0
Smith,47,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,451,0,0,0,0,0
Smith,48,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,575,0,0,0,0,0
Smith,49,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,241,0,0,0,0,0
Smith,50,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2244,0,0,0,0,0
Smith,52,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1849,0,0,0,0,0
Smith,54,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3044,0,0,0,0,0
Smith,55,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4751,0,0,0,0,0
Smith,56,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3209,0,0,0,0,0
Smith,58,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2942,0,0,0,0,0
Smith,59,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3202,0,0,0,0,0
Smith,60,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,712,0,0,0,0,0
Smith,61,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2005,0,0,0,0,0
Smith,63,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,111,0,0,0,0,0
Smith,64,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,174,0,0,0,0,0
Smith,65,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,123,0,0,0,0,0
Smith,66,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,670,0,0,0,0,0
Smith,70,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,467,0,0,0,0,0
Smith,71,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3507,0,0,0,0,0
Smith,72,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,218,0,0,0,0,0
Smith,73,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,586,0,0,0,0,0
Smith,74,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,232,0,0,0,0,0
Smith,75,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2980,0,0,0,0,0
Smith,76,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,839,0,0,0,0,0
Smith,77,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,367,0,0,0,0,0
Smith,78,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,133,0,0,0,0,0
Smith,79,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3326,0,0,0,0,0
Smith,80,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,12,0,0,0,0,0
Smith,81,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,229,0,0,0,0,0
Smith,82,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,56,0,0,0,0,0
Smith,1,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,58,9,36,13,0,0
Smith,2,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,41,10,26,5,0,0
Smith,3,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,655,273,308,73,1,0
Smith,4,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,215,74,111,26,0,4
Smith,5,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,897,570,290,29,2,6
Smith,6,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,201,73,119,9,0,0
Smith,7,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,307,106,179,20,2,0
Smith,8,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,268,43,195,29,1,0
Smith,9,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,26,11,11,4,0,0
Smith,10,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,451,121,271,58,1,0
Smith,11,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,165,61,79,25,0,0
Smith,12,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,219,80,121,18,0,0
Smith,13,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,236,104,92,39,1,0
Smith,14,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,286,130,141,14,1,0
Smith,15,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1370,592,653,121,4,0
Smith,16,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,198,71,99,26,2,0
Smith,17,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,170,81,75,14,0,0
Smith,18,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,158,54,67,36,1,0
Smith,19,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1033,630,339,64,0,0
Smith,20,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,32,9,20,3,0,0
Smith,21,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,499,228,225,45,1,0
Smith,22,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,24,11,9,4,0,0
Smith,23,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,521,214,242,64,1,0
Smith,25,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,582,240,276,66,0,0
Smith,26,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,556,183,331,42,0,0
Smith,27,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,318,116,173,27,2,0
Smith,28,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,783,413,328,42,0,0
Smith,29,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,337,104,213,20,0,0
Smith,30,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1017,626,344,45,2,0
Smith,31,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,887,375,417,93,2,0
Smith,32,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,597,196,336,64,0,1
Smith,34,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,211,100,91,20,0,0
Smith,35,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,417,178,196,42,1,0
Smith,36,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,405,193,182,30,0,0
Smith,37,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,433,204,190,38,1,0
Smith,38,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,560,277,204,79,0,0
Smith,39,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,66,32,30,4,0,0
Smith,40,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1188,579,535,72,2,0
Smith,41,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,856,288,515,52,1,0
Smith,42,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1031,572,414,45,0,0
Smith,43,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,293,160,116,17,0,0
Smith,44,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,646,303,304,39,0,0
Smith,45,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,334,159,152,21,2,0
Smith,46,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,173,34,119,19,1,0
Smith,47,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,53,22,26,4,1,0
Smith,48,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,54,27,19,6,0,2
Smith,49,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,49,17,31,1,0,0
Smith,50,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,725,315,323,85,2,0
Smith,52,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,543,202,299,41,1,0
Smith,54,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,711,304,295,111,1,0
Smith,55,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,785,347,383,55,0,0
Smith,56,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,869,392,424,52,1,0
Smith,58,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,765,323,398,44,0,0
Smith,59,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,913,388,430,93,2,0
Smith,60,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,44,12,27,5,0,0
Smith,61,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,374,162,180,31,1,0
Smith,63,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,3,1,1,1,0,0
Smith,64,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,39,17,18,4,0,0
Smith,65,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,20,9,10,1,0,0
Smith,66,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,88,37,42,9,0,0
Smith,70,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,105,54,46,5,0,0
Smith,71,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1085,540,490,54,1,0
Smith,72,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,23,3,7,13,0,0
Smith,73,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,85,25,53,7,0,0
Smith,74,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,80,40,34,6,0,0
Smith,75,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,833,432,331,69,1,0
Smith,76,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,41,9,29,3,0,0
Smith,77,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,65,25,35,5,0,0
Smith,78,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,45,20,22,3,0,0
Smith,79,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,746,307,391,48,0,0
Smith,80,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,9,5,4,0,0,0
Smith,81,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,20,7,12,0,1,0
Smith,82,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,3,1,2,0,0,0
Smith,1,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,29,5,22,2,0,0
Smith,2,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,11,1,10,0,0,0
Smith,3,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,553,235,255,63,0,0
Smith,4,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,131,49,66,15,0,1
Smith,5,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,821,526,258,29,2,6
Smith,6,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,170,65,98,7,0,0
Smith,7,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,254,93,142,18,1,0
Smith,8,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,212,38,151,22,1,0
Smith,9,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,9,5,2,2,0,0
Smith,10,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,226,79,122,25,0,0
Smith,11,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,38,16,20,2,0,0
Smith,12,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,40,19,17,4,0,0
Smith,13,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,11,4,6,1,0,0
Smith,14,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,216,105,102,8,1,0
Smith,15,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,1280,551,616,109,4,0
Smith,16,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,22,10,9,1,2,0
Smith,17,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,162,77,72,13,0,0
Smith,18,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,16,7,3,6,0,0
Smith,19,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,953,583,316,54,0,0
Smith,20,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,16,7,7,2,0,0
Smith,21,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,446,206,201,39,0,0
Smith,22,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,21,9,8,4,0,0
Smith,23,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,427,176,198,53,0,0
Smith,25,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,499,215,229,55,0,0
Smith,26,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,498,173,287,38,0,0
Smith,27,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,246,96,127,23,0,0
Smith,28,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,714,385,295,34,0,0
Smith,29,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,311,96,195,20,0,0
Smith,30,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,920,575,308,36,1,0
Smith,31,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,819,358,377,83,1,0
Smith,32,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,508,170,291,47,0,0
Smith,34,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,58,23,34,1,0,0
Smith,35,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,198,89,95,13,1,0
Smith,36,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,116,59,52,5,0,0
Smith,37,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,402,188,176,37,1,0
Smith,38,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,471,242,161,68,0,0
Smith,39,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,29,11,18,0,0,0
Smith,40,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,1091,544,487,59,1,0
Smith,41,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,779,267,467,44,1,0
Smith,42,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,911,520,356,35,0,0
Smith,43,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,249,141,96,12,0,0
Smith,44,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,461,233,201,27,0,0
Smith,45,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,312,152,142,16,2,0
Smith,46,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,115,24,79,11,1,0
Smith,47,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,48,21,22,4,1,0
Smith,48,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,43,24,14,3,0,2
Smith,49,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,21,6,14,1,0,0
Smith,50,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,647,285,287,73,2,0
Smith,52,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,501,183,279,38,1,0
Smith,54,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,609,280,235,93,1,0
Smith,55,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,628,271,312,45,0,0
Smith,56,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,765,356,369,40,0,0
Smith,58,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,686,296,352,38,0,0
Smith,59,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,813,351,382,78,2,0
Smith,60,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,23,6,12,5,0,0
Smith,61,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,264,118,123,23,0,0
Smith,63,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,0,0,0,0,0,0
Smith,64,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,26,9,13,4,0,0
Smith,65,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,4,1,3,0,0,0
Smith,66,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,53,20,28,5,0,0
Smith,70,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,79,40,36,3,0,0
Smith,71,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,998,508,441,48,1,0
Smith,72,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,18,1,6,11,0,0
Smith,73,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,62,20,38,4,0,0
Smith,74,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,73,38,31,4,0,0
Smith,75,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,763,408,295,59,1,0
Smith,76,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,17,4,11,2,0,0
Smith,77,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,44,16,24,4,0,0
Smith,78,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,43,19,21,3,0,0
Smith,79,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,666,283,337,46,0,0
Smith,80,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,8,4,4,0,0,0
Smith,81,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,11,6,4,0,1,0
Smith,82,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,0,0,0,0,0,0
Smith,1,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,29,4,14,11,0,0
Smith,2,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,30,9,16,5,0,0
Smith,3,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,102,38,53,10,1,0
Smith,4,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,84,25,45,11,0,3
Smith,5,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,76,44,32,0,0,0
Smith,6,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,31,8,21,2,0,0
Smith,7,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,53,13,37,2,1,0
Smith,8,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,56,5,44,7,0,0
Smith,9,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,17,6,9,2,0,0
Smith,10,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,225,42,149,33,1,0
Smith,11,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,127,45,59,23,0,0
Smith,12,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,179,61,104,14,0,0
Smith,13,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,225,100,86,38,1,0
Smith,14,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,70,25,39,6,0,0
