county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Polk,1 - BSISD,Registered Voters,,,,380,,,
Polk,1 - LVISD,Registered Voters,,,,35,,,
Polk,1,Registered Voters,,,,0,,,
Polk,2 - BSISD,Registered Voters,,,,5,,,
Polk,2 - LVISD,Registered Voters,,,,537,,,
Polk,2,Registered Voters,,,,0,,,
Polk,3 - BSISD,Registered Voters,,,,1,,,
Polk,3 - LVISD,Registered Voters,,,,387,,,
Polk,3,Registered Voters,,,,1429,,,
Polk,4 - LVISD,Registered Voters,,,,1506,,,
Polk,5 - LVISD,Registered Voters,,,,2676,,,
Polk,5,Registered Voters,,,,1,,,
Polk,6 - LVISD,Registered Voters,,,,86,,,
Polk,6,Registered Voters,,,,4586,,,
Polk,7 - LVISD,Registered Voters,,,,752,,,
Polk,7,Registered Voters,,,,0,,,
Polk,8 - LVISD,Registered Voters,,,,372,,,
Polk,8,Registered Voters,,,,737,,,
Polk,9 - LVISD,Registered Voters,,,,148,,,
Polk,9,Registered Voters,,,,638,,,
Polk,10,Registered Voters,,,,2285,,,
Polk,11 - LVISD,Registered Voters,,,,1,,,
Polk,11,Registered Voters,,,,369,,,
Polk,12 - BSISD,Registered Voters,,,,326,,,
Polk,12 - LVISD,Registered Voters,,,,14,,,
Polk,12,Registered Voters,,,,0,,,
Polk,13 - BSISD,Registered Voters,,,,391,,,
Polk,13 - LVISD,Registered Voters,,,,9,,,
Polk,14 - BSISD,Registered Voters,,,,335,,,
Polk,14 - LVISD,Registered Voters,,,,634,,,
Polk,14,Registered Voters,,,,25,,,
Polk,15 - BSISD,Registered Voters,,,,87,,,
Polk,15 - LVISD,Registered Voters,,,,1067,,,
Polk,16 - LVISD,Registered Voters,,,,4149,,,
Polk,16,Registered Voters,,,,2,,,
Polk,17 - LVISD,Registered Voters,,,,970,,,
Polk,17,Registered Voters,,,,297,,,
Polk,18 - LVISD,Registered Voters,,,,704,,,
Polk,19 - LVISD,Registered Voters,,,,5479,,,
Polk,20 - LVISD,Registered Voters,,,,5435,,,
Polk,20,Registered Voters,,,,28,,,
Polk,21 - LVISD,Registered Voters,,,,1226,,,
Polk,21,Registered Voters,,,,12,,,
Polk,1 - BSISD,Ballots Cast,,,,178,94,57,27
Polk,1 - LVISD,Ballots Cast,,,,7,2,5,0
Polk,1,Ballots Cast,,,,6,0,6,0
Polk,2 - BSISD,Ballots Cast,,,,2,0,2,0
Polk,2 - LVISD,Ballots Cast,,,,247,112,119,16
Polk,2,Ballots Cast,,,,1,0,1,0
Polk,3 - BSISD,Ballots Cast,,,,8,5,2,1
Polk,3 - LVISD,Ballots Cast,,,,180,57,111,12
Polk,3,Ballots Cast,,,,607,247,323,37
Polk,4 - LVISD,Ballots Cast,,,,744,156,508,80
Polk,5 - LVISD,Ballots Cast,,,,1326,350,815,161
Polk,5,Ballots Cast,,,,3,0,3,0
Polk,6 - LVISD,Ballots Cast,,,,65,4,57,4
Polk,6,Ballots Cast,,,,2253,417,1647,189
Polk,7 - LVISD,Ballots Cast,,,,354,86,232,36
Polk,7,Ballots Cast,,,,0,0,0,0
Polk,8 - LVISD,Ballots Cast,,,,94,0,84,10
Polk,8,Ballots Cast,,,,357,172,152,33
Polk,9 - LVISD,Ballots Cast,,,,66,8,53,5
Polk,9,Ballots Cast,,,,293,126,155,12
Polk,10,Ballots Cast,,,,975,312,613,50
Polk,11 - LVISD,Ballots Cast,,,,1,0,1,0
Polk,11,Ballots Cast,,,,187,63,111,13
Polk,12 - BSISD,Ballots Cast,,,,130,113,8,9
Polk,12 - LVISD,Ballots Cast,,,,2,0,1,1
Polk,12,Ballots Cast,,,,0,0,0,0
Polk,13 - BSISD,Ballots Cast,,,,216,129,74,13
Polk,13 - LVISD,Ballots Cast,,,,4,0,3,1
Polk,14 - BSISD,Ballots Cast,,,,148,63,76,9
Polk,14 - LVISD,Ballots Cast,,,,211,100,83,28
Polk,14,Ballots Cast,,,,21,9,9,3
Polk,15 - BSISD,Ballots Cast,,,,30,17,12,1
Polk,15 - LVISD,Ballots Cast,,,,476,201,244,31
Polk,16 - LVISD,Ballots Cast,,,,2059,479,1353,227
Polk,16,Ballots Cast,,,,4,0,3,1
Polk,17 - LVISD,Ballots Cast,,,,413,110,266,37
Polk,17,Ballots Cast,,,,193,39,140,14
Polk,18 - LVISD,Ballots Cast,,,,272,123,123,26
Polk,19 - LVISD,Ballots Cast,,,,2035,183,313,1539
Polk,20 - LVISD,Ballots Cast,,,,1989,177,322,1490
Polk,20,Ballots Cast,,,,57,7,15,35
Polk,21 - LVISD,Ballots Cast,,,,621,147,415,59
Polk,21,Ballots Cast,,,,8,0,5,3
Polk,1 - BSISD,Straight Party,,REP,Republican,120,,,
Polk,1 - LVISD,Straight Party,,REP,Republican,4,,,
Polk,1,Straight Party,,REP,Republican,5,,,
Polk,2 - BSISD,Straight Party,,REP,Republican,1,,,
Polk,2 - LVISD,Straight Party,,REP,Republican,182,,,
Polk,2,Straight Party,,REP,Republican,0,,,
Polk,3 - BSISD,Straight Party,,REP,Republican,2,,,
Polk,3 - LVISD,Straight Party,,REP,Republican,116,,,
Polk,3,Straight Party,,REP,Republican,331,,,
Polk,4 - LVISD,Straight Party,,REP,Republican,425,,,
Polk,5 - LVISD,Straight Party,,REP,Republican,768,,,
Polk,5,Straight Party,,REP,Republican,3,,,
Polk,6 - LVISD,Straight Party,,REP,Republican,46,,,
Polk,6,Straight Party,,REP,Republican,1498,,,
Polk,7 - LVISD,Straight Party,,REP,Republican,160,,,
Polk,7,Straight Party,,REP,Republican,0,,,
Polk,8 - LVISD,Straight Party,,REP,Republican,49,,,
Polk,8,Straight Party,,REP,Republican,181,,,
Polk,9 - LVISD,Straight Party,,REP,Republican,49,,,
Polk,9,Straight Party,,REP,Republican,179,,,
Polk,10,Straight Party,,REP,Republican,485,,,
Polk,11 - LVISD,Straight Party,,REP,Republican,1,,,
Polk,11,Straight Party,,REP,Republican,100,,,
Polk,12 - BSISD,Straight Party,,REP,Republican,24,,,
Polk,12 - LVISD,Straight Party,,REP,Republican,1,,,
Polk,12,Straight Party,,REP,Republican,0,,,
Polk,13 - BSISD,Straight Party,,REP,Republican,130,,,
Polk,13 - LVISD,Straight Party,,REP,Republican,3,,,
Polk,14 - BSISD,Straight Party,,REP,Republican,97,,,
Polk,14 - LVISD,Straight Party,,REP,Republican,132,,,
Polk,14,Straight Party,,REP,Republican,15,,,
Polk,15 - BSISD,Straight Party,,REP,Republican,20,,,
Polk,15 - LVISD,Straight Party,,REP,Republican,293,,,
Polk,16 - LVISD,Straight Party,,REP,Republican,1183,,,
Polk,16,Straight Party,,REP,Republican,3,,,
Polk,17 - LVISD,Straight Party,,REP,Republican,264,,,
Polk,17,Straight Party,,REP,Republican,129,,,
Polk,18 - LVISD,Straight Party,,REP,Republican,63,,,
Polk,19 - LVISD,Straight Party,,REP,Republican,1017,,,
Polk,20 - LVISD,Straight Party,,REP,Republican,1030,,,
Polk,20,Straight Party,,REP,Republican,18,,,
Polk,21 - LVISD,Straight Party,,REP,Republican,334,,,
Polk,21,Straight Party,,REP,Republican,5,,,
Polk,1 - BSISD,Straight Party,,DEM,Democratic,11,,,
Polk,1 - LVISD,Straight Party,,DEM,Democratic,1,,,
Polk,1,Straight Party,,DEM,Democratic,1,,,
Polk,2 - BSISD,Straight Party,,DEM,Democratic,0,,,
Polk,2 - LVISD,Straight Party,,DEM,Democratic,12,,,
Polk,2,Straight Party,,DEM,Democratic,1,,,
Polk,3 - BSISD,Straight Party,,DEM,Democratic,3,,,
Polk,3 - LVISD,Straight Party,,DEM,Democratic,20,,,
Polk,3,Straight Party,,DEM,Democratic,89,,,
Polk,4 - LVISD,Straight Party,,DEM,Democratic,78,,,
Polk,5 - LVISD,Straight Party,,DEM,Democratic,168,,,
Polk,5,Straight Party,,DEM,Democratic,0,,,
Polk,6 - LVISD,Straight Party,,DEM,Democratic,6,,,
Polk,6,Straight Party,,DEM,Democratic,219,,,
Polk,7 - LVISD,Straight Party,,DEM,Democratic,55,,,
Polk,7,Straight Party,,DEM,Democratic,0,,,
Polk,8 - LVISD,Straight Party,,DEM,Democratic,20,,,
Polk,8,Straight Party,,DEM,Democratic,91,,,
Polk,9 - LVISD,Straight Party,,DEM,Democratic,4,,,
Polk,9,Straight Party,,DEM,Democratic,50,,,
Polk,10,Straight Party,,DEM,Democratic,237,,,
Polk,11 - LVISD,Straight Party,,DEM,Democratic,0,,,
Polk,11,Straight Party,,DEM,Democratic,30,,,
Polk,12 - BSISD,Straight Party,,DEM,Democratic,29,,,
Polk,12 - LVISD,Straight Party,,DEM,Democratic,0,,,
Polk,12,Straight Party,,DEM,Democratic,0,,,
Polk,13 - BSISD,Straight Party,,DEM,Democratic,8,,,
Polk,13 - LVISD,Straight Party,,DEM,Democratic,0,,,
Polk,14 - BSISD,Straight Party,,DEM,Democratic,10,,,
Polk,14 - LVISD,Straight Party,,DEM,Democratic,13,,,
Polk,14,Straight Party,,DEM,Democratic,4,,,
Polk,15 - BSISD,Straight Party,,DEM,Democratic,6,,,
Polk,15 - LVISD,Straight Party,,DEM,Democratic,29,,,
Polk,16 - LVISD,Straight Party,,DEM,Democratic,156,,,
Polk,16,Straight Party,,DEM,Democratic,0,,,
Polk,17 - LVISD,Straight Party,,DEM,Democratic,29,,,
Polk,17,Straight Party,,DEM,Democratic,25,,,
Polk,18 - LVISD,Straight Party,,DEM,Democratic,134,,,
Polk,19 - LVISD,Straight Party,,DEM,Democratic,343,,,
Polk,20 - LVISD,Straight Party,,DEM,Democratic,346,,,
