county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Limestone,Precinct 101,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,479,,,
Limestone,Precinct 102,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,183,,,
Limestone,Precinct 103,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,155,,,
Limestone,Precinct 104,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,209,,,
Limestone,Precinct 201,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,115,,,
Limestone,Precinct 202,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,98,,,
Limestone,Precinct 203,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,56,,,
Limestone,Precinct 204,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,111,,,
Limestone,Precinct 205,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,102,,,
Limestone,Precinct 206,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,121,,,
Limestone,Precinct 301,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,352,,,
Limestone,Precinct 302,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,143,,,
Limestone,Precinct 303,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,45,,,
Limestone,Precinct 304,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,197,,,
Limestone,Precinct 305,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,94,,,
Limestone,Precinct 401,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,368,,,
Limestone,Precinct 402,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,109,,,
Limestone,Precinct 403,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,107,,,
Limestone,Precinct 404,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,179,,,
Limestone,Precinct 405,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,120,,,
Limestone,Precinct 406,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,72,,,
Limestone,Precinct 101,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,413,,,
Limestone,Precinct 102,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,173,,,
Limestone,Precinct 103,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,136,,,
Limestone,Precinct 104,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,192,,,
Limestone,Precinct 201,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,105,,,
Limestone,Precinct 202,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,73,,,
Limestone,Precinct 203,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,34,,,
Limestone,Precinct 204,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,93,,,
Limestone,Precinct 205,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,89,,,
Limestone,Precinct 206,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,107,,,
Limestone,Precinct 301,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,314,,,
Limestone,Precinct 302,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,133,,,
Limestone,Precinct 303,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,40,,,
Limestone,Precinct 304,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,186,,,
Limestone,Precinct 305,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,77,,,
Limestone,Precinct 401,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,332,,,
Limestone,Precinct 402,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,99,,,
Limestone,Precinct 403,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,103,,,
Limestone,Precinct 404,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,173,,,
Limestone,Precinct 405,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,112,,,
Limestone,Precinct 406,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,67,,,
Limestone,Precinct 101,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,66,,,
Limestone,Precinct 102,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,10,,,
Limestone,Precinct 103,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,19,,,
Limestone,Precinct 104,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,17,,,
Limestone,Precinct 201,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,10,,,
Limestone,Precinct 202,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,25,,,
Limestone,Precinct 203,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,22,,,
Limestone,Precinct 204,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,18,,,
Limestone,Precinct 205,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,13,,,
Limestone,Precinct 206,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,14,,,
Limestone,Precinct 301,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,38,,,
Limestone,Precinct 302,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,10,,,
Limestone,Precinct 303,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,5,,,
Limestone,Precinct 304,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,11,,,
Limestone,Precinct 305,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,17,,,
Limestone,Precinct 401,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,36,,,
Limestone,Precinct 402,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,10,,,
Limestone,Precinct 403,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,4,,,
Limestone,Precinct 404,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,6,,,
Limestone,Precinct 405,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,8,,,
Limestone,Precinct 406,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,5,,,
Limestone,Precinct 101,U.S. Senate,,REP,Geraldine Sam,9,,,
Limestone,Precinct 102,U.S. Senate,,REP,Geraldine Sam,3,,,
Limestone,Precinct 103,U.S. Senate,,REP,Geraldine Sam,2,,,
Limestone,Precinct 104,U.S. Senate,,REP,Geraldine Sam,7,,,
Limestone,Precinct 201,U.S. Senate,,REP,Geraldine Sam,3,,,
Limestone,Precinct 202,U.S. Senate,,REP,Geraldine Sam,2,,,
Limestone,Precinct 203,U.S. Senate,,REP,Geraldine Sam,2,,,
Limestone,Precinct 204,U.S. Senate,,REP,Geraldine Sam,2,,,
Limestone,Precinct 205,U.S. Senate,,REP,Geraldine Sam,3,,,
Limestone,Precinct 206,U.S. Senate,,REP,Geraldine Sam,3,,,
Limestone,Precinct 301,U.S. Senate,,REP,Geraldine Sam,7,,,
Limestone,Precinct 302,U.S. Senate,,REP,Geraldine Sam,3,,,
Limestone,Precinct 303,U.S. Senate,,REP,Geraldine Sam,0,,,
Limestone,Precinct 304,U.S. Senate,,REP,Geraldine Sam,4,,,
Limestone,Precinct 305,U.S. Senate,,REP,Geraldine Sam,1,,,
Limestone,Precinct 401,U.S. Senate,,REP,Geraldine Sam,13,,,
Limestone,Precinct 402,U.S. Senate,,REP,Geraldine Sam,2,,,
Limestone,Precinct 403,U.S. Senate,,REP,Geraldine Sam,1,,,
Limestone,Precinct 404,U.S. Senate,,REP,Geraldine Sam,3,,,
Limestone,Precinct 405,U.S. Senate,,REP,Geraldine Sam,1,,,
Limestone,Precinct 406,U.S. Senate,,REP,Geraldine Sam,0,,,
Limestone,Precinct 101,U.S. Senate,,REP,Ted Cruz,334,,,
Limestone,Precinct 102,U.S. Senate,,REP,Ted Cruz,152,,,
Limestone,Precinct 103,U.S. Senate,,REP,Ted Cruz,119,,,
Limestone,Precinct 104,U.S. Senate,,REP,Ted Cruz,153,,,
Limestone,Precinct 201,U.S. Senate,,REP,Ted Cruz,81,,,
Limestone,Precinct 202,U.S. Senate,,REP,Ted Cruz,27,,,
Limestone,Precinct 203,U.S. Senate,,REP,Ted Cruz,17,,,
Limestone,Precinct 204,U.S. Senate,,REP,Ted Cruz,74,,,
Limestone,Precinct 205,U.S. Senate,,REP,Ted Cruz,64,,,
Limestone,Precinct 206,U.S. Senate,,REP,Ted Cruz,83,,,
Limestone,Precinct 301,U.S. Senate,,REP,Ted Cruz,258,,,
Limestone,Precinct 302,U.S. Senate,,REP,Ted Cruz,115,,,
Limestone,Precinct 303,U.S. Senate,,REP,Ted Cruz,33,,,
Limestone,Precinct 304,U.S. Senate,,REP,Ted Cruz,149,,,
Limestone,Precinct 305,U.S. Senate,,REP,Ted Cruz,69,,,
Limestone,Precinct 401,U.S. Senate,,REP,Ted Cruz,228,,,
Limestone,Precinct 402,U.S. Senate,,REP,Ted Cruz,82,,,
Limestone,Precinct 403,U.S. Senate,,REP,Ted Cruz,90,,,
Limestone,Precinct 404,U.S. Senate,,REP,Ted Cruz,133,,,
Limestone,Precinct 405,U.S. Senate,,REP,Ted Cruz,100,,,
