county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Palo Pinto,1,Straight Party,,REP,Republican Party,61,13,44,4
Palo Pinto,1 - PPISD,Straight Party,,REP,Republican Party,159,55,95,9
Palo Pinto,2,Straight Party,,REP,Republican Party,6,4,2,0
Palo Pinto,3,Straight Party,,REP,Republican Party,364,147,165,52
Palo Pinto,3 - PPISD,Straight Party,,REP,Republican Party,2,0,1,1
Palo Pinto,4,Straight Party,,REP,Republican Party,161,52,104,5
Palo Pinto,5,Straight Party,,REP,Republican Party,146,102,35,9
Palo Pinto,5 - PPISD,Straight Party,,REP,Republican Party,3,1,1,1
Palo Pinto,6,Straight Party,,REP,Republican Party,237,127,88,22
Palo Pinto,6 - SANTO ISD,Straight Party,,REP,Republican Party,101,38,45,18
Palo Pinto,7,Straight Party,,REP,Republican Party,208,120,78,10
Palo Pinto,8,Straight Party,,REP,Republican Party,100,52,39,9
Palo Pinto,8 - SANTO ISD,Straight Party,,REP,Republican Party,523,237,244,42
Palo Pinto,9,Straight Party,,REP,Republican Party,4,2,2,0
Palo Pinto,9 - PPISD,Straight Party,,REP,Republican Party,179,49,110,20
Palo Pinto,11,Straight Party,,REP,Republican Party,123,36,81,6
Palo Pinto,12,Straight Party,,REP,Republican Party,154,36,103,15
Palo Pinto,12 - W2,Straight Party,,REP,Republican Party,0,0,0,0
Palo Pinto,13,Straight Party,,REP,Republican Party,224,60,145,19
Palo Pinto,13 - W3,Straight Party,,REP,Republican Party,4,1,2,1
Palo Pinto,14,Straight Party,,REP,Republican Party,62,10,50,2
Palo Pinto,14 - W4,Straight Party,,REP,Republican Party,0,0,0,0
Palo Pinto,15,Straight Party,,REP,Republican Party,304,77,208,19
Palo Pinto,16 - SANTO ISD,Straight Party,,REP,Republican Party,173,53,102,18
Palo Pinto,17,Straight Party,,REP,Republican Party,0,0,0,0
Palo Pinto,17 - W1,Straight Party,,REP,Republican Party,145,48,94,3
Palo Pinto,17 - W2,Straight Party,,REP,Republican Party,11,1,10,0
Palo Pinto,17 - W4,Straight Party,,REP,Republican Party,1,0,1,0
Palo Pinto,18,Straight Party,,REP,Republican Party,64,35,24,5
Palo Pinto,20,Straight Party,,REP,Republican Party,84,64,11,9
Palo Pinto,21,Straight Party,,REP,Republican Party,4,3,1,0
Palo Pinto,21 - W1,Straight Party,,REP,Republican Party,6,1,5,0
Palo Pinto,21 - W2,Straight Party,,REP,Republican Party,255,70,162,23
Palo Pinto,22,Straight Party,,REP,Republican Party,267,97,149,21
Palo Pinto,22 - SANTO ISD,Straight Party,,REP,Republican Party,106,46,52,8
Palo Pinto,23,Straight Party,,REP,Republican Party,3,3,0,0
Palo Pinto,23 - W2,Straight Party,,REP,Republican Party,371,114,226,31
Palo Pinto,23 - W3,Straight Party,,REP,Republican Party,6,1,5,0
Palo Pinto,24,Straight Party,,REP,Republican Party,0,0,0,0
Palo Pinto,24 - W2,Straight Party,,REP,Republican Party,3,3,0,0
Palo Pinto,24 - W3,Straight Party,,REP,Republican Party,56,15,37,4
Palo Pinto,25 - W3,Straight Party,,REP,Republican Party,42,15,21,6
Palo Pinto,26,Straight Party,,REP,Republican Party,0,0,0,0
Palo Pinto,26 - W3,Straight Party,,REP,Republican Party,20,6,10,4
Palo Pinto,27,Straight Party,,REP,Republican Party,14,6,5,3
Palo Pinto,27 - W2,Straight Party,,REP,Republican Party,0,0,0,0
Palo Pinto,27 - W3,Straight Party,,REP,Republican Party,485,111,340,34
Palo Pinto,27 - W4,Straight Party,,REP,Republican Party,0,0,0,0
Palo Pinto,28,Straight Party,,REP,Republican Party,1,0,1,0
Palo Pinto,28 - W4,Straight Party,,REP,Republican Party,204,87,101,16
Palo Pinto,29 - W1,Straight Party,,REP,Republican Party,218,74,135,9
Palo Pinto,29 - W2,Straight Party,,REP,Republican Party,2,1,1,0
Palo Pinto,30 - W3,Straight Party,,REP,Republican Party,0,0,0,0
Palo Pinto,30 - W4,Straight Party,,REP,Republican Party,130,41,83,6
Palo Pinto,Total,Straight Party,,REP,Republican Party,5796,2114,3218,464
Palo Pinto,1,Straight Party,,DEM,Democratic Party,9,3,6,0
Palo Pinto,1 - PPISD,Straight Party,,DEM,Democratic Party,28,6,22,0
Palo Pinto,2,Straight Party,,DEM,Democratic Party,0,0,0,0
Palo Pinto,3,Straight Party,,DEM,Democratic Party,42,12,26,4
