county,precinct,office,district,party,candidate,votes,election_day,early_voting
Oldham,101,U. S. Senator,,DEM,Beto O'Rourke,21,17,4
Oldham,101,U. S. Senator,,LIB,Neal M. Dikeman,0,0,0
Oldham,101,U. S. Senator,,REP,Ted Cruz,103,92,11
Oldham,103,U. S. Senator,,DEM,Beto O'Rourke,6,4,2
Oldham,103,U. S. Senator,,LIB,Neal M. Dikeman,0,0,0
Oldham,103,U. S. Senator,,REP,Ted Cruz,98,47,51
Oldham,202,U. S. Senator,,DEM,Beto O'Rourke,10,6,4
Oldham,202,U. S. Senator,,LIB,Neal M. Dikeman,1,1,0
Oldham,202,U. S. Senator,,REP,Ted Cruz,86,60,26
Oldham,203,U. S. Senator,,DEM,Beto O'Rourke,13,7,6
Oldham,203,U. S. Senator,,LIB,Neal M. Dikeman,0,0,0
Oldham,203,U. S. Senator,,REP,Ted Cruz,108,49,59
Oldham,303,U. S. Senator,,DEM,Beto O'Rourke,18,14,4
Oldham,303,U. S. Senator,,LIB,Neal M. Dikeman,0,0,0
Oldham,303,U. S. Senator,,REP,Ted Cruz,150,52,98
Oldham,403,U. S. Senator,,DEM,Beto O'Rourke,10,8,2
Oldham,403,U. S. Senator,,LIB,Neal M. Dikeman,0,0,0
Oldham,403,U. S. Senator,,REP,Ted Cruz,84,35,49
Oldham,404,U. S. Senator,,DEM,Beto O'Rourke,4,3,1
Oldham,404,U. S. Senator,,LIB,Neal M. Dikeman,1,1,0
Oldham,404,U. S. Senator,,REP,Ted Cruz,103,62,41
Oldham,101,Attorney General,,DEM,Justin Nelson,18,15,3
Oldham,101,Attorney General,,REP,Ken Paxton,100,89,11
Oldham,101,Attorney General,,LIB,Michael Ray Harris,4,4,0
Oldham,103,Attorney General,,DEM,Justin Nelson,6,4,2
Oldham,103,Attorney General,,REP,Ken Paxton,97,46,51
Oldham,103,Attorney General,,LIB,Michael Ray Harris,0,0,0
Oldham,202,Attorney General,,DEM,Justin Nelson,12,7,5
Oldham,202,Attorney General,,REP,Ken Paxton,82,58,24
Oldham,202,Attorney General,,LIB,Michael Ray Harris,3,2,1
Oldham,203,Attorney General,,DEM,Justin Nelson,12,6,6
Oldham,203,Attorney General,,REP,Ken Paxton,106,47,59
Oldham,203,Attorney General,,LIB,Michael Ray Harris,0,0,0
Oldham,303,Attorney General,,DEM,Justin Nelson,22,15,7
Oldham,303,Attorney General,,REP,Ken Paxton,141,48,93
Oldham,303,Attorney General,,LIB,Michael Ray Harris,1,1,0
Oldham,403,Attorney General,,DEM,Justin Nelson,14,8,6
Oldham,403,Attorney General,,REP,Ken Paxton,77,33,44
Oldham,403,Attorney General,,LIB,Michael Ray Harris,1,0,1
Oldham,404,Attorney General,,DEM,Justin Nelson,13,9,4
Oldham,404,Attorney General,,REP,Ken Paxton,95,58,37
Oldham,404,Attorney General,,LIB,Michael Ray Harris,1,0,1
Oldham,101,State Senate,31,LIB,Jack B. Westbrook,10,9,1
Oldham,101,State Senate,31,REP,Kel Seliger,111,99,12
Oldham,103,State Senate,31,LIB,Jack B. Westbrook,2,1,1
Oldham,103,State Senate,31,REP,Kel Seliger,100,48,52
Oldham,202,State Senate,31,LIB,Jack B. Westbrook,4,1,3
Oldham,202,State Senate,31,REP,Kel Seliger,89,62,27
Oldham,203,State Senate,31,LIB,Jack B. Westbrook,3,3,0
Oldham,203,State Senate,31,REP,Kel Seliger,112,52,60
Oldham,303,State Senate,31,LIB,Jack B. Westbrook,8,8,0
Oldham,303,State Senate,31,REP,Kel Seliger,150,52,98
Oldham,403,State Senate,31,LIB,Jack B. Westbrook,4,3,1
Oldham,403,State Senate,31,REP,Kel Seliger,85,36,49
Oldham,404,State Senate,31,LIB,Jack B. Westbrook,3,3,0
Oldham,404,State Senate,31,REP,Kel Seliger,104,63,41
Oldham,101,U.S. House,13,LIB,Calvin DeWeese,1,1,0
Oldham,101,U.S. House,13,DEM,Greg Sagan,11,8,3
Oldham,101,U.S. House,13,REP,Mac Thornberry,110,99,11
Oldham,103,U.S. House,13,LIB,Calvin DeWeese,0,0,0
Oldham,103,U.S. House,13,DEM,Greg Sagan,4,2,2
Oldham,103,U.S. House,13,REP,Mac Thornberry,99,48,51
Oldham,202,U.S. House,13,LIB,Calvin DeWeese,0,0,0
Oldham,202,U.S. House,13,DEM,Greg Sagan,9,6,3
Oldham,202,U.S. House,13,REP,Mac Thornberry,88,61,27
Oldham,203,U.S. House,13,LIB,Calvin DeWeese,0,0,0
Oldham,203,U.S. House,13,DEM,Greg Sagan,10,4,6
Oldham,203,U.S. House,13,REP,Mac Thornberry,110,51,59
Oldham,303,U.S. House,13,LIB,Calvin DeWeese,2,2,0
Oldham,303,U.S. House,13,DEM,Greg Sagan,13,10,3
Oldham,303,U.S. House,13,REP,Mac Thornberry,152,53,99
Oldham,403,U.S. House,13,LIB,Calvin DeWeese,0,0,0
Oldham,403,U.S. House,13,DEM,Greg Sagan,8,5,3
Oldham,403,U.S. House,13,REP,Mac Thornberry,85,37,48
Oldham,404,U.S. House,13,LIB,Calvin DeWeese,1,0,1
Oldham,404,U.S. House,13,DEM,Greg Sagan,3,2,1
Oldham,404,U.S. House,13,REP,Mac Thornberry,105,65,40
Oldham,101,Railroad Commissioner,,REP,Christi Craddick,107,95,12
Oldham,101,Railroad Commissioner,,LIB,Mike Wright,2,2,0
Oldham,101,Railroad Commissioner,,DEM,Roman McAllen,13,10,3
Oldham,103,Railroad Commissioner,,REP,Christi Craddick,96,46,50
Oldham,103,Railroad Commissioner,,LIB,Mike Wright,1,0,1
Oldham,103,Railroad Commissioner,,DEM,Roman McAllen,4,2,2
Oldham,202,Railroad Commissioner,,REP,Christi Craddick,84,58,26
Oldham,202,Railroad Commissioner,,LIB,Mike Wright,3,3,0
Oldham,202,Railroad Commissioner,,DEM,Roman McAllen,9,5,4
Oldham,203,Railroad Commissioner,,REP,Christi Craddick,104,47,57
Oldham,203,Railroad Commissioner,,LIB,Mike Wright,2,1,1
Oldham,203,Railroad Commissioner,,DEM,Roman McAllen,11,5,6
Oldham,303,Railroad Commissioner,,REP,Christi Craddick,148,50,98
Oldham,303,Railroad Commissioner,,LIB,Mike Wright,2,2,0
Oldham,303,Railroad Commissioner,,DEM,Roman McAllen,15,12,3
Oldham,403,Railroad Commissioner,,REP,Christi Craddick,80,34,46
Oldham,403,Railroad Commissioner,,LIB,Mike Wright,4,1,3
Oldham,403,Railroad Commissioner,,DEM,Roman McAllen,8,6,2
